delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
184434-266164-1672001-144306-146142-287376-98098-222350,74690-22739-53809-68983-91736-45100-20986-112762,8269-12723-55127-9568-29935-16458-15801-24724,18408-6192-43181-11062-18871-6182-35086-19573,2315-5903-12901-5077-10615-3203-7739-15345,22325-4197-12364-14722-7568-23806-5415-5886,5420-740-7880-5618-4043-7426-5563-3150,3849-1246-6610-6285-1631-4258-3402-2827,easy
266164-1672001-144306-146142-287376-98098-222350-457376,22739-53809-68983-91736-45100-20986-112762-33043,12723-55127-9568-29935-16458-15801-24724-5404,6192-43181-11062-18871-6182-35086-19573-7984,5903-12901-5077-10615-3203-7739-15345-15630,4197-12364-14722-7568-23806-5415-5886-16081,740-7880-5618-4043-7426-5563-3150-12249,1246-6610-6285-1631-4258-3402-2827-2212,easy
1672001-144306-146142-287376-98098-222350-457376-341493,53809-68983-91736-45100-20986-112762-33043-184221,55127-9568-29935-16458-15801-24724-5404-39797,43181-11062-18871-6182-35086-19573-7984-7051,12901-5077-10615-3203-7739-15345-15630-6641,12364-14722-7568-23806-5415-5886-16081-15015,7880-5618-4043-7426-5563-3150-12249-7121,6610-6285-1631-4258-3402-2827-2212-2954,easy
144306-146142-287376-98098-222350-457376-341493-385547,68983-91736-45100-20986-112762-33043-184221-315475,9568-29935-16458-15801-24724-5404-39797-26412,11062-18871-6182-35086-19573-7984-7051-16137,5077-10615-3203-7739-15345-15630-6641-12222,14722-7568-23806-5415-5886-16081-15015-11830,5618-4043-7426-5563-3150-12249-7121-8488,6285-1631-4258-3402-2827-2212-2954-4651,easy
146142-287376-98098-222350-457376-341493-385547-130815,91736-45100-20986-112762-33043-184221-315475-63875,29935-16458-15801-24724-5404-39797-26412-17872,18871-6182-35086-19573-7984-7051-16137-13197,10615-3203-7739-15345-15630-6641-12222-11008,7568-23806-5415-5886-16081-15015-11830-6870,4043-7426-5563-3150-12249-7121-8488-4771,1631-4258-3402-2827-2212-2954-4651-3879,easy
287376-98098-222350-457376-341493-385547-130815-230674,45100-20986-112762-33043-184221-315475-63875-19208,16458-15801-24724-5404-39797-26412-17872-8160,6182-35086-19573-7984-7051-16137-13197-1269,3203-7739-15345-15630-6641-12222-11008-3258,23806-5415-5886-16081-15015-11830-6870-3077,7426-5563-3150-12249-7121-8488-4771-1447,4258-3402-2827-2212-2954-4651-3879-858,easy
98098-222350-457376-341493-385547-130815-230674-363319,20986-112762-33043-184221-315475-63875-19208-281615,15801-24724-5404-39797-26412-17872-8160-1330,35086-19573-7984-7051-16137-13197-1269-14429,7739-15345-15630-6641-12222-11008-3258-20327,5415-5886-16081-15015-11830-6870-3077-11266,5563-3150-12249-7121-8488-4771-1447-8586,3402-2827-2212-2954-4651-3879-858-2551,easy
222350-457376-341493-385547-130815-230674-363319-72625,112762-33043-184221-315475-63875-19208-281615-49648,24724-5404-39797-26412-17872-8160-1330-13644,19573-7984-7051-16137-13197-1269-14429-7102,15345-15630-6641-12222-11008-3258-20327-6660,5886-16081-15015-11830-6870-3077-11266-22893,3150-12249-7121-8488-4771-1447-8586-5381,2827-2212-2954-4651-3879-858-2551-8881,easy
457376-341493-385547-130815-230674-363319-72625-715417,33043-184221-315475-63875-19208-281615-49648-63544,5404-39797-26412-17872-8160-1330-13644-22094,7984-7051-16137-13197-1269-14429-7102-25988,15630-6641-12222-11008-3258-20327-6660-7791,16081-15015-11830-6870-3077-11266-22893-19738,12249-7121-8488-4771-1447-8586-5381-10262,2212-2954-4651-3879-858-2551-8881-7786,easy
341493-385547-130815-230674-363319-72625-715417-346225,184221-315475-63875-19208-281615-49648-63544-48896,39797-26412-17872-8160-1330-13644-22094-23410,7051-16137-13197-1269-14429-7102-25988-20979,6641-12222-11008-3258-20327-6660-7791-9598,15015-11830-6870-3077-11266-22893-19738-16610,7121-8488-4771-1447-8586-5381-10262-4377,2954-4651-3879-858-2551-8881-7786-6063,easy
385547-130815-230674-363319-72625-715417-346225-294399,315475-63875-19208-281615-49648-63544-48896-71672,26412-17872-8160-1330-13644-22094-23410-7954,16137-13197-1269-14429-7102-25988-20979-29584,12222-11008-3258-20327-6660-7791-9598-5314,11830-6870-3077-11266-22893-19738-16610-15848,8488-4771-1447-8586-5381-10262-4377-4804,4651-3879-858-2551-8881-7786-6063-5423,easy
130815-230674-363319-72625-715417-346225-294399-283300,63875-19208-281615-49648-63544-48896-71672-70010,17872-8160-1330-13644-22094-23410-7954-19445,13197-1269-14429-7102-25988-20979-29584-8218,11008-3258-20327-6660-7791-9598-5314-9510,6870-3077-11266-22893-19738-16610-15848-4522,4771-1447-8586-5381-10262-4377-4804-8320,3879-858-2551-8881-7786-6063-5423-5718,easy
230674-363319-72625-715417-346225-294399-283300-436251,19208-281615-49648-63544-48896-71672-70010-37115,8160-1330-13644-22094-23410-7954-19445-3911,1269-14429-7102-25988-20979-29584-8218-11476,3258-20327-6660-7791-9598-5314-9510-9639,3077-11266-22893-19738-16610-15848-4522-9830,1447-8586-5381-10262-4377-4804-8320-4867,858-2551-8881-7786-6063-5423-5718-2437,easy
363319-72625-715417-346225-294399-283300-436251-304524,281615-49648-63544-48896-71672-70010-37115-205802,1330-13644-22094-23410-7954-19445-3911-3082,14429-7102-25988-20979-29584-8218-11476-9710,20327-6660-7791-9598-5314-9510-9639-10081,11266-22893-19738-16610-15848-4522-9830-10448,8586-5381-10262-4377-4804-8320-4867-9446,2551-8881-7786-6063-5423-5718-2437-3853,hard
72625-715417-346225-294399-283300-436251-304524-209837,49648-63544-48896-71672-70010-37115-205802-61306,13644-22094-23410-7954-19445-3911-3082-30794,7102-25988-20979-29584-8218-11476-9710-21380,6660-7791-9598-5314-9510-9639-10081-10447,22893-19738-16610-15848-4522-9830-10448-22481,5381-10262-4377-4804-8320-4867-9446-6582,8881-7786-6063-5423-5718-2437-3853-7070,easy
715417-346225-294399-283300-436251-304524-209837-689610,63544-48896-71672-70010-37115-205802-61306-549573,22094-23410-7954-19445-3911-3082-30794-58703,25988-20979-29584-8218-11476-9710-21380-24218,7791-9598-5314-9510-9639-10081-10447-55912,19738-16610-15848-4522-9830-10448-22481-16778,10262-4377-4804-8320-4867-9446-6582-21447,7786-6063-5423-5718-2437-3853-7070-7254,easy
346225-294399-283300-436251-304524-209837-689610-283844,48896-71672-70010-37115-205802-61306-549573-101395,23410-7954-19445-3911-3082-30794-58703-14166,20979-29584-8218-11476-9710-21380-24218-7920,9598-5314-9510-9639-10081-10447-55912-5587,16610-15848-4522-9830-10448-22481-16778-3802,4377-4804-8320-4867-9446-6582-21447-5289,6063-5423-5718-2437-3853-7070-7254-2871,easy
294399-283300-436251-304524-209837-689610-283844-476465,71672-70010-37115-205802-61306-549573-101395-53788,7954-19445-3911-3082-30794-58703-14166-16271,29584-8218-11476-9710-21380-24218-7920-13365,5314-9510-9639-10081-10447-55912-5587-6240,15848-4522-9830-10448-22481-16778-3802-23654,4804-8320-4867-9446-6582-21447-5289-8525,5423-5718-2437-3853-7070-7254-2871-6251,easy
283300-436251-304524-209837-689610-283844-476465-736405,70010-37115-205802-61306-549573-101395-53788-39440,19445-3911-3082-30794-58703-14166-16271-16322,8218-11476-9710-21380-24218-7920-13365-30898,9510-9639-10081-10447-55912-5587-6240-11403,4522-9830-10448-22481-16778-3802-23654-12242,8320-4867-9446-6582-21447-5289-8525-10246,5718-2437-3853-7070-7254-2871-6251-13149,easy
436251-304524-209837-689610-283844-476465-736405-3069473,37115-205802-61306-549573-101395-53788-39440-158045,3911-3082-30794-58703-14166-16271-16322-78775,11476-9710-21380-24218-7920-13365-30898-50496,9639-10081-10447-55912-5587-6240-11403-38785,9830-10448-22481-16778-3802-23654-12242-20852,4867-9446-6582-21447-5289-8525-10246-8746,2437-3853-7070-7254-2871-6251-13149-6107,easy
304524-209837-689610-283844-476465-736405-3069473-1770587,205802-61306-549573-101395-53788-39440-158045-279295,3082-30794-58703-14166-16271-16322-78775-30854,9710-21380-24218-7920-13365-30898-50496-11548,10081-10447-55912-5587-6240-11403-38785-14946,10448-22481-16778-3802-23654-12242-20852-14974,9446-6582-21447-5289-8525-10246-8746-12016,3853-7070-7254-2871-6251-13149-6107-7394,easy
209837-689610-283844-476465-736405-3069473-1770587-562715,61306-549573-101395-53788-39440-158045-279295-141041,30794-58703-14166-16271-16322-78775-30854-79277,21380-24218-7920-13365-30898-50496-11548-42886,10447-55912-5587-6240-11403-38785-14946-43945,22481-16778-3802-23654-12242-20852-14974-9474,6582-21447-5289-8525-10246-8746-12016-6361,7070-7254-2871-6251-13149-6107-7394-6150,easy
689610-283844-476465-736405-3069473-1770587-562715-826598,549573-101395-53788-39440-158045-279295-141041-71714,58703-14166-16271-16322-78775-30854-79277-15912,24218-7920-13365-30898-50496-11548-42886-12720,55912-5587-6240-11403-38785-14946-43945-8307,16778-3802-23654-12242-20852-14974-9474-6288,21447-5289-8525-10246-8746-12016-6361-5387,7254-2871-6251-13149-6107-7394-6150-1947,easy
283844-476465-736405-3069473-1770587-562715-826598-567404,101395-53788-39440-158045-279295-141041-71714-200723,14166-16271-16322-78775-30854-79277-15912-20404,7920-13365-30898-50496-11548-42886-12720-14656,5587-6240-11403-38785-14946-43945-8307-10964,3802-23654-12242-20852-14974-9474-6288-5733,5289-8525-10246-8746-12016-6361-5387-5626,2871-6251-13149-6107-7394-6150-1947-8168,easy
476465-736405-3069473-1770587-562715-826598-567404-1095800,53788-39440-158045-279295-141041-71714-200723-107125,16271-16322-78775-30854-79277-15912-20404-7326,13365-30898-50496-11548-42886-12720-14656-63245,6240-11403-38785-14946-43945-8307-10964-4239,23654-12242-20852-14974-9474-6288-5733-10999,8525-10246-8746-12016-6361-5387-5626-11646,6251-13149-6107-7394-6150-1947-8168-6647,easy
736405-3069473-1770587-562715-826598-567404-1095800-280176,39440-158045-279295-141041-71714-200723-107125-40129,16322-78775-30854-79277-15912-20404-7326-9898,30898-50496-11548-42886-12720-14656-63245-8134,11403-38785-14946-43945-8307-10964-4239-3711,12242-20852-14974-9474-6288-5733-10999-12768,10246-8746-12016-6361-5387-5626-11646-1974,13149-6107-7394-6150-1947-8168-6647-2691,easy
3069473-1770587-562715-826598-567404-1095800-280176-138905,158045-279295-141041-71714-200723-107125-40129-106985,78775-30854-79277-15912-20404-7326-9898-32367,50496-11548-42886-12720-14656-63245-8134-34238,38785-14946-43945-8307-10964-4239-3711-10261,20852-14974-9474-6288-5733-10999-12768-6476,8746-12016-6361-5387-5626-11646-1974-5512,6107-7394-6150-1947-8168-6647-2691-2266,easy
1770587-562715-826598-567404-1095800-280176-138905-273243,279295-141041-71714-200723-107125-40129-106985-30192,30854-79277-15912-20404-7326-9898-32367-29725,11548-42886-12720-14656-63245-8134-34238-28022,14946-43945-8307-10964-4239-3711-10261-10772,14974-9474-6288-5733-10999-12768-6476-9203,12016-6361-5387-5626-11646-1974-5512-4233,7394-6150-1947-8168-6647-2691-2266-5342,easy
562715-826598-567404-1095800-280176-138905-273243-594611,141041-71714-200723-107125-40129-106985-30192-89759,79277-15912-20404-7326-9898-32367-29725-18092,42886-12720-14656-63245-8134-34238-28022-11537,43945-8307-10964-4239-3711-10261-10772-8584,9474-6288-5733-10999-12768-6476-9203-13433,6361-5387-5626-11646-1974-5512-4233-5224,6150-1947-8168-6647-2691-2266-5342-3428,easy
826598-567404-1095800-280176-138905-273243-594611-317059,71714-200723-107125-40129-106985-30192-89759-79910,15912-20404-7326-9898-32367-29725-18092-5785,12720-14656-63245-8134-34238-28022-11537-6333,8307-10964-4239-3711-10261-10772-8584-5921,6288-5733-10999-12768-6476-9203-13433-4943,5387-5626-11646-1974-5512-4233-5224-4504,1947-8168-6647-2691-2266-5342-3428-3010,easy
567404-1095800-280176-138905-273243-594611-317059-235599,200723-107125-40129-106985-30192-89759-79910-111649,20404-7326-9898-32367-29725-18092-5785-5650,14656-63245-8134-34238-28022-11537-6333-9318,10964-4239-3711-10261-10772-8584-5921-14643,5733-10999-12768-6476-9203-13433-4943-17434,5626-11646-1974-5512-4233-5224-4504-3601,8168-6647-2691-2266-5342-3428-3010-2526,easy
1095800-280176-138905-273243-594611-317059-235599-963333,107125-40129-106985-30192-89759-79910-111649-96384,7326-9898-32367-29725-18092-5785-5650-37531,63245-8134-34238-28022-11537-6333-9318-18332,4239-3711-10261-10772-8584-5921-14643-11158,10999-12768-6476-9203-13433-4943-17434-11031,11646-1974-5512-4233-5224-4504-3601-7142,6647-2691-2266-5342-3428-3010-2526-4560,easy
280176-138905-273243-594611-317059-235599-963333-1758454,40129-106985-30192-89759-79910-111649-96384-475823,9898-32367-29725-18092-5785-5650-37531-146392,8134-34238-28022-11537-6333-9318-18332-77046,3711-10261-10772-8584-5921-14643-11158-74638,12768-6476-9203-13433-4943-17434-11031-38172,1974-5512-4233-5224-4504-3601-7142-18636,2691-2266-5342-3428-3010-2526-4560-32531,easy
138905-273243-594611-317059-235599-963333-1758454-65621,106985-30192-89759-79910-111649-96384-475823-8674,32367-29725-18092-5785-5650-37531-146392-2251,34238-28022-11537-6333-9318-18332-77046-643,10261-10772-8584-5921-14643-11158-74638-2271,6476-9203-13433-4943-17434-11031-38172-1681,5512-4233-5224-4504-3601-7142-18636-2775,2266-5342-3428-3010-2526-4560-32531-2402,easy
273243-594611-317059-235599-963333-1758454-65621-7767,30192-89759-79910-111649-96384-475823-8674-6523,29725-18092-5785-5650-37531-146392-2251-16065,28022-11537-6333-9318-18332-77046-643-2843,10772-8584-5921-14643-11158-74638-2271-6035,9203-13433-4943-17434-11031-38172-1681-6969,4233-5224-4504-3601-7142-18636-2775-3854,5342-3428-3010-2526-4560-32531-2402-4107,easy
594611-317059-235599-963333-1758454-65621-7767-24106,89759-79910-111649-96384-475823-8674-6523-21052,18092-5785-5650-37531-146392-2251-16065-8900,11537-6333-9318-18332-77046-643-2843-12145,8584-5921-14643-11158-74638-2271-6035-1353,13433-4943-17434-11031-38172-1681-6969-7509,5224-4504-3601-7142-18636-2775-3854-8135,3428-3010-2526-4560-32531-2402-4107-3700,easy
317059-235599-963333-1758454-65621-7767-24106-195952,79910-111649-96384-475823-8674-6523-21052-15786,5785-5650-37531-146392-2251-16065-8900-6392,6333-9318-18332-77046-643-2843-12145-1792,5921-14643-11158-74638-2271-6035-1353-3428,4943-17434-11031-38172-1681-6969-7509-3845,4504-3601-7142-18636-2775-3854-8135-1813,3010-2526-4560-32531-2402-4107-3700-716,easy
235599-963333-1758454-65621-7767-24106-195952-110119,111649-96384-475823-8674-6523-21052-15786-5981,5650-37531-146392-2251-16065-8900-6392-1074,9318-18332-77046-643-2843-12145-1792-1004,14643-11158-74638-2271-6035-1353-3428-1378,17434-11031-38172-1681-6969-7509-3845-681,3601-7142-18636-2775-3854-8135-1813-442,2526-4560-32531-2402-4107-3700-716-234,easy
963333-1758454-65621-7767-24106-195952-110119-1759605,96384-475823-8674-6523-21052-15786-5981-45410,37531-146392-2251-16065-8900-6392-1074-15644,18332-77046-643-2843-12145-1792-1004-23304,11158-74638-2271-6035-1353-3428-1378-8612,11031-38172-1681-6969-7509-3845-681-16668,7142-18636-2775-3854-8135-1813-442-5853,4560-32531-2402-4107-3700-716-234-2579,easy
1758454-65621-7767-24106-195952-110119-1759605-23178,475823-8674-6523-21052-15786-5981-45410-24699,146392-2251-16065-8900-6392-1074-15644-10898,77046-643-2843-12145-1792-1004-23304-8101,74638-2271-6035-1353-3428-1378-8612-6718,38172-1681-6969-7509-3845-681-16668-21814,18636-2775-3854-8135-1813-442-5853-3584,32531-2402-4107-3700-716-234-2579-3074,easy
65621-7767-24106-195952-110119-1759605-23178-3172,8674-6523-21052-15786-5981-45410-24699-21028,2251-16065-8900-6392-1074-15644-10898-4848,643-2843-12145-1792-1004-23304-8101-9958,2271-6035-1353-3428-1378-8612-6718-2286,1681-6969-7509-3845-681-16668-21814-17002,2775-3854-8135-1813-442-5853-3584-1901,2402-4107-3700-716-234-2579-3074-2620,easy
7767-24106-195952-110119-1759605-23178-3172-7560,6523-21052-15786-5981-45410-24699-21028-10701,16065-8900-6392-1074-15644-10898-4848-15334,2843-12145-1792-1004-23304-8101-9958-16831,6035-1353-3428-1378-8612-6718-2286-6144,6969-7509-3845-681-16668-21814-17002-17709,3854-8135-1813-442-5853-3584-1901-5070,4107-3700-716-234-2579-3074-2620-4455,easy
24106-195952-110119-1759605-23178-3172-7560-5949,21052-15786-5981-45410-24699-21028-10701-35122,8900-6392-1074-15644-10898-4848-15334-16222,12145-1792-1004-23304-8101-9958-16831-10420,1353-3428-1378-8612-6718-2286-6144-6958,7509-3845-681-16668-21814-17002-17709-7020,8135-1813-442-5853-3584-1901-5070-4606,3700-716-234-2579-3074-2620-4455-2592,easy
195952-110119-1759605-23178-3172-7560-5949-8059,15786-5981-45410-24699-21028-10701-35122-5999,6392-1074-15644-10898-4848-15334-16222-20211,1792-1004-23304-8101-9958-16831-10420-2394,3428-1378-8612-6718-2286-6144-6958-9390,3845-681-16668-21814-17002-17709-7020-3681,1813-442-5853-3584-1901-5070-4606-4603,716-234-2579-3074-2620-4455-2592-2193,easy
110119-1759605-23178-3172-7560-5949-8059-95531,5981-45410-24699-21028-10701-35122-5999-31188,1074-15644-10898-4848-15334-16222-20211-31809,1004-23304-8101-9958-16831-10420-2394-12628,1378-8612-6718-2286-6144-6958-9390-4656,681-16668-21814-17002-17709-7020-3681-9669,442-5853-3584-1901-5070-4606-4603-8785,234-2579-3074-2620-4455-2592-2193-3892,easy
1759605-23178-3172-7560-5949-8059-95531-548560,45410-24699-21028-10701-35122-5999-31188-46406,15644-10898-4848-15334-16222-20211-31809-11162,23304-8101-9958-16831-10420-2394-12628-25185,8612-6718-2286-6144-6958-9390-4656-6310,16668-21814-17002-17709-7020-3681-9669-9372,5853-3584-1901-5070-4606-4603-8785-11642,2579-3074-2620-4455-2592-2193-3892-5482,easy
23178-3172-7560-5949-8059-95531-548560-357388,24699-21028-10701-35122-5999-31188-46406-9469,10898-4848-15334-16222-20211-31809-11162-5789,8101-9958-16831-10420-2394-12628-25185-1760,6718-2286-6144-6958-9390-4656-6310-5815,21814-17002-17709-7020-3681-9669-9372-2629,3584-1901-5070-4606-4603-8785-11642-1103,3074-2620-4455-2592-2193-3892-5482-646,easy
3172-7560-5949-8059-95531-548560-357388-227433,21028-10701-35122-5999-31188-46406-9469-265232,4848-15334-16222-20211-31809-11162-5789-22997,9958-16831-10420-2394-12628-25185-1760-32518,2286-6144-6958-9390-4656-6310-5815-16346,17002-17709-7020-3681-9669-9372-2629-8813,1901-5070-4606-4603-8785-11642-1103-5502,2620-4455-2592-2193-3892-5482-646-6178,hard
7560-5949-8059-95531-548560-357388-227433-943468,10701-35122-5999-31188-46406-9469-265232-123771,15334-16222-20211-31809-11162-5789-22997-51341,16831-10420-2394-12628-25185-1760-32518-3120,6144-6958-9390-4656-6310-5815-16346-14555,17709-7020-3681-9669-9372-2629-8813-13566,5070-4606-4603-8785-11642-1103-5502-8057,4455-2592-2193-3892-5482-646-6178-7053,easy
5949-8059-95531-548560-357388-227433-943468-56959,35122-5999-31188-46406-9469-265232-123771-49531,16222-20211-31809-11162-5789-22997-51341-20469,10420-2394-12628-25185-1760-32518-3120-4350,6958-9390-4656-6310-5815-16346-14555-2469,7020-3681-9669-9372-2629-8813-13566-3416,4606-4603-8785-11642-1103-5502-8057-1925,2592-2193-3892-5482-646-6178-7053-2462,easy
8059-95531-548560-357388-227433-943468-56959-917722,5999-31188-46406-9469-265232-123771-49531-91076,20211-31809-11162-5789-22997-51341-20469-26722,2394-12628-25185-1760-32518-3120-4350-15191,9390-4656-6310-5815-16346-14555-2469-22019,3681-9669-9372-2629-8813-13566-3416-14678,4603-8785-11642-1103-5502-8057-1925-4641,2193-3892-5482-646-6178-7053-2462-3423,easy
95531-548560-357388-227433-943468-56959-917722-1490336,31188-46406-9469-265232-123771-49531-91076-100801,31809-11162-5789-22997-51341-20469-26722-70690,12628-25185-1760-32518-3120-4350-15191-29950,4656-6310-5815-16346-14555-2469-22019-20608,9669-9372-2629-8813-13566-3416-14678-20355,8785-11642-1103-5502-8057-1925-4641-8651,3892-5482-646-6178-7053-2462-3423-6203,easy
548560-357388-227433-943468-56959-917722-1490336-109064,46406-9469-265232-123771-49531-91076-100801-29509,11162-5789-22997-51341-20469-26722-70690-2562,25185-1760-32518-3120-4350-15191-29950-659,6310-5815-16346-14555-2469-22019-20608-3006,9372-2629-8813-13566-3416-14678-20355-420,11642-1103-5502-8057-1925-4641-8651-758,5482-646-6178-7053-2462-3423-6203-598,easy
357388-227433-943468-56959-917722-1490336-109064-1340837,9469-265232-123771-49531-91076-100801-29509-239402,5789-22997-51341-20469-26722-70690-2562-6260,1760-32518-3120-4350-15191-29950-659-28069,5815-16346-14555-2469-22019-20608-3006-42788,2629-8813-13566-3416-14678-20355-420-8611,1103-5502-8057-1925-4641-8651-758-6969,646-6178-7053-2462-3423-6203-598-3785,easy
227433-943468-56959-917722-1490336-109064-1340837-555070,265232-123771-49531-91076-100801-29509-239402-91558,22997-51341-20469-26722-70690-2562-6260-1751,32518-3120-4350-15191-29950-659-28069-1161,16346-14555-2469-22019-20608-3006-42788-3294,8813-13566-3416-14678-20355-420-8611-7698,5502-8057-1925-4641-8651-758-6969-3078,6178-7053-2462-3423-6203-598-3785-1298,easy
943468-56959-917722-1490336-109064-1340837-555070-157287,123771-49531-91076-100801-29509-239402-91558-28003,51341-20469-26722-70690-2562-6260-1751-7880,3120-4350-15191-29950-659-28069-1161-3108,14555-2469-22019-20608-3006-42788-3294-4364,13566-3416-14678-20355-420-8611-7698-5354,8057-1925-4641-8651-758-6969-3078-2367,7053-2462-3423-6203-598-3785-1298-1197,easy
56959-917722-1490336-109064-1340837-555070-157287-1116868,49531-91076-100801-29509-239402-91558-28003-70505,20469-26722-70690-2562-6260-1751-7880-79521,4350-15191-29950-659-28069-1161-3108-14470,2469-22019-20608-3006-42788-3294-4364-19121,3416-14678-20355-420-8611-7698-5354-19203,1925-4641-8651-758-6969-3078-2367-10068,2462-3423-6203-598-3785-1298-1197-3196,easy
917722-1490336-109064-1340837-555070-157287-1116868-1065524,91076-100801-29509-239402-91558-28003-70505-48162,26722-70690-2562-6260-1751-7880-79521-21515,15191-29950-659-28069-1161-3108-14470-10894,22019-20608-3006-42788-3294-4364-19121-10772,14678-20355-420-8611-7698-5354-19203-4203,4641-8651-758-6969-3078-2367-10068-1765,3423-6203-598-3785-1298-1197-3196-2041,easy
1490336-109064-1340837-555070-157287-1116868-1065524-172002,100801-29509-239402-91558-28003-70505-48162-24527,70690-2562-6260-1751-7880-79521-21515-5484,29950-659-28069-1161-3108-14470-10894-11665,20608-3006-42788-3294-4364-19121-10772-8067,20355-420-8611-7698-5354-19203-4203-2667,8651-758-6969-3078-2367-10068-1765-2441,6203-598-3785-1298-1197-3196-2041-1752,easy
109064-1340837-555070-157287-1116868-1065524-172002-48618,29509-239402-91558-28003-70505-48162-24527-8679,2562-6260-1751-7880-79521-21515-5484-2430,659-28069-1161-3108-14470-10894-11665-3579,3006-42788-3294-4364-19121-10772-8067-2612,420-8611-7698-5354-19203-4203-2667-2543,758-6969-3078-2367-10068-1765-2441-2247,598-3785-1298-1197-3196-2041-1752-937,easy
1340837-555070-157287-1116868-1065524-172002-48618-127378,239402-91558-28003-70505-48162-24527-8679-54309,6260-1751-7880-79521-21515-5484-2430-1881,28069-1161-3108-14470-10894-11665-3579-9252,42788-3294-4364-19121-10772-8067-2612-3586,8611-7698-5354-19203-4203-2667-2543-9586,6969-3078-2367-10068-1765-2441-2247-2451,3785-1298-1197-3196-2041-1752-937-931,easy
555070-157287-1116868-1065524-172002-48618-127378-789273,91558-28003-70505-48162-24527-8679-54309-102792,1751-7880-79521-21515-5484-2430-1881-2590,1161-3108-14470-10894-11665-3579-9252-5265,3294-4364-19121-10772-8067-2612-3586-1438,7698-5354-19203-4203-2667-2543-9586-4670,3078-2367-10068-1765-2441-2247-2451-3692,1298-1197-3196-2041-1752-937-931-1090,easy
157287-1116868-1065524-172002-48618-127378-789273-336315,28003-70505-48162-24527-8679-54309-102792-37162,7880-79521-21515-5484-2430-1881-2590-6693,3108-14470-10894-11665-3579-9252-5265-7243,4364-19121-10772-8067-2612-3586-1438-14272,5354-19203-4203-2667-2543-9586-4670-8661,2367-10068-1765-2441-2247-2451-3692-2246,1197-3196-2041-1752-937-931-1090-977,easy
1116868-1065524-172002-48618-127378-789273-336315-849447,70505-48162-24527-8679-54309-102792-37162-33230,79521-21515-5484-2430-1881-2590-6693-3806,14470-10894-11665-3579-9252-5265-7243-4109,19121-10772-8067-2612-3586-1438-14272-7457,19203-4203-2667-2543-9586-4670-8661-5907,10068-1765-2441-2247-2451-3692-2246-4028,3196-2041-1752-937-931-1090-977-1363,easy
1065524-172002-48618-127378-789273-336315-849447-450876,48162-24527-8679-54309-102792-37162-33230-80086,21515-5484-2430-1881-2590-6693-3806-4192,10894-11665-3579-9252-5265-7243-4109-6192,10772-8067-2612-3586-1438-14272-7457-10455,4203-2667-2543-9586-4670-8661-5907-7117,1765-2441-2247-2451-3692-2246-4028-3421,2041-1752-937-931-1090-977-1363-6335,easy
172002-48618-127378-789273-336315-849447-450876-1145549,24527-8679-54309-102792-37162-33230-80086-199621,5484-2430-1881-2590-6693-3806-4192-43406,11665-3579-9252-5265-7243-4109-6192-22672,8067-2612-3586-1438-14272-7457-10455-28666,2667-2543-9586-4670-8661-5907-7117-25365,2441-2247-2451-3692-2246-4028-3421-4406,1752-937-931-1090-977-1363-6335-3502,easy
48618-127378-789273-336315-849447-450876-1145549-205324,8679-54309-102792-37162-33230-80086-199621-56169,2430-1881-2590-6693-3806-4192-43406-3137,3579-9252-5265-7243-4109-6192-22672-2744,2612-3586-1438-14272-7457-10455-28666-2375,2543-9586-4670-8661-5907-7117-25365-1754,2247-2451-3692-2246-4028-3421-4406-1791,937-931-1090-977-1363-6335-3502-525,easy
127378-789273-336315-849447-450876-1145549-205324-228929,54309-102792-37162-33230-80086-199621-56169-34072,1881-2590-6693-3806-4192-43406-3137-14907,9252-5265-7243-4109-6192-22672-2744-11604,3586-1438-14272-7457-10455-28666-2375-16284,9586-4670-8661-5907-7117-25365-1754-19925,2451-3692-2246-4028-3421-4406-1791-7680,931-1090-977-1363-6335-3502-525-6956,easy
789273-336315-849447-450876-1145549-205324-228929-18039,102792-37162-33230-80086-199621-56169-34072-43462,2590-6693-3806-4192-43406-3137-14907-2925,5265-7243-4109-6192-22672-2744-11604-9973,1438-14272-7457-10455-28666-2375-16284-2872,4670-8661-5907-7117-25365-1754-19925-9490,3692-2246-4028-3421-4406-1791-7680-990,1090-977-1363-6335-3502-525-6956-839,easy
336315-849447-450876-1145549-205324-228929-18039-13743,37162-33230-80086-199621-56169-34072-43462-12901,6693-3806-4192-43406-3137-14907-2925-2511,7243-4109-6192-22672-2744-11604-9973-1425,14272-7457-10455-28666-2375-16284-2872-2681,8661-5907-7117-25365-1754-19925-9490-1802,2246-4028-3421-4406-1791-7680-990-1469,977-1363-6335-3502-525-6956-839-2256,easy
849447-450876-1145549-205324-228929-18039-13743-509085,33230-80086-199621-56169-34072-43462-12901-21550,3806-4192-43406-3137-14907-2925-2511-12954,4109-6192-22672-2744-11604-9973-1425-12995,7457-10455-28666-2375-16284-2872-2681-19947,5907-7117-25365-1754-19925-9490-1802-9561,4028-3421-4406-1791-7680-990-1469-6680,1363-6335-3502-525-6956-839-2256-3850,easy
