delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1715073-1042646-1307627-91529-13405-80907-120031-67838,276152-324923-137368-30615-18733-25879-45853-10038,40007-26409-10233-7350-7040-4608-8214-3644,76477-18478-30851-1759-10400-5345-3126-1399,31400-22264-11515-4829-8880-4105-1452-630,37072-9483-40953-5474-11764-4722-1320-1893,17947-5381-19126-1622-10248-1264-468-990,12641-2770-9976-4474-6736-920-355-587,easy,yes
504605-146552-240230-668046-228967-76590-1247939-91776,1406283-41016-74498-141181-37540-28657-1189845-35867,41794-15956-22014-33177-14054-2878-115786-10433,27647-90834-9356-15199-6094-1483-39151-46427,91109-20956-8359-25467-3776-1101-71379-91465,24164-17504-3677-14249-2462-1461-24886-13134,13586-12173-4540-6553-1275-622-20937-2974,12378-6948-4998-9656-646-436-8220-8371,difficult,yes
39967-886482-2031470-312165-50615-128750-415952-339756,37001-607510-152255-69210-50250-28176-42571-44327,11799-150407-64673-28193-40134-2956-694-21659,5962-37080-41820-9121-5354-3868-3259-31557,10055-85847-25564-10866-38206-2449-9866-77507,3106-21070-20640-3324-4457-2172-5626-17890,2630-15520-8904-3729-3287-824-3345-8005,1740-9996-4441-1686-2293-526-1610-14436,easy,yes
104022-55717-1925538-706914-233296-1275253-213071-309069,47983-68338-654055-201838-104541-595136-13796-43454,7505-3185-42941-91795-7575-31518-12392-7133,4643-8122-77953-20735-14665-71260-3188-19840,16970-8300-40759-132833-4896-64537-2992-6287,7270-9602-32265-39399-2152-25412-1334-4798,2706-3779-13872-37675-1059-11155-718-5565,1100-2155-7301-18456-705-9707-357-1973,difficult,no
496156-272113-70870-156322-156882-896327-120772-112490,33706-21683-58488-37380-88522-48785-63436-10942,11036-6181-15850-4233-30784-3836-79256-4657,20549-12240-12729-6051-45150-13678-20861-4893,9450-7308-7021-7754-17976-4922-29557-2701,5672-2852-18787-2323-5031-3650-10990-3467,1645-1439-4687-1017-3061-1648-8420-1770,1237-390-4410-373-6755-1234-3436-651,easy,yes
125375-1931724-1357272-1041691-45207-1072638-119032-208124,18842-189792-244106-63582-75395-53016-29176-49404,11435-56388-30647-15960-12833-14917-2933-16225,10899-61198-108885-12374-3922-17763-3594-8345,17918-3178-34651-5594-6962-36618-8504-4719,9678-50843-21914-6113-6829-18334-3835-3219,6187-13215-13458-5633-3487-20526-3978-2518,3922-9061-15460-4341-3149-12448-3354-1262,difficult,yes
629505-65144-27074-139062-430259-3878171-105475-441865,57314-35895-8594-75338-414400-498055-34215-11210,9069-11688-7813-48868-15728-48065-387-2718,9161-22624-1043-26844-21070-121528-8115-1440,10124-14736-2652-28579-21880-215240-2535-2110,4268-14781-969-8490-25021-128891-1968-1649,2627-5081-404-14351-9992-67148-808-1490,1627-2922-462-5754-6532-20745-305-198,easy,yes
372030-46008-119950-92152-2223417-13158-1270216-242504,53010-17509-4705-59108-229165-38220-144362-250199,44038-2848-3025-12340-32670-2621-39289-154984,18311-1615-822-27224-29045-1117-16534-138186,26107-3143-1969-21242-41641-4083-33035-85623,18679-1253-1311-9635-46453-3807-14610-17638,15178-983-635-17489-18457-669-10471-15869,8085-306-568-11651-15269-669-12892-8629,difficult,no
348036-188744-86763-609799-79979-62706-932718-281340,19157-49227-28902-74593-51668-46657-165428-31568,3894-8001-2816-18363-18268-17578-19676-11151,8862-4539-9518-19738-10053-48961-4302-7413,7335-4123-2001-5285-4279-16399-13464-14081,2997-5812-2019-21974-4192-12365-7912-7193,1631-3050-1470-3701-1309-3782-2486-3068,1944-5408-1216-6191-1036-5184-2841-5322,easy,no
163355-365822-106749-179023-40727-40727-49906-480977,21068-160073-26353-35129-97738-97738-37811-30895,498-141694-13255-16357-47449-47449-45761-9143,2477-60163-5620-4239-7903-7903-8036-3632,2758-12749-10220-7602-10835-10835-10117-4382,2805-34497-8613-5096-10008-10008-13760-1773,3451-9059-3269-7716-7728-7728-5320-1220,1281-5958-3049-5011-4669-4669-3963-1032,difficult,yes
54191-2618251-274351-289162-225721-233223-261453-1239968,154546-320486-117337-24193-19621-10763-14891-40396,90861-115900-8894-2673-2354-3893-6758-40039,45128-13282-3992-3036-4009-2108-3476-15330,59619-11027-6668-2698-2021-985-2675-17146,31946-36465-4189-2764-3239-602-1856-27897,15447-24892-1597-778-2118-534-2179-8466,5153-16367-1273-692-1214-444-1164-3104,easy,yes
401304-1565526-809062-2699226-149364-193550-1393255-158678,38410-105455-138994-1755528-92364-10559-53639-5682,31408-182364-33070-77115-21168-2855-18656-3514,18499-14691-14875-74197-19312-1935-18214-1262,15243-90650-17850-115281-5873-3157-28351-625,16109-52430-16243-90176-7218-3700-17426-816,4429-10186-7144-15118-3078-652-5618-991,1438-15119-2994-11200-1771-467-2956-556,difficult,no
242301-277812-186100-644238-69823-105591-80246-170452,34898-16096-99060-278235-56781-42459-20246-132658,5439-3864-13462-11880-13378-11499-54345-41317,3330-5222-25122-15478-21476-10050-35437-34400,9453-2677-12772-10179-7256-6627-9295-34964,2795-2620-17542-8674-10265-2166-7964-13320,2294-543-2689-5468-5496-1925-2204-6549,601-598-1898-5294-2831-613-1432-3120,easy,yes
296064-525763-171363-2136846-1047047-78008-35363-117663,16208-173746-102533-123970-77399-43895-18471-54978,6561-67434-37751-36459-21369-22210-7247-44545,8046-39149-23894-13466-13174-3548-1927-27948,3623-38883-5179-7702-5771-10549-3725-7091,6322-23422-10207-23456-6409-5866-4916-19380,3444-17872-5457-6012-3054-1689-1627-7230,2752-16797-2324-5182-3348-1222-887-4122,difficult,yes
23517-284868-878121-122480-156772-237058-359818-792653,14965-58885-257062-50248-35223-200955-54499-362269,35710-6139-76319-20111-20968-45014-19415-155425,33023-5897-22026-9232-23796-11734-12456-94086,25256-4180-34383-7676-14868-4139-6194-46384,10808-3439-18002-4255-3874-5246-8094-24739,2588-1382-7288-2196-4701-4818-1123-11054,3169-676-5644-1005-989-1697-1603-6839,easy,yes
361216-1048673-1048673-636348-514639-356271-686246-160640,56134-278265-278265-211455-37461-39688-85421-109814,10280-37893-37893-56870-14291-4551-17699-17871,8361-48797-48797-66994-4302-8176-16813-17449,11313-9805-9805-49151-5314-8666-6524-30727,2845-17148-17148-69045-5118-3965-8845-10442,1561-10689-10689-13667-863-1671-1175-6831,2117-9870-9870-6202-1461-1084-2110-6336,difficult,yes
361665-283329-150633-288833-498759-165380-1117740-291394,28346-66556-17055-45447-63736-71013-96272-189834,23392-26859-7937-9908-12834-11329-7791-11973,24664-5020-19813-4950-12800-23742-19358-19145,23428-22544-20945-13700-9709-9862-3353-36351,43409-6704-21680-5399-2109-3917-7341-24016,17842-4554-13313-2590-2303-2454-6665-6961,2200-2053-3267-1706-1193-895-1466-3960,easy,yes
242202-302441-46424-56152-136622-1093535-686311-852960,69772-143103-16524-62643-77453-113021-340637-203801,572-24085-6418-26183-9444-38084-93977-20601,6967-31298-11828-2999-11948-53650-56471-8234,1480-34052-3415-9551-6914-62266-12983-12211,2963-28269-1554-6792-15096-36760-34273-20380,1100-8939-2866-3937-3617-12160-15044-8160,1582-9950-930-987-3942-7274-7278-3956,difficult,no
706334-160714-35318-13264-154218-70347-90778-616521,45909-36721-26313-9930-26141-10062-34211-30200,22978-9083-17939-10736-23190-12691-32761-13854,21797-15746-4279-51597-3952-21654-4057-3865,40220-3631-2758-25921-6515-12621-5725-21515,17072-11711-5327-19028-2858-9522-2178-13538,4680-1341-2072-3407-342-1920-868-4201,2517-732-2447-1464-563-3116-532-3366,easy,yes
278696-127129-294447-744955-88811-114063-86824-191494,50254-7043-105429-152732-17736-7080-92092-31466,6590-387-72342-39511-810-1848-34636-6095,5155-1198-41277-25942-2105-771-12064-5652,4446-838-41870-14865-649-2187-21222-10909,4972-763-11445-7956-2596-1748-8376-1556,788-569-8367-6790-1060-538-4133-1813,2230-335-5099-6565-264-530-4922-877,difficult,yes
595812-50444-114135-1630090-1606720-1048168-841160-1130096,29090-4849-161284-66607-182650-124925-70357-198141,57098-15502-7527-19244-30126-36300-24251-8870,13142-3605-23866-7771-21148-14114-11015-14983,19411-1334-43073-19829-12957-40543-4901-30378,7129-1753-32921-11029-13405-18859-5193-12446,3577-1369-19395-10898-4734-11509-2851-8724,2878-1200-14134-3196-2453-13182-3765-7397,easy,no
218734-71578-59875-216149-22540-33053-186332-34298,28852-117825-40637-70185-45025-36327-20257-18872,6381-26654-12197-15982-9087-11454-2461-5972,9306-12356-40360-9330-8092-11643-2368-37677,7557-6964-11262-4645-6508-6289-3561-5092,2071-9054-9430-3735-2993-6988-2347-6061,613-4285-3620-4221-698-8592-1227-2091,877-5237-3643-1188-1118-2893-784-2284,difficult,no
896101-131260-38537-116350-216691-809327-88172-646757,201548-35449-12123-37225-286082-154902-14953-46437,125908-8369-42101-28014-2603-39280-18466-12768,15508-3215-23793-12686-10848-25796-47169-17461,15682-5241-5586-4756-12188-26283-24439-6613,12625-2964-13657-4808-19969-12903-10798-3863,10316-1544-11907-4520-7867-11008-10171-1758,2603-1343-6750-2059-4779-4068-2003-1790,easy,yes
59150-36031-819692-34678-204457-97329-504228-748817,42131-23393-100888-3937-31485-44229-132266-9184,8679-722-37955-7664-8741-36715-3926-4324,5806-5087-15889-2288-4147-3257-15579-8606,4456-1302-12220-2870-7193-12635-34471-3812,3865-2023-11768-1394-3681-5668-22508-5551,698-295-5708-1221-2374-1627-12164-2149,392-354-2164-297-1379-1095-4429-2229,difficult,yes
48721-141382-29393-17889-744410-38557-230105-76051,61733-91431-226744-14578-93264-7800-47959-22619,12237-26921-5778-3300-10773-3138-7499-1382,3104-7302-19092-29233-38531-892-8836-1163,2901-31255-27003-8745-32787-1535-5565-4657,2442-23990-31526-11811-12052-2567-2175-555,4452-8731-4323-4045-8779-1231-1506-492,4777-7295-3424-1361-1844-473-813-471,easy,yes
201143-118919-1153682-719204-2648880-1125375-146149-1014245,31747-51428-572581-64806-265547-137271-76888-214351,32577-4308-50505-72472-64260-38016-14547-16339,3145-2907-35878-99512-87141-16732-35117-48048,1686-2141-58024-62349-106784-23811-12379-100125,2969-5663-60389-9298-76701-57086-14280-40396,1105-983-42142-6575-59780-15330-5918-13760,1412-1421-30289-3010-9602-5858-2628-7742,difficult,yes
2104243-605523-391535-1047374-66407-282640-185596-351163,143555-86635-164633-617539-23343-66468-75146-139496,197236-22256-21097-88744-6513-19517-46460-63975,98387-19222-47857-25759-2863-24021-8573-35372,73576-30153-38592-73685-1322-10209-21156-1711,67193-44995-37077-33432-1633-5636-22590-9890,35214-32056-8171-15719-457-5468-4814-6762,22220-5479-5930-28818-421-3546-2343-3088,easy,no
171155-654673-53829-42831-222050-9379-28032-7679,28471-113888-10867-18192-31731-11644-17491-113486,9544-12410-1769-37450-16116-111779-14588-41514,2599-17018-12708-17918-1244-21624-24875-73431,11877-15361-4658-7609-7617-2210-14284-21408,7924-11742-8315-7388-1822-3556-7130-16965,1035-4935-2735-2636-1129-1305-874-4662,784-1998-1198-1372-414-648-1885-1000,difficult,no
43021-96575-230808-1611305-272581-705486-543546-405849,16327-14755-47828-330694-13918-652369-62130-109125,1980-3718-16139-64014-4016-174126-96139-64603,2698-6231-8792-17606-12173-48819-14969-7790,3965-10049-5084-9028-14049-66675-40559-49629,1241-6887-3548-12304-6408-41254-22812-32674,253-2928-2811-6151-2036-23257-21692-9692,372-3780-3129-5851-1996-28340-11123-7885,easy,yes
648258-59643-172836-44015-330069-710517-901930-155695,106445-16146-92839-9768-167677-424206-229933-8685,32008-3879-37894-6910-39820-48829-22289-1333,37080-8109-23828-527-29695-65132-39425-5247,19377-9755-11749-1075-23474-39226-38796-10566,7237-24145-6938-1869-22111-42062-8248-11222,6434-4984-3331-518-6585-30374-12145-2813,1943-3012-2303-271-6484-15137-5872-1385,difficult,yes
266185-163629-344716-139688-148309-32868-42967-266868,101594-17637-16156-39625-65066-11127-30964-41098,22745-9619-6051-21788-8514-1165-19078-2572,4990-6879-4367-11820-8577-2257-15318-11157,10655-3029-5944-7132-6048-1536-3560-2696,7385-3938-4788-9246-16467-1308-3071-2790,10880-1071-1907-16495-4059-344-601-680,3326-571-2246-5498-1887-181-445-1112,easy,yes
1064036-30656-28127-7204-5560-277388-217135-194906,48235-6533-9874-5031-10553-48380-32449-60409,90329-824-19437-42984-15847-25098-3629-83177,14645-348-13117-20139-2888-5165-5739-41768,10993-805-2391-9933-8236-6702-3093-31344,8839-760-6067-9906-7545-7155-5308-32526,6426-137-4696-1319-1334-987-4731-17088,2080-131-2817-2846-1682-918-3170-5653,difficult,yes
208898-299096-469713-126372-126270-126270-2112833-154470,66880-86392-69645-95545-97327-97327-52658-8672,16728-23179-36644-39392-61222-61222-68933-5950,4178-10800-25245-6147-16232-16232-14772-1692,24527-46288-17721-5367-9359-9359-19280-4107,22108-20458-29750-4150-5690-5690-16565-3340,3053-10222-11962-3023-2924-2924-10955-2716,3819-4370-14905-2689-2441-2441-3774-1842,easy,yes
14270-822771-184571-1938732-319258-248568-159461-33174,37545-52180-6155-228653-42826-23699-12816-24724,6359-44297-2704-31694-38044-92030-7002-1562,3774-10160-5181-47109-70238-23382-2647-6437,5026-3297-3486-30322-14274-19935-7248-1683,3886-21079-1666-20888-16236-16811-4027-6461,787-4956-443-7182-8595-7771-1823-1698,1074-2969-307-4958-4770-2948-558-665,difficult,no
33006-25235-47457-2431034-148550-45293-533062-1147359,27780-29221-7725-772718-28063-39785-52892-40630,4020-3753-2231-58416-36753-12008-12422-5125,4175-691-1469-52276-9570-14298-9170-8811,3134-3850-2445-23029-28577-12262-5955-5334,1866-1823-2709-10450-15806-10450-3583-2824,405-862-1269-17923-7484-2556-1833-1689,451-262-1050-10375-6116-3749-1604-1420,easy,no
1670892-755701-688439-859123-28179-82837-219672-501310,116998-209944-50273-79821-11905-48062-50038-115625,64540-11400-84450-1887-4888-21674-27559-83467,31703-29025-7152-27140-2616-4996-4464-8965,9786-20931-21821-5932-974-21192-4023-34451,16755-27574-46954-4013-1316-4095-12842-18752,6450-9303-17880-6505-763-3492-2246-14657,2793-4744-5715-3458-457-3235-1633-9907,difficult,yes
100258-1293030-155459-219318-45887-235426-682815-447613,52440-110128-6074-17752-18418-30079-74157-31152,10785-72489-715-1579-7041-38795-43282-10475,9418-29199-102-7198-6125-77062-15059-4172,13458-28636-1210-6659-2903-17018-29377-5531,15640-22373-1152-3665-4686-8856-33005-1868,4324-22706-390-1423-4197-4548-23527-643,3776-16005-365-601-1848-1975-7210-652,easy,yes
187167-66123-166748-95416-672627-639862-32773-61887,40974-44303-227603-42750-227468-67734-46260-6800,41677-10539-11601-14593-34319-23997-3301-4121,11516-22465-32210-8636-52282-11284-10998-4792,12010-9962-12028-6548-21670-11627-2589-1515,8436-19418-11295-6383-19071-3286-4177-476,10248-6462-18340-2243-9273-1398-886-461,4904-4052-17602-2953-5029-1046-1094-163,difficult,yes
534211-323315-1542672-1591507-1374048-625917-982903-1525649,76829-33889-249339-125786-38533-68288-220873-299549,20949-8840-177966-22999-10602-12228-84305-72262,20180-15820-140949-65318-13045-9188-59995-59960,16883-18866-98395-76737-3592-8757-51380-31228,7708-13352-57599-23162-5391-8729-31351-50917,2076-7705-29115-2489-761-2669-9230-10225,2629-3865-9635-2448-920-1929-9360-4766,easy,no
66066-124262-92218-177790-52440-90131-634253-320857,14042-10510-55867-33535-10475-55589-160669-46715,6812-2723-15992-27863-3352-8046-31057-4304,1278-1034-20738-16746-199-829-8536-5556,1445-563-14794-3975-1137-7311-11424-7810,1963-2681-5161-11983-712-6166-13700-4147,643-474-2056-10645-694-759-1395-1210,575-471-1583-4733-182-1955-1761-1579,difficult,yes
724798-1518120-213761-1678522-436793-116399-143763-155692,137282-1270397-71300-733726-39365-57905-60984-169848,122943-38965-73041-47240-37783-5812-13689-85095,26349-62947-85403-110784-8900-6373-14212-8258,34524-108196-21045-50436-4212-8381-12527-17793,30618-41532-13433-39751-3757-3302-4484-5882,13508-36507-21460-29080-1410-1212-3039-1209,6029-34692-9416-12603-2512-2370-2198-2180,easy,no
55812-9032-62508-1144727-58086-325704-88248-249931,22061-16401-64290-288213-6096-74236-41493-23423,22257-11996-33011-24856-3837-14355-13277-26395,8981-10094-31084-29323-7172-1994-19205-8567,8289-16998-35292-16639-4068-6929-3511-7115,11502-27292-18031-11485-2235-3570-3586-3010,3983-3884-6876-4034-581-1281-918-2831,2583-1665-4185-5846-416-793-561-997,difficult,no
476086-1130245-513334-847064-180541-487920-847948-598428,332955-194289-376860-68901-45609-103654-130262-86750,158624-79295-48150-26092-13536-7752-27929-15991,84548-42004-104006-89324-8347-21944-62712-15185,90306-140308-130573-34047-5591-10377-24822-33339,35246-101194-31518-13426-2784-20317-11946-10272,32519-19394-11786-8784-3125-5124-8424-7874,10024-6502-22570-4918-1516-6792-2751-4983,easy,yes
183235-236980-297501-199529-862385-281837-310553-212601,14479-106124-40973-32903-345274-50859-9132-136768,8351-7700-14384-9539-72510-15650-1447-10500,7668-4752-4128-11052-40883-6652-2614-1831,11105-5527-9347-7619-25433-5620-1706-7819,1719-2657-2571-3392-10625-3538-2013-2130,1035-3336-2089-3436-19968-1706-1158-966,596-1847-1456-3484-13968-1379-601-514,difficult,no
328330-939498-758704-98998-1278504-466046-867150-119183,26383-98980-117971-155375-120887-105749-24184-36710,7068-45676-39738-29472-34215-7052-8866-8142,7608-30664-19955-96050-16758-6897-4198-10099,3098-24242-53463-60028-66861-24260-8510-6605,1760-10852-28986-30210-31647-8497-3331-3615,1535-8849-5892-14297-6965-2022-1476-1855,858-3879-12010-8706-4405-4800-1026-3130,easy,yes
40167-139152-142473-1541768-288134-1416067-60723-161526,70416-16103-17004-299323-25347-291946-43131-23805,5667-39201-14178-64440-6058-31245-10949-19554,9315-7613-10661-69246-1813-50430-5466-5424,8599-3490-4758-31365-3696-65912-15763-6341,9075-4228-7443-33997-2734-64216-4046-3934,3987-1520-2646-10170-2625-3904-1558-1175,3767-1298-9624-5125-1866-3105-1140-579,difficult,no
775891-99518-31965-273898-84254-2253772-1767539-2557399,259277-12165-18128-72724-27166-1448097-111489-435577,19090-2269-1550-13060-29996-159036-45477-189692,3548-7607-2349-42350-18762-140391-18448-186852,33938-2875-6172-31923-16675-88423-10232-348419,26962-3694-1961-11344-7529-49158-11874-165414,20062-3136-2971-12099-3435-38935-3624-96532,6870-1121-1095-7911-1600-21871-2371-37884,easy,no
766153-87776-283142-141675-50672-74477-597583-137418,146504-106135-24063-32145-11715-29146-253120-50441,34031-42325-6507-13925-2866-6133-52540-9076,21128-57237-7130-2570-2237-65738-10278-9677,12465-24362-3017-4702-1621-16985-24353-7764,8931-9046-2723-9968-935-15844-9245-5510,5884-10300-512-1112-439-18116-9550-2096,3827-15685-830-2201-746-5046-5080-2108,difficult,no
87283-170666-379438-680763-1498579-214377-852262-163971,39911-39487-121606-84661-92873-6853-33533-125511,1356-6681-12864-60114-32657-20652-13760-12806,3525-3978-7167-23465-28889-7848-12543-6433,6182-7092-5541-18814-35469-7169-7479-3775,2993-1529-2997-32727-28592-7031-2425-1921,3004-1716-1463-1733-6563-1922-3686-2671,583-1112-806-2762-6800-670-1547-1415,easy,yes
182901-440818-70353-51530-570642-116843-1176089-191703,71334-57999-59127-19088-159577-41673-363488-16968,36488-4437-83351-7368-36913-51144-179545-24603,9565-7003-16025-16632-29394-9757-20544-6833,31392-2835-15547-1946-31544-11214-13543-7573,14630-4063-22490-4173-33096-9087-21229-2222,2677-601-2457-2736-17690-2287-8527-989,5016-457-3207-3525-3247-941-6340-1092,difficult,no
444100-210887-100851-409792-261177-114363-326816-73449,297015-19273-7487-89591-221495-40213-116598-98171,30120-4621-1486-19815-46416-25896-9704-13265,26701-2836-1339-19432-36697-11920-4543-40891,36427-3245-528-15954-14256-21706-10504-11755,13840-1953-938-12705-17746-7770-4426-14485,4601-1375-471-14558-7911-9656-1616-3813,4858-813-301-6592-3860-4598-974-6089,easy,no
233295-98547-231995-965433-1774020-555110-1260295-251084,389724-45915-64989-172465-307536-199762-412448-44962,63263-24837-17888-75839-41596-22936-101220-44906,55160-11257-10410-37370-89476-13745-25371-7041,25601-25559-14207-83897-54973-16565-22198-22740,11800-13643-3999-28805-6990-5507-29036-9996,5680-8624-2044-11287-14434-3026-8905-7568,7240-5604-2195-11114-5455-2864-6878-1006,difficult,yes
493718-1219017-1643465-1196609-1041365-798218-2120912-226099,65825-312580-192182-75234-556434-77688-332929-402061,3573-68580-158173-27702-136790-25406-130932-36057,8815-177147-90008-7414-56724-19453-14708-47558,9027-111803-37540-25464-209532-7346-20837-16991,2829-188669-51451-9018-39585-14676-54790-23347,1754-34400-39655-5344-22349-6423-24401-5700,1359-12413-21256-4658-9597-4813-14454-12818,easy,yes
648634-289236-783994-953190-57586-276001-72763-32547,131305-186865-288713-112981-44463-138126-26690-16045,6555-60374-145388-21674-4528-49762-12718-18171,15630-29683-11297-32841-2820-50778-21066-21880,21963-45302-41444-5778-5856-27279-6294-3973,18603-21251-26044-10983-2702-19371-3470-11355,8657-10993-12182-14303-2658-6686-1405-6535,2339-8057-3375-3051-1116-2827-376-3294,difficult,no
78863-706483-223173-819700-1521579-28058-663321-1889981,48908-108015-114582-258418-505262-14284-156920-309632,23391-25863-13552-35663-36284-2005-7851-38727,20211-3814-11728-10964-19551-2979-3736-20855,5338-14841-14724-24368-21313-4277-7454-21120,18080-32526-2442-21037-14276-2744-7434-7638,9244-6169-4914-8349-15668-827-10623-9954,9338-5367-2080-12226-7956-567-5272-3368,easy,no
60507-117595-50676-661026-157632-176958-16951-29773,37046-25074-86344-68306-15983-71228-20964-25930,41195-12769-19298-11287-1882-3746-13700-19437,853-13469-15997-92577-3836-2620-28549-29573,4031-4695-5501-25068-7018-770-3019-9308,10293-2311-15007-7776-1549-4912-12240-6610,11066-1631-4771-3976-976-1432-2863-5893,3362-1201-2761-2831-684-441-1471-1454,difficult,yes
