delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
23655-711643-84978-679143-254828-16141-122659-216414,11889-56080-94677-24791-39461-9549-66469-85201,12416-10240-9443-13266-10485-13527-10780-22199,10173-5234-43551-7079-3718-3717-7039-29769,2328-4862-27643-3764-2692-1930-5654-19043,2280-2012-16200-2124-2382-1208-1609-24308,1745-850-2763-1103-871-620-916-1789,3049-694-8101-534-906-1197-1009-4163,easy,no
25157-960857-127621-2158-155542-163571-144116-58582,107399-60889-1381-7930-15253-24186-41677-3023,42888-20092-1092-32907-20441-10346-8256-3520,9580-11111-299-4520-6207-8576-3867-1555,13404-6841-877-5451-3316-1494-4253-1911,24855-11339-1020-3766-8824-6214-5724-2759,5881-4409-253-4581-2245-890-2342-483,4941-4234-142-5199-2823-1227-378-738,difficult,no
72652-71270-6855-2758-5935-2215-8694-40294,26318-22337-8929-5166-5203-8394-14108-7377,5838-16233-1556-17554-7496-27307-19637-583,2439-5301-7206-4636-30608-11647-11770-892,6889-5599-3512-3083-4156-5084-2904-1209,7064-5118-8005-4166-8521-7800-4764-2537,1340-5872-2191-5805-2676-2306-1498-1574,2314-4939-3121-4339-1531-1565-2586-634,easy,yes
701033-158673-2166511-81986-5044-245824-147320-126410,115392-92118-329876-127014-6329-10167-190980-115957,4909-22359-6459-10160-1460-3325-12958-1624,23027-29033-21884-5398-3180-3699-1901-2236,34017-18443-16234-8898-1375-3327-6525-5380,15232-8968-11042-7120-2296-5926-11993-2023,8504-12756-6857-1319-907-1165-6763-2342,7927-3090-3559-1537-1962-2061-3101-2261,difficult,yes
5185-1004145-84072-2980-98255-105339-98238-740506,1871-77167-31103-3546-47644-18810-55283-252868,3477-22421-3454-2299-16157-8409-25286-41418,9964-21114-6667-2945-17331-4583-24804-27040,2400-4320-3088-843-7517-1747-5455-6172,2248-13122-5161-1644-10824-2650-12490-8862,1287-16205-1203-1744-5387-2648-7362-7871,2121-11970-2390-1750-7193-3215-6815-11078,easy,no
139965-41880-5036-148591-73453-1153615-6679-200452,86222-17862-14795-22761-80432-94084-8869-47336,38282-16902-6299-5553-5222-9041-77456-17444,16768-2952-2734-7675-3022-9013-17813-1350,16586-4569-6445-7346-4889-9848-10051-5520,7399-3304-11670-4265-2952-3408-7031-1459,5890-1909-3648-870-1250-2429-4774-565,5226-428-3464-1192-695-1208-6068-267,difficult,no
1866241-868711-40001-13191-263066-16599-225567-44695,266073-494032-25345-7404-1727-199230-36430-30022,60469-44945-12942-5223-2620-30240-32356-8120,47227-32187-13110-1927-1292-3952-7008-4866,46898-15478-15041-1685-1551-5390-7828-1069,21432-15880-21056-3438-906-2068-6575-4468,17697-9471-9310-1261-534-1385-5979-1060,19265-5450-4659-1336-654-980-6866-1970,easy,yes
6620-1404684-316065-32592-959748-1216222-761-1000568,2905-709561-60520-17736-135008-68956-1433-374072,8224-24006-21608-7621-37939-29816-705-54255,2016-14411-42571-7347-8145-8398-473-52895,2034-26419-7479-14444-8388-12971-2879-42410,2156-18048-21118-21482-22672-9365-4293-18830,3591-8811-15720-7424-13416-22257-5868-15214,2613-7061-8829-19952-7729-14816-2859-25203,difficult,yes
1789-73185-457095-10140-9076-779161-103862-21671,4486-6274-42439-6317-15543-26560-6730-20077,5093-1103-6420-4308-13671-27174-7222-7176,3923-1275-5106-4333-11373-10334-2557-8980,8479-1247-8846-2178-6059-8922-1275-5277,2117-531-3722-1382-4515-16165-1769-7935,1716-162-1199-884-3950-2462-579-4131,1192-119-1586-1127-3803-4564-468-1298,easy,yes
192271-400959-299966-5498-112577-140909-51290-137376,28876-263911-47857-5646-16059-66057-11602-10722,10432-31190-22010-3244-7413-2908-4801-974,5050-20949-5278-1353-2771-8077-762-14956,1977-5961-2072-1555-1618-2661-1054-9932,3115-10658-2672-4895-6581-2195-902-7947,2747-14936-3024-1198-1668-2723-198-8043,1919-6493-1305-1232-1652-1365-266-2927,difficult,no
39720-366289-158646-133393-63184-115740-27814-170335,10139-105935-18492-43131-11045-26006-14524-30013,13887-5059-13073-16842-1657-31946-6013-11548,4461-6249-13370-16768-3576-5461-1267-2753,6010-2081-2046-11660-1883-6317-1084-5874,4873-3162-9171-3039-3537-6089-1658-2665,4112-1432-1341-1906-893-4842-301-1398,4599-570-2034-2332-655-3121-122-536,easy,no
411952-697054-53101-330737-3971-433328-371910-105592,33838-10372-17736-311143-7982-88673-16773-24699,11014-6228-20365-23431-2664-23268-16566-2123,4945-23847-9055-33753-1728-6254-11393-11829,3021-6589-8675-44265-3276-7827-11778-11934,6245-22413-12365-18486-3293-9462-34587-5080,3624-37082-11353-20614-3163-7342-18600-3171,3646-8842-14501-18729-3133-2689-14817-2695,difficult,no
132348-39326-174443-105598-26180-136616-27644-30404,93252-26355-37073-22469-8501-5113-18036-46781,11671-7651-13899-17191-39069-15929-4758-3113,6556-7905-7050-4494-14683-1894-10240-12340,2267-8360-4179-2950-5262-7365-2477-4274,2440-7570-4358-4673-10300-1819-7413-2403,955-3076-4535-3197-8618-3510-2603-4569,1946-5685-1393-1057-7859-1944-1697-3549,easy,yes
4474-72446-98242-28134-88137-2278-241314-68566,19530-17656-11349-5971-202742-7649-22879-41088,16385-9255-2675-8201-38280-3363-2344-5890,11449-4033-4591-3184-40110-679-5934-1261,4580-4714-5025-4503-5549-1175-2148-1668,6739-3458-3327-4039-8539-3238-1545-1559,7010-1298-2782-2166-4391-994-757-1592,3650-1454-1528-989-5100-748-361-2090,difficult,no
8356-128893-2304498-38077-256774-20664-1035069-210750,3257-195746-53966-5455-16518-4505-52693-10824,6674-11435-24466-21666-1851-38232-41097-5221,777-16644-9433-7334-5085-44935-22631-1775,2519-8012-13582-12870-2764-23032-3540-3130,4047-5137-4408-3415-1385-20245-10832-1761,3300-2074-3426-3066-871-10846-8059-636,2198-1706-7790-3037-523-4210-9151-343,easy,no
2033130-245429-43547-328501-14634-149070-10049-597950,362818-80125-25698-169982-4476-54653-3354-18940,36372-19453-20608-47868-466-10827-17940-1882,82752-54773-6957-22713-1993-3789-12138-3737,65116-12469-3022-12485-1188-4245-2073-10645,22802-19321-12781-10490-6153-3324-9832-7979,24484-6259-18425-14481-2600-3756-9952-1845,11938-9739-11515-8836-3585-1474-14463-1172,difficult,yes
131640-51631-101684-59891-1580-2098-5945-90588,25171-54488-31190-21920-11765-12913-5860-21088,1360-8162-14025-571-5028-20216-43024-681,1150-9796-2649-4033-8751-5064-5323-2209,2103-4238-5382-1136-9617-3941-18099-1811,3480-8356-6262-1634-8469-16486-26561-2764,4311-3708-3242-2125-4093-7855-11833-1759,1305-4457-3942-1048-13674-11033-8924-1201,easy,yes
130916-494270-84215-14474-9475-193417-1519-66777,77364-100743-9692-11891-6877-78422-2674-181898,9659-27435-329-10304-24325-32590-5937-27748,18482-92656-859-3237-6698-18782-4953-23766,10180-13762-438-7218-4961-28774-1385-40841,4548-20348-1060-11095-11194-15042-3227-19249,3173-12515-703-21342-14327-15939-1190-11146,3537-15345-760-10941-13149-11912-2180-5109,difficult,yes
180976-933948-6759-84673-9331-58710-1807375-23771,13692-85619-13133-55750-2770-13467-104532-1726,2426-30723-7286-41758-6192-22989-17729-919,1587-10816-868-5731-3009-34462-25561-2337,2240-13049-3215-24597-2324-41929-12647-447,2274-4843-2423-9011-1333-21848-17548-1032,340-1588-1200-3757-1554-8812-3510-414,384-1095-829-3740-450-4283-3603-113,easy,yes
14632-188121-25341-15636-129438-2994-97591-111135,27123-20620-41252-67994-14591-11851-7501-33382,9342-1292-55704-9009-16577-9907-7510-19575,8045-2090-5057-10345-7385-8019-1582-2362,6520-1074-21006-3948-2965-7303-2472-1827,8554-868-4992-1365-1324-10188-1990-1326,10908-341-5737-2739-2695-2718-957-458,6126-280-2494-861-826-2847-687-924,difficult,no
529131-75069-162103-20947-111436-8446-441042-38386,79417-207586-28442-6328-21629-20072-15557-5967,40808-71366-4166-8259-2045-10306-3869-2174,36970-15448-4045-7713-2777-4995-3940-8084,19845-12736-4478-5246-2756-8591-2144-2017,18914-28463-2573-17366-2349-18036-4732-3540,8531-17919-1536-3772-1473-5274-2021-1153,13050-8241-865-6139-856-3752-741-929,easy,yes
202003-1767932-143456-3447-14823-309485-17581-116336,168953-192268-39829-12729-24407-11639-5495-34845,35603-28006-27215-10802-19528-7872-1986-7162,11161-22100-2069-12142-6995-8061-5722-9523,32193-19694-2157-9907-6690-7264-3779-6453,20270-11505-7903-7783-14900-8954-3741-4255,10596-21048-5399-10610-13325-4290-5395-1244,4132-27435-5033-11083-12857-1531-2252-1016,difficult,no
124106-6637-336444-15239-7120-41049-66944-966647,29332-1945-161949-5489-8989-17218-55030-88213,31383-1048-23447-7783-46519-8118-17507-16066,19378-1956-20797-15262-12750-1960-12483-10447,12818-1626-6320-10920-5944-2993-3681-3825,16053-1518-13284-6568-8642-1347-5831-2919,4364-901-5180-3920-7248-1605-2632-1441,4600-2067-5674-3541-2560-1034-2959-714,easy,no
215520-763179-13806-212401-74682-103189-9448-107150,22703-42434-14446-25812-31537-42862-7725-37645,9774-20986-12076-9397-6716-22289-1494-2038,3374-32417-10138-2488-3901-2998-1287-5190,6032-7171-11516-4848-1909-3074-2044-1593,2814-13020-8427-5091-2165-3065-782-1949,2413-11591-6874-894-2527-2539-2679-2438,1589-3523-10841-1779-1469-1019-806-1418,difficult,no
190663-141990-190316-190316-90691-46524-11107-164124,6535-29712-25174-25174-2704-14435-139909-64459,2901-17961-1956-1956-6282-1265-164216-18733,3235-8300-2045-2045-431-1460-27546-4667,6189-2756-1595-1595-346-807-9974-4386,5142-2107-1289-1289-477-559-12148-2039,1186-526-663-663-286-171-2902-768,901-1009-443-443-334-143-4441-390,easy,yes
51662-54963-82784-87959-326340-7266-49573-2042548,33995-32294-10007-9668-30688-7607-42490-333726,1250-8554-588-1655-2228-3452-3916-24447,9205-3220-6570-457-1018-12991-5614-42734,3142-3655-4285-2559-3364-3583-4449-28289,6385-5940-3463-2776-5605-8702-3841-14010,2515-2342-3133-2376-4938-14308-1274-6205,1656-2306-1976-1369-2436-5451-2709-5582,difficult,no
9179-712106-268533-9590-4265-316824-15809-29616,24095-107766-46971-3445-7735-47265-7423-18281,20293-38130-8567-2084-12043-32681-14157-2317,4359-21715-2101-719-5267-17487-11452-1600,9105-16493-4459-1022-11805-19463-7425-5411,6337-7447-7429-3599-8779-11272-10053-4653,8010-13440-1549-3016-10346-5706-3964-1215,5990-14619-1316-1459-5465-7193-4608-1519,easy,yes
114114-140516-327729-76987-30932-257547-803899-82722,59751-55881-209183-52835-30480-35357-122365-4933,17728-10601-14147-19518-21594-2777-12159-7410,1931-19030-20686-14292-3772-2370-11718-9449,2918-15154-6098-11538-5175-12321-6936-5143,1318-8849-14612-7601-4930-11300-6441-6130,994-5641-3952-4756-3596-2802-2331-1714,498-3056-3413-12778-2520-1446-1160-1851,difficult,yes
22216-1738-275856-450090-1097613-87528-6035-217812,77060-9056-17589-121768-59512-4956-5797-13370,15791-5416-14230-9478-21504-8170-46004-1447,33479-16292-5433-82652-3046-244-11193-590,6120-4178-5064-15535-4960-3176-10093-5084,10479-1039-3530-9375-3169-2842-14269-1469,3920-2734-1699-3996-924-1264-5414-1182,2487-1366-967-7526-3142-897-6740-915,easy,yes
59111-92161-602197-110229-194769-1860569-9325-74888,49455-11469-113504-93407-58891-368194-17827-31544,17337-3681-25628-5369-8172-39540-1640-1151,2562-6520-46111-2808-6361-37272-4130-2245,12987-2621-74085-6379-2181-13015-9725-1631,3834-2699-29010-3349-5620-21798-12664-706,3988-1028-22172-4573-2023-11922-6568-537,2600-1395-8161-3350-1851-13158-4895-152,difficult,no
257019-1106495-40377-11597-115183-227038-841495-607445,146425-36225-1490-8060-17763-48516-66004-67422,29789-66034-410-14872-4749-18688-12354-18727,19069-32658-2721-6568-4577-11180-5164-26985,15563-9559-1278-3736-8856-27124-7624-11945,4666-8744-1277-5330-2570-19299-3976-19575,2445-5460-1273-3087-954-7293-1505-9254,578-2427-1371-2799-639-7521-1261-2722,easy,yes
109188-76732-251629-1484921-1759921-186011-536785-9478,36303-6382-4679-109832-323076-147272-51173-36805,16124-1916-9354-3037-36122-41941-22970-10307,7599-188-4618-20870-141317-7350-14115-17596,5932-645-6358-11679-14902-8862-6900-17060,15935-829-4125-7445-30574-11684-4027-21210,4287-488-1903-3002-11474-6586-5713-3713,3465-285-936-9681-39426-5531-3241-14852,difficult,yes
91811-89493-118561-1097430-3649-4075-273376-110452,25173-18077-29430-104717-8049-16020-56897-25636,14909-22957-2760-48921-47389-2668-75046-11455,10339-8299-2983-15602-14805-42485-29495-7891,6857-3711-3234-6969-12353-10484-4423-8551,3413-5844-8675-4918-12577-25327-17140-4201,1740-3793-5245-6715-10384-9222-13904-875,1301-2910-2734-2425-4345-3144-6065-552,easy,yes
622741-23576-106764-23048-128582-3296-22426-83210,32512-43693-26718-24438-74862-7713-15462-7242,13963-8107-7330-39526-1370-1173-4827-2596,4807-24601-2031-7820-1884-6511-8845-1116,3659-8553-1724-14769-1897-1251-1819-1450,1442-6794-2012-8848-1473-853-1841-379,1982-11028-1730-7349-657-549-2511-352,563-6201-1155-3995-571-678-521-305,difficult,no
572622-185792-3297848-819013-368120-274540-729948-3938,397498-11831-258493-39889-82201-9348-97087-1121,81427-3293-106593-22702-13619-9844-4459-4359,35004-2562-46262-16714-14245-25288-23234-8276,50147-1622-74562-3776-8730-9400-26353-2221,30901-868-59711-10108-16996-23097-10375-3228,10069-475-25934-8031-22460-13082-9246-5794,4430-299-14837-4214-11242-18678-17905-6585,easy,no
94972-283321-11802-27006-3133370-87329-5411-167122,21829-62453-18559-33811-396909-20941-6863-54145,13435-12488-8281-1741-39000-3372-8234-12249,1049-2615-19893-4041-22657-2885-11890-19731,3412-2981-19520-5338-18957-3509-4374-5052,2710-3813-7097-3043-16394-857-835-7678,1521-2104-4017-2462-8289-1294-884-14504,876-1044-3398-1492-11066-1138-752-3192,difficult,yes
36190-58465-112410-191031-2260-67814-3953-98064,37877-20479-21538-20829-16385-22043-92766-221849,13235-56081-7128-4381-33580-21804-157709-14522,2199-9135-4495-3024-11727-2644-12373-5331,3630-12549-3529-2143-5557-2773-20678-5317,6377-8628-2711-878-6701-3787-8723-2698,4458-8795-1242-347-10722-1281-4623-1838,436-3972-788-151-2123-439-1823-949,easy,yes
50653-25755-111809-12209-9254-97096-189998-2071546,40996-6001-39599-16990-47984-14391-38254-602601,8668-5472-2215-13600-41847-3921-20181-186608,2938-4153-3930-6653-14537-8329-13788-56909,8076-3221-7772-21812-14691-2503-16186-42528,13758-7262-3124-8072-26511-6313-16193-19484,6553-4823-3123-3651-31075-2179-16804-31979,2929-4685-2340-4044-10384-2284-9589-9656,difficult,no
101313-466083-198521-126853-15848-318812-86023-693466,104787-252993-17699-43880-4886-180606-55553-660488,29837-12116-4411-5133-625-84768-9573-46869,5318-27222-7276-6987-2276-6538-11838-72377,9208-16724-4585-7521-5502-6580-2365-27634,10624-11119-5707-2709-5275-13675-5424-8743,11532-7222-3139-4749-4734-32325-3229-11257,6568-6718-6193-4061-3701-21595-4644-11461,easy,no
119763-241464-143968-74510-116784-11824-2656-206618,26322-124293-65519-36420-50009-29323-25110-20438,4453-20679-17223-9027-3807-30036-61922-7544,8197-7977-11338-5558-5615-54195-3147-15690,4328-5743-22826-6189-2811-3963-8184-5605,5199-8933-26860-3598-5560-5784-6299-11745,1240-1630-38747-3032-2440-6116-8407-7568,883-2033-13718-2814-1827-6071-4876-9621,difficult,yes
45009-73352-14714-7193-57911-23572-157025-328340,8135-22363-15819-3094-35018-31046-46629-73524,51483-900-15557-14777-11177-9077-31352-11921,5186-706-10088-2715-1416-3902-37111-2408,4535-1355-3890-4105-5201-5924-13934-6113,3939-2526-3721-4045-2704-2096-15029-2430,3397-224-1778-4650-1664-2665-8333-1070,3033-248-811-2636-1174-834-2289-1560,easy,yes
1518879-12662-365499-2907-106341-98448-13346-481244,100253-16971-18020-15438-28727-79115-12708-24439,53070-5159-4201-12350-12717-5498-7509-8580,30958-2259-1842-7499-3500-3316-5847-9827,28695-3604-2219-6861-3714-4777-2585-2842,10329-5100-1039-5526-2025-2576-2429-4542,5398-1623-671-7496-1049-2192-3039-4092,9135-1560-927-2850-584-934-2051-1018,difficult,no
1821661-221132-139863-409435-216394-799994-838014-880901,121188-10548-6278-114159-75291-95793-228614-433955,28188-9613-10360-3108-15439-15611-102024-43046,56937-2456-1804-5627-27630-70372-48935-23559,109929-1468-3024-2646-6301-19320-24536-16890,42146-666-4085-4022-4631-20624-20386-12365,14945-724-2727-6776-3222-38134-30354-27457,8710-291-2612-4900-3443-40005-19036-19610,easy,yes
242931-573462-56876-68456-4996-10470-135578-2874030,59791-65389-2954-60780-3185-7779-76635-269310,11616-11345-15084-4440-8196-16982-10044-64442,4162-9646-3193-5387-8664-9417-5327-49922,3863-8323-1035-1761-6363-10221-6171-17709,4074-13674-4046-2640-1643-14651-2720-14187,881-5897-2580-606-1247-5851-1511-7904,370-8538-1370-337-648-3829-635-3715,difficult,no
624578-102050-244586-1055762-140231-87299-204654-1503880,74212-11881-53006-33891-18095-18205-15945-139761,12894-607-10793-45233-6271-7334-10812-13149,9606-3925-1008-57099-1609-7276-8045-49095,16165-1468-5589-15968-2761-3646-2045-35101,10686-2175-1660-28318-5845-7203-3700-30927,7589-2013-685-6782-1888-4728-4099-26285,2055-1431-1609-3952-2039-7478-11237-9835,easy,no
1032524-1393942-1971928-393230-73402-392367-2756-54894,76771-120316-252888-134606-80116-283153-26705-10057,57002-173612-49891-13491-7019-53017-61146-2886,7226-17389-26393-52704-11886-26712-20166-11816,19492-12780-35399-20142-6135-7065-7625-1628,9890-42884-17070-5563-7198-6177-19454-3472,9884-48351-7732-12004-4156-2042-31244-5206,8121-32026-11923-5719-4354-4251-12381-1444,difficult,no
22020-188332-17741-124066-88344-1705-32912-184793,39547-13825-8911-50612-14299-1477-9838-20961,75199-4540-5688-6000-4462-8862-5947-9646,38183-1974-7149-3366-2137-12237-2514-3069,27149-1184-3203-9142-4425-5610-7190-1278,13616-776-10632-5179-4871-8113-4222-2012,8552-299-3846-2099-1172-5586-945-552,5922-217-6711-938-1609-4169-1900-605,easy,yes
11597-478987-167036-37326-1618-2081-71588-6429,29932-26288-51114-5095-2607-12032-25669-5067,23985-8432-6068-11228-975-36525-3404-106401,30839-3035-9917-4470-1674-7154-11685-27873,33981-3214-9874-1661-1921-6786-3703-12998,9013-3284-4912-4424-3949-15048-2895-4161,7410-2207-3023-1569-2248-11969-1907-10576,8823-449-1639-2881-1291-6525-1790-5645,difficult,no
857179-186628-47879-115323-528056-145992-16780-310246,101076-94039-32705-14266-38660-21573-4551-43527,8981-12327-8487-5496-5492-3656-2812-13232,4687-11656-1681-16587-2894-5265-1109-7703,7113-5400-4651-10062-2626-2736-666-9626,3330-1566-4606-9666-1105-1558-1133-6089,3259-4839-4452-4208-293-1127-1743-1649,2110-1310-1115-3706-851-1010-1997-1746,easy,yes
2352-104951-234894-24085-510502-91513-75690-33589,25391-55413-19986-19432-20492-10024-8648-46375,18992-3503-7175-13357-8892-17541-10297-143026,6752-5077-11948-14212-3736-1382-6298-17516,9486-3498-4306-9947-3803-2328-2372-10434,10637-1998-4378-4777-2041-1265-2326-16816,6633-830-1680-3594-868-779-1059-5611,4354-1130-1379-4444-504-1180-1294-2858,difficult,yes
610999-198558-3022-1536762-158884-25576-83445-68381,164804-7656-20858-172779-154467-29616-24716-7943,179814-1740-41476-43059-5497-8396-11168-2592,45873-1446-11057-23126-6154-7626-2028-1632,24718-656-13376-24870-4932-2448-2816-833,11035-250-12668-9732-3884-3284-2863-511,10982-177-4410-3799-2090-1026-1687-507,1937-64-2223-3733-1499-781-1206-264,easy,yes
936158-534482-1561408-561472-80755-19294-68321-109426,135537-65485-61274-139412-8680-37064-30173-36165,98980-17168-24257-58689-1329-8912-3070-1948,29967-34486-7589-14527-2287-5168-3748-10935,27405-30009-15052-8682-876-8435-3915-1216,24029-14477-9005-28045-2523-21712-3058-3600,26356-33067-7310-40509-648-16384-2467-4212,14775-9029-11105-14344-1809-9879-4853-3936,difficult,no
11446-427447-6612-113737-1131914-154625-235782-5107,15201-52360-4371-44783-265881-34002-162571-12143,7882-2556-3640-18138-23051-11590-52910-25629,8455-3040-4394-2063-30368-6741-32255-3698,8373-3699-1240-2370-17236-4845-25915-13068,20292-2263-2006-4571-12839-3292-12594-14692,6586-658-2421-1378-4347-1082-4104-2542,2023-543-254-760-5083-958-1858-4509,easy,yes
641866-15165-182832-15320-4736-247457-4765-537335,129975-10601-75687-42983-19781-23937-7923-37341,12566-2411-5508-8884-42142-8011-20887-8175,27953-1525-4923-4274-2597-3956-60030-3200,10653-878-1162-4129-3926-3627-6795-2210,10046-3078-3385-1572-5871-1478-14128-2084,2767-1120-1180-1443-3617-610-8505-465,3688-1784-1286-1380-2828-383-4803-653,difficult,yes
105744-372387-1892081-79781-139977-12333-163971-2117626,12233-66738-117822-24644-23792-10014-90445-46724,25454-3716-14774-8241-18019-6723-72762-77318,10690-2525-11112-12530-3088-6647-21892-45504,5995-4831-12138-5566-1665-1008-10601-27901,3334-3888-12967-8413-2833-2435-24245-14511,1248-3047-13019-2926-1466-3026-6557-19116,927-1497-7797-1099-1345-1235-10813-7705,easy,no
53985-48887-10216-282163-38359-339308-841509-153986,34885-6956-3326-275499-6558-81524-195295-9397,10369-782-2003-35801-8525-12956-78277-13057,2248-2104-1794-5505-17767-1090-18123-5116,7562-208-1118-9216-3499-8513-13781-3751,4999-401-962-3019-1899-5774-18602-2470,1490-150-1427-3504-901-1465-8088-2718,1273-88-782-682-1384-1351-2402-1788,difficult,no
1008777-1864895-38765-1433807-64861-201018-6241-33488,108455-133214-39017-163569-14868-20776-24194-31032,30261-104007-16073-38651-1367-10055-250361-15260,43706-50186-3484-19425-948-6180-18605-18187,56469-21081-3404-13582-3141-2559-8833-7593,62704-13843-3447-6200-1488-2259-12868-2501,29045-27402-857-2631-307-1674-4059-1513,33214-11663-695-1838-114-365-2472-519,easy,yes
