delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
15407-2379-19774-42843-127175-6996-153169-41424,9146-2669-9728-14981-81635-3804-123818-12871,2884-2209-3164-762-6024-1063-20760-3686,1873-10584-2647-939-5216-2344-39395-2285,2467-2508-13228-4214-6042-7460-25893-1912,2592-11877-9777-2858-4080-17670-15514-1509,1102-6575-6823-1276-1852-8766-6895-2304,431-6382-6015-2316-2958-4472-4256-1034,difficult,yes
412183-263846-349080-259017-40665-410268-3334-8058,370663-453472-64799-50130-30562-3365-22067-5495,42844-43301-27609-10173-25634-6602-10604-854,24452-88383-13149-8729-25740-2059-3659-3478,27207-36569-20870-11186-20359-3794-2453-4652,8918-70707-22607-6935-10003-1523-3136-953,7178-36749-7209-5113-22989-1056-3414-1628,1849-15347-9664-1626-10276-2216-2413-650,easy,yes
3279-98816-9884-124650-70964-11936-24592-90736,13789-4465-36255-27280-30581-7967-12289-16529,3310-853-7789-2496-4483-5077-5221-4203,19309-1415-2398-3689-1529-2048-3485-879,10736-694-11644-2879-1827-6296-915-797,7378-663-8789-2232-647-3174-2832-858,6827-251-6160-1599-470-3126-1190-364,7133-353-6153-999-179-4198-891-107,difficult,yes
10063-11023-89074-82976-35410-226147-141437-43071,7276-9731-6079-84029-34574-27025-31495-74143,1411-3835-3385-25932-24734-65501-3490-35157,9463-17672-302-35264-3683-33817-2662-8550,9905-5540-1845-16596-3846-24865-1948-8924,10632-10892-579-12835-1773-14652-2233-13685,4496-7765-301-2729-1198-3908-2202-4641,9577-11616-380-4641-1065-6175-922-5124,easy,yes
79879-5976-234130-25201-109128-146998-54472-3973,70116-12795-27960-10009-21785-23592-7473-2060,6744-4475-1336-1001-6357-2078-950-1144,14940-6365-1352-615-784-828-723-3394,10725-2319-2064-423-1190-850-463-1523,9016-9282-3390-624-3047-980-1205-3490,13714-9989-1103-262-801-305-240-1526,7163-3254-903-312-1280-344-174-603,difficult,yes
23290-80341-40531-814041-529422-1203702-218905-35551,4012-11096-83058-143393-99780-78898-74221-20860,2838-3858-57902-18494-11464-10248-18030-41290,1172-699-8884-15847-30375-6133-5620-7845,1588-8934-6444-6667-5407-7480-2843-4967,737-3193-17047-5814-12054-13080-11184-3484,900-2058-14659-3720-7090-12392-8846-4188,551-1561-10265-3648-2798-10315-6172-4134,easy,yes
105896-6374-22064-69538-100936-60283-59162-42195,22763-2543-25855-41578-18755-20542-51891-35997,5501-4369-5006-4939-22205-1047-13570-5314,8797-8186-12613-2199-15656-2373-7001-2893,14372-6916-3631-3110-12126-433-3029-2938,34474-9581-10083-2658-5157-356-2581-2281,10181-10293-7543-2266-3173-520-1906-1919,10748-1734-8712-1829-7987-487-2833-1307,difficult,yes
425747-40983-125063-42150-552397-38389-7595-210191,61616-7588-8831-22137-135466-8583-54018-38273,25058-1693-761-2167-76077-4058-3910-2515,10209-17216-2817-4866-4208-3590-1541-3818,19101-3200-1091-1633-10558-1990-19097-6430,14609-3682-4772-5335-16495-2372-12786-3238,7462-2003-2306-5748-14208-2485-10820-2376,4666-1624-2824-2373-7814-1985-11115-1630,easy,yes
430187-35896-33780-51372-91566-18701-293081-52028,32098-2469-17887-41228-64363-18492-54470-32596,4218-758-8681-9196-17154-9208-10660-15787,4456-24441-2981-1915-2975-4636-12411-3763,11324-5645-3699-1621-8948-4597-5774-2247,4136-16926-4489-2914-8167-3555-19704-2825,5747-7027-1672-1319-2070-994-9908-1136,6781-3686-2805-1608-2223-1317-6670-1099,difficult,no
1710950-416601-34895-962541-12074-70776-141138-65801,105857-139817-26057-142186-21001-26047-34291-4253,30051-37132-17190-9207-5344-6112-1079-3542,23686-25887-5824-13109-1311-3898-6517-1852,6854-31446-5810-40334-1051-2165-10495-797,14351-69900-11362-15449-693-1059-3840-413,30766-20819-1484-7198-270-666-2958-411,6828-26075-1716-2481-387-472-3032-241,easy,yes
9925-446654-110146-190493-206752-186863-52429-48789,14635-137628-63719-12254-23756-11556-6055-19188,7641-18096-8169-1521-4861-1473-7291-12796,7891-23686-6453-905-4375-2320-3230-5993,3710-23158-28263-2177-4248-3144-1849-2458,4294-14817-22070-1181-3373-1075-2065-3161,1549-4354-5232-1928-1774-695-967-1328,1286-7735-7203-689-1378-268-1287-2941,difficult,no
58026-60900-398637-320254-318817-555088-10575-248735,15506-40831-153059-360720-50640-102855-24675-155480,6362-8500-20353-54233-42580-8830-9143-109182,5561-12970-15820-56058-56174-3029-3391-44450,4267-16566-23245-67404-29843-10628-4060-16873,4181-16177-39427-22037-14326-4400-6321-33256,2016-8873-20858-27315-9053-5998-4684-19398,1588-4287-22273-16500-9944-3723-4252-28626,easy,yes
793199-58571-40723-201135-631602-56127-36906-69753,7035-67339-20163-26742-57180-52042-24516-34976,529-22298-23629-12721-20986-25644-2932-3757,9144-55799-6044-7230-13832-5039-13376-161,11235-7081-12982-4355-17485-4315-5116-1148,7370-52623-22094-15495-21299-10973-8554-1765,4703-38382-24288-6385-3746-2789-7047-3716,4723-19830-13868-2985-7155-1673-2656-814,difficult,no
1190786-78113-239496-36824-223260-162203-283476-986963,109667-49005-50206-27940-65029-8464-258464-104797,46444-3084-2046-4889-10242-2050-48306-19030,72985-946-3732-5032-62774-5505-64125-13788,34936-2484-1978-1702-11797-3021-28272-14924,26249-1767-2460-2376-23624-4004-17348-18392,6875-848-1701-1945-17764-5165-17834-13783,6080-858-617-662-10078-2839-14356-14098,easy,yes
160451-5237-232099-275905-35151-173668-39402-4299,4884-19413-52476-29488-34271-44940-7321-1572,2219-1457-8186-4766-4892-14578-2167-1072,3395-17456-2891-31937-20177-5170-3648-1171,3565-11750-4464-21975-33986-3112-1865-1280,2822-12024-2445-15628-19164-4219-2771-5561,5293-8418-2804-21370-8935-2844-4660-1606,2753-16536-2101-15881-4388-2160-923-4106,difficult,yes
1172250-757707-7943-201299-40271-115173-74669-121539,216424-56792-17944-8358-20056-41871-61204-60401,85387-11221-1926-2040-14485-7234-6617-3856,24009-2863-3603-6224-1554-13754-2161-3844,47996-10033-2075-1659-1525-11002-1901-1350,15440-7945-4877-1415-4321-14539-2532-4044,14639-3970-3337-4877-3995-17075-3664-2243,28854-2168-3260-1407-3412-2598-1442-1326,easy,yes
114920-28581-72169-104179-7414-85803-13580-30491,21698-23745-56501-11565-11126-4715-6200-23774,5012-1835-4313-1899-4136-1201-1872-1376,12405-2622-4079-2551-5744-3435-1811-3293,1349-1109-3345-4006-8878-2580-4024-1188,6175-2978-3953-2667-6492-2052-5944-2019,1343-2154-1611-2350-7663-1853-6663-1884,2591-2296-895-1081-2574-1861-4662-669,difficult,no
245266-65047-153343-31672-13157-10959-24332-88664,4660-33135-13352-11178-11959-12581-16317-15502,1315-2468-4936-8750-7731-2096-6571-9445,8887-1866-3683-15746-10395-10505-18609-3131,3191-1891-5841-6716-1772-4542-4167-1578,4492-1849-5775-5501-3967-4082-3411-6194,1117-1292-6503-1885-1048-1012-3295-17152,1032-794-12462-2285-2095-2713-3725-3334,easy,yes
471339-108973-743429-522331-213874-12081-21193-197808,148193-13859-28419-13449-19383-5394-19960-20970,40245-3953-7489-13723-19992-798-9664-7870,30625-2129-2809-14987-19981-3447-1656-1826,9889-3016-1116-7358-2281-9066-2155-1679,6810-3570-1399-4683-8019-8182-2070-3540,15318-2774-1133-3360-3381-5319-910-1045,5596-3278-1364-2343-3057-3060-1417-884,difficult,yes
1756001-670715-415148-888401-2136221-454785-281010-182589,662042-103084-27426-215699-258513-41906-4603-69276,183212-11640-15474-8577-31749-597-5160-6030,150518-28586-18400-24218-6344-550-2391-2947,47322-16334-7705-8372-5259-5893-2502-2520,70062-21855-19279-24889-8977-2624-2050-1745,55992-5788-5454-9155-3603-1372-876-762,26246-8083-9906-14525-5182-748-739-639,easy,yes
292914-362487-340184-74404-82276-130694-43861-43861,217432-32704-48950-93022-29879-83863-23955-23955,26988-16812-9316-1264-5177-9032-3174-3174,54839-4165-8439-9697-4884-3338-3265-3265,16842-7908-2380-27441-2015-3150-2089-2089,38209-15435-14932-12329-3649-2104-3398-3398,23685-8166-9340-30971-1267-2850-2317-2317,5406-5495-19161-11897-1197-770-1119-1119,difficult,yes
112267-124707-34893-24178-23786-498670-2089774-249685,22232-41557-8174-76417-11609-50472-339084-44822,12537-199-2572-29066-2172-4211-20221-25008,2859-10589-3018-62024-3214-7213-13021-42069,1437-6060-1259-7299-1339-8265-22342-26954,2377-3267-1035-6234-1603-8392-24684-11920,659-1341-915-5870-900-3475-25972-5419,1862-1768-560-2151-553-5010-13366-9196,easy,yes
1189923-2374565-1807051-331392-86778-22751-81094-10715,51267-111028-237447-93138-21213-20192-68820-9344,46526-41510-9564-13331-28573-3312-19261-1859,9488-18868-117208-64225-8557-12526-24560-26804,12550-62328-57390-121808-30864-9987-18917-11309,11600-143711-72220-17555-20997-4731-8413-16832,24733-214878-23524-12104-23634-4727-5397-6851,16351-61675-18420-7535-8972-4474-6917-4801,difficult,no
25318-185854-1108971-203809-560297-1698934-168621-255447,5895-27378-76129-76119-140091-199709-12992-35359,5240-7069-17789-38753-6051-10005-4303-41189,3794-26575-15056-12226-9505-37167-2131-44331,590-7449-14979-7007-7440-13153-2616-11375,1105-14666-9729-22332-8269-16727-4641-15681,823-5659-20587-16894-5466-15890-2762-9412,1507-10774-5314-7669-3076-7472-1285-10622,easy,no
19520-96380-9552-269174-458278-47261-62638-50394,24626-23904-10792-12587-180616-26871-12013-19534,12467-7357-4616-248-12228-9496-3497-17080,15709-14384-33279-3470-12865-3593-5087-20668,7615-5797-5324-2876-6624-3439-1788-10078,5065-14763-12659-1216-6008-1479-1497-6341,12369-18728-6685-2380-8541-1432-1793-6682,2054-4499-2913-1313-3486-1625-2232-7375,difficult,yes
86948-3033-55816-41288-32931-56633-53329-65366,15564-11989-16322-16642-28278-20945-11651-7576,5115-12273-4108-10519-3478-1090-19256-3645,2926-20346-2449-706-2591-2223-4850-4787,3197-6330-2146-799-1752-248-6194-3723,2804-8728-1820-1217-2041-2025-8062-1484,2295-2565-2047-1880-1958-1374-3414-562,853-6122-1075-561-516-976-1988-1371,easy,yes
515067-152668-35238-15425-44882-34090-63062-3913,293047-48412-10017-10340-27986-8841-22846-2331,7581-1596-5072-6193-11081-4763-3412-8465,30616-2203-5008-8213-2572-3478-1719-3114,23565-2008-2017-5596-1870-641-678-2046,27859-1339-5145-6060-1792-3387-1881-8058,31617-2054-3798-5721-1111-826-2049-15512,15487-3102-4556-8197-1083-1228-2039-4768,difficult,yes
79821-1637124-1010935-1518985-229391-5157-1806-8068,13532-378352-183698-146298-65262-9647-18950-8217,11496-51766-10349-18610-1803-5135-18965-5720,21375-77359-36436-9026-40068-32313-28298-8064,5128-65863-26857-20667-7384-6254-3960-17750,7245-30047-23028-31477-12860-10286-9282-4645,15738-27256-16184-12654-7429-4225-7507-5281,6252-22379-7740-12870-7630-3660-1312-3976,easy,yes
141747-40959-11661-68600-409568-258659-118046-1664,52495-18041-13516-39321-33689-129417-25591-9526,908-1704-6270-6394-6264-14237-4595-9787,2782-3384-13141-3206-4011-2479-694-4673,960-1127-5050-1511-1892-5738-3247-1651,2654-3022-1491-3195-4453-5471-5095-14161,2350-2487-1764-1140-3171-2410-1397-10208,1446-961-1334-433-1967-738-1710-8324,difficult,no
138040-94319-79632-5230-148412-230771-102527-189882,16190-39257-141976-15643-80253-38576-8428-84794,6132-11211-71274-2223-15912-1444-6995-9949,2996-2324-23885-12920-4866-6792-5072-18848,1830-1804-32516-9112-4071-9974-1207-11216,816-8440-20925-9367-7950-3428-6311-9534,3353-5764-18352-4962-5692-6478-3228-8191,1196-1999-10513-4233-7490-3920-2076-8663,easy,yes
277964-239520-200676-236058-1460773-91415-69529-118326,8313-25540-37819-7112-154691-31659-17825-81958,7587-10820-7587-4614-27859-3761-11071-22296,6723-2254-5880-2518-26424-2087-5582-6813,6532-4539-2558-3059-7793-1138-4176-5938,16841-3251-3289-2260-18331-3165-1923-11849,5704-1264-1942-2242-8510-785-1589-6751,3765-974-1932-816-2711-639-1370-4676,difficult,yes
57841-124514-83214-10145-8648-56688-72474-59713,70407-15997-23556-39761-3354-3931-21940-21043,17314-3403-2520-7452-7287-969-1797-2404,14690-4096-1546-6406-8158-880-2025-7470,1467-3108-1473-8225-7127-1650-863-7752,2814-2416-968-11414-10852-2017-1118-7553,718-921-2024-7253-4594-1161-838-4629,821-2484-830-7880-2622-1015-955-4163,easy,yes
300093-286346-43341-25582-920273-1847099-76850-300916,129628-54949-12851-7005-249396-100326-35594-22669,30064-19912-2427-3085-9073-26527-271-5344,19940-39634-2328-1668-11216-17731-2237-886,38627-11970-887-998-12813-13260-1596-1281,16116-12489-563-821-19177-12613-3800-3008,6051-6531-801-732-7261-5281-869-1286,7225-7060-593-161-5636-4250-886-1831,difficult,no
2544951-22524-58326-248755-24677-20642-3295-24684,305793-9698-2740-10040-39132-6534-53511-29199,25352-2141-55-2192-6403-7561-47593-12601,70127-3312-2516-9042-25384-8031-26557-24019,39071-4215-1248-10194-5480-3212-1555-4945,26590-2026-996-3030-2064-3091-2354-3643,31530-1148-717-4219-1514-1631-1929-2026,7448-2195-458-1255-1497-1019-1127-712,easy,yes
249926-2197482-38696-69941-270137-277564-115111-79880,4340-425643-84854-10123-33095-45559-51955-26333,3031-81290-10478-2141-5294-1737-2333-3190,1550-29677-20217-7395-2220-6596-545-1216,479-8420-15075-1507-650-9017-3414-2294,638-28007-7935-2778-1219-16132-4334-1940,1656-22149-8492-1392-1407-10859-1708-3219,462-16099-6216-1541-1293-5039-1095-2801,difficult,yes
92978-3924-50820-124015-54418-75724-2097340-164591,9231-7171-21562-17560-11396-38637-408724-52077,5130-10370-8057-5331-11614-3262-32132-18591,4136-11084-4492-955-2131-3040-8547-10517,16397-4129-1758-942-1894-1453-23403-6018,7471-15121-3102-1614-1505-2576-6246-12581,1901-5821-2604-685-1091-1136-3831-3835,2218-14723-1782-1653-760-600-4141-1907,easy,yes
226165-437794-601484-83089-31447-12527-79812-67679,32577-324084-162349-22964-15681-21963-10888-5821,9953-145124-22548-16217-5596-2711-7867-6410,9702-33191-19120-53349-3368-6707-2830-10895,20721-78049-32793-3243-3093-7019-2466-3151,7021-69828-45420-14370-3633-7369-2229-4592,6028-72530-35969-22138-2350-5838-2039-2332,14549-18743-7982-9005-834-7969-2341-1560,difficult,yes
312452-336068-250680-10045-87566-86371-42650-9500,25648-56977-6580-23530-27535-42623-26696-20455,1870-15026-347-4084-4385-11774-8200-33607,2832-3766-4274-1212-4922-8520-12176-19617,2345-2702-2935-981-2330-7717-5169-16841,1060-3308-2171-1666-1953-8136-6507-4293,1361-2284-1192-10490-1407-3822-11766-10154,1307-744-1228-1038-1291-9285-4915-4625,easy,yes
1070399-14693-30538-522404-279525-5274-66411-72199,292438-4791-20336-524172-26644-8170-20969-25317,28823-4421-5453-289697-4873-6826-2630-4506,21094-1500-6961-348696-6216-6306-2740-1919,12602-3496-5567-176916-3096-1506-1537-231,18446-2139-7488-107933-2446-9598-1357-2683,12949-1974-5151-94337-1407-17337-1599-1774,8290-2577-3322-27075-1294-3173-1621-1870,difficult,no
93012-454164-834654-386617-88858-1330403-1600-19677,15950-75863-6418-8336-25523-70550-9725-25680,5927-27434-36863-2022-1693-33141-1672-6714,20730-10469-19644-1829-4853-16751-8105-14397,9581-18962-14276-1942-7284-9785-9477-4323,13161-23105-19638-642-11390-13820-15081-9982,16599-12462-6645-512-2674-11479-21640-4298,3162-17046-2452-309-1591-14177-9321-11976,easy,yes
22322-91405-42648-82236-150052-6225-225850-67702,5131-35577-24121-68731-51651-13431-11243-7015,2542-16731-2040-1523-785-2953-9351-2631,1063-14117-3515-1398-2335-1914-4769-1464,333-13437-4511-5225-2014-1866-2007-2664,1380-7974-1727-2758-4534-9353-3943-1932,503-2972-2538-2872-2095-4636-2229-1056,311-7345-617-2701-1136-5348-832-1885,difficult,yes
49234-121439-9554-3420-96325-72646-82221-4684,6898-49523-29983-10586-46862-11171-13832-17110,374-11348-4803-13166-74424-5386-6079-221,263-30324-36263-3713-10702-1401-1098-2193,217-2242-4565-2210-34771-1218-1338-840,248-3959-5697-559-8609-948-1025-910,115-2045-2766-446-3408-407-503-433,308-1827-3130-329-1849-229-579-587,easy,no
247493-21632-128262-457431-314730-10386-39280-11546,58568-35379-30732-19630-13242-3251-16151-21056,10575-14544-350-6495-4855-537-1289-8374,13364-5211-666-26504-8001-2200-12369-6353,2787-9722-2322-5537-4757-1126-2122-6958,5313-7869-2319-5670-14850-3030-4275-6224,1683-7130-915-7229-5693-1305-3692-2385,2712-5643-1318-3097-5668-1588-3495-3255,difficult,no
486938-1759-11769-84877-8284-5486-3859-32090,36201-15274-13643-22520-8113-2923-18374-7429,6408-10127-4616-5153-11386-5563-5894-10868,39273-15048-2693-1582-7040-11517-3813-10990,5767-1568-3251-1710-5273-2558-6218-6121,15939-10839-3933-1922-5494-8088-7708-8425,12750-15568-9755-2210-4448-6615-6151-4986,7498-6789-4005-1481-4029-2971-6926-6177,easy,no
162008-1130028-71387-72585-153208-28369-22231-56665,27289-24930-13179-17020-19328-18791-14092-61511,10528-19798-5628-7313-5188-1668-8862-5224,7782-20929-3290-2216-10981-12055-1772-670,20620-10331-3080-3237-9207-4422-7719-2140,8938-11242-6110-4680-12790-4294-3395-1194,7355-19144-3954-1683-6580-3608-2638-1101,2394-7544-1981-3882-4367-5319-4461-838,difficult,yes
124509-64307-41022-277674-8956-4433-277597-61626,41152-6299-44994-45603-19172-16789-6439-13926,24552-2698-23032-2711-192-6234-1146-5909,915-891-13338-1899-4458-2821-5168-4383,2580-1194-27796-5531-4273-3772-1620-321,3453-843-15322-4642-4559-6438-1845-5242,2298-386-18411-2744-7231-6512-1279-2483,1499-193-9046-1562-5921-2698-1004-1308,easy,yes
