delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
86948-3033-55816-41288-32931-56633-53329-65366,15564-11989-16322-16642-28278-20945-11651-7576,5115-12273-4108-10519-3478-1090-19256-3645,2926-20346-2449-706-2591-2223-4850-4787,3197-6330-2146-799-1752-248-6194-3723,2804-8728-1820-1217-2041-2025-8062-1484,2295-2565-2047-1880-1958-1374-3414-562,853-6122-1075-561-516-976-1988-1371,easy,yes
53376-4471-94790-13402-44560-3285-3191-167891,14260-10172-57887-6005-30240-6115-2421-61661,4305-10219-3115-871-8278-6356-3411-23754,10408-5909-21065-6975-6504-8765-2183-4425,3138-5386-6698-6250-6911-5712-812-5445,1783-12566-7546-5408-7371-4368-744-4223,1125-15939-8503-7126-5949-6714-1097-3845,1771-3918-4993-4883-4284-3888-803-2838,difficult,yes
266201-125301-6317-42565-33211-3051-27988-34027,22740-23200-7585-14878-18555-2675-20746-9593,2376-13505-8671-11562-1154-7719-4100-9015,2016-8127-2945-3693-2815-4488-1053-1529,1356-2819-7733-2443-728-4089-745-1839,2332-2023-6179-918-2923-9413-1875-1548,1365-978-3982-739-653-5522-485-1195,390-1321-2941-898-488-2467-871-976,easy,yes
92978-3924-50820-124015-54418-75724-2097340-164591,9231-7171-21562-17560-11396-38637-408724-52077,5130-10370-8057-5331-11614-3262-32132-18591,4136-11084-4492-955-2131-3040-8547-10517,16397-4129-1758-942-1894-1453-23403-6018,7471-15121-3102-1614-1505-2576-6246-12581,1901-5821-2604-685-1091-1136-3831-3835,2218-14723-1782-1653-760-600-4141-1907,easy,yes
34382-53255-544636-544636-27384-100201-59043-86831,42347-25547-62495-62495-9102-18123-19670-78939,16032-9954-14867-14867-10625-2892-8231-18902,10399-1662-22992-22992-15192-1792-4758-8367,1094-1008-12308-12308-15621-4411-1576-16132,1197-1087-11255-11255-4985-3360-2667-6162,652-1656-5908-5908-8754-1671-2400-11228,794-1033-6081-6081-6672-767-460-5700,difficult,yes
99134-52305-3785-38465-89482-127792-58575-137867,17278-26563-5735-24946-10279-58633-46866-13587,1986-10409-3401-17645-908-6471-15286-3046,1293-6621-1330-3279-1256-7651-4876-3185,1649-3715-445-2246-1467-3119-3520-3386,1622-4727-1200-2021-1475-1284-1484-2411,731-1238-617-711-481-1622-761-1003,793-921-815-413-580-1591-983-975,easy,yes
425747-40983-125063-42150-552397-38389-7595-210191,61616-7588-8831-22137-135466-8583-54018-38273,25058-1693-761-2167-76077-4058-3910-2515,10209-17216-2817-4866-4208-3590-1541-3818,19101-3200-1091-1633-10558-1990-19097-6430,14609-3682-4772-5335-16495-2372-12786-3238,7462-2003-2306-5748-14208-2485-10820-2376,4666-1624-2824-2373-7814-1985-11115-1630,easy,yes
207500-258967-49757-2940-61154-47602-35113-94352,72152-8284-53154-18488-22598-11438-16651-8553,4272-900-16131-4221-8674-2182-5449-803,4999-2053-2084-8415-12553-2610-1611-2812,19406-6790-2912-7495-1132-1835-308-1410,20332-4456-3917-14075-3165-2884-2647-3593,18441-2035-2800-12142-2190-2135-1173-845,8169-2519-1830-8470-1595-1276-2162-1442,difficult,yes
293204-169318-91911-127977-13371-2587-54927-249676,4837-9192-17586-25337-11863-5016-21627-54414,18651-1279-6636-9822-1856-3328-6417-13016,6754-1397-4246-11236-6020-2158-4732-11073,20930-1318-3669-33736-2165-7929-2425-3728,6698-1288-4623-19601-2891-4830-2806-3131,8328-494-3602-11519-1882-6838-1682-3875,7237-668-1859-3510-608-5765-2235-1785,easy,yes
15407-2379-19774-42843-127175-6996-153169-41424,9146-2669-9728-14981-81635-3804-123818-12871,2884-2209-3164-762-6024-1063-20760-3686,1873-10584-2647-939-5216-2344-39395-2285,2467-2508-13228-4214-6042-7460-25893-1912,2592-11877-9777-2858-4080-17670-15514-1509,1102-6575-6823-1276-1852-8766-6895-2304,431-6382-6015-2316-2958-4472-4256-1034,difficult,yes
3279-98816-9884-124650-70964-11936-24592-90736,13789-4465-36255-27280-30581-7967-12289-16529,3310-853-7789-2496-4483-5077-5221-4203,19309-1415-2398-3689-1529-2048-3485-879,10736-694-11644-2879-1827-6296-915-797,7378-663-8789-2232-647-3174-2832-858,6827-251-6160-1599-470-3126-1190-364,7133-353-6153-999-179-4198-891-107,difficult,yes
79879-5976-234130-25201-109128-146998-54472-3973,70116-12795-27960-10009-21785-23592-7473-2060,6744-4475-1336-1001-6357-2078-950-1144,14940-6365-1352-615-784-828-723-3394,10725-2319-2064-423-1190-850-463-1523,9016-9282-3390-624-3047-980-1205-3490,13714-9989-1103-262-801-305-240-1526,7163-3254-903-312-1280-344-174-603,difficult,yes
105896-6374-22064-69538-100936-60283-59162-42195,22763-2543-25855-41578-18755-20542-51891-35997,5501-4369-5006-4939-22205-1047-13570-5314,8797-8186-12613-2199-15656-2373-7001-2893,14372-6916-3631-3110-12126-433-3029-2938,34474-9581-10083-2658-5157-356-2581-2281,10181-10293-7543-2266-3173-520-1906-1919,10748-1734-8712-1829-7987-487-2833-1307,difficult,yes
430187-35896-33780-51372-91566-18701-293081-52028,32098-2469-17887-41228-64363-18492-54470-32596,4218-758-8681-9196-17154-9208-10660-15787,4456-24441-2981-1915-2975-4636-12411-3763,11324-5645-3699-1621-8948-4597-5774-2247,4136-16926-4489-2914-8167-3555-19704-2825,5747-7027-1672-1319-2070-994-9908-1136,6781-3686-2805-1608-2223-1317-6670-1099,difficult,no
10063-11023-89074-82976-35410-226147-141437-43071,7276-9731-6079-84029-34574-27025-31495-74143,1411-3835-3385-25932-24734-65501-3490-35157,9463-17672-302-35264-3683-33817-2662-8550,9905-5540-1845-16596-3846-24865-1948-8924,10632-10892-579-12835-1773-14652-2233-13685,4496-7765-301-2729-1198-3908-2202-4641,9577-11616-380-4641-1065-6175-922-5124,easy,yes
9925-446654-110146-190493-206752-186863-52429-48789,14635-137628-63719-12254-23756-11556-6055-19188,7641-18096-8169-1521-4861-1473-7291-12796,7891-23686-6453-905-4375-2320-3230-5993,3710-23158-28263-2177-4248-3144-1849-2458,4294-14817-22070-1181-3373-1075-2065-3161,1549-4354-5232-1928-1774-695-967-1328,1286-7735-7203-689-1378-268-1287-2941,difficult,no
difficult,no
