delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
130353-2206666-202942-108213-119909-542326-275745-3314,14626-96453-258297-4273-49466-44000-60195-8888,3914-29432-40749-1403-6826-18846-7249-5161,1974-27026-6915-8286-2593-10641-9169-12395,4457-24080-8610-4511-2049-20632-8282-10041,4934-23249-45870-11763-7543-58627-28895-22228,4128-24188-19650-2858-8329-32870-31539-20703,6461-17859-26941-3142-8361-16092-10467-21409,difficult,no
4827-729074-876715-230676-527227-242016-133233-103880,10436-128918-47041-150111-93429-17729-15941-17056,4139-10661-5750-4513-24560-4982-2458-2081,7761-10072-14868-12838-9956-2857-9923-3047,9116-45149-6189-10686-15336-2276-12502-10023,21330-18639-14507-6015-11259-1176-1939-4729,14660-19068-12328-8858-6588-525-4202-7023,13522-9830-2623-4691-5965-1117-3446-7434,difficult,no
12704-552714-4876-83153-4733-6559-9525-7644,12643-19721-6718-60788-13908-8792-18364-13373,7774-11309-2066-1811-12987-4627-11460-5489,7852-12071-3472-19193-5295-6490-9325-6666,43333-18496-8194-39275-3408-6495-14287-6060,15351-17709-13719-41896-21140-29045-14100-10384,19836-34835-14149-14944-9729-6648-13401-5689,18679-11547-10324-23704-14377-4521-2478-11493,difficult,yes
313366-3024414-482373-110743-40299-48672-64985-84800,17352-174943-83272-9222-17651-12539-51803-48930,2368-33124-8120-4193-4720-6421-2122-23238,13809-63004-8397-565-3044-2782-1547-20188,9271-28549-11513-2135-2091-3996-9960-15015,5845-57820-75033-5260-9562-5041-4187-21753,3083-25313-36833-5157-4417-6486-6741-20793,2475-12457-16902-6557-2808-3915-4100-19726,difficult,yes
13447-186855-1279650-23654-390970-87040-491037-3428,999-53910-88312-18908-17405-48825-60518-7731,8151-10944-17118-10163-11039-38222-12201-330,1896-13272-120052-12862-9948-5741-22780-47599,16885-8176-40667-1924-5611-12970-18132-31526,17443-24743-53304-12925-13300-23136-16909-29423,25921-11569-15711-3140-2325-9489-13265-21302,19343-6590-12322-7251-3010-10745-8656-6977,difficult,no
196819-7672-116145-151602-1349-155013-10286-11467,3593-10210-81505-36502-12015-19062-3489-10917,10400-9660-7472-16032-17680-1699-5282-3760,12118-14549-19691-13086-18039-4413-11430-7738,5126-15498-7205-10946-10756-4064-10840-5496,6136-56450-22774-12684-44540-13562-29160-10587,5675-23593-16402-2554-37430-3241-12165-7149,8430-9355-14856-2264-11632-2643-16623-13625,easy,yes
152278-190192-52518-199785-110841-25351-129976-545337,57600-14425-116345-7429-8962-13177-76594-160214,6669-1896-11703-1335-2768-18863-18599-12261,45206-811-6143-475-1283-8499-3639-5381,10527-2821-10274-1871-2275-15476-9643-5096,20298-1291-22091-2326-4041-14645-31798-6465,14263-1322-26849-1373-2456-7897-37576-10980,23314-1099-11412-1242-3815-5417-14788-5087,difficult,yes
331535-3184-571822-5698-435525-406261-663727-6866,58747-11676-45591-14136-11160-42080-86074-18471,23042-4710-5452-3755-4656-9515-28564-7475,10409-3867-2840-9270-1152-25879-4570-8229,6242-5062-4163-2847-14035-5667-6100-5885,7627-30171-7105-14135-4663-34129-21360-13106,5577-30864-6301-31640-4361-17575-14750-12810,2678-11960-7810-11502-4524-7369-7710-9016,difficult,yes
3660-242040-1894215-153957-100763-1895072-14488-112227,9661-81480-811448-92150-104520-400129-10329-7676,4143-16925-168097-7769-20867-45081-12383-5733,4530-19669-21776-2683-38687-34997-4607-6572,14321-11582-25089-6829-31794-61970-10027-2527,14690-26571-14888-7045-34961-34637-15275-4215,15350-37903-17984-3661-39507-6370-7184-3002,6598-15356-13130-3477-8458-32440-9574-1730,difficult,no
8426-1771-66929-44568-174636-9402-2592-2684,7281-9981-11780-7893-27995-4829-6192-11069,5508-4308-484-3824-4459-6983-2235-4800,9611-5445-1369-1324-4587-10341-3202-15569,13185-10845-1267-2179-4019-12481-28379-11621,24244-15994-781-855-4937-10268-8400-4691,19994-10197-770-1034-3528-13336-7800-4647,23655-9460-489-469-3073-6210-6487-6017,difficult,no
2132163-21581-7616-256100-256100-48108-201243-1011249,73626-13083-6338-213355-213355-9185-130081-93437,33465-1666-13860-20280-20280-1472-5991-27106,12029-7226-29846-20781-20781-993-8592-11948,15018-15192-22498-25616-25616-4632-12801-7973,24154-65128-16388-31055-31055-2619-28200-14720,4832-22455-29035-30973-30973-1029-37165-12939,4639-33972-22514-17251-17251-944-16655-8889,difficult,no
1015579-548224-592491-231520-46079-674188-28751-97084,341624-68076-76844-196191-25896-209430-19166-51342,68181-40917-26009-12512-10891-33769-2211-14133,28014-5505-42968-21643-16019-9219-8070-22398,49547-31244-7571-10605-16300-29354-20324-7820,39562-44700-7378-13670-22181-35311-50288-32271,41943-19022-5853-13197-37090-32951-54244-38305,26433-7633-5706-11144-19143-19396-14432-12192,difficult,no
1595282-251090-72830-99825-68193-14316-228932-527097,229143-10920-7587-93698-24397-17802-76635-69824,56193-9506-1938-8616-8270-15045-15045-11756,16226-5981-2124-2186-1152-11914-4730-15807,11913-1145-3059-2750-23989-13617-8375-3411,11554-2590-2484-6256-16610-16254-6606-4780,5728-1289-1326-6385-12848-14245-2179-13958,2770-1584-1522-5233-21080-6720-1767-2258,easy,yes
969301-1272081-2546183-428915-793841-197025-103891-104259,209608-348054-157773-253857-39106-58625-10824-39914,37923-208702-27967-31644-41393-4918-8383-13292,49342-40801-22056-37379-8348-3930-2067-14013,22458-37928-28890-51967-79462-5951-2055-10150,7870-22961-60618-42244-33448-5514-4512-27568,16869-25683-37159-39778-15062-6888-12335-29472,10344-11324-20489-27309-33340-4197-4449-10413,difficult,yes
338120-20662-164282-74206-65612-25870-214949-8609,14768-4804-50314-12242-8059-43521-47303-38448,3606-21325-1026-4106-3660-8619-23309-23568,1599-7035-6690-3979-11551-6349-42746-8199,1142-9174-3635-5786-7579-4581-19682-12882,2789-41947-6268-11522-2352-3101-22091-24050,2320-17955-7492-4771-4368-5005-10428-11886,3058-22346-3772-1837-4499-4397-12332-19234,easy,no
87771-130371-207203-675370-182249-68129-132931-622241,34248-23549-26086-27289-91681-17877-2956-63162,3137-3620-6911-12493-22072-1541-1774-17522,10798-3552-5482-7822-12238-5074-14010-29177,2662-5108-9393-4290-6343-5348-5393-19934,2588-9415-6930-2027-15778-5059-10032-19230,1160-5069-4223-1285-3970-3372-5585-12409,2518-8074-2919-520-4066-2976-4190-6572,easy,yes
1536404-73844-435210-97343-1003522-650191-673751-24196,101232-128501-108109-50811-229328-28694-62312-63018,17344-14002-1693-6793-51888-13941-13910-28321,6141-18035-51364-11464-16201-26744-17113-1608,3137-14481-13359-7767-28132-9879-12845-7787,9890-27099-17441-11055-45867-5245-25925-13490,5398-17031-8895-11841-31678-11053-20878-6418,2981-11107-18355-3225-15961-6548-12773-4562,difficult,yes
503155-20609-1982913-622039-136715-42086-35968-106679,64656-66903-991449-27662-97407-3491-67349-8780,15290-52360-131032-7141-6443-685-5184-1979,6408-41625-121068-4470-3391-2296-25834-2108,9931-16735-110308-3326-3561-354-19949-6518,17704-11000-50807-2542-4569-2225-12954-3102,17644-10838-13487-4529-6357-1639-19804-4438,12262-8406-15626-2860-1231-1444-8561-1912,difficult,yes
177322-11425-17256-31265-5166-177853-1045065-44292,12973-4905-164264-10523-9256-34097-14032-38060,3199-8292-14706-7137-1241-2822-9841-25016,1922-3721-25991-13386-16997-1752-3944-38085,3445-16947-11634-8217-23999-7338-10488-18245,2899-8562-10353-12236-9983-4209-5870-26345,2106-8617-12792-6202-17801-1850-14845-17825,2239-3237-7195-6934-5337-1637-6785-12782,difficult,yes
16238-764173-303986-98263-551469-44282-375040-61895,19292-56201-96125-31237-99488-27601-61761-7741,10960-2049-17052-16238-49242-12779-9916-2443,2817-2521-61493-2665-14876-5730-5178-8538,15509-8090-20303-3271-5718-5701-4656-3819,43733-7695-50196-9068-41956-21024-7416-5864,124375-11750-45802-8177-13211-26217-5832-12491,9840-7342-45102-6179-9148-13788-5386-2057,easy,yes
easy,yes
