delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
138040-94319-79632-5230-148412-230771-102527-189882,16190-39257-141976-15643-80253-38576-8428-84794,6132-11211-71274-2223-15912-1444-6995-9949,2996-2324-23885-12920-4866-6792-5072-18848,1830-1804-32516-9112-4071-9974-1207-11216,816-8440-20925-9367-7950-3428-6311-9534,3353-5764-18352-4962-5692-6478-3228-8191,1196-1999-10513-4233-7490-3920-2076-8663,easy,yes
104601-215238-1448159-807776-247718-736070-168820-65992,59547-82544-605765-192590-15709-158940-32463-12647,8429-21161-128737-68759-7212-31871-16981-2719,4649-3984-144187-21020-4469-45689-27317-1743,5044-12494-101980-21064-4084-27124-5458-6311,5116-3490-56562-17966-6812-28845-10370-7199,3038-2103-45571-17815-4019-33698-3074-5259,1166-2846-31684-9042-4461-6537-2251-5478,easy,yes
222853-2963-34979-38918-213824-39668-48587-88829,14988-15214-24937-37406-136399-18523-23496-19590,3684-10333-6941-13072-1875-2634-23233-6695,6420-12293-554-6011-15762-2361-3801-489,2456-4321-5287-2343-3933-3164-1684-877,1838-22644-5692-2183-20741-1333-4491-630,3883-11595-4055-2050-6523-2156-1659-336,1335-4196-2104-1210-5787-1480-786-289,easy,no
103237-617510-273643-120458-240169-964195-125010-376501,33407-11574-39501-89135-110848-48299-52871-113855,9755-18249-7431-23378-27891-15585-1890-19386,3430-13015-8784-17507-13255-9325-6954-17557,3383-4221-6174-19759-4616-2708-1972-10351,2092-7762-2718-14597-5324-4299-1999-9234,506-1622-1150-13454-3071-675-2632-11840,787-1391-1103-11932-2521-2497-1318-4948,difficult,no
292515-1157792-279062-708120-8160-216480-65923-6475,55560-56933-174899-15071-33856-57169-6221-15947,25247-37487-31078-19351-6671-46119-2303-10396,8872-11406-4602-4008-4858-11615-1460-4859,11442-5408-6096-4779-1599-15357-549-8065,18654-12199-6431-9457-4425-11566-676-3956,11068-7682-4440-5168-3816-12797-782-1405,3142-6399-3332-11699-1206-3074-193-2979,difficult,yes
825268-37205-445654-758577-10069-21233-77341-210298,29270-83451-49412-189650-12135-18878-24850-10831,9698-10813-14169-8756-6610-15665-1694-5645,1849-18437-8246-12950-13373-6221-304-2879,1143-17278-2765-10514-5385-5592-1549-3995,2656-10801-6011-8902-3747-1653-2194-1960,1297-7881-6224-4340-3046-1746-1156-686,685-3949-4157-1674-1895-1131-824-593,difficult,no
82669-86316-514134-376000-57961-264108-50103-38829,15734-3268-106199-91245-37685-32532-17161-18425,4021-2279-40257-82597-2185-6444-7349-17488,536-617-12006-40511-14613-12091-7655-3022,895-396-7915-27765-1677-9382-2251-9470,1046-416-6650-25774-6301-14348-4218-11981,491-198-1955-25611-2588-4909-4620-6584,232-63-2105-6069-1939-4442-1325-4748,easy,no
49868-29184-95237-113791-1695013-969645-106526-2523591,14549-12482-17951-42870-1262377-781466-62322-697040,7559-6678-6495-9617-64615-115166-3795-55964,2049-3294-6186-8123-93190-37577-1411-39771,3036-1055-2044-7476-115658-36278-532-50712,1142-1593-2621-10082-175158-40182-2276-51514,451-531-1163-10404-104368-7836-359-24258,314-351-1930-4589-46570-28146-690-27565,difficult,yes
92352-302399-127866-2174254-260879-575208-579023-38814,40005-113298-75461-447827-12365-26504-28135-34810,6302-669-2801-29439-1288-14084-17083-15913,4616-7690-21942-17075-11598-8025-3114-12907,1786-26241-26421-20963-4734-11073-2866-13664,2599-6722-25453-10108-2256-6318-4507-10515,2786-7823-36191-14621-3624-7347-3319-8247,1470-11603-16159-5761-1321-4180-2679-4428,easy,yes
203532-181982-653347-1267855-1833551-264400-38765-207407,96033-50109-9263-81946-440214-65572-14633-41701,9214-1129-751-6769-142118-116214-526-36136,5567-477-6219-12553-116735-20349-4741-18384,24859-720-2991-12338-83447-26364-1804-17406,12927-1098-8593-4620-37199-32825-2837-28775,1795-562-3348-5047-49986-8691-296-4411,4458-446-3086-6334-23300-8419-264-4401,easy,yes
1307909-833247-709958-2732238-2760772-1345208-48888-190262,71187-181877-156690-227887-313104-174770-66659-19622,9139-22383-5947-67853-33320-59078-30398-5347,58331-71880-34730-18917-60025-88042-1644-3051,27371-46352-38614-8469-39189-44555-10706-5853,22172-33336-26529-21137-17397-28444-6433-5267,8346-12921-14753-4910-9168-8548-5589-1215,4582-10153-5984-6656-4078-9797-1261-780,easy,yes
370482-3778-166180-15482-26926-111983-88072-226878,32578-1987-12111-17048-47452-10835-16297-33595,842-2324-4623-18348-5278-2121-3486-6838,4542-715-1205-11862-12782-1659-3337-2453,3981-1357-2562-6195-4338-1221-6308-4429,2088-1220-2516-4817-6400-1005-7920-2980,2148-1488-696-3589-3048-677-3050-2102,1343-365-1367-1966-2786-397-3015-2583,easy,yes
2544951-22524-58326-248755-24677-20642-3295-24684,305793-9698-2740-10040-39132-6534-53511-29199,25352-2141-55-2192-6403-7561-47593-12601,70127-3312-2516-9042-25384-8031-26557-24019,39071-4215-1248-10194-5480-3212-1555-4945,26590-2026-996-3030-2064-3091-2354-3643,31530-1148-717-4219-1514-1631-1929-2026,7448-2195-458-1255-1497-1019-1127-712,easy,yes
245266-65047-153343-31672-13157-10959-24332-88664,4660-33135-13352-11178-11959-12581-16317-15502,1315-2468-4936-8750-7731-2096-6571-9445,8887-1866-3683-15746-10395-10505-18609-3131,3191-1891-5841-6716-1772-4542-4167-1578,4492-1849-5775-5501-3967-4082-3411-6194,1117-1292-6503-1885-1048-1012-3295-17152,1032-794-12462-2285-2095-2713-3725-3334,easy,yes
1755766-943934-789741-44025-714377-241751-237387-1666368,48545-169972-737110-30465-45005-52985-139402-1892746,15047-27806-39101-986-5668-19620-38755-274128,4236-58055-211778-4842-20701-181-42508-162308,9476-28406-68553-5018-8397-2702-26788-56076,13170-31597-109473-8129-3100-3173-11535-76018,23071-28168-96143-3379-4333-5489-16072-24017,8971-9433-65939-1764-1262-1372-6510-26022,easy,yes
120233-106940-31648-167080-15846-13244-344989-42286,22993-40665-7433-29988-11195-12798-19268-45827,4490-5936-2859-5406-2972-10195-5223-5987,2194-22129-10275-2117-8975-29398-9090-2116,3302-3140-3402-4356-3005-3011-29400-1227,1456-5872-6757-8760-2983-3610-5545-2749,922-4371-5144-3374-2223-4087-9934-1750,1309-1118-1083-5190-1055-1680-2736-914,difficult,yes
358427-908081-194148-131138-188040-327994-816367-90433,73179-82094-62689-45782-207444-23478-121115-94196,19431-11306-13487-20658-59345-5080-42592-23087,6766-14217-2967-13840-7993-2562-15775-13132,4505-2767-2759-2914-5241-911-38953-4982,4274-10115-4310-3230-16342-962-68223-6964,4381-18860-5013-4134-10093-1804-42145-4587,1850-9311-2548-1963-5472-782-13442-2920,easy,yes
61881-639925-217601-75899-268371-277196-178109-1304640,11833-186037-122845-7557-324774-165759-93053-337822,2763-48002-12658-2025-312986-22545-49040-108858,8649-13414-27542-1577-54735-18156-31400-60423,4501-28124-12113-1089-16127-12987-15471-49155,3663-25639-11269-2006-28302-14157-17850-21206,3104-15501-13105-1032-40484-13305-29174-72252,1318-29297-9906-551-30923-6968-17550-14604,easy,yes
1756001-670715-415148-888401-2136221-454785-281010-182589,662042-103084-27426-215699-258513-41906-4603-69276,183212-11640-15474-8577-31749-597-5160-6030,150518-28586-18400-24218-6344-550-2391-2947,47322-16334-7705-8372-5259-5893-2502-2520,70062-21855-19279-24889-8977-2624-2050-1745,55992-5788-5454-9155-3603-1372-876-762,26246-8083-9906-14525-5182-748-739-639,easy,yes
198005-314335-83631-83782-591500-11099-159183-36690,89511-105340-12895-6844-26410-1934-22477-14461,7493-28913-1915-4499-4150-5471-7748-14329,954-9917-1671-1012-7494-2894-1529-3425,1283-8563-1896-305-11081-1301-4506-11612,2555-13664-3090-1066-3333-1264-4492-12153,3207-4954-1966-564-6972-2917-3700-9973,2542-5834-3450-702-3161-1009-2101-14909,easy,yes
easy,yes
