delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
84105-48377-76935-228778-286705-90554-60791-66891,31756-30851-11886-61496-124271-39982-60524-52827,14123-256-2879-13283-24295-2371-2454-15874,6544-9279-2267-6745-23621-778-11664-11237,2900-2811-2185-2254-10281-1595-15323-16287,5197-4689-2364-2696-20246-2540-9430-20952,3623-3251-2674-1417-7299-920-5260-7996,1367-2304-917-985-6264-746-6675-8053,easy,no
277964-239520-200676-236058-1460773-91415-69529-118326,8313-25540-37819-7112-154691-31659-17825-81958,7587-10820-7587-4614-27859-3761-11071-22296,6723-2254-5880-2518-26424-2087-5582-6813,6532-4539-2558-3059-7793-1138-4176-5938,16841-3251-3289-2260-18331-3165-1923-11849,5704-1264-1942-2242-8510-785-1589-6751,3765-974-1932-816-2711-639-1370-4676,difficult,yes
57841-124514-83214-10145-8648-56688-72474-59713,70407-15997-23556-39761-3354-3931-21940-21043,17314-3403-2520-7452-7287-969-1797-2404,14690-4096-1546-6406-8158-880-2025-7470,1467-3108-1473-8225-7127-1650-863-7752,2814-2416-968-11414-10852-2017-1118-7553,718-921-2024-7253-4594-1161-838-4629,821-2484-830-7880-2622-1015-955-4163,easy,yes
1190786-78113-239496-36824-223260-162203-283476-986963,109667-49005-50206-27940-65029-8464-258464-104797,46444-3084-2046-4889-10242-2050-48306-19030,72985-946-3732-5032-62774-5505-64125-13788,34936-2484-1978-1702-11797-3021-28272-14924,26249-1767-2460-2376-23624-4004-17348-18392,6875-848-1701-1945-17764-5165-17834-13783,6080-858-617-662-10078-2839-14356-14098,easy,yes
300093-286346-43341-25582-920273-1847099-76850-300916,129628-54949-12851-7005-249396-100326-35594-22669,30064-19912-2427-3085-9073-26527-271-5344,19940-39634-2328-1668-11216-17731-2237-886,38627-11970-887-998-12813-13260-1596-1281,16116-12489-563-821-19177-12613-3800-3008,6051-6531-801-732-7261-5281-869-1286,7225-7060-593-161-5636-4250-886-1831,difficult,no
66326-148556-1167848-280413-102207-257318-1109673-75045,51508-117746-117069-175718-8200-33334-64451-5160,18348-8182-65044-8781-4182-34758-22764-3732,10083-6772-3592-14878-3907-7329-19192-2521,1184-12682-7335-21283-874-12218-11916-651,1913-4361-17194-23489-803-6583-13325-2913,1237-11858-18883-11338-379-7006-7323-1921,1004-8047-6770-11082-469-3538-9395-1848,easy,no
25657-179485-28876-239101-122883-400622-70144-157097,9316-37551-4124-107673-235827-45768-29052-50729,254-2173-1010-4830-70491-5612-8226-3703,3016-1110-1653-6763-14897-3366-4992-7694,1913-1844-431-3331-6028-1731-1851-3284,2873-2785-538-3527-9585-4226-3885-2688,1751-2017-382-2827-7662-2470-3438-2465,1968-1068-281-1683-5144-2143-1413-1922,easy,yes
249926-2197482-38696-69941-270137-277564-115111-79880,4340-425643-84854-10123-33095-45559-51955-26333,3031-81290-10478-2141-5294-1737-2333-3190,1550-29677-20217-7395-2220-6596-545-1216,479-8420-15075-1507-650-9017-3414-2294,638-28007-7935-2778-1219-16132-4334-1940,1656-22149-8492-1392-1407-10859-1708-3219,462-16099-6216-1541-1293-5039-1095-2801,difficult,yes
1950185-37464-17945-361562-661505-14429-174204-43624,289186-19309-10384-12356-113694-12903-102168-73770,40686-18924-8384-5417-19060-1394-80616-14501,34954-1831-1716-3118-9988-2307-33240-11863,14515-7909-3128-5020-6261-3176-15454-17328,19001-27337-1673-4436-8091-4167-9568-16980,11336-11207-574-3138-3357-2250-4811-7142,14661-16114-861-3056-2072-1688-9730-5563,easy,yes
1710950-416601-34895-962541-12074-70776-141138-65801,105857-139817-26057-142186-21001-26047-34291-4253,30051-37132-17190-9207-5344-6112-1079-3542,23686-25887-5824-13109-1311-3898-6517-1852,6854-31446-5810-40334-1051-2165-10495-797,14351-69900-11362-15449-693-1059-3840-413,30766-20819-1484-7198-270-666-2958-411,6828-26075-1716-2481-387-472-3032-241,easy,yes
115254-17215-289780-358139-52439-96713-206112-123598,23191-16790-199766-171556-24782-38402-19862-27632,4627-3174-58713-17713-11103-3546-1553-4646,4175-22367-80979-18700-2983-2716-2939-6199,6040-4467-20332-26141-915-1333-5553-2909,2821-12229-19223-5872-985-1406-4777-2697,2448-6395-24360-3041-1127-812-3239-3950,844-4493-26227-3834-1014-309-4440-1008,easy,yes
49355-354840-7510-58646-144477-3296603-122349-1524020,23378-18360-20029-21171-10683-371399-27581-130688,2395-7860-11919-1833-10476-31905-14974-48205,1539-5630-6022-1889-1353-17030-4656-4662,2361-9516-9713-2607-5581-42301-3571-8433,4489-8338-11438-2378-7065-21264-3943-5370,3627-16182-8313-2117-2772-8720-2622-7898,1163-9393-7444-2160-1485-4605-994-7562,easy,yes
easy,yes
