delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
552158-65496-349217-5891-136423-81753-8610-4178,452135-15079-28350-22903-57927-20211-15733-6273,68081-9732-11323-9206-4112-3618-9052-8168,62997-2467-9148-24740-9020-2932-10581-4266,44447-3880-2034-11087-26024-5818-10815-11374,64069-7001-35472-83304-25942-4451-23838-20714,20442-13972-4243-13785-15030-5841-16997-12637,22814-7953-4000-11736-11431-4508-8024-10934,difficult,no
4336-635213-426657-1035752-195374-467110-92150-14104,7749-269162-114473-173945-23930-39140-8986-59865,897-71519-16025-34137-23180-23578-6188-10947,1640-16632-14351-4819-22826-36593-1224-12054,620-26039-22822-6703-18660-15473-20068-19458,3554-43971-62291-50133-26016-12362-16947-7948,2220-28448-19449-10998-16789-12564-9896-8389,2964-19726-5819-7760-6156-7039-7853-9845,difficult,yes
26809-136737-130845-7750-64760-3853-558190-20812,17766-43839-108117-21300-114889-4259-30925-34039,4759-2386-20621-20359-25426-3173-23867-4720,7357-4549-2925-17066-14929-7531-12298-8245,2118-4763-21332-26330-11598-6440-9552-10605,12494-4819-10487-30360-11046-8475-16180-19901,5287-6945-24777-8473-8257-7942-8655-15711,2331-3409-9262-14597-4751-7750-7798-13167,easy,yes
90109-100000-10785-9564-32122-2352-10861-1177,64895-20174-8712-10427-41867-1489-15965-11821,12789-10173-10495-3337-14052-5840-2920-2405,29942-3241-13201-16569-7957-3154-10979-13985,6097-5353-13389-3796-37333-2179-15115-4826,20007-23998-16891-25490-60588-4344-16879-18122,10082-23031-33970-16138-10265-4232-10490-4456,7346-16473-10262-16396-10210-1131-9640-3689,easy,yes
142139-927743-2811-1806002-18663-5052-77928-98042,23736-231685-26983-13502-11367-34655-12944-10603,8348-88644-7465-9533-4310-9700-3259-2029,8143-36838-1128-4854-18293-14040-9779-4104,7460-24733-14438-26801-7618-39900-5744-1713,19524-22927-77343-66812-44603-32219-5756-5675,9466-9637-25746-13653-24972-13903-3900-2554,11753-21633-18003-16234-10939-11638-2390-1697,difficult,yes
486854-4750-4426-3875-52906-9821-67477-124880,42151-20970-17294-5218-100243-10759-63607-13050,10315-1561-1820-8792-9377-734-4510-4049,23035-5156-6052-9214-8073-3322-5267-2907,13795-7322-4610-6071-12027-7998-7321-2146,23649-26661-28327-26848-16103-16152-7491-15455,16547-10462-31194-5799-9155-11696-4470-3644,7903-10352-9407-16885-9369-7357-3743-7919,easy,yes
155465-43686-557468-14936-77996-11688-394775-163787,22996-11106-33770-15312-25197-17411-32419-31701,12038-3467-13664-5514-9334-2793-5259-31081,11205-3655-22312-22659-23045-18393-21799-15488,21926-2141-9423-8521-12980-11879-19523-16477,22145-13114-35052-39088-15704-25167-28665-30241,23132-3234-19490-7931-7552-10587-5161-8980,4367-5151-18185-13792-4353-8715-3689-6224,difficult,yes
1629-592496-681145-14777-22824-9118-16350-3444,15515-68065-157991-17080-78962-5306-8527-15009,10244-27745-23192-14813-20310-11527-8133-3833,3107-4700-2128-13908-15242-4399-32875-9901,4928-16949-22989-14264-11180-10184-16567-6609,3533-52032-43238-49535-20994-32228-18183-17900,1808-63599-31865-37001-16915-10637-12624-4353,2179-11017-9547-14552-14156-11881-7479-10640,difficult,yes
75315-136788-91941-8106-145227-15490-61709-601314,18417-67924-7498-21599-84739-23323-18411-38353,3733-39856-1176-13928-5642-6012-5280-28924,1215-5867-6469-33706-4696-13962-16287-29958,3966-13615-3625-11328-32184-4428-2034-8117,8226-19292-9095-34057-25691-11114-13814-35636,5628-27434-6568-20824-9633-9222-13421-33629,2507-20924-7677-15638-3810-9262-8310-10274,easy,yes
16723-221801-1567627-10143-53364-13605-39573-3514,40025-95958-19119-24077-46616-28818-18893-6026,22923-3031-12507-18027-20012-8483-1898-7311,25129-3507-29365-6122-18001-22617-1373-3613,10337-4352-6686-11436-19853-14369-3142-10247,42667-10574-39813-30060-21820-31725-3447-13710,18889-3320-29404-17518-12822-11522-2871-11244,17906-2904-12105-9754-8404-9015-2405-4491,easy,yes
342642-22852-333170-83602-309033-272392-258000-19624,67355-30250-17062-134051-15743-20316-50140-8202,5230-12573-8844-8218-1637-11155-13591-7124,25604-11621-3716-12572-10455-8097-11091-5008,11134-7417-2583-9316-9731-1458-11129-8250,18077-37096-8578-20843-7724-9248-3886-28913,20741-20142-8104-15308-8515-4121-8312-16220,14515-7074-6640-41415-7552-4441-2847-14132,difficult,no
23690-734614-13761-35051-12645-19460-638020-61917,24503-120445-3112-49773-15598-13280-129078-38293,11739-7951-3121-26547-10684-3467-8465-15236,16070-17848-825-10870-8020-4206-10836-28253,18636-32333-3829-18928-14612-3787-14232-6629,33223-43538-3266-44443-15592-7374-15827-18290,14734-10674-4843-13441-11118-2036-13462-2628,6496-13613-2461-12252-7493-2020-4761-5463,easy,yes
184330-1355691-140784-6351-114061-89813-44883-120780,186153-84432-6667-18795-31500-11759-30082-120940,71724-143196-562-6214-7522-7377-2198-49204,26573-71356-1119-36612-20241-1337-2977-15077,44975-20436-1658-10195-11795-2901-8955-8947,51046-50273-3855-34059-18764-5613-4279-25718,34779-66621-1558-25182-10069-1963-1658-4416,24591-14654-1003-13268-6083-1514-1368-1846,easy,yes
692978-31286-14971-65554-26994-6002-5882-1123489,67965-35843-7393-6507-22216-7472-8373-135707,20691-6087-12630-1771-22541-11692-2491-57393,4461-3633-8125-5722-765-7056-1668-21863,32805-11462-7571-2249-10840-9075-2222-21293,43680-6234-51779-10388-37450-12628-7326-17068,13900-4197-23034-2896-7636-10272-4427-11118,11379-5890-5043-1673-6757-6516-1955-9265,easy,no
421474-36489-2875-5470-22916-10108-3208-5846,93056-11571-50426-11092-16612-14030-6450-14974,26800-29174-4977-34317-3551-6986-9306-4302,20425-1610-3399-2961-7531-14953-9246-4799,66579-10671-11092-17803-8603-9539-12360-4003,32008-28640-28646-16325-17145-15357-36334-14049,35117-21149-7720-1957-4218-11995-4628-6513,20133-6516-8887-7335-3872-4509-4867-7171,difficult,no
46435-168778-434277-72016-82025-22712-377633-148889,21592-127877-24871-16830-35619-43200-50835-58697,372-20963-3185-3564-2206-1603-23798-6073,6461-21476-4205-6791-11085-7141-5397-2958,1770-32732-1851-5841-3502-17128-11516-2436,7652-30016-12410-4771-9505-17156-30871-2588,5960-12531-2317-2896-2691-13814-6309-956,2857-8450-2177-1940-1177-5611-4652-1879,difficult,no
7248-42857-2020027-28253-31856-10814-21165-87061,11432-34962-51704-53974-171800-12383-28344-32219,33359-7975-31089-6433-9525-1437-16794-1864,5477-8804-51792-3475-13738-7567-11008-3319,4739-6436-32107-4861-8291-4320-9704-1754,9377-9741-23580-9028-35857-11549-18698-3971,22809-3221-9178-2253-13924-2862-7997-4268,9863-4455-5762-3017-5964-1984-6022-2767,easy,no
42757-593397-799553-567658-422835-117288-692343-238456,32643-93049-126248-77616-66518-37170-61946-27897,2977-10203-21805-9485-6315-1181-5019-17129,3610-11018-23488-8886-5189-4654-12449-7224,1956-8272-29478-8728-5018-3594-20195-26591,6273-31842-17529-47697-6821-4939-51861-17030,3132-28557-25545-9133-2068-8669-6575-7191,3343-10093-11052-17645-2434-3218-12007-6177,easy,yes
10689-494501-5117-132355-1453871-329814-243222-1062939,4769-22730-4687-35775-33455-7794-36827-9939,9916-4683-18749-10552-29058-9568-3400-3554,35199-87613-14464-6811-10874-5508-3893-20257,16002-21181-5480-3561-15757-7351-3334-4052,24906-64294-8934-6958-14742-5555-11285-7021,3265-5553-7647-3540-9695-3908-8149-10014,5523-3571-7566-1383-5044-4340-2907-3374,difficult,yes
18234-2460344-33010-89372-139812-17967-492825-7921,14114-97675-35400-9028-10927-20729-49266-24687,18469-17545-8047-1143-15112-21202-4399-20093,16111-31139-3868-1372-16159-7231-10052-8759,41331-43215-6061-2489-7549-20553-5368-7535,23940-97622-10797-3482-9740-18850-9352-8716,13866-23949-15782-2367-2971-4852-7069-6031,10140-16437-4319-546-1355-4963-6367-5888,easy,yes
156986-21008-3727-29949-13710-555280-5941-708767,58694-2359-4739-34899-30522-22360-12143-27704,14169-13264-8832-3840-7739-3766-8320-8160,28415-3844-20546-4428-18292-34902-6420-14618,25957-11501-10340-16730-2264-9878-7507-19273,39063-28826-13162-21848-7993-12252-15164-17965,7636-4489-12459-6124-5712-8070-6117-8783,7536-4886-10254-5168-2082-4144-6014-4245,difficult,yes
101522-20699-99239-120430-199744-16785-80684-53449,6894-19093-30232-25687-84685-2983-33670-8866,2297-11908-2068-1219-11081-1411-5857-2779,2194-13936-2448-6318-33615-2440-8849-3537,2454-5879-2717-4635-18916-1839-7123-4468,5292-28838-6478-4383-41392-4234-8987-9182,2335-4083-1500-1274-5091-1443-11936-5091,2020-7827-1260-1838-3588-738-1462-3644,easy,yes
42371-520752-4120-11820-37152-14101-15556-5035,36212-134068-11676-9568-50812-42462-15393-53080,11461-24139-13707-1809-29474-13898-7665-6433,15850-1762-6765-6787-13209-4524-6605-11343,21203-20847-16356-11862-10055-15983-10088-9641,24076-21605-17849-34942-33416-60586-27246-13970,13051-13482-17681-9944-12445-8448-6974-24105,6769-4865-17909-7840-3877-8280-5170-8845,easy,yes
297061-5427-596970-283354-139270-3087-50742-281320,36732-15532-254898-18118-32302-2621-50973-35340,12473-7802-1777-5995-3253-3430-16407-2163,23551-14087-8973-4654-815-517-16456-17115,26153-11539-8245-2042-2677-4713-21416-10619,24947-33318-56268-6469-4759-2688-21170-25921,9913-32476-33444-4598-1532-1726-10763-11928,5188-12168-11216-1834-1641-1464-17186-4632,difficult,no
157815-41040-8329-77611-34634-4099-62114-3643,8501-10770-45470-17709-16446-2510-65014-17642,7181-12213-13267-4794-3920-161-49179-903,1978-1053-10187-7081-8686-661-27463-10400,1622-4348-16367-10366-23012-6345-10347-5684,3334-15956-25319-38206-11365-2256-11846-31875,4340-6556-20993-35415-14566-1357-20196-11211,2073-4412-18103-9281-7110-1787-7289-7614,easy,yes
80245-12468-380218-217531-10775-5108-92600-50457,17862-11501-14880-25723-30636-14729-44159-15531,6808-12722-8480-18595-30776-2766-5448-17082,5218-10231-11297-16494-13521-4015-5151-4238,3924-14716-5807-12424-14639-3350-6975-18370,4721-37078-6979-26978-10091-8988-3147-15753,7602-24772-5360-8717-4699-6968-2957-6505,4444-21128-4201-9633-7238-5073-1553-8695,easy,yes
7980-35856-2500-488845-6247-11079-4574-32361,51055-11613-1282-83410-24268-5318-45641-6354,4770-1749-3146-10196-63153-2196-9072-1466,4016-761-3467-10649-30444-4479-15733-1368,17192-2133-4167-19275-17955-5413-17273-1265,63737-2295-16117-54910-29385-4264-26160-7507,10936-1436-13936-16482-6319-1414-7832-3268,6131-801-5197-8599-2235-579-6257-3121,difficult,yes
5399-70337-141032-122929-9375-18724-12373-4966,20093-12032-30681-18499-4672-14631-7734-6455,12072-741-2621-14909-20462-35984-13291-48618,11931-542-1563-5527-28347-4158-40444-38375,5614-2546-7759-14245-12374-32688-12242-60448,28288-2553-13237-15405-26352-32277-24942-22595,4037-1905-6990-19398-9181-6330-20031-5518,9989-741-1920-11781-10464-5854-3384-8434,difficult,no
9409-24075-3172-95916-14883-1173-3515-30736,21705-29549-15606-42364-8511-20314-35914-52809,5601-18022-6119-3769-14467-33295-21019-45001,9317-7149-10846-905-31765-32028-22583-18282,6704-19814-13511-1180-12860-13528-14694-33338,12209-43155-89742-5687-23022-31580-35803-36269,11339-38116-28565-2999-11728-6575-10196-9451,9718-5825-13021-1940-9909-5426-3883-7302,difficult,no
39684-62521-134639-48463-8402-1919-8428-21481,37606-5113-39558-21611-24945-14485-11927-20038,1995-6014-4869-20397-15496-59940-16056-33297,2093-1802-2982-32994-144049-23150-17783-58579,3855-4152-3361-8631-5026-7522-26265-16925,6549-4389-7497-19139-14816-18992-46472-16886,3105-3066-3811-10853-7726-5279-2743-6019,1287-1835-2859-6397-2217-8130-4992-2219,difficult,no
998298-358354-181097-200856-93793-10634-10841-12852,24922-128046-44461-21519-45360-27986-10778-8121,69734-32556-1059-1189-67523-29134-27630-14348,24327-25229-11144-8518-77087-19257-25891-63366,18996-26331-8423-5235-11273-26817-20877-25818,45691-16579-4119-4198-24306-33402-38868-11052,10472-22046-3676-6148-17028-8641-11602-9287,7946-8943-1834-4456-11913-3416-4693-6908,easy,yes
4144-5383-13980-425160-80177-3457-105789-69260,14967-33901-36107-29357-32968-35673-44259-15215,6227-22308-14525-21057-9964-30894-6090-3948,44125-40121-28748-17987-33283-48224-4616-5282,8213-14597-11987-9946-14777-10895-62001-5817,9396-22137-12477-49185-31528-19073-11492-5991,3812-2078-8727-23844-8941-9858-3419-2529,1677-1437-2504-4163-7133-4337-2460-1503,easy,yes
53532-692956-20206-6961-167036-393339-5432-436166,97188-45770-24902-13056-53497-67681-3102-48497,12335-35834-5348-4163-5099-36049-2134-15950,5832-4440-16540-14520-2509-17455-2356-9463,3561-35214-20840-12280-3205-19207-4269-13383,14501-45530-25942-38709-22520-68882-6101-20223,3739-15910-90002-28739-4576-15232-2254-3999,2798-11348-19437-17637-4714-13793-1129-16448,difficult,no
74172-750072-6651-45981-25744-4602-31765-300772,48837-50211-30999-11954-21606-15515-20804-64398,11657-4053-12674-8838-2732-1587-620-12135,4039-15863-18148-2116-10845-7924-5661-8376,4638-9042-8264-5219-29860-12007-4576-4153,7356-14488-37812-9328-26686-40596-5306-6014,9428-14602-55336-4934-21771-12385-4608-1521,2672-4305-13351-1829-7225-3389-1895-4463,easy,yes
5788-7210-12492-379775-52063-3158-4191-141085,10579-10195-34525-64288-17455-10004-12258-15320,26224-141818-94476-39076-9514-20722-11422-57391,17863-112007-63815-9207-4345-19883-11102-8683,30164-35886-30109-12943-5317-18247-15895-25138,25000-15479-13037-26584-4726-28338-31097-18274,9326-9854-6810-15604-2064-6353-3184-10184,6399-3344-6164-27287-1983-1689-4944-11196,difficult,yes
3972-304017-43694-101226-8932-5021-5910-225085,10369-37773-13466-108598-18283-20568-6711-4372,13067-2077-3961-33687-27127-22595-21904-4791,11778-3492-5487-19353-185419-58618-40394-2024,8613-8650-6283-31928-7318-42672-17049-2260,17192-5798-21117-58584-21243-16149-19532-3722,11442-8502-8427-72402-11228-6374-8153-1471,6653-1937-3163-37223-8164-10308-5184-1991,easy,yes
17228-595623-2211-107210-220756-7597-72360-71133,5812-46003-6013-72503-17326-7228-46087-17892,5071-19659-1753-35727-6116-33855-14883-1916,10987-28781-4987-20527-21242-43657-28013-1832,5202-12446-3055-31068-13110-11952-11519-1522,42974-36055-10504-18698-22783-26376-13255-7911,16088-74989-5142-17599-5260-6914-4605-7539,11856-16121-6340-14899-7149-5941-10612-1568,difficult,yes
11822-20143-43067-675031-75571-146852-85618-7757,11941-7491-25658-115271-30616-10372-17902-4156,4422-13957-37417-16573-17828-12149-888-2196,5556-9090-6333-9681-10521-13756-3650-2525,14585-9640-10099-13927-7367-9799-3162-1530,36328-20248-22044-26186-13210-28065-4069-2613,9408-7603-29210-13388-20338-13963-4834-1816,18449-16708-15403-11109-18244-3983-3523-1445,difficult,yes
648534-37128-1457659-1399181-95787-21973-353204-9346,39160-26166-26158-500808-25576-29407-12942-9960,1868-15439-2507-52724-11173-3353-6869-6692,386-3828-3762-18852-9966-4734-3593-2070,2320-5597-12318-19422-29671-6504-10079-4782,13877-6972-11175-35813-34382-26636-9549-11400,6453-15718-11361-7800-8062-20643-6805-3902,2433-7106-3561-7458-9285-9596-3397-6538,easy,yes
75160-18030-209696-318946-3495643-8438-11405-358864,64068-13661-6664-66021-173743-17567-10351-34359,40645-20969-5022-4197-12184-43373-2653-7725,8868-9181-539-17969-22692-2627-10608-14397,27736-29805-992-2188-7364-7939-3394-20871,12689-21124-2602-5232-18179-10355-9411-42833,2730-10337-1219-6610-9632-5356-5406-13288,10875-10536-1877-1982-3907-3491-6114-6528,easy,yes
21673-17838-7205-4446-21352-57934-22800-1919,38046-8772-13154-11465-23100-18537-15764-24234,9366-866-26293-8907-3638-9919-26044-23132,10658-12103-24321-7298-5119-8246-35762-19140,6123-3562-8213-8127-1973-6344-28919-5912,10525-85627-42297-30877-5015-14561-17898-26923,6363-23298-7925-9468-3367-6108-5012-4308,10905-6643-4650-7578-1129-5368-5626-12135,difficult,yes
2663-176317-65363-47611-268933-120541-1348-109051,22943-287991-7292-17170-92383-23136-41591-21719,3939-30175-7775-2522-33469-12187-5201-15710,9416-21429-2114-6307-58571-7794-14850-12822,14208-6400-9536-3179-27831-4269-21109-45844,38125-11295-7985-12082-18655-4315-21749-16613,23968-6146-4585-3278-6379-3380-7756-7189,11737-3521-3318-2748-7501-1489-8167-4596,easy,yes
3696-145722-556105-10790-372033-7327-349384-13925,24796-25377-181436-2022-59846-39320-3240-9556,4105-1217-61625-5157-11743-26488-4111-18196,14721-11955-17381-917-13619-9345-3993-18147,11945-8616-15440-6984-22119-8999-5327-13786,37536-5650-38296-11622-30080-18303-7128-14900,17675-3429-24439-2923-10020-7881-2107-4523,15774-8013-13197-2118-5652-5678-1653-1686,difficult,yes
68744-554115-228126-200347-153955-11522-13811-13677,4244-316991-4698-14266-143141-34883-45403-32661,1995-57806-19485-17701-16948-34796-52627-53138,4787-9246-14944-7777-22563-8950-60603-21717,3457-47413-2234-19194-11438-18204-10783-13279,17849-34819-3006-33075-16763-16558-27874-14622,2439-9167-2547-24006-7266-15606-4467-10376,4765-3305-1245-8070-6256-4986-5209-7374,easy,yes
22633-1403922-156973-115049-21981-13817-20102-226043,42398-610806-106313-42108-13151-16595-17834-7878,15646-133415-10572-3190-1273-2694-17374-3958,21637-45676-5693-8741-5074-3060-28356-1203,7043-42596-23364-6772-2862-10111-6272-2368,16891-55676-15248-6097-6407-25235-13371-3217,9630-17943-30770-3000-1710-7290-2848-1519,14002-13381-16095-3849-1360-3810-1580-833,difficult,no
13758-598492-137062-20845-5293-5266-8801-79611,16440-35248-23277-24388-8379-38582-50768-34073,5934-4808-4011-8385-5940-26412-13828-5310,12962-7881-4395-74409-62662-34696-45653-10272,7066-13375-1503-14431-11140-13221-3845-1524,9123-2146-8593-30032-18246-19399-19446-2926,14454-1477-4033-6552-8146-5385-6763-1493,9454-1969-1734-6504-2909-2173-2409-1772,easy,yes
98382-119862-233187-194000-16897-18349-5842-6518,43600-72959-12826-43166-40506-23866-13733-7747,1863-8335-29889-2023-50315-12015-10548-10296,8567-8469-15812-13233-6928-33684-24103-3641,1166-3080-13829-7031-9377-7059-8663-10731,3813-6404-29144-3892-18448-28435-7824-19473,2197-2830-6976-1188-2768-4582-1937-2794,755-1879-3655-1588-2767-3372-2819-3987,difficult,yes
545585-710053-18875-15380-16553-10734-103116-1417264,73580-100783-10539-7809-8260-58037-578909-212073,3675-23004-162-3960-7558-10899-374684-114657,5908-8876-2097-2857-6920-10943-84524-32666,4831-6201-3468-13334-7151-5528-57759-86609,2419-7643-2657-17665-16480-10790-45950-28105,2705-6664-4819-9306-7848-8492-47962-20473,1571-2151-1965-5578-5107-6865-56103-21120,easy,yes
715790-431423-54909-130669-33650-75028-9988-109007,169915-140140-10660-61464-40407-39341-9189-16049,62660-15878-292-9716-2609-12626-7962-27099,36183-33474-1560-5936-21214-3691-18222-4331,25607-10747-4239-841-3966-4754-8991-5163,29532-14609-16547-8030-15075-11922-32482-6765,16347-11526-10437-3842-17359-13813-4944-1760,15266-8321-6518-1176-8941-5709-10465-1804,difficult,no
368141-25600-32827-458550-2470-24131-7168-43018,143385-10191-40714-21399-6315-29588-30964-39550,9484-20795-2243-7714-4815-6117-6027-4503,25077-10964-5844-13873-24129-5501-9817-1487,12740-16320-2856-4098-8329-6020-9905-3278,40483-40787-5395-8228-25833-11743-9235-6233,28342-26360-3456-2069-4656-8000-12270-1411,10855-13938-1780-1598-4599-8626-4889-3427,easy,yes
275582-381712-643363-788946-10814-15295-19206-539184,19445-21618-165371-10235-16019-43764-32372-114733,42727-11423-25964-2763-44139-12437-17334-7974,36084-4716-21666-4020-56403-43361-35549-23303,9729-3303-16706-3668-11953-10628-8279-13261,9386-6550-17917-11246-13281-12638-17055-23749,9460-3119-11103-3031-1718-5228-7292-13348,4965-1201-4464-736-2639-881-2347-10895,easy,yes
29837-883015-20534-911172-190908-3217-4093-123788,38199-68255-19755-117253-39196-15516-22570-9577,6448-4323-4633-8341-22293-25751-875-3146,4777-23563-7519-36646-12028-28631-27686-1084,6301-38739-6131-34736-9333-13146-42483-5794,22160-20507-9420-40408-16430-23382-28760-9524,7882-55794-8387-20557-11130-5420-3790-2128,1979-26167-2887-9219-11771-4800-3262-1768,difficult,no
49698-164497-676083-95072-21445-2783-9337-74597,37381-11706-85863-21955-32930-33938-22723-37053,12642-3848-4204-4480-45677-15251-25585-14048,3728-8349-24008-4041-59737-51088-5551-5434,13947-2113-19101-3827-24841-9375-14497-4810,34283-4574-38577-8736-44698-22732-15620-4324,7506-3518-9342-4844-12980-2356-12944-1376,12208-1060-11573-3462-3477-2052-5826-2046,easy,no
6596-21504-101968-136877-44066-229257-297789-190567,14239-3710-8768-116229-14409-29508-6312-67199,9531-384-1857-7269-2828-1822-3138-11858,10761-1353-525-9753-4702-36077-5717-43025,13239-2442-1336-20285-3630-25577-4808-5113,18253-2162-1361-17785-5757-23448-11099-15288,10631-881-891-23322-3255-11542-1556-4586,11238-812-658-8850-1996-5442-1128-9333,difficult,yes
24006-329436-135334-120379-13073-6935-7377-175069,16494-77294-26373-32364-4408-18935-19807-23610,3986-7715-7931-3132-1201-15507-2627-5825,1629-14179-16884-1092-8231-7804-13470-1485,5156-3569-5879-6717-8791-11014-9679-5280,30610-7728-11754-6404-26346-78271-23236-5195,22842-3722-7881-9593-22331-9990-20493-3111,4669-7628-5857-12004-4827-20096-4590-1446,difficult,no
54425-57372-2036918-39718-63513-10380-9180-54052,11582-77800-124650-6852-77095-19531-3965-30874,3015-8560-15531-993-26048-10771-3934-14435,6827-10449-2874-2695-21036-14004-11545-10447,6275-3913-8814-423-22104-10111-7652-12834,4499-6213-6856-2177-13064-24515-22618-25133,2629-6429-6875-480-6625-9576-27509-13366,3305-5651-9824-832-15409-9613-19228-12640,easy,yes
170366-470114-901209-166759-5341-47336-15648-22602,74456-67251-101755-22914-13416-5655-3590-15835,24171-41642-7176-4026-6896-5991-1722-4085,10794-20850-14625-5187-3633-18877-6405-2568,7051-9094-25244-3120-16072-6862-18526-2069,23916-30814-48215-10731-19525-36971-10066-5537,9767-22892-46567-1500-5513-3732-4166-981,1821-5032-17757-1432-7966-2936-4112-877,difficult,no
18588-245391-31446-41891-231410-747646-7579-82038,42130-12638-8898-26116-7544-40637-19637-32714,11707-10246-3965-13154-14483-17467-46291-14025,11032-13594-2194-6309-5750-26208-4628-12845,20460-13755-5132-8109-12120-13178-10449-19048,32174-13391-9077-51382-3304-22888-16935-26835,26117-5053-6647-12184-1363-6416-6574-9700,6989-3473-2039-9618-1659-4500-4810-8989,difficult,yes
121818-11093-133448-130944-127579-16228-70819-63922,63747-14460-25037-38066-31771-13056-5247-20251,37425-10443-4417-6279-5194-6649-342-12827,41282-22010-7061-1328-24846-1840-215-10685,19396-18275-3089-10024-53341-8480-1128-21435,41019-13722-6965-3339-33953-12274-828-8884,18620-10049-4649-1862-9983-11244-740-14687,8328-3642-2646-4384-10296-1696-479-7638,easy,yes
172299-180190-23189-789343-598493-6748-5900-133319,18493-15016-4436-58898-35361-1717-11527-31968,4790-17730-110-9313-8952-2834-10019-155,3622-2686-1622-14929-11484-4208-18075-3192,4683-6637-276-16973-25932-4709-5125-3727,6405-12152-1400-7725-23255-4177-14299-9261,14677-6413-1035-8742-13895-1553-18088-3254,2815-1399-400-7070-5130-1024-11274-1180,difficult,yes
