delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2183456-2062892-33799-1064884-283221-1570961-475742-1306394,34116-408056-36090-144277-103395-80811-21449-417226,27990-344800-11139-31586-121143-12407-3548-22707,11883-49576-9886-9762-25267-7820-2907-54444,4159-35624-6431-10464-22652-4464-1370-17310,11656-38307-14065-20177-25446-8074-1054-21329,43240-26532-12492-25988-25154-6393-1116-15561,7907-26821-13144-5713-7304-777-553-6943,easy,yes
261208-3005676-116367-3633295-1336204-401400-833101-583672,29936-215600-121793-248659-107221-19084-158298-58453,15427-40607-12835-52254-25096-8193-84015-24261,5652-83743-10353-135791-40183-3276-160454-6651,3366-34577-4185-33330-6857-3162-17167-13005,8320-32434-4414-18083-8414-2230-14575-6752,5818-35504-8215-48205-7413-1462-17187-5710,2986-8919-1405-9852-3370-664-13056-3167,difficult,no
754802-26102-177021-2077497-570825-649161-1002134-1687137,338934-16361-83567-91131-32676-60485-21154-290570,18691-2610-34532-132041-1757-33204-5115-50051,12483-3913-1124-50721-2531-10982-3784-17914,14623-1928-2898-37212-14981-12541-5908-23357,7650-2560-3671-24432-16832-7279-9093-13124,53688-1369-3459-24507-13226-4868-8001-50848,12794-858-3916-5007-8145-4259-8413-8979,difficult,yes
261713-1407181-1028323-1568592-2405192-726648-267463-828083,79073-122441-776139-286420-498444-197016-549460-36039,18897-34768-38826-89116-67575-34397-27019-4013,2798-32146-34011-37079-22154-20643-26608-10903,5725-9728-15935-24574-61236-25837-23474-2383,4341-10435-44082-46314-71792-11806-15115-3749,3626-3025-23671-45683-81717-3196-7486-2484,1313-3993-18628-20523-14165-2961-2503-2087,easy,yes
1002841-1145453-1663137-772161-2039147-801880-2852220-276777,513760-14205-127593-215779-123106-161839-595499-72002,19129-7354-52620-33011-70577-12164-251475-9006,86059-5560-16194-11026-22235-20191-171810-8713,30497-5916-8005-5811-26132-11181-113753-3041,40329-3153-23739-16297-10456-20289-42015-4915,35450-4371-6352-5297-17448-19913-34646-2818,11028-1022-3467-3822-4509-3606-10263-922,easy,yes
1490578-160884-819923-705859-671597-117090-379345-842971,113511-10652-37224-277692-63475-21163-60288-240727,36165-5920-9607-5330-9425-4906-16217-23460,14107-1851-6695-44215-14370-2365-7596-10867,14580-2384-8735-9648-12834-1885-6760-17033,9263-2176-5012-8913-7895-2647-10377-23631,7008-807-1682-6411-2243-1452-3499-10164,2181-641-1195-4097-2022-1140-2352-3691,difficult,no
526186-1212322-1997952-1565616-813208-949914-2397562-1582252,299321-33117-45669-256025-109001-40193-34789-479657,14615-2126-58719-10646-7714-43283-16897-195454,24291-3578-31397-8131-7222-13009-29590-45868,32557-1633-16667-23290-1595-14997-23269-59655,13642-2562-15420-24360-1908-29383-8044-68384,23276-3669-26395-20030-1540-17034-6225-60597,8321-5476-6618-8477-1039-8739-4761-21505,difficult,no
1084775-1625931-2102582-160876-189492-683965-1803116-777996,565761-285889-481058-22950-63070-28313-662204-160703,179344-373552-3152-3596-45313-5454-158661-19578,68747-141695-26356-1881-24892-4165-141877-13420,77194-43193-76095-4098-31060-1306-284636-16927,68782-79892-59454-6688-13458-5170-40592-11613,70177-82494-39492-2048-8754-4940-73777-8913,13868-14161-13697-747-3385-1453-17770-1689,difficult,no
52029-345993-1224270-579650-556928-1133001-802173-1109310,147696-13402-141404-281999-187593-39000-68048-103344,34049-17420-10909-124095-54767-12646-10746-27272,9752-14107-35159-157131-35009-64023-6952-32801,10275-11163-8109-79062-8453-26223-11498-8224,7224-1718-10625-32687-16191-7123-8625-14009,5401-2550-16134-43026-13771-5658-10999-7956,2933-677-4587-10187-6172-3552-3696-3267,difficult,yes
38346-172211-432169-2132205-1395935-829050-1238123-496912,50165-7902-22631-144742-779366-83997-222086-91100,1223-15769-5549-49035-59834-2953-15233-36219,2542-4061-6573-138759-96486-6706-14208-10647,1035-4928-1118-24013-37579-9745-36815-6537,883-3891-2752-69350-16933-4277-9466-14512,1158-1490-1421-17660-40053-4107-13064-10524,542-310-419-8267-14536-1288-4692-5815,difficult,no
2112266-2148496-651514-1525755-1113185-2191612-127214-1378972,780005-120352-97816-475198-186543-115386-19898-1552162,200135-55085-10934-670257-113328-21520-703-90439,163602-59969-10267-555025-25178-20736-5526-26513,67264-68333-6779-92689-23443-10558-2024-34244,73731-49782-12940-83154-16523-9174-1313-71691,43087-20795-2608-41702-18819-12382-2213-46085,21926-10008-1114-14282-4645-4151-1304-13497,difficult,no
112658-1205680-233544-2275381-682455-1159233-1944572-728620,64695-448513-56953-449952-35444-92212-58686-36596,16998-21315-2793-84020-4384-25534-2935-5309,4555-53120-9254-36509-6763-23208-28361-11573,3085-23461-2120-47116-2231-5264-3137-6624,1383-11338-4431-24214-1638-10297-9246-2364,1075-8450-1175-3449-1063-4289-3926-1289,1428-6046-993-4998-498-5427-1164-1022,difficult,no
493590-2175353-79176-118903-111666-984930-971068-733036,287056-317237-21311-178188-26290-717524-144584-241085,6010-48456-5174-21458-8453-68796-32559-10197,8876-26166-1689-8947-5099-66193-17547-31802,25689-26308-7558-7441-1291-43049-7652-8482,20488-6393-3646-18770-3627-7780-4615-4029,17368-4790-2872-3170-664-17658-3656-2401,13020-2300-1753-1990-557-6780-3341-1829,difficult,no
156519-675983-250319-2310281-341469-449110-127344-86021,127333-487427-121826-307225-45555-27453-76166-111311,61212-10004-14677-41049-57714-6235-5171-5034,7791-27148-15994-25665-5488-4108-4946-11515,10924-14477-7420-8587-9391-2496-1809-3143,9281-13091-4743-9949-7853-6746-5131-34251,7132-4095-4484-5508-5681-2057-7480-31704,3877-2688-1948-4994-3639-627-3089-12075,difficult,no
494360-820016-1018013-1042808-362095-27810-52386-1331857,31929-82963-199925-1644566-22359-22208-47491-320878,15849-6096-6115-72861-20293-6424-18999-45696,24325-10835-14255-72260-5816-1363-16062-60405,5036-5003-3691-57206-2909-1952-1506-11111,7206-11621-5990-43542-3267-2114-6747-17793,4673-11130-8549-19885-1656-1287-3958-11542,2903-2936-2678-7905-1214-682-1474-3977,difficult,yes
1088630-857942-360913-245281-40218-161724-2780168-2280910,745462-32667-60179-79326-35576-66562-712002-116026,70672-8977-18172-10488-2621-27919-83817-16090,127646-4914-4261-2783-1729-3955-84150-16506,61340-5026-1308-4013-1198-9445-62461-10106,19851-3506-7537-7474-1961-12427-69254-7871,12896-8420-7022-4187-2012-11122-65955-10121,5306-2292-1890-2923-568-1284-7434-1044,easy,no
70851-382069-731750-2848600-748213-1783410-451742-1765163,63304-42453-1092784-410921-53129-353786-153520-24840,1519-5839-79246-36620-20178-31311-3813-2279,794-15020-193332-28758-12303-34551-8740-4069,5428-6791-46964-30906-16661-22649-2285-4971,1241-4940-53738-19467-8576-25322-3768-4119,1034-1303-24683-81324-5959-3843-9855-6445,320-1308-21747-5138-2335-5872-972-3767,difficult,no
778512-1158748-31448-117171-706048-1636440-358838-229607,76662-1142744-74748-27484-69663-604114-21747-44369,30688-35336-9537-6161-14397-17253-13249-14188,43796-33296-13285-1475-18356-84918-824-6339,17683-20802-6732-6241-37939-32889-6674-13245,14879-19974-3885-4594-12868-34324-5194-5371,5822-9286-9734-3372-8049-39257-4670-6785,10615-17237-1493-2278-1950-13101-448-3183,easy,yes
1423509-41571-292365-1127145-881841-297249-294315-1052711,63376-106859-189581-55521-90243-69562-53156-430626,24216-11410-66039-15989-42588-10476-9783-120172,35906-7685-16159-6926-9553-5143-7882-165390,41439-11561-22243-11475-15645-3433-8413-104865,28566-9315-10125-27745-16315-2636-8896-76068,15444-8800-12865-10556-8409-4725-8173-67666,5229-6002-5150-6905-3529-1552-2589-17868,easy,yes
54119-926362-2568876-903257-1050787-1970210-2008547-236027,27903-1099776-289054-39739-120733-153791-1617311-63771,32560-126731-81166-127097-14016-13290-158889-28379,1704-117466-102125-9434-25183-53522-148255-7015,3288-199259-23685-35228-5472-22465-121075-5144,4329-63130-50099-53778-10499-34736-96698-13591,2414-71670-19030-12256-7549-10441-78233-12780,1190-16241-13614-28331-1566-6804-45333-5291,easy,yes
530306-735534-1482915-1454351-260832-931576-78033-227026,238987-130877-344189-545702-402160-236865-110665-238523,24398-12594-77747-574205-76284-31277-2388-25400,57549-20400-69513-202354-87769-21658-4175-17269,23639-5920-48467-289700-46845-42874-6571-14440,49480-8621-127725-195870-40364-25244-5350-19234,15552-5164-77756-47792-15240-19211-3712-8877,20065-1714-50623-44442-20696-7326-1015-19947,difficult,yes
685560-1077857-906476-619007-1144413-748560-34671-954791,249792-110588-456897-195469-1227521-73140-7431-373094,289189-6844-355700-103568-255285-5518-6428-89726,48835-11992-103969-48094-113998-17516-2694-79593,94336-3108-63456-67615-53969-34349-1051-62283,69002-13554-111655-66072-69240-24214-2707-27206,23930-6676-22890-24220-13663-8434-3682-20953,44760-3492-14172-25744-19355-12545-660-23472,easy,yes
1145373-587768-605158-220491-77573-705353-1091679-43517,171910-317374-335215-95829-12731-320037-74346-21371,41909-75171-75754-16889-1398-21912-40726-6356,15398-64749-43117-11745-8366-46461-19937-716,15251-40116-54736-24058-5625-71457-25325-632,21276-50740-32656-25037-2135-25131-20880-1877,5495-23346-47171-4814-2741-31192-34453-574,2845-22247-10321-4298-1597-32707-12412-399,difficult,yes
1357237-887455-193369-222085-747428-342887-1710312-1276566,541177-151395-13470-126346-156944-294513-978759-653597,234302-66800-7133-23046-6997-131020-550398-120043,68137-13389-4055-24151-10158-9335-210057-74448,37086-40436-1849-17077-11950-71097-511300-102036,35060-21486-503-14881-12666-28456-137430-113040,16514-17075-718-13971-7894-10548-298758-69055,36508-37197-278-4534-2564-6503-274546-50546,difficult,yes
77519-1678932-788449-1094451-683316-60523-1159558-99713,63967-357029-162444-312864-186938-60875-230219-22300,17238-29995-29761-40503-32344-5861-42582-1870,10740-118296-25342-12482-5669-2476-93823-4969,4932-66611-18046-24070-8421-4622-72550-1844,4839-19918-34770-23371-10501-7960-39560-875,1716-27874-12573-12019-18827-2538-38432-641,673-26890-7594-6274-5632-4698-15729-326,easy,yes
771353-570735-1908212-1515922-277280-1302180-817750-380032,102484-66816-271032-2198858-85414-1012625-122248-184995,72512-11015-78381-513434-8301-59394-60378-14668,19947-19465-122890-83542-19171-19193-83004-41782,52856-14530-75950-207289-33862-53779-19504-18633,20592-22484-56354-99052-9496-48399-37141-30188,22650-10857-15951-118597-7641-45085-14996-6841,4433-4602-15919-60079-11108-10744-11089-1934,difficult,no
575788-323843-142791-356184-109051-422461-2278990-270344,71858-22677-349279-94873-56259-410272-1809437-56344,27387-5372-17244-1086-9347-88561-110399-7161,6702-1940-34251-3658-10789-8718-78379-4553,7407-9000-50556-9064-6040-37250-175319-11049,22664-4664-41863-7596-11976-32530-132672-6603,15481-5558-18232-3253-6483-15079-18751-9692,3470-4396-22530-4476-2962-5145-33040-3557,easy,no
951719-307858-586804-996155-2104167-626013-1078200-102183,1321955-450136-11907-203220-82533-53151-181245-46962,297007-52632-3479-21340-5492-62630-57089-1490,335596-36729-8799-43129-11459-19818-15538-1977,193942-53692-9405-13276-9870-16909-9008-790,277357-33069-5867-11882-3257-9971-14910-1984,117283-43194-3032-11327-3204-4331-12084-2441,85637-6578-2599-3725-1490-4343-6308-1106,easy,yes
1258799-1629530-636909-872189-202332-785856-963772-40115,374011-350529-35823-209255-60930-53284-89131-10694,36601-30428-100904-39777-9322-12442-88435-7972,30564-35770-27318-18434-2098-5568-86873-2422,19166-40224-60364-6046-3535-7263-30722-5080,9430-29345-16220-16538-2251-11341-23161-2069,12287-15973-5874-3246-1994-7929-42541-1387,14557-29119-10125-3783-1855-5479-31085-673,easy,yes
145294-676854-664769-519748-743148-573471-804789-246051,49947-89053-40602-70140-437998-11806-60950-545516,3955-62348-11715-43093-182000-7570-16903-30505,11089-25194-34498-30865-35395-3311-2653-38137,4262-14968-8707-4494-15415-4876-4909-32126,4571-19099-7469-6958-22186-2991-2462-14802,1766-8809-4309-5845-23650-3838-4183-10499,1365-15323-1892-9677-20523-1285-1853-13221,easy,yes
2879646-787148-1214569-1110443-1491471-24164-318181-66900,441105-282843-36847-234944-87582-34129-81273-80979,123709-26608-50776-10457-12588-4369-44279-13962,47206-15999-15325-90441-6160-3532-21965-1869,36927-19130-8370-25974-5573-1883-11550-1812,66072-13074-11127-9000-5168-1711-6564-1440,25660-19967-17097-7876-5698-914-15487-1950,23719-5196-5488-6028-3607-1226-1940-954,difficult,yes
1625060-156550-1983522-849388-254121-2369279-1767860-677333,1331525-106111-229958-75270-42441-74045-128018-49669,186097-18683-8097-39972-12780-19821-15719-1368,49591-3985-36562-42293-2378-39001-39465-14902,77601-15343-43929-11446-4569-33851-17284-7464,80771-15452-15142-19955-3478-14695-15860-6269,59479-13096-7813-18276-3189-12013-13608-3644,21354-4219-3023-10001-1442-4780-9096-2351,difficult,no
302388-1291957-1043073-1366871-923028-73067-325462-1194403,13943-82266-96292-765780-164688-52028-157948-27995,27262-22919-2023-86443-27980-16364-133836-10753,9791-19138-5121-14745-23183-10354-15976-21418,8408-41748-21042-50852-8273-3161-23389-7791,4678-24199-7523-21391-3831-2217-18392-12618,2520-7012-7466-25175-8524-1123-13846-5326,639-7173-2559-34089-3832-927-8419-2400,difficult,no
153910-800491-649043-2142386-1404205-328661-2237096-97187,49087-25914-705111-1165332-149895-111575-847524-20470,33378-24773-109125-139730-82790-5626-88419-2311,2671-30133-55598-33605-19876-2940-58002-937,9362-7798-165145-23244-21442-1114-56182-6340,7512-6995-41390-80866-27957-2935-24830-1672,1687-6192-26918-15700-3909-1875-26487-1236,345-2245-8054-16317-2644-1660-12259-989,easy,yes
859038-598401-951375-759496-754164-271079-616202-947525,131363-324301-355865-17010-249673-33922-269171-182120,10820-63229-525231-21659-12394-7964-10669-8282,64865-43513-60165-5974-17759-24566-25684-24412,25989-16617-80006-7029-7098-5861-10571-12497,13609-9288-115448-2804-11751-3698-9728-8272,6248-11424-16632-561-16053-1775-3387-3740,1565-9620-25893-1460-2789-1625-4248-2795,difficult,no
1143310-1801710-245199-556520-77456-1841887-1610833-264722,780549-78645-130352-59946-23366-164802-1259179-123762,205352-14076-28088-72248-4647-35715-23572-44469,50656-31085-13727-27233-2070-43235-152614-9013,45327-12312-11538-6881-5280-7867-116413-7445,24711-13869-6766-15442-1011-10767-34249-6267,20234-8379-13493-4599-923-3410-22890-4528,7248-7243-10217-4415-463-1324-7193-5310,easy,yes
790101-2051125-749849-1757993-179048-113523-827039-349063,55860-316150-617642-347654-23712-30809-21478-85244,62550-24178-119387-78003-9331-5485-13664-11489,127732-18095-100893-367646-2483-6586-12290-5428,17180-54147-15672-46326-3914-6077-4321-5653,11921-7140-19000-71816-2369-10021-5399-6954,4060-5918-11945-36955-443-1018-568-1918,7304-1998-12376-8667-503-1145-797-1544,easy,yes
1808674-395018-566718-186752-176801-41665-6195-78836,329956-124024-40663-21973-58412-21304-7820-18301,115730-57521-5207-726-9206-14856-1666-762,69868-19198-15699-10505-19151-49565-11773-1045,64267-3861-3216-5694-10389-14565-2507-666,29096-8583-7111-9872-7510-9247-1393-714,9695-2241-3165-2161-963-6903-2000-332,11566-2430-1692-1137-1631-9726-1801-280,easy,yes
970413-325045-1071163-991661-1406603-577377-1978210-1231255,1080904-244180-93614-607114-1015873-204355-797399-291896,165664-29501-352864-83615-92837-41284-206536-86595,127386-17012-138762-7218-22733-9543-25542-24530,94444-13661-68127-111501-98735-12659-109998-42570,30501-12238-57315-33484-60728-9058-31952-28010,9507-5876-12771-16566-17010-5952-23417-8916,8772-1044-7698-9607-12092-939-5422-9657,difficult,yes
1252674-161362-344593-675970-649071-967445-100347-687916,131555-41257-40174-123474-264468-106594-7216-79996,28316-5180-9612-21908-16806-13818-483-6582,4992-3502-7522-18636-39537-18621-490-7374,9405-6803-5378-24474-32698-14629-647-1663,14356-1456-1413-4600-17975-15961-675-6296,4331-1585-1388-2547-12691-3670-218-3852,4932-850-1044-1762-8245-5096-466-999,easy,no
283646-1404769-2121473-1123847-789503-224722-225903-213478,140362-568571-77472-70710-62917-121950-53344-36383,1571-54755-24026-32619-32973-11782-7287-1851,5019-51339-11235-36109-13633-15931-2197-2370,4459-35250-6953-13070-6095-17894-2471-2943,2667-15907-4118-21560-5617-10627-2936-2143,983-10911-2912-2445-1430-2331-901-771,606-3777-2158-720-1393-2734-616-359,difficult,no
239815-241278-89399-1074342-113331-2017885-1267385-79372,73861-33897-117554-34300-66167-78269-349174-22983,8421-2061-26111-13448-4905-9018-21853-4789,8911-7049-10562-12683-4066-39870-5775-2537,7611-4255-3043-11241-7150-17904-10245-2678,5771-2312-3562-14905-2326-7258-18553-1159,2464-2271-4472-2700-670-3332-2078-464,632-738-1895-1071-353-2670-1748-563,easy,yes
48892-148876-86642-1290872-1738630-321818-86986-540751,19161-46355-17674-172987-805219-29437-12037-344885,3693-2294-12174-168000-291061-1437-2578-25803,4512-1444-7182-30621-160924-2006-1715-8256,2402-2126-7236-10376-34068-2924-1402-37208,2473-1520-7015-27704-41345-1331-1303-31623,973-1007-960-10060-20980-499-178-15582,778-434-1457-3581-18567-165-183-7293,difficult,yes
302466-62710-2083423-193119-932564-563288-1493215-68068,13103-60913-191734-14112-79373-72491-109408-2113,14052-7724-22675-6300-2387-50559-7910-1970,6968-6655-43860-1593-14207-12259-25533-4638,3671-5709-16925-2459-21891-13563-10513-1571,2817-5038-27905-2872-6604-8395-6109-1722,2670-3543-9581-444-3724-2121-5331-742,661-1590-6456-657-3468-1295-1925-448,easy,yes
2081815-1259612-2039409-751152-961856-875187-76834-441294,111236-74542-348462-104774-483315-180970-50342-194111,53270-7832-152526-76061-59931-24408-7566-11290,16312-15895-31505-17582-96126-6114-1159-10763,9507-9003-60548-8599-60779-19298-2201-6375,19698-7552-43436-3733-55762-16907-1508-10517,6084-3361-38322-4517-9802-5669-1381-2819,8002-3653-30348-4042-8120-4562-522-1555,easy,yes
1707480-624296-2147243-2098535-132728-909781-1246759-596985,233966-61910-95516-102494-45095-284969-481296-225055,29206-14338-13151-13946-7414-42975-161790-18800,23936-13373-23311-26236-5469-7665-55871-55136,9776-11049-21787-6116-3206-11736-77637-17572,14382-8036-24725-7252-8108-11159-25815-13548,28517-6739-23571-4677-5044-9500-53067-7550,7452-2332-9889-2243-3684-6275-28690-5650,difficult,yes
