delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
84317-132870-216933-314594-63939-195840-21889-53190,121705-7727-21695-91343-1473-32071-11125-27781,17832-4173-17466-2614-228-8340-6563-7848,49008-8500-7482-7296-2451-638-4307-1733,21762-4958-10219-16270-9775-3216-4359-662,40606-10062-6905-17472-5358-4384-22019-789,7703-6082-12924-31513-6346-2020-4573-940,4472-3872-4287-6486-1822-731-5190-592,easy,yes
109252-111879-34733-28012-14577-97747-16790-31164,22575-18914-27247-5412-6550-24351-16059-20639,3600-2590-7478-6745-6567-38806-4988-1766,3260-4481-6603-5523-7827-44978-1445-991,2482-5856-6565-1363-3834-19354-1636-1080,2617-11323-6900-3151-10150-25692-1324-1039,3507-4561-2185-1006-8171-5734-638-530,4103-2304-3326-1347-2367-5312-712-866,difficult,yes
38182-120994-11229-100031-45873-9944-20992-39142,9119-77767-5023-3426-34124-4218-2676-12993,2432-5945-1653-2260-8888-1856-4500-3058,3963-5443-2591-1115-6724-957-2569-780,2316-6178-2387-664-3778-974-11544-690,3634-11375-5970-751-3965-3957-13448-1687,2179-5003-5038-506-3039-1599-4329-402,1646-4224-1752-404-1041-1902-12725-456,easy,yes
10707-201962-52586-10356-4842-304926-3850-860659,37019-32085-6183-5107-7263-73071-2874-70574,7294-3633-1428-7305-10499-3920-341-33129,3969-5850-296-3561-11668-2266-2067-20374,7289-14684-481-5183-4198-6705-900-32289,18157-18395-1051-14483-5555-5981-7309-22757,2612-4444-560-13230-3712-1228-1210-7914,3774-8686-882-4426-5758-1391-533-2894,difficult,yes
27216-420544-17317-5009-17502-213339-227487-16177,18098-148195-8385-1311-11118-71262-18882-22358,3913-11081-3336-4018-8006-1021-1982-904,1191-50675-1551-7612-3195-3956-1357-21558,1777-11125-1758-14841-9469-3696-3308-7558,7126-14334-14788-16106-13398-2430-2414-21618,2401-15817-3182-5840-5846-1919-1621-11455,2474-11365-2106-4704-8346-1528-1448-7688,easy,yes
494719-48226-277912-13379-167045-18324-1435607-153964,61057-43476-17037-3611-87078-13948-617215-33928,1507-12799-3875-1979-5648-1605-63376-14615,10678-5940-4818-3345-7156-2414-58510-5335,4904-19875-2607-3822-2284-2123-31357-4732,9707-5457-2352-3553-3438-1876-23057-8499,8097-6425-1667-1851-968-1047-7383-4029,1851-4879-614-1092-898-555-6090-1146,difficult,yes
138981-1234402-7559-1631569-5481-1715-1607-662635,29453-166196-2454-97414-6256-11585-6993-53961,17040-88776-900-49726-501-3856-4463-3078,7869-35948-3669-39245-5217-1846-6026-3064,1664-25902-3962-4129-2811-3041-4590-3151,3808-15470-2999-14201-1663-4491-2612-864,1063-8335-1577-5363-533-1378-2532-669,769-2481-426-2842-524-1362-3596-172,easy,yes
13478-2423997-21773-55188-40134-8169-24188-26756,3845-369518-11931-34073-11225-37483-25702-50199,7871-20243-1159-9174-3836-5158-13965-4558,2080-20058-4952-11795-5081-67854-10911-13454,7141-23619-1773-31796-11536-7558-5004-2654,7139-17531-1723-8596-2276-6322-6792-3763,6135-8818-1770-3936-2293-3774-4690-2601,3407-10566-611-2453-1266-5552-3123-2473,difficult,no
55787-31251-235563-4287-55090-58524-144139-10323,8203-91305-16295-17207-22446-42408-30120-19831,3587-8747-4526-3700-23838-10889-17689-17998,899-8601-2382-20281-13013-19839-4748-7548,1641-6538-1733-6189-7821-7827-4121-6925,1419-6628-1609-8777-4935-9373-3375-7141,705-2652-704-8056-8528-3602-1135-4984,366-2883-388-6006-2485-1994-1262-2891,easy,yes
4108-289802-38648-40643-127655-4047-5110-43118,6501-15042-11002-30797-43865-3333-9194-12335,4983-12526-1205-2597-18364-731-1774-5288,5732-871-2241-4606-4878-3818-4438-2427,12315-3134-4910-5914-1544-407-2095-2233,7188-1403-2483-18055-3040-3679-17404-2291,7945-1168-939-14692-1432-1105-4076-2661,4450-1426-1293-11303-904-1504-11390-823,difficult,no
27323-63280-110641-824622-697492-11077-928336-69714,22557-7783-64249-221193-58635-13473-80079-7150,21206-2345-17469-33835-2790-3464-8237-2745,21881-1259-10826-44454-12546-3364-75080-1193,22394-1645-11241-8676-1707-6469-45889-873,4574-795-2325-8362-2973-5624-31093-584,3169-710-1962-9372-2159-3305-5508-171,1844-298-1405-5014-627-2914-10260-205,easy,yes
346104-684993-1453-177356-5940-2057-512818-25383,60346-127347-3732-4955-778-7308-35429-12676,7249-20686-2596-740-1310-3093-4266-1813,5131-5411-5939-488-1200-1462-9041-7123,7032-11856-2756-2119-2488-16226-6107-3481,9328-10438-5415-1984-3777-34849-6080-1112,5195-6411-3102-1116-2302-14979-2749-814,2589-5642-1637-890-1635-14829-1077-214,difficult,no
155252-33403-177550-170940-69343-4197-237019-675336,234492-9266-112933-15175-19367-2454-47622-98341,9013-9423-14215-15495-3187-3110-7392-24108,51876-7389-13702-6105-21801-6986-3921-7846,35586-4185-17994-3403-13417-8748-8578-20743,17075-4514-6438-2501-50444-11776-3477-21431,34488-3528-10371-1082-28971-10753-1158-11459,11535-1100-4472-1103-10678-5857-1221-6598,easy,no
23865-110400-14356-827781-3576-85241-307174-85801,10236-16520-10353-23456-2620-48357-7176-26939,6622-1256-5233-13374-1304-1131-2857-1646,3190-5751-5322-10560-5906-2358-5467-4050,2172-13657-6240-6285-18169-2584-2282-1063,5576-6890-2840-3711-7051-4163-5753-1285,1750-3288-2413-4336-6544-1836-1305-1117,1308-3723-4131-1757-4632-1957-2490-422,difficult,yes
36251-15114-7020-1539122-6362-5770-48492-142349,7668-15935-3350-110564-13839-4868-33838-26065,12559-4728-3994-3133-9323-6477-3084-4470,2456-6221-3740-8280-5536-10925-4799-11288,2264-18398-482-14461-4060-3030-2389-3010,1879-17492-2232-14045-5426-8607-3492-4983,1812-10182-745-6993-2379-6997-2647-1810,1663-2027-948-3331-2940-2070-771-2538,easy,yes
554355-6323-323067-141588-17948-2706-190518-376137,44542-5036-21557-33293-2089-9090-25400-22761,43311-2335-4762-8848-1037-5011-1458-7542,4912-5021-1576-11671-1701-26777-1757-6416,13660-8133-1790-4851-2181-7119-1455-3917,5324-11412-2503-4604-7893-21995-2692-7691,1426-3004-1579-5586-4082-7164-2806-3422,1654-4076-780-1581-1602-9563-673-2390,difficult,no
244076-30383-2053847-48720-45970-30811-872140-38574,73039-33465-196912-1463-33324-40012-36860-8846,21952-2759-21080-3580-32310-3796-4291-2005,17113-13046-10596-1675-11434-10099-1388-2606,10081-11979-3771-1897-14512-2866-3771-3372,9086-9637-7267-731-8195-4009-2946-5227,3121-2992-5378-442-1240-646-1363-1482,1565-2680-1361-173-2768-606-678-747,easy,no
5351-56046-74892-161993-4782-2672-286666-17928,31108-20189-36988-4123-12920-6153-36717-16858,3687-4410-9698-3510-4519-9062-8949-6902,32276-22205-6150-3625-3073-5144-6887-5931,64573-40440-3855-6111-11234-8486-5066-10441,19012-25429-4509-7610-22188-12417-4034-9373,28851-20121-1749-1278-6586-3667-5341-3796,7663-7508-979-1748-7882-7956-1427-1507,difficult,no
265218-25364-87036-195453-4139-8004-2702972-187375,11758-38425-4285-31113-7369-7915-35232-171442,6903-7743-1984-18935-2290-5794-37837-33505,4083-7858-4348-4704-765-969-41847-21222,5869-2845-4546-3474-3593-12982-20900-15692,10356-13101-2072-3058-3003-30153-11035-13950,15183-9756-835-1099-4008-5484-10821-7121,5258-6555-909-1164-1831-13082-6215-6792,easy,yes
347853-368504-11377-1694866-18482-41009-190419-102558,21028-46549-4565-63107-8414-34322-37344-67440,17102-24596-7454-36156-5203-345-1719-4218,7002-18833-12112-9070-3064-1860-11388-3795,5429-11326-5333-15918-6063-2599-9565-2112,3887-22675-8532-16653-3942-1182-2692-4599,2790-25996-12662-8432-3253-1165-1925-1552,933-7174-6910-5590-1104-881-672-2151,difficult,yes
114169-735237-43435-890344-210814-94814-1117617-137178,1961-42324-37865-99950-26320-35420-128453-38442,2862-3683-5336-22893-17432-6512-45867-1804,2724-22214-5485-27466-3662-5129-123912-2629,1926-6807-8238-19988-7620-5119-155797-1200,2293-6907-13060-28370-7447-3837-55339-3636,1963-10635-9909-21847-6956-2197-106145-1018,440-5240-3398-23383-5428-886-31832-1599,easy,yes
11144-219417-108382-167793-39046-3410-51321-51321,15493-95481-17358-21384-6854-12108-3241-3241,8550-8523-5584-4772-4876-5268-894-894,7167-8630-8085-2499-1790-2481-117-117,15403-1598-4565-4535-819-18160-1211-1211,24872-8275-14072-6089-2838-8828-1722-1722,19215-7059-3289-2546-1135-10162-380-380,34607-2621-3453-2229-2124-8258-436-436,difficult,yes
29485-104879-18278-230012-939449-9394-502645-419209,45600-64644-11114-34161-390528-20135-98351-24489,7770-10096-2761-5395-14253-4319-3759-11181,6128-2208-2822-2212-43636-15365-5284-61031,1636-2955-3307-1946-21073-11946-3522-9568,1485-1467-3988-1633-20221-11639-14021-16681,454-585-1031-2074-16138-16064-6031-19767,262-707-647-984-4074-4049-2536-4617,easy,yes
177468-308456-46995-686065-13429-4608-37623-48585,108488-27570-11282-25451-3229-10886-40438-158095,5252-4492-2893-16473-4331-5580-21326-11346,2799-1685-1947-10913-887-1197-5351-1140,11741-5056-1141-6718-2999-6891-14658-9924,4774-1452-2285-1838-5840-12667-13791-3465,3780-3320-1503-1357-2235-7234-7159-766,3584-2550-898-2870-654-6014-8718-2439,difficult,no
217835-16394-26963-81720-627151-6651-71681-56547,12475-31196-45064-32030-47157-13840-27392-5162,7723-14357-6305-4906-19141-5401-7730-6920,10344-30322-3940-770-3674-6516-3379-4181,9153-17791-4934-5242-5679-8564-1802-2573,4696-10071-33735-1832-6274-11180-3562-2268,5056-7924-14297-1932-2032-7430-1423-1663,1992-10935-8189-3711-718-5228-2805-1312,easy,yes
41780-100591-1051417-529314-227824-4329-86398-46241,61423-14696-118336-192831-16486-3165-4695-12714,7288-8035-35513-14656-24941-3761-4193-3440,11129-1716-12745-34516-3410-1617-946-2660,10602-1524-10283-10687-3197-22150-1601-1427,17700-1740-17771-40773-5340-11661-1037-2638,8874-659-10391-9529-4630-5118-338-1574,15015-726-6000-5357-2973-5135-248-1594,difficult,no
282465-28100-229540-726277-9043-91974-500056-268928,58706-6400-33287-84704-17858-34512-99736-9069,13406-23585-11287-5442-5727-6816-39974-2950,6024-54574-10285-52300-105726-11725-6933-1090,8603-6268-1199-10201-9922-11134-27727-1921,1970-3763-10626-8324-5002-4075-25496-2462,956-3652-1269-3287-3206-1825-10387-862,794-1983-1566-4290-2341-3671-11938-458,easy,yes
4581-1209330-197957-5261-244857-10657-16979-92169,14896-142637-8798-5966-74797-2584-26889-22483,1118-7648-1177-1584-7949-1215-10911-1716,7472-27415-4897-6742-10690-1405-8242-1172,4980-22743-5714-5055-2933-1393-17548-560,37731-20159-9827-35257-8418-5632-15219-1135,12998-8083-5432-9260-2292-2149-14836-784,7864-4747-4680-5841-1481-1202-3705-142,difficult,yes
739712-304396-11119-803864-19564-129697-15525-195808,52825-72591-8665-201478-3773-8028-16302-47040,13390-7233-5396-15682-7552-7840-3918-3291,10588-12909-7667-13982-2469-6350-1221-2426,8307-7079-19045-18380-4484-3709-6560-5442,5978-12194-13874-13401-2341-3805-14040-4026,2198-7948-8318-7103-2973-2716-11412-2766,2439-7314-8719-9910-1410-972-5886-732,easy,no
124164-698367-194513-28384-14902-15459-90100-10673,100441-52526-61015-55199-28279-20812-8472-27979,14484-43943-10522-5608-6907-14735-2768-20837,1569-16605-2768-3908-1611-7548-6025-18481,1344-11657-1853-9642-1594-9847-2254-11308,2297-25879-3978-8237-5973-34403-1525-9766,1494-6309-1488-2288-2342-15159-854-6384,3507-2499-4122-3085-1537-7717-391-4378,difficult,no
144246-89563-1669401-77838-695914-25627-36037-25839,13560-42326-187759-56110-87037-21168-39151-38096,26197-8762-79577-7070-16944-10027-6822-1881,5467-3892-14100-686-13976-1861-2607-818,5464-3669-28684-1714-14749-12652-5056-1074,19429-1941-12918-5044-12831-14976-3211-1351,6893-2868-19295-2173-7798-5165-895-382,4513-2210-14195-1645-8760-4605-624-212,easy,yes
143604-20119-76165-1613672-9104-118900-27236-138859,18909-82331-23001-309807-18396-41834-32432-57866,8678-12309-1045-22305-6693-12924-33112-8261,4221-26309-1676-38078-17862-21750-15243-7612,5189-9433-3955-8778-14363-7968-12126-1470,4724-7311-1628-13090-9611-3365-9780-1165,3299-2525-952-3974-2144-3044-3517-633,2192-4409-421-3464-1733-2374-2166-383,difficult,yes
311215-848488-446061-182171-3438-11163-68027-205582,16901-557988-879816-10319-1615-3183-29017-44180,4537-221220-60592-12116-2979-2365-2946-1951,974-16065-124778-5595-1957-8031-2991-7517,4869-56693-7338-4103-2925-5166-5287-2441,5401-89380-42005-1655-2940-9929-2543-1862,3411-51124-19374-3887-1949-7235-2173-1184,3341-32704-14075-463-547-3319-1485-1034,easy,yes
272497-134207-577195-1375742-4820-8869-43742-7231,22580-10222-37587-193194-12219-3716-6936-5056,11545-2608-10539-155887-4392-2424-502-2738,3832-5484-10205-35870-1515-2231-394-1139,5846-1451-4505-39689-1082-3169-639-4945,4493-4290-9138-32738-928-8197-625-4434,2221-1684-8522-56039-288-3082-239-1527,368-768-5762-12187-648-703-53-991,difficult,no
75405-66196-299000-419326-2416518-10861-172614-45393,17836-23794-24812-22358-146891-988-24591-13853,5040-13494-26555-5479-13043-2722-5015-6073,4137-9115-17485-3017-8380-1563-883-3231,3341-1434-19441-7625-14424-2907-2005-2174,8547-2685-23790-12809-9810-2138-3257-2241,3740-1363-17034-6406-3948-1601-1609-951,1070-1498-10759-1431-5908-1303-1041-1430,easy,no
138589-53514-810151-51462-132422-11468-6632-105639,30356-23555-267909-61480-7307-5659-8248-35943,2917-3144-71869-5893-3421-1609-8546-6700,7024-9407-31556-20288-549-7793-1473-1129,830-8451-42630-4690-1315-1620-6701-3328,3085-10804-7969-17966-1013-7224-10406-1941,1071-6644-17620-8777-371-1967-2154-904,1813-2312-6033-1984-205-2095-3121-572,difficult,yes
21646-59701-20352-297425-24695-47281-110567-1265346,16621-13328-20684-26355-13456-14193-45732-180880,1383-10225-38569-16535-2526-41516-42955-115079,9577-19073-2373-36191-16873-33038-35490-88265,6299-7313-8861-17252-39616-3175-5247-20286,3596-9021-2252-5011-4539-5261-3920-69210,2584-5356-5113-3061-9268-5731-3456-23477,1325-2207-1316-4859-2462-2130-3845-13943,easy,yes
236080-321076-111369-189400-808658-22036-72831-86775,43304-23560-8613-25517-20520-11675-6905-10703,6408-6820-3041-4616-7281-10091-107-3933,3623-7162-4490-1980-4426-13295-1905-1267,13094-7934-2068-1311-12777-9410-2471-476,4395-7707-1320-3887-15367-6596-1756-786,4056-2871-527-1882-6428-12509-2087-781,3345-3404-436-1220-6180-10767-580-500,difficult,yes
233996-93679-12256-28418-124705-50893-235227-36492,64933-14879-9997-24947-15018-21186-64729-5082,6972-7234-3130-5189-8467-11550-4926-1315,5224-2509-10933-4016-4684-9173-12527-1926,12977-6969-9356-12243-4309-14594-3723-1066,2374-9235-9214-27109-2110-23541-4223-1001,2106-4994-6547-10576-2011-6938-1537-291,1001-3306-2765-6157-1742-3935-1443-379,easy,yes
164020-96427-4626-152388-2244556-11600-206152-3823,28274-14028-7539-26499-55240-3977-7363-3697,10266-7254-10449-174-16208-298-5639-1207,11700-4553-11213-1491-24538-1729-7897-597,5426-944-9045-544-19071-10836-4255-2549,5246-4241-6163-940-12261-2972-8602-1690,1361-3174-4940-634-12281-7316-1658-2026,1214-1406-8352-291-7592-9228-1422-715,difficult,yes
44512-216317-15244-237704-2592-1068994-45284-192097,25478-38154-2410-66917-1151-333734-8805-27893,10900-5103-1335-3455-1300-16690-1705-597,2788-418-2569-4590-359-5099-2298-2160,5332-2869-5423-6888-864-7914-4942-1689,5684-7959-3855-8265-6775-7695-3847-556,2662-6024-2348-1334-1886-10265-3286-923,2016-6724-2149-4078-2116-5903-676-717,easy,yes
10427-15606-5076-888630-1555015-118164-370603-181895,6809-8233-7146-228185-167098-8471-17896-79811,5048-7119-130-26128-40546-814-6631-4366,6531-7338-807-10634-18211-640-4846-5250,5331-9550-1636-8773-12223-1221-2209-4142,35909-33395-11859-10969-21339-4547-3582-1736,70424-12394-2652-3573-12162-2655-3200-3635,45691-5854-9059-5758-3814-1245-3187-1383,difficult,yes
12348-15880-288205-1032758-13793-6000-10554-56835,33325-28562-53097-120659-15032-4957-9403-36734,8692-5393-8509-35510-1300-2235-5374-18226,9051-8206-3254-17012-8702-3905-3843-2797,1717-7695-1448-11977-4543-1898-2834-1688,3360-13545-919-7645-4089-4637-9217-2033,786-2670-514-2398-1716-3065-1969-856,661-2612-845-2303-3205-1181-835-398,easy,no
911896-126400-14357-287380-1271671-2682-140548-51960,58056-14544-27236-15644-153826-10461-13754-54260,27688-6168-21204-5950-46804-6750-3613-21158,6985-1949-15680-6828-52167-4762-848-11166,5666-942-57906-3152-15773-9579-997-5609,8025-4466-30399-5421-17961-9384-580-9886,2313-1954-15777-779-7341-5083-303-2593,704-1958-24069-1284-11141-4238-210-3649,difficult,no
7107-55016-21033-50189-5781-2850-18573-2467,3132-9146-14932-5435-2646-5690-6976-7814,2291-3792-1534-3846-179-4707-2351-1885,5324-5879-6300-2018-762-13872-2138-4010,2465-2266-16009-722-1468-5662-2226-6706,2590-602-12309-1478-3234-23142-5691-10337,4290-1638-8637-566-2710-5940-1119-7976,4098-631-7110-322-1319-15879-3056-7390,easy,yes
150974-51676-26614-6234-70422-287572-227058-12399,15558-10615-93027-5502-2189-23040-10238-4117,11941-9783-2217-5148-2824-1743-3075-2455,5356-891-6186-5160-1803-3524-2225-1413,12364-1335-4649-2640-460-1211-1918-1260,9987-654-8364-9858-379-4029-5275-3254,4624-2252-3212-2414-417-4166-1199-462,6419-1056-2001-7189-194-1059-663-672,difficult,yes
110245-327215-2808389-242289-16088-9406-155949-106995,77226-27492-130045-50217-15840-6961-34260-64496,16971-1470-28022-920-8741-3909-8873-1877,5973-5054-37847-10906-2914-1784-534-5578,2706-3360-34316-10265-4885-2120-1598-3967,4340-1733-20860-3371-7410-1813-2020-1337,2379-1917-14937-5963-12875-657-241-1281,3052-735-3243-4639-4459-569-239-633,easy,yes
575227-681187-276233-526163-64270-413844-126406-1063159,30468-64810-19641-20269-15510-70185-233793-41016,19312-10042-31517-31071-318-10502-61917-2409,13784-11971-30506-7966-5741-54645-17181-9589,4232-17555-11992-33812-961-38585-28175-18107,10273-12652-19543-40759-1297-17090-72750-14875,5783-11388-12165-23797-1089-3781-17312-20226,2443-7849-15344-12543-805-5159-7408-4556,difficult,no
259804-74795-251674-215720-8375-152231-10218-653789,56376-24604-13229-58543-11011-14528-6208-680376,11068-2847-5612-18619-4346-4985-752-63611,11356-4765-6230-13054-9206-3750-1853-17067,10439-4969-4141-24441-20169-2845-10552-45445,7866-8472-4437-18829-8957-4145-31565-70483,4498-5236-1203-16225-16356-1599-5409-60318,2919-1964-1754-10287-2219-1935-5432-45260,easy,yes
257017-75108-91472-309549-102609-54921-564473-644355,97811-19420-27386-29658-14497-25219-71443-161262,7654-1259-7770-6959-5188-3079-1867-44052,7368-1157-3921-4217-9410-2671-4519-7146,1401-1776-11311-1875-4182-8660-13391-13551,2298-1482-2098-2193-4421-6713-9057-5962,2079-1789-1292-781-752-2280-2280-2376,672-907-626-1449-2029-2524-2084-1125,difficult,yes
119965-500804-2964469-260668-38962-84434-109116-5583,45646-134442-287369-31173-25724-7473-12116-4228,17877-59813-30248-3928-19547-986-1895-4126,2802-104060-41942-7896-13345-1369-832-3871,4617-21915-27588-4321-11065-621-1242-2600,5217-26203-62371-3893-19748-1120-816-5010,2871-36296-19685-4351-9938-568-270-4791,1433-31876-5606-2016-4394-302-392-1545,easy,yes
16122-82202-14345-323505-317669-3420-21362-408562,14254-45540-58869-73328-126234-11822-16410-35495,13688-2820-10220-6953-32942-1415-8702-3187,4573-15655-24173-5953-34363-16385-3050-1955,10302-2628-9828-7037-17493-10231-1740-1883,7133-1305-6475-8160-7455-9268-2154-2500,7260-795-3110-8227-5679-2000-2721-1382,4025-1554-3352-4792-2834-1860-514-665,difficult,no
174932-663374-126383-20734-159739-414694-11899-303636,27672-77147-5608-11399-72893-79835-5430-134372,7548-36434-14588-2223-6328-1843-1459-59709,4673-9494-48725-1293-5854-6815-2728-8024,12905-8514-19716-1770-8282-4571-4781-20275,11877-10901-15213-1844-21490-9294-5156-20742,6534-10797-6155-1330-3913-5062-1991-4447,4197-1373-10381-958-3420-5200-3304-4770,easy,yes
227983-17200-67734-95773-217257-310635-39714-7728,35894-20060-42824-11426-9156-9632-19819-53255,6260-9671-57459-4089-8461-2263-14759-2823,12664-11354-25167-2644-5951-4068-3496-9975,35688-4062-31024-1582-5892-2916-2654-8511,24268-32512-24416-1329-2099-1838-4811-7109,37337-25545-11014-680-1341-1031-1317-2688,6807-5512-11227-511-1526-1076-1004-5296,difficult,yes
95704-724630-934437-214792-18104-9686-32791-108759,23971-132289-60661-80582-7537-8143-9654-50808,1428-23510-22364-6585-4974-12047-7180-7331,3073-26722-39093-6106-6270-5331-17064-6051,5103-16637-17189-7171-12762-8071-10896-2595,4561-27661-28145-1887-17652-20621-28092-3497,4406-15945-11928-1336-9176-3139-5867-3150,1099-12800-7197-1947-7257-6161-2816-2068,easy,yes
74004-70886-175509-94308-247148-51463-252856-38889,7503-30216-9794-108000-35771-45961-129402-26602,1585-17086-2068-24506-34457-22941-35028-3515,407-8705-1991-9470-13833-64877-18603-5705,563-11689-1841-7014-15409-9807-8018-1096,343-8490-1967-16488-8674-15609-7491-1916,421-8443-634-12860-3754-4971-5790-1308,131-1071-558-8139-2507-2491-3388-1748,difficult,yes
30403-318194-2107775-172276-321954-29009-20200-87516,12590-168572-525784-61802-21945-22054-19007-41244,5851-88381-36874-4386-3408-18435-4340-5493,7295-18929-15928-2786-3076-47601-52013-23262,6354-19725-26656-6114-2686-21971-8120-5215,2389-24883-18042-1987-2216-10022-6714-7334,716-6311-15332-1061-882-1502-2813-4084,769-2513-10874-461-651-2988-809-4749,easy,no
70786-3599982-62988-8861-14511-196114-821911-280199,12289-658156-25810-5498-8773-30295-175107-16867,1795-16330-805-6288-1304-1109-351252-7852,2861-46365-1506-1698-2498-1419-73821-7597,1102-23388-784-5054-3581-4646-33254-2157,1844-19515-598-4119-8027-2274-18529-1500,684-21037-383-860-3285-1357-40968-1637,231-9117-308-2382-2311-722-26555-1565,difficult,yes
12129-436571-528866-9815-679849-19408-14928-711727,13125-148311-54558-6607-50435-3052-13386-35100,745-14424-54732-7484-16886-3554-5976-8254,1543-6299-19993-7133-5130-2639-7746-4653,1787-35145-12188-2252-3614-1246-2805-9236,6415-20765-33712-28911-5915-5034-6020-6089,2273-16803-13672-13761-1868-1436-3237-3723,3035-4504-9518-8865-1068-2587-5908-2837,easy,yes
146008-3055-16878-413342-4831-2372-225058-9218,36301-2001-30610-26320-4870-3439-49221-7958,956-2537-2275-361-3267-12170-7236-2455,3771-2466-9699-2875-4637-7412-4466-1867,9471-4399-14843-1794-13641-3362-3354-6283,3106-2194-11541-1638-5208-4608-2119-618,2020-1879-2989-630-1885-6815-798-626,1067-1913-981-209-2156-2265-304-624,difficult,yes
8671-115867-1002-4536-149988-15853-2952946-7769,4598-52628-1138-9865-78111-14602-192669-6256,5084-4697-2557-4319-16096-2106-88044-3765,3064-8072-4731-16243-4320-4463-17584-3230,1693-10533-10370-2573-2926-10908-42005-2526,1282-1164-10318-9683-2533-9812-22902-3354,1662-667-9525-7542-3069-8930-13415-730,2010-436-3210-4115-2359-4875-12288-1296,easy,yes
