delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
361216-1048673-1048673-636348-514639-356271-686246-160640,56134-278265-278265-211455-37461-39688-85421-109814,10280-37893-37893-56870-14291-4551-17699-17871,8361-48797-48797-66994-4302-8176-16813-17449,11313-9805-9805-49151-5314-8666-6524-30727,2845-17148-17148-69045-5118-3965-8845-10442,1561-10689-10689-13667-863-1671-1175-6831,2117-9870-9870-6202-1461-1084-2110-6336,difficult,yes
706334-160714-35318-13264-154218-70347-90778-616521,45909-36721-26313-9930-26141-10062-34211-30200,22978-9083-17939-10736-23190-12691-32761-13854,21797-15746-4279-51597-3952-21654-4057-3865,40220-3631-2758-25921-6515-12621-5725-21515,17072-11711-5327-19028-2858-9522-2178-13538,4680-1341-2072-3407-342-1920-868-4201,2517-732-2447-1464-563-3116-532-3366,easy,yes
242202-302441-46424-56152-136622-1093535-686311-852960,69772-143103-16524-62643-77453-113021-340637-203801,572-24085-6418-26183-9444-38084-93977-20601,6967-31298-11828-2999-11948-53650-56471-8234,1480-34052-3415-9551-6914-62266-12983-12211,2963-28269-1554-6792-15096-36760-34273-20380,1100-8939-2866-3937-3617-12160-15044-8160,1582-9950-930-987-3942-7274-7278-3956,difficult,no
384378-2821361-62101-53332-95066-472613-163782-157878,150882-345620-29844-83868-67936-122578-43675-25224,43223-12287-16597-1529-20763-40963-5738-10485,76049-28364-9351-3060-20546-7949-4723-1938,17869-44608-2812-6504-32194-16345-6227-3764,14589-75743-5753-6652-22630-4537-4721-1585,18340-13167-2773-1477-10415-5442-1873-753,13233-6207-2274-1509-9346-1742-1771-651,easy,yes
278696-127129-294447-744955-88811-114063-86824-191494,50254-7043-105429-152732-17736-7080-92092-31466,6590-387-72342-39511-810-1848-34636-6095,5155-1198-41277-25942-2105-771-12064-5652,4446-838-41870-14865-649-2187-21222-10909,4972-763-11445-7956-2596-1748-8376-1556,788-569-8367-6790-1060-538-4133-1813,2230-335-5099-6565-264-530-4922-877,difficult,yes
476086-1130245-513334-847064-180541-487920-847948-598428,332955-194289-376860-68901-45609-103654-130262-86750,158624-79295-48150-26092-13536-7752-27929-15991,84548-42004-104006-89324-8347-21944-62712-15185,90306-140308-130573-34047-5591-10377-24822-33339,35246-101194-31518-13426-2784-20317-11946-10272,32519-19394-11786-8784-3125-5124-8424-7874,10024-6502-22570-4918-1516-6792-2751-4983,easy,yes
218734-71578-59875-216149-22540-33053-186332-34298,28852-117825-40637-70185-45025-36327-20257-18872,6381-26654-12197-15982-9087-11454-2461-5972,9306-12356-40360-9330-8092-11643-2368-37677,7557-6964-11262-4645-6508-6289-3561-5092,2071-9054-9430-3735-2993-6988-2347-6061,613-4285-3620-4221-698-8592-1227-2091,877-5237-3643-1188-1118-2893-784-2284,difficult,no
164285-301098-33708-39790-93673-728519-568871-1161294,10240-8380-5423-46919-29601-97039-57352-65557,413-6742-1585-8767-19574-63622-30183-14818,658-2534-3643-8139-15081-12320-4307-21935,3250-943-2791-4407-13991-47396-4303-28550,2960-1845-2909-12906-18472-25847-11341-24702,1121-1446-1907-2549-3840-11565-3488-11761,504-919-624-1625-9053-6983-3028-7020,easy,yes
59150-36031-819692-34678-204457-97329-504228-748817,42131-23393-100888-3937-31485-44229-132266-9184,8679-722-37955-7664-8741-36715-3926-4324,5806-5087-15889-2288-4147-3257-15579-8606,4456-1302-12220-2870-7193-12635-34471-3812,3865-2023-11768-1394-3681-5668-22508-5551,698-295-5708-1221-2374-1627-12164-2149,392-354-2164-297-1379-1095-4429-2229,difficult,yes
770368-940823-30567-191599-540774-1210418-298971-41527,43224-426787-6745-128707-118253-256464-75253-23650,19309-67116-5312-26929-75413-86099-6627-14110,34893-20542-2062-21927-46555-37903-8340-6291,19999-46811-2815-24310-36937-37432-16284-14935,18306-25224-1997-6436-54014-18960-5423-3556,5967-22418-742-8809-11865-11634-2228-2410,961-10053-215-3243-10173-7799-4473-602,easy,yes
201143-118919-1153682-719204-2648880-1125375-146149-1014245,31747-51428-572581-64806-265547-137271-76888-214351,32577-4308-50505-72472-64260-38016-14547-16339,3145-2907-35878-99512-87141-16732-35117-48048,1686-2141-58024-62349-106784-23811-12379-100125,2969-5663-60389-9298-76701-57086-14280-40396,1105-983-42142-6575-59780-15330-5918-13760,1412-1421-30289-3010-9602-5858-2628-7742,difficult,yes
266185-163629-344716-139688-148309-32868-42967-266868,101594-17637-16156-39625-65066-11127-30964-41098,22745-9619-6051-21788-8514-1165-19078-2572,4990-6879-4367-11820-8577-2257-15318-11157,10655-3029-5944-7132-6048-1536-3560-2696,7385-3938-4788-9246-16467-1308-3071-2790,10880-1071-1907-16495-4059-344-601-680,3326-571-2246-5498-1887-181-445-1112,easy,yes
171155-654673-53829-42831-222050-9379-28032-7679,28471-113888-10867-18192-31731-11644-17491-113486,9544-12410-1769-37450-16116-111779-14588-41514,2599-17018-12708-17918-1244-21624-24875-73431,11877-15361-4658-7609-7617-2210-14284-21408,7924-11742-8315-7388-1822-3556-7130-16965,1035-4935-2735-2636-1129-1305-874-4662,784-1998-1198-1372-414-648-1885-1000,difficult,no
460624-475520-334341-714155-44612-1134426-54947-198335,39278-195967-102801-162824-10141-46991-44825-64558,6812-22392-12935-21122-7149-14192-50367-42319,22896-19436-3614-35980-7290-3854-14973-21291,19289-16151-4906-13615-7153-12602-9886-17343,7193-23382-1908-15531-1717-5207-10317-24319,4242-4942-976-7163-638-3464-2411-6659,1229-6421-1001-6521-724-2742-4519-6672,easy,yes
648258-59643-172836-44015-330069-710517-901930-155695,106445-16146-92839-9768-167677-424206-229933-8685,32008-3879-37894-6910-39820-48829-22289-1333,37080-8109-23828-527-29695-65132-39425-5247,19377-9755-11749-1075-23474-39226-38796-10566,7237-24145-6938-1869-22111-42062-8248-11222,6434-4984-3331-518-6585-30374-12145-2813,1943-3012-2303-271-6484-15137-5872-1385,difficult,yes
629505-65144-27074-139062-430259-3878171-105475-441865,57314-35895-8594-75338-414400-498055-34215-11210,9069-11688-7813-48868-15728-48065-387-2718,9161-22624-1043-26844-21070-121528-8115-1440,10124-14736-2652-28579-21880-215240-2535-2110,4268-14781-969-8490-25021-128891-1968-1649,2627-5081-404-14351-9992-67148-808-1490,1627-2922-462-5754-6532-20745-305-198,easy,yes
1064036-30656-28127-7204-5560-277388-217135-194906,48235-6533-9874-5031-10553-48380-32449-60409,90329-824-19437-42984-15847-25098-3629-83177,14645-348-13117-20139-2888-5165-5739-41768,10993-805-2391-9933-8236-6702-3093-31344,8839-760-6067-9906-7545-7155-5308-32526,6426-137-4696-1319-1334-987-4731-17088,2080-131-2817-2846-1682-918-3170-5653,difficult,yes
355912-257671-140311-166651-1113220-328196-675496-1728015,19301-367021-32868-10523-174126-15853-357763-62457,9711-17331-25795-1979-90912-5859-15792-27145,12709-26881-13938-13409-34883-4175-22412-35651,11766-20240-12731-5422-15287-6347-22640-40037,6097-18221-4023-4405-41301-4338-38052-21618,4261-8786-2737-1896-11833-2869-40370-7895,1730-6167-1399-2153-7065-2384-13452-6521,easy,yes
14270-822771-184571-1938732-319258-248568-159461-33174,37545-52180-6155-228653-42826-23699-12816-24724,6359-44297-2704-31694-38044-92030-7002-1562,3774-10160-5181-47109-70238-23382-2647-6437,5026-3297-3486-30322-14274-19935-7248-1683,3886-21079-1666-20888-16236-16811-4027-6461,787-4956-443-7182-8595-7771-1823-1698,1074-2969-307-4958-4770-2948-558-665,difficult,no
1723022-331246-213523-37949-722498-328759-1333951-2022929,82540-241899-81135-64496-29467-124307-184115-76101,39056-32957-4054-15043-13456-66117-22849-78308,98862-23392-5776-14482-5197-2764-15959-16015,93991-30318-12891-20241-15232-13497-41116-22484,40185-22747-5621-21641-4695-7493-12693-15787,22320-27659-1066-5173-1802-4476-18222-5080,13682-11152-1310-4356-2214-3632-10398-4341,easy,yes
1670892-755701-688439-859123-28179-82837-219672-501310,116998-209944-50273-79821-11905-48062-50038-115625,64540-11400-84450-1887-4888-21674-27559-83467,31703-29025-7152-27140-2616-4996-4464-8965,9786-20931-21821-5932-974-21192-4023-34451,16755-27574-46954-4013-1316-4095-12842-18752,6450-9303-17880-6505-763-3492-2246-14657,2793-4744-5715-3458-457-3235-1633-9907,difficult,yes
53624-532498-419315-1315018-234182-2312437-44088-351178,7144-100063-63609-324924-42140-699467-16290-391324,9686-27514-21840-102245-31615-79827-29093-152090,11229-85412-9064-48968-19424-9572-10849-46812,2988-30660-7556-59166-18726-80217-7479-34300,4607-26580-6473-20478-11955-13650-8481-34147,2242-10752-2406-20628-6572-10203-5354-6380,2375-7577-4526-6441-4891-5481-6113-4362,easy,yes
187167-66123-166748-95416-672627-639862-32773-61887,40974-44303-227603-42750-227468-67734-46260-6800,41677-10539-11601-14593-34319-23997-3301-4121,11516-22465-32210-8636-52282-11284-10998-4792,12010-9962-12028-6548-21670-11627-2589-1515,8436-19418-11295-6383-19071-3286-4177-476,10248-6462-18340-2243-9273-1398-886-461,4904-4052-17602-2953-5029-1046-1094-163,difficult,yes
133937-76835-25987-661030-604902-411318-139140-113429,32745-8144-17255-122264-473668-19822-16568-8063,5300-7796-1652-26247-99179-899-6976-4265,2360-3156-1723-4485-28219-3121-4646-1531,4386-29178-2789-10334-7800-7890-16043-555,4573-18019-1148-12385-46197-3462-2821-918,1659-6627-1019-4520-19179-3654-4946-368,1581-3834-618-1202-7799-1292-1311-171,easy,yes
66066-124262-92218-177790-52440-90131-634253-320857,14042-10510-55867-33535-10475-55589-160669-46715,6812-2723-15992-27863-3352-8046-31057-4304,1278-1034-20738-16746-199-829-8536-5556,1445-563-14794-3975-1137-7311-11424-7810,1963-2681-5161-11983-712-6166-13700-4147,643-474-2056-10645-694-759-1395-1210,575-471-1583-4733-182-1955-1761-1579,difficult,yes
1986411-411162-806036-70878-724397-70161-471454-101843,186671-23991-67116-27388-362533-19556-261169-26520,78754-9762-6420-5536-85839-2601-2110-33479,39000-19441-3381-2605-22454-5709-24259-2783,25043-5326-6495-3418-66337-3040-18269-5440,28281-8719-4861-4173-11055-6479-10499-6750,13468-4614-9281-1555-11556-1660-8048-2430,16553-3068-2877-1629-17270-4280-5997-2186,easy,yes
55812-9032-62508-1144727-58086-325704-88248-249931,22061-16401-64290-288213-6096-74236-41493-23423,22257-11996-33011-24856-3837-14355-13277-26395,8981-10094-31084-29323-7172-1994-19205-8567,8289-16998-35292-16639-4068-6929-3511-7115,11502-27292-18031-11485-2235-3570-3586-3010,3983-3884-6876-4034-581-1281-918-2831,2583-1665-4185-5846-416-793-561-997,difficult,no
162477-177416-225695-995607-776590-112966-296589-85597,44377-21918-13892-77540-149067-10438-69937-10081,6351-1082-3998-6684-16965-5226-62626-2064,3689-11436-1429-17342-29507-3636-22628-4078,4172-11161-1513-12699-45988-1049-23991-2145,3024-5453-997-10011-10841-1221-33506-694,587-2386-272-3796-6757-674-4895-960,340-2212-430-3547-5553-239-5032-254,easy,yes
183235-236980-297501-199529-862385-281837-310553-212601,14479-106124-40973-32903-345274-50859-9132-136768,8351-7700-14384-9539-72510-15650-1447-10500,7668-4752-4128-11052-40883-6652-2614-1831,11105-5527-9347-7619-25433-5620-1706-7819,1719-2657-2571-3392-10625-3538-2013-2130,1035-3336-2089-3436-19968-1706-1158-966,596-1847-1456-3484-13968-1379-601-514,difficult,no
35207-145360-282007-221119-112698-93578-177282-165014,64852-53521-28419-16014-31086-38762-37109-52251,10281-1315-38056-2225-2900-63217-39264-7719,10942-1270-5762-1093-7330-22925-6211-6976,14626-4470-8293-1647-4028-21263-15855-17108,7564-3545-3991-1256-5479-12349-1968-2560,4228-1233-1546-298-2161-3632-1309-725,3506-356-814-321-3667-2364-1040-1116,easy,yes
40167-139152-142473-1541768-288134-1416067-60723-161526,70416-16103-17004-299323-25347-291946-43131-23805,5667-39201-14178-64440-6058-31245-10949-19554,9315-7613-10661-69246-1813-50430-5466-5424,8599-3490-4758-31365-3696-65912-15763-6341,9075-4228-7443-33997-2734-64216-4046-3934,3987-1520-2646-10170-2625-3904-1558-1175,3767-1298-9624-5125-1866-3105-1140-579,difficult,no
33006-25235-47457-2431034-148550-45293-533062-1147359,27780-29221-7725-772718-28063-39785-52892-40630,4020-3753-2231-58416-36753-12008-12422-5125,4175-691-1469-52276-9570-14298-9170-8811,3134-3850-2445-23029-28577-12262-5955-5334,1866-1823-2709-10450-15806-10450-3583-2824,405-862-1269-17923-7484-2556-1833-1689,451-262-1050-10375-6116-3749-1604-1420,easy,no
766153-87776-283142-141675-50672-74477-597583-137418,146504-106135-24063-32145-11715-29146-253120-50441,34031-42325-6507-13925-2866-6133-52540-9076,21128-57237-7130-2570-2237-65738-10278-9677,12465-24362-3017-4702-1621-16985-24353-7764,8931-9046-2723-9968-935-15844-9245-5510,5884-10300-512-1112-439-18116-9550-2096,3827-15685-830-2201-746-5046-5080-2108,difficult,no
67290-434395-961566-183405-254370-639337-913382-516259,10082-463078-153172-20919-161752-120583-70599-21643,18251-143385-114047-2806-11629-26648-21380-5859,15462-24769-47009-5820-29823-18839-8832-15163,21953-29098-38958-3015-13937-14919-17531-6347,7698-17322-26729-1179-5297-10689-4815-3634,4787-7267-6421-820-4260-4158-3275-3688,2578-4123-10259-500-2161-2108-2133-416,easy,yes
182901-440818-70353-51530-570642-116843-1176089-191703,71334-57999-59127-19088-159577-41673-363488-16968,36488-4437-83351-7368-36913-51144-179545-24603,9565-7003-16025-16632-29394-9757-20544-6833,31392-2835-15547-1946-31544-11214-13543-7573,14630-4063-22490-4173-33096-9087-21229-2222,2677-601-2457-2736-17690-2287-8527-989,5016-457-3207-3525-3247-941-6340-1092,difficult,no
21954-343536-223774-162028-6550-46712-14939-155932,22698-59672-38305-4346-39923-62890-10112-105857,3093-21818-1270-1462-14166-19930-13153-104118,2864-15013-10359-370-4418-3577-1578-51937,21623-17097-6902-1122-13565-7105-1668-15792,10550-7566-2822-796-14086-3292-797-20346,3866-3003-2501-352-11250-1427-323-9665,7490-2073-1280-265-5316-2021-473-10465,easy,yes
233295-98547-231995-965433-1774020-555110-1260295-251084,389724-45915-64989-172465-307536-199762-412448-44962,63263-24837-17888-75839-41596-22936-101220-44906,55160-11257-10410-37370-89476-13745-25371-7041,25601-25559-14207-83897-54973-16565-22198-22740,11800-13643-3999-28805-6990-5507-29036-9996,5680-8624-2044-11287-14434-3026-8905-7568,7240-5604-2195-11114-5455-2864-6878-1006,difficult,yes
236747-277326-82275-399864-163917-526791-188140-612537,25896-50720-46682-28282-48381-61024-217421-248964,25820-15941-35977-6146-13135-10311-92136-18342,7625-8893-19596-15550-10825-3037-30337-5637,12589-9613-12490-3511-16628-3720-19361-8010,13289-2361-10457-6662-5365-1252-13102-14902,3988-1238-11073-1313-1633-385-8286-3900,3508-620-6561-3783-1236-370-8257-1949,easy,yes
648634-289236-783994-953190-57586-276001-72763-32547,131305-186865-288713-112981-44463-138126-26690-16045,6555-60374-145388-21674-4528-49762-12718-18171,15630-29683-11297-32841-2820-50778-21066-21880,21963-45302-41444-5778-5856-27279-6294-3973,18603-21251-26044-10983-2702-19371-3470-11355,8657-10993-12182-14303-2658-6686-1405-6535,2339-8057-3375-3051-1116-2827-376-3294,difficult,no
99241-129358-1859744-616699-283440-722897-964500-46504,50364-36917-209502-146371-77409-26171-97906-15038,4208-14510-63522-22701-21753-14589-19715-6259,12345-5591-29334-23531-25490-15054-16719-764,6965-8270-33545-21807-9597-6593-17918-3220,4049-5346-23174-8495-6615-6469-5106-1209,3012-698-22326-10144-2711-3631-2246-621,1393-865-15144-3630-1430-2249-1768-1343,easy,yes
60507-117595-50676-661026-157632-176958-16951-29773,37046-25074-86344-68306-15983-71228-20964-25930,41195-12769-19298-11287-1882-3746-13700-19437,853-13469-15997-92577-3836-2620-28549-29573,4031-4695-5501-25068-7018-770-3019-9308,10293-2311-15007-7776-1549-4912-12240-6610,11066-1631-4771-3976-976-1432-2863-5893,3362-1201-2761-2831-684-441-1471-1454,difficult,yes
