delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
65947-547960-1539554-1948607-485114-486251-1466703-403422,12749-404148-332905-581401-247519-28927-249845-33172,2102-42116-163789-30419-17138-7059-20527-4598,1034-28870-17065-19283-43638-2623-23157-7614,1595-21668-8243-6235-42365-2481-5359-7433,1586-15096-19251-32779-18139-4785-16125-12476,417-5799-9449-10048-17607-3135-6276-6487,235-2376-9271-13923-5869-1464-5705-1052,easy,yes
90214-667777-779193-744178-188053-460562-56013-1958153,12850-312511-298371-23669-104225-609951-218785-262822,2751-108874-40414-7983-21942-50884-63571-13829,1260-70643-26522-19150-5212-57423-9417-28008,545-10626-21930-3458-3644-17682-2463-38321,1049-31705-14355-1962-2702-14100-4786-13923,319-7715-11150-3044-1373-8674-3104-8045,370-6684-5380-1504-870-14356-1648-9355,easy,no
68047-1569033-162185-48061-34622-57419-1818982-1915965,46853-320163-150993-111030-68544-29679-532718-306091,3709-113548-29318-16363-40680-4203-62344-36205,2703-108475-25454-23606-35590-2998-36680-13216,1052-20515-39367-11333-22655-811-58561-26779,1551-14804-29762-5298-10532-963-22387-27826,1584-15771-17024-9301-5493-801-23464-11073,636-11607-5179-4521-6778-827-16824-18768,easy,yes
292209-764484-1309120-1158624-547560-55825-839408-103402,100623-36289-369053-189258-15125-18907-158372-19164,8313-6680-31389-37142-1637-6901-30416-4341,14247-6737-8978-47420-2124-514-10617-2839,18256-6423-15389-3107-972-2208-19843-1816,10756-21643-17260-6499-5061-1437-18783-3581,5332-3315-5205-3064-1283-433-5380-2091,2304-4295-4229-3551-817-279-5079-2480,easy,yes
991671-171127-116873-1870226-142074-1541188-494191-648278,238238-12702-300054-71801-199643-100014-146937-46057,53563-6025-109323-47366-81480-10428-10458-5229,22842-5431-12700-4259-58598-11960-8306-35723,17797-1374-8848-11036-14789-16300-4083-5017,24510-926-10433-5518-25439-7975-4921-3104,13760-386-1978-1587-6229-2888-1994-1107,24156-538-571-830-3091-3413-855-1486,difficult,no
957485-781122-1791721-1687386-1355219-524174-371961-406381,94234-135718-511719-1013424-76055-249531-19046-96203,30096-7203-40648-21440-21438-19401-30665-3897,12239-20539-55897-58820-10708-44074-11301-11760,10553-7638-27613-38028-16377-26282-4915-3817,10474-3371-22501-54753-4689-25570-7392-4292,2565-3374-22058-9407-5914-15783-2129-6536,4796-2802-8408-9849-2200-6245-2168-1705,easy,yes
349854-378488-191186-897376-449634-269435-36167-1908091,56861-36289-53751-157387-69709-58217-13604-581339,9491-17151-9237-6288-7128-14131-4485-144007,14401-4458-6792-56873-16818-13688-1857-106244,25432-3114-8337-16187-8181-10185-1547-52612,9123-926-2835-21031-6830-2200-762-42238,3766-1161-986-11945-2983-2287-304-15547,4729-746-1971-4754-1563-1507-394-8317,easy,no
306217-418885-647449-84437-643190-2301001-835702-850904,93633-215333-194478-64465-80815-774870-162322-136180,25351-16489-10085-4794-18782-327625-50937-12905,4452-19534-1113-3302-4648-36647-15208-38297,7923-24152-4421-2738-4565-27882-5960-17449,6837-20717-8948-1255-3306-14419-5590-4024,1541-2883-4028-1318-4227-27512-5880-6233,2680-5456-2276-453-2484-11808-2661-3777,easy,yes
373552-1220541-507206-604176-3018132-777844-369388-441401,43256-21015-77901-77002-211860-140719-205082-43784,14199-15101-2622-37936-175816-3331-91678-40281,13038-2834-6350-17790-61618-3067-16475-23997,2511-4353-2308-5795-43221-4876-23012-5587,5873-2059-2473-3412-24116-1602-21986-7827,1927-2809-1683-3534-7708-1373-5862-6193,565-2436-1654-1460-6845-688-8040-1916,difficult,no
3366-64230-953719-100533-309827-282934-258847-226966,5453-27390-66378-43398-31167-55090-47337-32684,6573-5353-11797-6769-13297-17115-4263-4192,11735-2893-7124-1967-2542-4279-4125-1983,8627-2268-4987-1732-5303-3008-2367-2632,22502-1147-4220-4666-3062-4447-7979-2986,4423-469-2176-881-3086-1534-2042-2570,4675-459-1468-1860-807-1880-448-1389,difficult,yes
148713-133355-59155-99000-207083-58881-688341-308277,132357-22192-12068-19947-30220-8102-179573-17310,22849-722-5386-5400-2573-2070-45538-6490,6195-4884-2699-540-7472-2738-41357-6023,6447-1978-1115-1192-6147-1335-32836-5674,8305-1836-865-1209-4525-2203-13765-20478,3433-1074-2149-437-4080-640-10764-14554,1679-1226-499-340-3073-321-4780-8905,easy,yes
1009652-201409-832825-60074-72427-955276-28084-106814,374519-23698-137088-10358-12724-166190-35028-10673,29990-3767-62774-2796-10172-30266-7527-1916,11825-6528-6070-3103-1757-23396-11760-2508,17033-2138-11443-2535-3403-13809-5483-2469,29539-3162-4234-2828-2981-37668-10694-5080,48670-8864-10161-4558-12793-38415-11339-2462,2746-1172-3678-993-2374-7064-8795-2893,difficult,no
18805-1383618-303395-70276-44488-175481-85686-41328,30991-57778-18750-15686-15732-11428-7870-19069,4779-16528-12368-9177-4311-2401-4941-4071,5744-28791-6875-4560-3448-17233-2225-2543,2302-13878-2063-3583-2874-8313-8137-7274,4031-13966-4064-10331-3284-17877-6627-8180,2402-8648-3176-4244-1898-9853-1373-3768,2054-8934-2773-1080-1546-9893-1770-1445,difficult,yes
31591-41244-39329-4142-272529-481649-120933-18035,18754-12282-31502-6415-13640-82802-15384-45707,17651-7420-9184-1750-331-32617-1144-16415,17316-3508-1520-3833-6273-33778-5638-6012,18656-5712-2983-1381-6786-52772-842-8714,33144-4051-8931-6166-3115-23536-10752-45209,6930-3563-6305-2321-2779-17257-6408-11979,3787-1055-1759-2740-2358-12634-3334-4350,easy,yes
54420-2096541-10233-3208-3894-153996-71922-52171,13359-127601-48648-4706-5256-20417-19779-24238,8924-128752-22288-2570-1886-8632-12983-2779,2225-93092-8463-2328-674-12900-4360-7754,2806-38571-1361-3587-5977-4058-19974-6877,6448-19431-7244-8017-11041-7510-55874-31271,2314-15947-6154-6371-5550-5295-10912-13718,1571-11561-1257-1461-2487-2516-4371-6804,difficult,yes
5043-853655-900756-163264-495159-3542-91421-16646,5126-88497-92353-64090-76994-4577-6769-8651,2139-30378-20318-14018-39864-2654-1364-3143,2829-11475-12824-8761-24122-4626-2906-8432,7275-4248-8370-2992-13403-11523-1849-2783,68169-10703-17737-4978-29684-30164-4944-5613,22108-3052-22773-4571-15627-6417-3686-2841,3256-3903-11184-1488-5817-5225-1631-880,difficult,yes
19563-134163-313445-74373-2129589-1582596-62133-136208,14514-30414-37007-52302-88486-95858-67549-42348,6998-5200-6076-14329-19297-1831-66570-5026,18762-4492-2228-15222-46463-24860-20576-2919,4495-16121-3317-13385-16861-11333-8009-3983,21738-10903-5486-3030-20097-19099-28607-6640,8129-2421-5433-7132-24640-9472-11281-2741,10649-2076-1246-554-7337-9382-8616-1387,easy,yes
1177618-12189-16084-100336-38016-51629-16093-160554,72669-6954-38047-11420-16192-8828-6950-39084,3795-1303-14611-5055-2742-3008-875-3486,11073-319-19282-6645-3774-5447-2024-2537,11957-1221-1356-1176-1468-3096-3036-2351,41472-2192-2045-7353-5709-7674-11752-7231,10633-584-4132-7223-5827-2918-11113-7897,8289-393-1133-2488-670-1878-1618-2871,easy,no
122826-30688-25160-36124-650599-166098-13466-745724,25088-61968-23886-14451-217863-19363-16130-43923,2317-1325-562-1398-83902-5891-2579-38363,7230-2254-6423-1791-33291-1219-3089-8651,2454-2560-3510-3130-36343-3126-4472-10625,7989-11928-9233-9083-18364-6747-19057-23919,3123-4062-6537-12940-22980-3607-2808-40285,1627-2115-1669-1692-10996-4599-1239-10573,difficult,yes
763955-173688-402228-49973-163247-24540-39417-9721,75806-32644-93954-69750-13673-19992-7924-34554,20264-2344-21785-4233-2072-4989-10135-2316,8666-3024-4614-4241-4286-10416-6117-15304,16791-3126-7439-6474-8792-8103-9974-50742,21302-6333-6498-5506-7596-23894-28712-44421,12699-36987-9014-4781-4305-8344-15149-30504,10240-2754-5338-1911-2250-7009-8591-14909,difficult,yes
301156-53884-197979-131095-474172-465656-62427-44663,120075-10756-34118-25469-29765-107599-5136-22166,4726-542-17866-19564-8991-9782-2729-7557,59647-763-8684-3676-16700-25292-12754-608,16419-1302-3520-8574-21160-16861-3440-2674,41286-2802-9180-11400-29632-77264-12891-10234,14340-2407-3785-4461-12758-21840-2782-8696,8931-650-2176-1791-8849-25358-1368-2293,difficult,no
79094-140634-56810-343345-1818295-31931-5430-1926882,21859-64948-160551-34202-55581-17156-16992-66996,9778-5234-42069-28224-12699-6154-10808-16298,3255-6671-10339-5858-22859-3808-7437-14160,4665-21028-19183-8842-33594-1009-13258-10990,10239-16472-39678-33346-36954-2780-25985-40178,3885-37315-28424-25303-29195-3971-9960-10608,1765-20132-14100-10606-12086-3047-5554-10584,difficult,yes
707880-73562-163571-50096-282510-320476-31732-2276,81270-36729-10549-99562-57272-223446-7850-2018,32573-27768-852-37370-40936-31695-10113-1038,29103-6601-1880-9104-14138-8613-3750-2087,35373-4804-2452-6188-14800-32576-2364-2167,24681-5488-2236-13292-11900-118073-12236-10542,18623-5241-2614-4843-10297-16121-6192-9843,5029-2166-385-6747-2450-9162-5859-2474,difficult,no
7267-247907-2697595-75644-160804-13423-81888-53353,4935-23262-85730-108069-10453-14621-41979-18540,20648-3827-11139-6983-432-12871-1208-6015,21637-280-37675-2987-1367-2517-478-5349,9702-2495-8027-2500-2393-23670-1633-19829,45261-2655-24083-13476-10916-61892-7617-48835,17321-722-23448-5025-19779-23564-8185-47422,7139-697-13944-3056-1456-13474-4109-7815,difficult,yes
113676-700959-243047-109413-137103-35321-1455557-6061,13480-435825-28913-18074-19577-24201-65536-5811,2100-54120-5140-17074-1751-20672-6526-4129,991-26434-8609-9337-7987-22072-9148-5973,1823-25994-2343-7478-2317-16891-7400-4764,19121-51844-10684-7638-6823-23377-41820-25628,7116-30335-7274-4342-2860-12638-12940-2158,3892-6959-2304-2657-1660-14206-7357-2019,easy,no
269171-55267-112052-673757-1243905-398290-2254262-386179,31944-175768-10280-144376-246883-252278-326209-99130,1947-31137-5618-109070-43054-12481-44926-7136,2233-21063-4247-48490-7339-12735-3528-6902,4595-13940-1255-17821-6763-4305-10755-5736,13521-31297-2350-37796-12950-11821-12579-9878,3255-13233-2265-40230-9584-7242-2205-4002,1477-11544-796-7952-3361-4766-5053-3478,easy,no
3540-96717-898050-130037-32190-56956-77111-308107,16922-22806-265407-63190-4750-5012-14999-36557,656-4298-94394-12719-1475-722-5010-878,5415-1783-39649-7378-210-4675-3539-5169,4735-1740-32452-1846-1001-2584-1772-9531,19317-1769-25118-9245-1403-8962-5744-19769,13442-2202-11873-4570-1487-7131-5899-45346,9569-547-21751-5544-635-1997-1672-3822,difficult,yes
237211-106852-205152-140147-658879-249883-88835-982365,90033-14576-68713-31726-72281-22761-48427-45281,9716-17562-33100-3967-2542-47058-15699-14546,4838-1354-5138-793-9450-4795-28008-12478,1610-775-6020-1802-6291-7540-5774-5598,9632-4193-6197-1540-3816-7269-7953-12987,3245-968-3515-663-7076-3857-4875-4997,3378-441-2334-432-1473-2693-2600-3288,easy,yes
479898-91022-64957-10082-577144-599275-36948-34411,64033-67092-21067-13622-18555-74997-39974-7064,15670-2725-6614-2080-8523-21718-1807-2824,1973-2730-6384-2624-9707-16939-3651-3044,7508-7025-7565-8753-3740-11369-2156-1577,7493-8627-4263-27562-9241-19431-4248-5960,3733-4802-3224-24000-3190-7902-2806-3179,3432-3068-2022-15637-2827-5163-2886-2293,easy,yes
678640-33285-718288-753989-916000-27010-103909-608861,292696-53745-52647-287049-607676-16054-33048-122130,44994-13175-10022-33917-21951-4822-10806-5390,16762-3131-9660-25866-30322-1388-3629-70739,44988-4841-15477-29198-30825-1845-5443-30317,51002-3271-9122-110243-35101-1296-2437-59366,10815-2631-7903-12386-20837-935-1892-9666,12793-709-4388-18932-7233-635-506-4438,easy,yes
50516-937730-216581-561744-450492-152906-538002-24039,109729-115531-62003-86304-207816-78997-17766-10592,6546-51338-13944-5943-42965-14671-6018-5139,5740-8023-16367-3276-27054-12914-15184-9143,11756-16209-6387-2844-10638-9045-5651-6968,10649-54462-37612-2693-13282-18976-15045-14365,2843-12258-10948-1608-22079-13126-12299-9586,2756-4805-8345-2384-17684-7930-10504-6045,difficult,no
238391-314877-304449-148553-696852-6771-89198-274671,83798-29659-173147-60408-36524-7340-31663-149102,54265-9948-29739-4798-24978-2124-7277-35578,32259-2080-7683-7339-3946-7145-1000-23123,18302-2075-9129-10682-4152-8756-1851-2386,48576-2182-15554-4782-3718-22036-4655-19090,13720-903-7431-1953-4484-5072-4598-12268,12499-702-3712-1311-1416-16559-1501-11603,easy,yes
548457-2849920-1352777-242326-1634614-1318300-21241-157159,287918-48431-56538-84847-506507-517874-18928-11899,24388-35212-6083-49338-49862-6928-14333-11770,36971-11637-21000-8138-15735-20351-3204-1060,51189-3228-9103-8240-10628-12735-10765-4542,17042-11147-4073-6919-26130-35139-9594-5470,9951-2362-2803-5643-9441-5291-7009-1738,9360-2240-2283-2153-14469-5775-10596-1313,easy,yes
282836-40775-88214-1260279-146331-59702-1006811-1425,19899-58423-18303-299417-59682-31414-235111-1787,5030-2719-1761-43939-15278-2529-320-3784,6749-1482-1880-15280-8401-5003-12628-5965,10044-2438-1627-30518-1596-2890-9733-17612,24717-1518-5898-71555-7009-3481-29172-49259,9493-1043-2953-35520-11043-2236-18372-19340,4562-298-2185-7554-1966-1297-6052-7900,difficult,no
107102-339786-1789616-460866-84738-1341684-35955-745992,14373-273192-72367-33803-24377-176794-7080-107035,7775-14388-11104-7545-11944-59445-6785-5963,1751-1596-14151-4334-2628-44634-5125-14235,3459-4280-17756-4960-1188-24459-1015-3874,1130-3088-13289-2432-1150-15742-616-2943,1074-2218-2045-961-1100-6456-480-3239,287-800-1861-534-259-4787-188-493,easy,yes
244599-2064131-64649-327645-120746-389042-78810-479181,177760-32056-50190-12383-77353-38448-22615-870522,12253-53103-11616-4208-24708-5053-2291-216059,5120-5462-5167-3258-31582-882-3255-37323,6353-4852-4508-781-4611-2085-863-12780,5653-3953-3735-795-5365-1453-1499-9116,4884-1612-1877-355-2265-1066-2638-6809,471-766-542-240-1017-459-1265-7146,easy,no
506559-695924-497147-658248-661978-107545-15025-586904,92995-21229-97733-159471-158545-23323-46339-336754,17951-5891-4752-63582-33328-7762-5357-37639,8455-3268-38845-13534-3082-3716-2655-26998,4204-4886-12114-12186-6047-2614-732-12310,5928-3440-5470-9531-3646-1511-1388-15541,2301-612-2577-5542-2202-543-607-15003,1781-576-1442-2594-1443-314-254-4873,difficult,no
198997-222031-61736-756164-291105-173393-438220-1076669,247061-204838-71673-49517-62976-18904-77630-85632,59113-14886-7158-21634-29195-2022-19427-64139,31899-33573-1271-5416-16401-3906-8632-35776,23736-6098-554-9357-10671-844-14109-12973,8463-6168-1043-5773-2342-719-5725-7589,11847-3777-1474-6387-1712-699-4037-5423,5074-1119-360-2007-950-386-1260-2197,difficult,no
453198-1381218-1536446-544772-565059-1398413-197810-142268,32314-55854-112755-84166-167782-947984-36468-30647,24328-15266-28348-125107-28272-137179-7297-7088,3063-13879-66271-26301-22468-90196-4788-2099,7882-17946-36630-3981-19218-19316-1658-1822,8768-3998-9343-36716-4492-23515-1312-4052,2551-7956-7928-3779-6396-22468-1069-976,1278-1570-5323-2626-1612-10859-445-598,easy,no
983138-92173-76413-1261600-1502956-503539-539309-143466,327337-23363-53105-187411-96818-174134-264419-13342,63837-3083-1600-8523-12659-19799-8510-10567,30756-1577-6001-21428-7676-8381-11866-2892,16605-656-1233-11961-8314-4598-4566-894,11851-1791-2258-4595-5692-6738-6242-888,9504-658-1083-2909-2365-3062-2257-610,9841-300-701-1469-3023-722-1691-263,difficult,no
83085-565245-47574-280379-793811-73022-326020-512524,43757-67810-6169-137118-668923-54609-15432-101671,1589-3535-1270-35275-130099-3036-2675-4126,2279-22923-2447-19262-131850-8598-6012-3599,2405-10861-2251-8535-48864-2064-5759-5335,599-5553-296-10258-35982-1666-1322-4264,543-2459-277-2773-16250-1270-542-2502,300-2901-140-4055-9740-841-643-721,difficult,no
111249-323259-2017439-18191-713923-2176726-48534-1281061,34240-209843-716083-2538-95721-144647-33457-85190,4760-66441-266746-506-52993-91945-2274-39921,4520-9357-72877-1526-30797-49822-1862-5147,2791-10338-48646-683-6446-36454-1282-5785,1818-9871-33998-473-5948-26481-1563-3292,572-1476-12667-279-8166-25349-473-9439,562-1983-2772-109-1190-4233-803-2206,difficult,no
174065-1004985-786028-1221477-373788-696606-503527-730602,16716-46967-484771-650298-79525-91963-300250-72038,2715-11519-24931-104218-42726-33477-8657-16602,3430-15581-26379-57516-13677-15383-7621-19256,1857-16254-9761-14084-1317-4688-5895-19305,1269-9214-6232-29374-4070-6462-6654-16997,892-8377-2580-10888-2657-3675-5501-4626,278-1253-1663-4183-1602-1649-1016-2050,difficult,no
47157-218204-1676492-1496251-1720442-343377-2043709-1690003,81238-16656-690339-173473-689875-166417-59686-1327924,11741-21219-144782-103693-178263-27631-26547-90193,9093-5284-280735-14081-64209-13605-18979-29786,4050-4729-45923-11363-102892-10847-4395-50172,2634-2874-33024-6357-29862-9247-3858-22261,953-2263-8519-6208-66123-4642-2380-15937,522-969-7631-6050-22145-1754-1531-13440,easy,no
266155-170252-1136589-697235-273713-698886-1926003-1192769,44626-49923-70608-353675-24862-110243-517963-65699,9677-4970-4451-77043-2681-16626-268688-30913,5693-3683-13426-11360-8334-13598-80978-21629,2267-3492-8466-11642-1541-8723-26990-5705,2545-2958-10554-11372-2004-5047-14930-7764,1094-1606-2440-4028-1214-1492-8938-1753,573-563-1069-2078-684-2033-7533-2290,easy,yes
272884-772487-980502-1327626-149569-172098-37823-1361034,254642-221601-118514-1203177-25574-474833-47532-124894,17080-39613-27305-111734-14797-14141-23491-49019,40915-7973-14973-37298-6584-24623-4013-20714,14479-2987-13253-54200-6837-27791-3463-14445,7571-5226-5594-62828-1333-9308-1399-5291,3186-2843-2758-19387-1293-4671-448-2404,2822-1193-1926-13950-782-1791-619-1925,easy,yes
266124-92877-112488-145542-413835-18882-7905-305346,23008-15492-47708-26504-105644-24569-38394-22700,5197-2332-3295-10183-31474-2897-10065-8194,7617-819-2230-2492-10015-917-15422-1625,2086-862-3841-3741-14909-3132-11669-2137,1104-369-3861-4298-23556-9288-14193-3251,809-241-6466-5968-38072-5010-51831-4979,703-263-3941-1262-12049-844-6924-1066,easy,yes
37193-1328542-83330-9587-118602-299693-4586-236027,29658-85242-46557-16262-37877-15942-7973-44089,9571-76635-6736-10220-1693-5653-9866-19510,12093-34636-7719-3778-3676-1960-1165-4832,13163-10695-4274-4271-735-2627-6033-3096,29529-12834-10570-2048-2218-13144-6012-4575,4096-3809-1040-2217-1279-2178-5272-4964,5584-2447-860-1377-496-2309-494-2518,difficult,no
247995-593806-10802-299651-245326-20254-84375-367579,22173-32975-74310-18822-98380-1553-51780-113253,4130-4691-6811-4158-6456-2555-26207-11059,9130-4430-15211-8388-4930-511-8684-9604,10589-4626-10294-2251-17162-1701-15141-16417,4093-5516-15171-2433-7748-3895-8291-14231,954-1687-3934-1702-3435-9220-4059-13693,801-1004-5901-641-947-1715-1173-7043,difficult,no
18202-53262-204176-1221904-5134-148764-58363-139045,11913-25127-226059-146212-15296-21100-20189-55776,8564-8259-86071-80189-2823-5556-49271-9069,16013-2624-26958-15572-1609-18184-32623-1117,3075-2472-14552-22899-3469-19704-40522-3825,24832-5239-14479-14836-4608-49274-14643-4241,4786-884-8146-8019-3237-4811-7344-1263,5028-953-8927-6368-915-6703-7921-3002,difficult,no
789014-9165-28476-6185-16641-158280-109916-693241,99505-9923-26037-4198-5257-20252-3117-18409,15596-3527-1925-2387-4471-2683-2567-15946,5016-2284-3775-2551-7410-8130-1241-9208,7498-1292-1423-2088-5963-3074-896-2169,23887-3662-6026-4222-8454-3718-1889-6996,4075-3706-1668-2717-1802-3159-459-4667,8612-1059-1418-1459-2476-2474-613-3871,easy,no
1101774-71043-129582-88568-42640-907090-655358-1049774,142317-36258-51699-14707-15526-117632-53768-132857,14241-4223-38504-5419-4141-37115-31601-34824,8819-9001-44191-19307-5359-26424-12913-13573,17734-4739-24979-2447-2041-20833-16200-13945,42783-4900-23768-3531-7345-12558-42978-21838,6729-2459-14335-1642-1474-43428-19924-11145,6310-1251-22259-2522-4870-8255-10096-10446,difficult,yes
29123-44501-1440823-178305-48070-77092-82056-38046,65557-3938-193855-76898-50809-17927-38273-21219,14519-2763-23960-12096-3330-5618-9600-5288,29580-785-6135-23147-8870-15209-1192-6748,4610-875-5151-7181-4411-13776-3372-4746,20499-1564-45468-36688-2854-10197-4555-12180,12977-457-14884-13828-1757-22218-4765-3210,8587-291-5734-2350-827-5057-1482-1907,easy,yes
52989-214001-138166-15943-195158-39667-83830-9721,11532-39554-33942-16961-5127-58541-43901-15435,2765-1414-1654-1251-2038-17917-50016-5791,5033-5340-5764-10771-6512-7384-11515-4243,4005-6566-1329-8961-7080-5660-9951-2861,11559-5806-3257-14929-2770-24538-16271-23040,1984-12466-2125-5435-2088-14211-5025-5899,1122-1366-1572-2367-1755-6844-5630-6257,difficult,yes
44495-7629-19719-87175-24531-604082-35568-665639,40616-33802-40278-2971-15143-187931-29556-220577,17608-32462-3558-1583-19002-22676-9613-69156,13715-36052-15036-1693-44207-12323-6604-39014,1378-11788-5936-5578-8184-13745-22770-10399,16023-26571-20988-2470-68397-12452-33365-16485,9416-11772-14882-3940-6814-7070-6753-21432,4777-8147-6889-1391-7622-5233-2816-13274,difficult,no
16148-229407-19502-38928-115659-44105-31095-62482,6494-73441-20484-12292-16603-11806-19870-34917,6491-833-1362-823-1212-1129-505-3313,2718-1437-14069-548-1468-6892-6402-1683,2460-5552-20937-2798-2840-3267-2341-954,2988-4022-19895-670-6438-8367-4456-4759,2398-2786-17081-768-2168-3140-4713-1674,1615-1171-3691-338-1167-1182-707-2010,difficult,yes
46771-148874-1027670-56618-60734-50797-50821-72546,24107-24514-612860-66631-31763-13378-11196-51403,8702-6711-30889-3615-3767-857-8608-7108,17290-10588-26608-6385-3124-833-2411-8983,24353-5409-20797-17871-572-898-6900-1988,24238-2108-21682-16609-1360-2351-4981-3705,13751-819-8349-18886-854-822-2680-939,8771-2262-4410-9559-579-383-1427-1239,easy,yes
