delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
190031-5248-9569-88763-28890-273856-5573-314185,40282-9439-12513-37179-24427-6801-4265-20172,14602-2029-993-4695-25648-1839-2864-4251,2614-8067-19863-4931-10117-892-19378-14961,3439-3402-4702-4721-7365-2353-14394-14051,9170-74965-21191-7941-12432-7307-21668-27525,5229-8051-9006-2063-5774-1883-4700-5553,1739-7215-4484-912-5984-2821-14851-7433,easy,yes
1916708-59191-96336-228866-1311595-14529-3092-1168,73684-6488-30060-112692-207459-10872-9667-7317,41577-9052-17984-18766-3184-7958-3708-1816,10242-1274-4754-12813-8784-11117-1691-6046,21524-8179-35414-6492-7069-8381-2754-9724,26746-10240-31610-19691-17678-25100-38110-25922,10898-4767-11961-9700-12633-8336-3008-5466,4841-791-4986-5306-10213-9619-7724-4015,difficult,yes
67436-5344-8384-245035-2925-11628-21521-421685,20101-15696-3419-67696-1932-15077-15245-66405,1236-20200-6013-24336-5645-15154-1506-14868,1545-43082-54074-94869-4498-6886-5214-5870,11593-7373-14190-8901-1104-5564-7376-1439,4598-28567-33135-49587-5814-38817-15293-12139,953-11194-6466-9322-3771-4340-10976-5210,1358-10061-7405-6460-3319-5249-7317-2306,easy,yes
187468-636887-2056178-713513-739860-1774741-278971-150595,156071-273096-517157-19162-36786-55183-127881-108198,16871-15096-204669-6323-11767-10350-12484-3729,5149-21053-63108-1077-5796-23632-8876-11327,3968-9686-16601-4235-5252-20019-2359-4107,11560-29954-35652-1980-9582-38841-16710-11294,6843-34248-33866-3685-3849-21115-11836-3656,4296-35749-19248-608-2063-10510-5901-2951,difficult,no
343953-976793-447025-75764-430746-137107-407037-148309,285187-148277-222060-38178-35357-33598-96556-7813,87560-23843-53680-10208-4970-3012-6322-1675,40648-25861-43979-5216-8206-1402-16248-1475,10559-20303-17718-3629-26082-2881-16839-1650,29427-38099-30129-10612-28826-13011-25729-3675,35419-11322-32573-4389-5093-3452-20206-546,26073-21152-6154-5606-9141-1584-13751-1225,easy,no
166023-663624-545896-44489-169310-146361-22122-16042,63761-483582-204350-6086-19214-50237-11965-18880,51473-54191-4076-6397-4179-11931-15321-10108,20648-234863-86421-447-3596-7099-5916-15255,16412-113481-17581-1211-4398-4879-3556-22142,12017-90151-7018-460-2022-5464-13906-17190,5706-34500-2859-233-4346-2526-4822-3374,5541-14909-5728-162-1623-606-9022-4202,difficult,yes
76516-6996-22394-14387-49766-12754-96615-375016,10193-10969-18653-10823-49306-53218-27400-167423,618-4245-7810-15888-9700-13782-3472-30961,2757-3105-1917-16571-12402-9364-6798-19108,3333-13168-2599-5021-25656-21384-855-10996,4771-19992-11547-29780-23094-28503-4699-41103,1532-4275-894-6680-4816-6057-1482-6890,708-3687-2826-11421-4798-7075-1427-6578,easy,yes
67555-16503-11192-10409-14696-11863-4107-1302722,17113-2893-18333-11267-36173-41553-5467-183416,5509-14711-6298-4569-16153-8258-7409-127464,2981-10545-2055-35922-15896-5162-15314-88955,1366-12225-1725-10956-4961-32692-7321-13509,10827-24381-2086-7237-13573-10933-7452-30263,4045-3469-1240-2499-3523-6192-4850-15070,1383-8003-1246-3124-3333-2494-2291-8572,difficult,yes
2507231-6831-3832-3033-28302-1456-11720-25939,41484-19695-6347-38412-16249-15056-16861-10372,6948-11704-6643-416-1726-9440-12846-1299,22063-8664-5705-15040-4690-9225-7580-4089,17462-3292-3775-4015-6854-8643-3632-4199,20254-5130-5688-3483-2640-4047-8498-5592,2437-1739-3065-1458-688-1074-1456-2070,3908-1062-1064-1033-281-1278-1223-1124,easy,no
105695-14074-816318-17523-1246523-421139-314491-303512,12589-16267-52340-40465-156861-50432-49431-25351,5333-6679-32053-3030-38549-17021-10780-8622,2936-3939-9016-8746-27372-7318-18850-6170,4059-2967-4992-6760-30492-4900-4716-14468,7482-3255-2963-22089-52052-7977-26714-18243,1669-1940-4048-12327-8353-3925-10929-12979,1217-954-5341-5447-7478-4823-21008-12345,difficult,yes
2175349-2009120-1469703-475839-41550-7278-30170-83586,303421-43911-329147-86959-7924-27165-10243-27534,103451-27079-60066-75241-3833-7239-678-11668,112545-2995-24022-29834-1201-3059-807-6544,39945-16912-37959-35557-792-21625-2142-6557,39121-27794-65413-32794-1866-36551-2287-6803,39505-17410-37384-39650-2621-19797-1253-4800,21962-16020-49451-19682-2284-16438-1626-3108,easy,yes
3593-15629-5420-20170-9792-173225-324555-9794,8386-13863-14313-22782-15279-82681-25873-16602,5849-10718-21823-1938-11265-24056-6716-6030,17851-7591-20957-12494-23998-1620-15256-29970,4061-6010-21545-15773-8037-354-8064-876,10225-5497-32557-41825-16213-5173-14796-16973,7702-3522-14053-7867-11280-1568-5852-4180,7492-1548-4339-19173-12779-2547-6764-5164,difficult,yes
52171-19121-21696-8041-4436-18459-6399-299620,45565-47324-73091-37106-6922-15473-9820-18554,14988-9521-42135-3258-1351-1910-1045-1998,1090-7685-14548-38568-13435-29237-37322-3358,14822-3540-10923-6446-4581-3765-3005-11015,4170-7978-16874-6336-6665-2663-7528-6627,694-3808-11871-1472-891-1467-813-2160,341-1355-7760-5351-1527-2356-704-931,easy,yes
1299111-69492-69492-1694479-392884-1701314-603817-1270599,119430-7029-7029-161619-33086-64722-201852-293971,19962-125-125-120760-10477-10300-16096-14617,26468-2418-2418-60831-43690-60219-3177-23601,11385-2259-2259-60195-12538-11371-13873-20618,38569-10659-10659-19306-38145-19217-27617-32435,13025-4015-4015-11534-8630-12410-18921-15797,7778-1702-1702-7314-14730-12637-12693-8792,difficult,no
1804977-1532445-280396-149758-844054-1844281-30058-67053,244816-190866-178761-11163-203691-1021892-15386-33648,19594-13043-8062-8122-140446-70057-20654-2525,27050-19690-10370-6287-22393-12879-6266-5583,9398-11605-10047-6338-18091-30044-8475-1637,20219-14529-10975-5868-21644-39589-11799-4019,28251-15051-12617-5398-25225-43620-15027-3266,14072-12815-7849-5435-52871-44271-4087-1390,easy,yes
6907-45294-8028-34306-78454-12978-138124-402062,10314-60597-5278-29241-8297-15549-64029-25466,1819-4505-3267-2603-2912-3890-13138-43355,6928-4415-2296-14296-6680-10445-11547-13831,45986-31646-1867-4069-10205-6076-4158-6609,18107-28300-2794-19815-5170-7306-10336-21019,10070-14855-3729-5974-960-6054-4657-19209,5560-7396-1011-5318-641-5020-3278-11656,difficult,no
25425-352584-2670-61661-324903-7212-2831-6706,23800-256348-15096-3898-145142-5209-4673-28989,5794-36721-403-5214-2458-522-8748-11938,15961-12753-7344-6446-42750-2395-14730-5287,15609-39003-12305-1505-26713-7691-8366-16057,19592-17229-15324-5438-17713-3384-29973-42095,7282-6786-8522-1974-7751-1901-7540-4962,6257-4798-3161-872-4366-1004-4307-5838,easy,yes
271501-9993-4764-20402-57194-11437-5874-61331,48940-16140-5096-10557-10865-30392-25917-75205,17798-10625-5930-5684-159-19245-11925-11904,18563-5312-2480-2293-3404-9532-6599-32540,13663-15939-14446-7257-2734-44703-8562-17462,7316-28084-8791-14917-5928-17967-12176-15708,6288-10950-6156-5952-1090-3243-9651-5987,4779-7112-4600-7896-890-6769-6792-1653,difficult,yes
109803-37836-1286-12417-20426-5621-31676-559509,17982-10742-2973-11351-7497-23163-8083-11981,18135-20633-925-15441-13753-20031-13981-3856,724-1612-3311-14936-3598-6246-18335-3962,3565-6810-3287-9797-6931-2791-5557-2835,9202-12518-16808-26412-54370-24779-28614-3796,4472-14575-3115-13936-3232-6836-9584-4577,702-3315-2182-6213-8021-15641-6764-1674,easy,no
298171-7058-834001-88160-30986-7039-3501-9950,181417-10358-40097-28221-26015-12536-6574-13066,13403-3252-4859-6369-4307-8648-6808-2026,11906-2595-31413-3094-23898-13314-8670-887,7132-3988-6569-3289-4327-8973-18494-12292,6706-4358-14810-6841-14242-10969-2868-8021,9557-1379-2719-332-3203-1114-2437-2327,3096-425-2493-532-2492-1155-2106-1720,difficult,no
10272-4198-9226-3271-33590-1806-1955-338084,3088-9376-10903-12716-26800-3937-8912-39673,465-1386-3609-6032-38261-2255-1259-3547,28206-51099-30588-3240-29592-6165-20155-28929,7560-2961-5985-9406-24242-11927-1959-4769,7537-4450-10371-5241-8377-4520-4251-11390,2501-1448-939-1646-3866-1934-2255-3626,1451-1621-1158-1801-994-1995-929-2075,easy,yes
1317988-10126-9101-99105-316413-16272-326211-67110,25895-6764-6522-27807-353153-5807-27201-18877,6328-4036-2008-10004-11805-25695-14452-15876,35977-6461-2844-22691-80655-244022-44876-223670,14107-12129-2800-7022-36807-29806-36217-9930,82051-18296-6593-2580-14056-6655-12025-5872,21991-15284-3536-1922-4476-3154-2298-3616,14434-10097-1216-1569-2247-1933-1343-1172,difficult,yes
11757-6723-14769-3381-11664-54551-8228-18113,22159-9486-29305-12996-8848-15776-9089-27341,9923-4526-5453-15209-1996-3885-3005-8937,27759-23360-49345-19147-8296-29425-2955-16224,11666-6367-7826-11949-2152-14530-3100-7810,5340-10605-6404-14478-4235-13639-5089-11099,3609-7750-2733-2578-589-2929-1862-2992,1366-2524-1151-1962-445-2331-2476-1314,easy,no
390502-187173-225334-80636-192898-13433-77756-46327,71243-76575-96973-25485-108835-7595-13146-22746,9040-31279-4904-463-2616-4747-3632-1896,38598-36064-4039-4010-11343-5248-12353-1894,5095-14058-13421-3909-45123-3032-12796-2742,11744-8557-6272-2742-16526-3185-10807-3388,4421-8058-7924-701-6256-2293-7746-1486,4808-7615-984-805-2666-1214-5234-1608,difficult,yes
18727-54448-101137-2712-44454-7094-16473-117963,15308-22819-41995-7679-142715-4508-34985-111032,20131-11036-6793-7104-89609-1253-12411-5579,3583-1522-1773-12758-17111-2999-18695-9549,2940-5145-3388-18100-13812-1436-6624-15623,4703-2182-14738-24967-21788-9620-29566-22273,1820-3412-4035-16926-12045-4385-8326-10729,2603-593-2830-3497-9815-2484-7011-11546,easy,yes
1014574-3978-16454-14344-18375-10593-255048-10913,214924-10068-13329-11744-10832-17443-196422-1890,31944-7011-23947-15061-2814-2023-7217-716,36730-12966-28188-11259-46243-7704-5530-553,37484-11691-23301-30780-5805-7612-17087-571,27402-13012-38253-18014-20699-10488-22091-1033,21683-7328-3787-10216-4861-5895-7991-538,8655-10518-7711-7486-2425-3099-4040-224,difficult,no
186862-4201-124341-11328-5741-2234-20223-5083,45448-9846-15143-9432-6619-11324-38936-11112,6564-766-8621-8528-13626-3877-29953-16003,5489-2586-1916-2312-4513-22996-30471-78582,5635-637-2116-1175-2434-6206-42442-4663,9346-1460-1669-5442-8860-10423-7027-6857,1262-497-410-1926-1321-1515-2510-760,1999-684-260-831-1524-786-1091-824,easy,yes
2289-9436-10402-3261-20405-16852-425-4292,6952-11948-9954-16820-16905-25633-6203-8420,5242-15478-16889-13452-6201-9698-3249-13362,1841-27501-13437-23620-10163-13552-4911-27735,12329-11829-7853-8244-11552-9131-2396-13646,7607-7492-16166-9516-5174-5651-2945-4659,4699-5322-3819-2781-1940-4714-841-4297,3303-2517-2427-1020-2417-1630-746-1629,difficult,yes
9031-66211-23938-2557-222259-164992-8256-133312,12559-55595-2860-735-23264-9254-23830-43190,14869-10220-788-486-18327-5258-11350-13689,9938-7821-2541-2468-5306-21797-15469-7927,9212-803-2017-3336-15213-3363-5194-708,36860-7025-9661-4266-38394-51487-40509-8376,21119-3960-3734-845-7582-6365-8289-10532,13639-2253-2728-2217-8828-12156-7492-2212,easy,no
992987-22319-5481-25026-36934-46306-7594-4630,44600-26208-8723-84338-15856-53363-12024-5870,70882-4447-20261-20175-5490-5161-33405-2801,90974-97169-180053-52209-360844-325743-213974-47582,25642-2199-5755-16403-17757-17768-18879-2801,16790-21184-12306-6854-9071-20738-8495-2832,11078-9305-3120-3585-3911-1595-3983-1911,1771-2506-2195-2493-1804-921-1047-261,difficult,no
15981-9311-6459-8501-47028-3606-270282-15999,19571-8926-23187-21229-6876-3688-11037-3218,2325-14124-11061-6028-16429-2312-6094-1830,3089-7290-28001-5670-2798-2651-8869-2210,5132-5372-8056-9688-16343-1548-5595-921,5334-34801-29522-23147-46469-18000-25808-13614,1200-4568-4894-8462-6104-1603-10111-3053,2271-9382-4825-10504-9148-1079-18319-1778,easy,yes
1085003-81482-127407-84451-103369-259615-205126-4892,275387-23189-41017-40288-21912-41908-42721-4365,25333-3366-2642-12387-4723-5539-3713-2878,11294-2952-4565-20744-3649-6238-4067-4853,15632-1979-9624-23921-5524-19132-6182-1919,24408-4800-10853-26982-8458-59972-12349-14377,8140-7878-3773-31743-11376-7935-2757-1570,13886-3403-6395-31739-3678-10524-5391-4849,difficult,yes
1368899-1904383-123560-7487-158991-120512-272376-1080167,52297-100489-39077-8563-118175-8025-3889-164019,119955-37478-33388-13913-23940-7419-5198-16021,27774-7897-11931-15354-11433-4654-4421-11802,60840-33769-28869-9506-5811-2425-2205-30511,42546-55344-34099-48873-24514-8717-5447-21329,45126-34122-24008-16514-23260-7169-4558-34120,55541-21336-23045-19165-20949-1249-2504-21153,easy,yes
71056-382320-8097-1102-8324-13290-6673-6862,204616-51164-35042-3798-22172-11056-12130-10759,6870-16639-5822-30862-6832-5855-901-12167,12858-37175-3223-7410-5558-4857-2164-20392,8125-20094-12875-16820-2501-7480-5522-5785,13029-13365-8779-5420-7679-3584-4634-3461,10321-3869-1626-1126-1430-1995-1368-544,9089-7252-3012-1202-1343-1076-1462-1871,difficult,no
273870-4036-178317-559191-72987-8315-559-33368,84109-14134-24700-59240-9217-2467-3716-8986,9250-14339-2781-16612-542-4687-2019-1372,6627-12004-364-8772-2124-11436-6192-3834,18447-18284-2315-8521-1215-8867-4492-1871,27891-72420-14321-15857-4193-13706-25019-4695,5999-5346-2555-6519-2486-4768-4486-1111,2974-5558-900-4841-838-4272-9867-2206,easy,yes
108408-106415-21837-6573-4837-18153-23413-16313,42468-13793-42554-22863-5292-10580-36110-5725,3070-37178-30765-31078-59946-34526-41484-32053,46552-40488-158681-84783-72958-174267-79633-373275,11302-2296-9093-1051-2789-21303-6264-6216,9388-1522-11102-5830-15317-18423-24152-9082,2037-996-1571-1706-1543-1421-2944-1460,3165-348-2028-1849-2635-916-1308-1478,difficult,no
675982-259947-69112-6255-17588-5802-13647-845,357416-63856-3830-20782-25360-9078-7231-8537,146190-19597-4226-18663-4085-13666-1411-6543,51342-26519-4497-16824-22503-6837-21699-65459,21520-24947-2928-10301-3529-8100-4654-4056,30647-15484-2389-6934-15100-5574-10414-8296,10032-5831-2599-5445-4593-2073-2959-3667,14766-4159-736-3359-2904-4372-3489-1435,easy,no
388448-7386-427660-12150-4960-16150-44013-457872,17505-13562-25093-48908-6591-10253-26908-70369,39264-34545-39192-103800-3918-6420-53784-20111,23317-77137-285267-87971-40132-49305-363736-405722,8597-6924-13728-26984-8600-3859-17521-27992,9710-3696-10935-15070-704-23561-16607-24349,3261-1462-3587-1666-457-5282-1230-2295,2588-1668-1489-2336-268-2066-938-627,difficult,yes
454102-721430-35934-462510-31655-26579-34253-457709,123174-94043-12292-11641-57302-41912-69889-232051,121543-70194-20955-113594-30840-10248-54890-100369,162584-154973-141648-164666-107022-145358-234845-36463,40711-29139-5010-7644-27052-15651-14005-19493,14944-8034-11520-11769-5966-10159-12248-12818,9963-14033-6393-3452-2273-1546-3068-10049,9095-13062-3695-6004-2386-3008-2486-4332,easy,yes
15269-9108-65025-2934-3278-220702-19997-514154,26688-4043-66850-16627-13512-49172-28682-22771,60998-34327-27865-11090-14235-15534-4734-13185,183964-110491-98215-66976-389701-294229-215067-212225,15348-10109-11203-5368-5962-21100-6148-10441,8952-7072-8132-4937-6908-21320-17959-7493,1428-1181-3556-1832-3633-6580-2355-3483,1787-2690-3262-1179-2274-4874-1732-1124,difficult,yes
4424-3961-39615-5447-95888-5766-90163-1063774,5753-14358-21390-54213-58747-111915-14006-58186,10774-4705-5879-10636-1351-24794-791-15189,14245-5381-15181-22866-3996-5749-1387-15360,9119-25206-29291-16469-4463-7497-986-6557,32286-29916-14631-11522-3894-24443-4614-16427,4932-6794-5188-4845-1445-5933-892-5159,3869-3992-5087-6690-1932-4148-911-3932,easy,yes
132278-63285-18802-1115973-111619-1146953-89467-57339,23475-14236-11856-120176-37419-59513-36794-19022,2560-6479-47135-2000-2500-13658-2614-10256,12357-45189-94732-349000-14182-45936-87818-338907,4818-2977-13679-13867-1505-4110-2321-23013,4246-1992-6591-23242-3137-3005-2696-75247,919-730-3115-5035-479-445-1834-2870,1287-1211-3917-4873-356-772-556-2596,difficult,no
88984-15911-6567-11389-80888-18420-11048-16590,27432-14311-33086-27369-4329-39902-33310-28953,8811-5229-6121-2219-971-27386-4298-19509,3317-15376-3587-5266-3873-16918-6247-5790,4718-6519-10461-2251-1830-45807-1703-26362,3252-21898-22246-26872-2219-6823-11708-6278,1775-11789-4675-4335-725-2723-2994-2602,349-4765-3750-3763-496-3122-2481-3948,easy,yes
16365-56152-60405-13590-11587-29874-18783-14416,20672-7035-13618-9957-52173-11895-10906-12984,14361-1494-9111-3634-5781-5517-1332-1509,7027-2372-4064-11223-20406-10117-7928-8138,5728-5193-3857-9060-11124-2060-4361-2451,9985-4086-10697-5300-6643-5922-8452-5161,7702-523-1821-2639-1347-1199-2907-2460,5013-580-1169-2436-1545-1638-1901-1300,difficult,no
17873-619109-300004-147269-3611-108662-1723592-237397,31214-115362-81416-10746-21800-29846-143671-11237,7040-24614-61078-3577-14191-44072-63198-6646,3769-8947-19407-2732-18667-11053-173801-18395,2713-23494-3773-1231-1274-15025-15206-5738,2127-21150-10135-3742-4103-5093-64241-5943,830-3166-4246-639-1032-2059-66366-8477,981-5524-3159-539-1730-1872-13206-3561,easy,yes
346717-287935-307568-12328-10578-3148-17235-271691,92799-128060-34769-19020-35288-1699-29173-120900,21866-16753-43642-13394-60145-3766-10146-5234,20085-216754-132716-53613-120720-72004-288684-286530,20377-3040-15341-3889-28476-2182-12869-10043,6237-8632-15570-1398-20618-2536-9298-18014,1799-6450-1674-1510-3139-411-5913-3688,1407-1989-2177-547-1473-229-962-3066,difficult,yes
5113-8150-72284-5150-5894-18141-92335-4161,14262-8152-47527-4652-6463-27855-9733-10844,2881-1010-8730-10104-9914-5580-7270-2770,13703-3478-12264-2702-33797-11560-4515-5669,18479-8999-16121-2469-4475-6073-1654-6467,7022-4809-6392-7871-8321-6159-1739-17096,3439-6503-4272-5954-2247-7927-607-5242,2156-3849-3565-4731-3788-4932-996-11285,easy,no
701767-446375-11167-31863-108297-75667-3995-497274,41718-22766-31398-30326-13280-13727-16128-367123,10269-20660-27785-25928-6211-15014-7034-35454,21524-14666-329915-132507-54501-69418-25373-330716,14311-2999-4303-11403-3443-12337-5376-91446,15559-1817-8814-9833-3709-2054-3000-120556,10695-1761-3934-1842-401-839-960-40609,4157-1350-2153-798-391-252-796-25567,difficult,no
28934-4309-2352-83841-5000-25205-3341-51424,32174-21129-10742-29039-6221-3876-6933-11696,11713-3819-14202-1894-7439-1741-3300-3659,21044-16700-5895-4553-10121-8787-8332-1692,30159-6854-5540-1651-10755-5325-6305-1154,27743-29090-25834-8816-34511-32468-15156-4351,9989-5743-5268-1981-6296-7466-4917-1392,9520-5575-6162-2202-7473-4789-11226-1511,easy,yes
55759-18620-16503-8210-141811-5405-31370-5882,29444-44264-163197-10717-153679-8896-57852-7206,7522-1912-1866-28560-4552-16817-18354-7729,2928-43108-37272-41896-23643-5996-4311-3687,4208-46215-19417-2413-10072-3486-16146-6249,3530-16297-22478-11525-5655-6221-7727-8498,2405-4560-3850-1189-4138-2307-3397-4718,307-2420-2673-5487-1340-2224-2655-2656,difficult,no
9994-23739-102171-657055-7095-68790-260341-69065,7163-13339-127186-115403-16162-51034-3196-9555,9974-15634-26512-13360-13443-18022-2307-1944,4257-5841-4582-39559-10557-16846-5201-1879,7863-9220-24368-93924-3420-2030-5679-3196,13276-7904-5949-10152-8945-6232-4404-4377,7129-4775-4094-1959-5116-1413-2410-5262,3207-3088-3770-9293-695-1166-1615-1928,easy,yes
17572-40484-9568-15243-5743-6264-90682-24951,23306-11668-8550-34027-13623-27177-37055-16422,4018-10906-11527-1962-12658-3676-9858-7595,2443-8997-21664-37173-16845-27365-21411-5052,4729-1886-4276-7433-9437-3901-8024-5875,8442-1893-9316-10491-14614-5470-4155-4301,3348-1195-3771-2149-4249-2917-2635-2388,1971-1094-1397-1302-1047-1429-1149-953,difficult,yes
31176-1314-7110-3726-1854-81609-5365-17049,7242-2062-19800-7856-9912-17496-16866-8204,498-316-1283-2141-1990-4654-15333-7363,774-1999-8607-1848-12777-4380-28596-43679,2694-1870-5521-5769-3291-2474-10383-13608,8413-3860-20360-21086-16940-3216-11295-7894,1117-899-4968-4316-4423-940-2477-2753,899-989-1649-1355-1144-898-1528-2950,easy,no
15323-5863-32415-9615-11945-2799-49567-2208,18726-18674-19380-38169-8337-9351-28007-76542,5082-9683-12343-14371-2245-5920-3094-2833,4742-4558-23622-5859-17283-55422-17754-22562,10368-4212-8415-5749-4295-9448-4921-2348,17370-4625-6328-6748-7737-7478-6315-3999,2960-1585-1980-1163-5720-3026-2543-1695,1884-1203-2239-2481-1155-777-1710-996,difficult,yes
12405-370424-43862-493979-8143-410352-67025-50434,17547-11784-2280-21965-10295-110772-14664-9040,4766-25836-436-4535-2388-13017-3978-2430,4202-16710-5519-5951-4409-26662-5325-11938,2894-10897-1165-3758-8932-16046-5710-1684,3364-20102-4198-12046-26078-8649-24276-2398,1834-9373-1691-9687-7827-7167-10490-1881,1429-9001-1759-13358-9284-10479-3283-2059,easy,yes
31373-89879-8401-14228-14971-37640-65571-8372,16102-18785-27138-16128-44761-29102-87352-7715,37214-2356-17750-2287-11760-25927-6159-3032,11959-2281-9520-3069-5784-31523-14678-6623,52709-1632-16405-9002-7621-9779-11019-1844,28620-4946-9710-7062-16642-9464-4893-3829,15996-604-2859-1704-2684-4179-2328-4795,3947-493-1492-3158-1524-726-2243-1207,difficult,no
63876-251688-1478-175662-26896-195382-66639-60817,63941-19984-77511-52509-7952-122255-54988-22404,2033-4382-3322-15953-5871-26787-10113-7840,10274-2756-23632-7257-681-22002-7395-9963,26740-8303-7283-3271-4589-12756-7341-3903,11230-6080-13010-2408-3282-14598-3822-939,4201-420-1081-569-1007-3073-2139-603,1710-512-848-533-274-2345-4204-603,easy,yes
22676-197750-2191-628470-7565-151801-7477-474562,10727-1565-49311-46742-22793-62369-36828-36093,52914-5170-59452-59450-20955-5630-59392-10354,129663-4238-87665-60686-351578-26688-75156-234168,38417-1832-20736-18289-21774-2114-47034-11481,9126-1676-10009-15273-9246-3323-22156-4750,6125-140-5805-4355-4696-747-1176-1435,4181-161-3677-878-2252-382-2051-1334,difficult,yes
518677-7385-39851-56106-523777-27445-89988-188318,36848-16076-69195-35985-238361-50549-14480-114264,29865-5147-94090-4798-13256-4094-1673-555,7129-6723-17034-3620-41963-7916-968-3321,20642-12477-7618-4398-29143-13771-1901-3708,17785-36720-33510-6371-12522-16802-7594-10039,7996-7312-13957-5897-15082-5489-1875-3934,12085-11384-9388-763-4382-10578-1286-1943,easy,yes
40217-7564-6353-62423-3516-8669-9643-12358,108140-3824-11355-14570-23038-19150-11846-17899,23958-1874-1754-1665-12265-4635-36628-13630,8539-1405-5459-2413-16931-16611-11419-11467,6711-2770-2938-1049-21754-2425-12034-2153,9851-1985-2255-1652-14160-5455-10715-4839,1756-596-840-1242-1626-1916-1504-1600,1244-203-625-431-3588-1885-2599-1152,difficult,no
78130-203205-3691-8898-111996-243403-42677-8849,68043-53788-11923-17432-7001-2963-21035-21171,105682-32660-4205-13008-7284-3273-31695-5319,193445-167358-205947-206337-15940-8824-158238-110442,6894-14080-15373-8900-1144-1096-11824-7061,11652-6564-9130-11447-3294-740-8856-14586,9639-2629-2474-2820-282-148-1675-1637,3865-1184-1218-1741-356-129-655-2555,easy,no
