delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1437391-380267-2588823-147795-11013-64207-505539-23186,187843-82869-268165-45530-8686-33161-41154-31816,254259-16361-72218-5839-5644-16941-10407-6541,107454-15131-73970-2524-9957-8563-14350-11043,93910-9253-20101-1799-15186-22693-23512-7601,36667-11700-33829-9333-20734-19282-21242-27199,71873-12453-30800-3597-19559-4920-20875-7167,9338-4518-19589-2321-6132-4512-10820-6477,easy,yes
1377054-462664-31671-6637-15968-374439-18914-69562,480191-234960-8584-2650-20275-82360-21826-7408,55708-33803-1916-1785-17318-24462-14827-1960,15446-36001-2529-8171-13347-24857-10701-4596,10900-60965-2549-8957-7490-14109-46134-883,61729-63890-6356-5171-21043-17636-27090-5228,27583-17857-3289-4776-14174-14546-34847-377,23154-22213-4665-1982-11313-39684-11013-1455,easy,yes
229655-36124-380336-762609-90369-1005517-928916-2967591,83617-56490-69050-28966-22430-80404-113010-1058235,36383-23150-20277-55748-11535-4743-36604-233192,8566-25281-5006-5920-9225-19842-27180-27074,22921-6883-3244-26137-9371-8977-16868-38023,41889-16648-12051-12346-23924-11303-13167-71346,13890-22197-3303-9202-6890-18553-15940-117284,20321-19611-2199-2279-5910-13404-25531-64671,easy,yes
1718954-1090783-94598-10752-92868-16930-79098-27790,94859-314743-10067-24395-28354-3930-16132-123403,10718-49867-1075-12017-16821-768-8510-60124,15578-16367-1171-2823-21255-1353-2100-8126,24188-37206-1733-14395-25120-9368-34023-17104,68064-56090-1199-22113-23010-5929-29675-19329,28953-27987-1294-6912-12596-2302-9401-11976,25117-8924-297-7423-6045-3357-2869-9347,easy,yes
335518-901853-51737-101725-306480-59230-300008-476085,455355-35471-27895-15809-21266-32521-65113-11874,46852-18045-3435-5777-15380-2279-8163-4674,10422-11424-7511-5943-5404-8791-17325-982,6746-5431-7973-10029-18127-13960-31025-3453,18682-10076-6259-7192-24378-31466-50749-2028,6883-17025-3175-4678-18037-15380-19672-3931,6427-2835-3407-3669-9975-9210-13939-880,easy,yes
321576-240839-558157-8168-92860-22153-12039-265836,26565-21809-27917-33825-44144-62771-14408-75504,35811-6644-7006-3807-24205-14053-18789-5095,10951-1536-8792-5615-22388-26380-22457-6830,13804-3530-28898-16438-9605-49602-21626-5196,10029-6679-57722-32239-104676-24159-45099-12163,8900-6693-36975-13813-21309-39426-25962-6399,9976-5265-18953-45435-17420-16740-8308-2215,difficult,no
153943-23704-173580-121023-18731-312859-43237-83961,105029-6190-22610-67564-26110-48653-18483-24169,9699-5965-10733-22328-12199-6582-4871-7963,20659-1431-1715-5114-24293-3512-4592-848,11539-3641-7666-12866-23500-4366-3916-1687,8388-5480-8374-7442-33553-17142-16045-3604,14087-5816-2924-2405-22365-4381-5252-1815,2953-1769-4772-1057-11444-3220-4435-1228,easy,no
78980-15651-11403-191275-1465012-88003-166341-227515,25100-5901-64766-30694-81179-143397-32297-20087,21911-3476-9141-4683-38375-9352-6974-5524,2563-8787-10589-10111-13128-14470-19291-2654,37425-10808-33179-17535-16129-31548-29794-3149,18006-6194-22421-10952-26002-36507-42385-17991,18978-6491-40916-4003-10647-28215-27862-10867,11729-2722-11762-2753-7112-6311-10677-1417,difficult,yes
2604444-701994-51076-1445757-472713-306783-60890-68245,157497-29088-48418-72025-94871-61051-9809-40920,70819-30227-61604-29143-51719-2534-5475-7897,30397-5757-6371-11876-17463-7292-6660-5259,18262-2626-51547-33421-28983-11621-25852-8990,8626-7708-79475-34013-40019-11185-21754-9165,17295-9859-31770-54778-27738-9770-20567-5799,15063-4163-28460-36292-22075-3552-22118-3861,difficult,yes
709052-249635-945394-100175-424416-516391-856499-146596,83652-39616-30459-28167-76282-276283-17723-23981,34792-9819-9175-393-13503-46248-13214-1605,32281-14391-4209-3334-11727-12188-4505-3330,8629-11751-3963-11181-14882-26551-15868-6808,18846-14127-22224-4842-35980-54457-46440-15056,13582-18431-7384-3830-28098-29425-24012-5467,4872-6985-6765-4005-31765-18100-25552-2624,difficult,no
1994825-108367-64343-48827-349871-34835-11721-8873,127621-18136-9879-24374-50160-98723-37858-4419,122575-834-4574-516-19158-9108-19883-4372,27748-1971-5389-5114-11382-11099-28263-7843,2253-1801-6797-8091-28871-29585-17096-11315,24333-1786-7727-5164-18364-16450-19803-20890,39313-3396-7924-4902-20568-11456-8530-12830,43906-737-5205-3993-13025-13487-7607-8636,easy,yes
271028-943045-122300-866523-130175-208369-37599-386470,520716-123430-51359-85112-54475-178103-44956-21370,19999-9601-7604-8701-26128-4631-19912-1736,60210-10228-25220-8174-10535-22818-22450-3010,61725-7473-25348-5097-34176-21692-49117-3468,49535-39056-35206-11197-45350-47333-87755-12306,45860-37453-19682-11291-31293-30211-28789-9821,19827-34071-12551-2420-30430-6480-14557-2384,difficult,no
722069-631452-658458-92981-34190-317176-22425-64648,180238-131824-286221-153603-29447-74852-26134-24733,9891-2625-144858-9557-14147-28905-20516-10195,29287-7493-12558-17238-2182-18363-2667-6740,20436-5792-44666-6613-7292-21517-13627-5315,51027-16379-23618-5512-4667-17781-10187-7763,26883-10974-108497-4332-1967-6527-22893-2049,43533-4578-33849-3699-1779-4930-4113-2065,difficult,yes
1387822-1181982-240389-203904-120382-132412-597592-103544,17834-59626-12400-16421-135286-19350-17003-35744,11692-10366-3691-1116-38001-8226-3377-8484,3405-10630-2712-684-33779-5482-4045-3780,3035-11355-9379-2469-29052-7836-4196-4492,2787-44322-12468-1267-41517-11070-9335-6059,2830-39936-7164-699-15971-5623-5718-3064,1503-26880-7335-576-8252-1712-4636-1121,easy,no
314162-292760-1742444-367490-163559-303360-763321-511145,107228-277869-209290-21231-48575-244095-147518-66457,28190-20764-28855-9295-1204-15775-16419-26527,9975-27597-19968-20424-6732-41333-40529-26710,8759-48854-20635-13151-7822-21822-23040-8287,8924-91138-75199-7537-21372-25478-30278-8217,5312-26936-53762-4589-4873-28187-21962-2986,5414-16698-47339-3023-3264-12229-21118-5283,difficult,yes
1431009-829886-428314-723802-292636-589029-68152-3243683,129466-130097-62069-71465-8061-95881-145909-639218,151820-23793-12202-39925-1548-14781-8684-249084,78344-43766-3934-18040-9535-33891-2690-18038,34625-6477-28723-48618-6910-23608-6336-53780,62512-13865-8776-26157-15191-51337-4783-89131,34931-12501-13717-53049-13960-5818-3275-28281,12554-7945-5472-16605-1446-4175-2628-5293,difficult,yes
34847-845746-2300966-444578-140880-205147-117886-1623986,26215-301977-162857-72338-178234-77282-37637-60786,9452-13361-53892-53440-57310-17647-4608-25819,892-23011-31977-11117-18399-12086-12643-23360,2112-26300-83370-18525-12949-34990-10199-10260,4314-59565-56929-28663-22897-14721-7531-25522,7842-23600-70659-45254-7936-8057-2860-31553,1126-20825-19258-12451-11074-3550-1648-10602,easy,yes
1478576-583450-195711-2177093-45184-118943-46098-40668,162319-406085-60186-731419-29189-22010-30235-11254,22616-153405-8841-181633-2838-2314-4802-20573,17558-49152-2952-32533-6004-1417-34886-17899,16093-39059-2861-49062-16184-8941-16376-11969,35414-40985-24538-71450-7271-8225-22010-15594,19625-207285-27985-36835-5000-6609-12635-9376,5740-25195-2141-14259-2696-4379-9243-7820,difficult,yes
1027584-344868-89636-1083193-13651-309423-395510-193705,109240-73212-12280-126730-4793-13580-61031-202258,24290-10421-1147-7538-2805-661-10408-36610,29953-30754-5563-62941-816-846-8668-25923,24324-10277-15762-18455-4494-1159-23560-13430,11920-46333-12601-52984-16612-3997-55748-16014,16153-41499-14972-41643-6378-2231-31636-14537,9635-31818-9544-19162-2471-1738-24500-7665,difficult,no
720930-711334-86696-14162-71309-28102-3179-54344,45134-165999-21804-13733-22763-9787-8926-45894,39492-32200-8026-884-5097-3301-1503-17585,20629-21607-556-5128-8590-4089-11532-19741,21905-45985-4160-11593-11679-5272-4736-18358,77349-16905-10420-35199-7651-5436-3196-40196,46014-15074-4394-26378-7792-2564-2217-15698,53765-5523-3978-11607-1762-1988-2022-14979,difficult,yes
difficult,yes
