delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
147083-9660-7857-5183-4770-8144-60419-196359,38084-3280-5622-20341-10171-5082-51311-14731,2701-7795-3892-101810-4407-1485-8196-1519,1495-18873-59248-39933-36937-7225-17573-1805,872-11906-9276-4353-5208-5566-5469-1444,2138-4647-11158-4345-5764-12335-7331-1273,917-2381-2392-2710-3203-4235-3359-1438,809-3287-5339-3016-3349-4325-4916-806,easy,yes
132070-10204-9704-8515-6116-5890-4392-342750,46120-1199-13516-2771-11910-11729-5922-14435,9768-3425-8566-9441-12020-3264-4996-4481,1161-38979-19319-12607-79919-25974-41410-7850,1917-8146-23673-4833-2861-8737-4983-8853,2725-7767-10853-10858-9568-16220-6563-3439,933-2029-3799-2909-4002-4120-1876-2376,1049-6242-2151-4125-2528-2166-2065-1983,difficult,no
60111-70429-5905-22142-8055-3736-9868-126211,33669-29738-11553-7989-7279-13054-5830-55682,7729-3188-3328-5166-21461-21707-7512-17415,2000-1377-7363-49908-46718-61037-10565-1258,3993-957-5872-8953-7023-7227-4789-4405,3433-1156-10100-10321-8735-6282-6998-1682,3227-708-8664-1535-3118-2860-2658-834,949-889-673-1755-2126-2644-2157-849,easy,yes
4130-474-8007-12703-3906-25213-232071-997430,15610-7230-3552-12736-7025-10089-17959-52588,6943-18564-11953-2909-1771-5122-4761-18075,41294-71583-25823-49009-11910-26810-3367-45307,4235-1854-7362-9360-11173-16596-3982-20248,4754-8666-7153-6926-9376-8871-2775-23640,4995-2031-2888-2407-2508-2283-2297-4874,3237-1210-2791-3070-1399-1826-976-2034,easy,yes
606434-189653-4637-163583-4626-90037-18548-58746,144363-11037-6643-143617-2428-15764-13512-25056,13541-12790-3186-11622-22294-740-6209-2201,5983-7710-8364-8843-16505-14406-2840-6581,7302-2296-8868-1642-10757-2256-4196-3698,4116-3329-11870-7714-5912-1998-5297-4570,976-1049-6560-3985-2266-1240-3796-785,817-683-6578-1929-7295-1179-3066-625,difficult,yes
54874-246292-1582398-50988-3519-1841-69990-13147,13412-31455-190892-53326-634-8460-39211-32867,5055-8171-13621-2072-104-2145-1174-6053,591-4870-7763-2090-1026-1341-1539-9067,1256-2697-4790-1422-749-4651-5180-7493,759-5219-6888-2624-3010-8787-1904-5581,707-2425-3826-875-972-2727-1616-4679,370-1254-5074-767-1368-1885-755-5313,difficult,yes
2452-7050-12601-2599-4568-6392-214305-58563,2681-5241-8214-8410-17722-7907-15647-43309,21272-16011-12392-14396-19775-1280-642-5876,48260-43136-79497-37864-48148-2054-11666-4091,3321-14175-3425-6796-8966-4134-15996-1587,9768-3557-8851-4971-9157-22691-25567-2397,2551-4748-6424-3015-4071-3539-2985-1297,3558-4186-4905-4593-3316-3110-2443-1688,easy,yes
164405-230794-1892-4743-7393-8472-89807-288739,18438-17654-10759-17139-8791-8331-70216-24340,7693-3753-21313-15807-765-4391-6156-4465,1707-1435-33292-58674-49036-23451-32668-2136,662-763-12142-13479-2894-4159-21848-3802,1159-3355-6265-15877-16749-8575-15391-3795,4170-1195-4492-8973-4573-6272-2969-1685,1249-929-2866-1603-3007-2445-5174-1087,easy,yes
294076-485642-7911-5311-9297-296635-223361-41187,34378-17759-4852-7559-7425-25711-15669-13877,18381-1681-7969-1466-2741-1669-3527-6219,2047-13450-49321-13032-25011-9999-1324-1345,2063-2711-7193-4895-3671-2571-4053-565,3759-2014-7278-8342-3700-5545-1966-394,8359-1137-3129-3552-4691-1545-939-164,1425-2799-3256-1943-2893-1352-927-278,easy,yes
118389-32636-2820-3247-4341-5608-17641-135955,22600-6255-12504-6027-7610-6289-11871-50034,6310-2872-12867-5421-8279-10479-9308-25314,1319-13980-73864-49270-23160-13276-6402-33365,1466-11117-2921-3946-8421-1944-7114-7633,1528-7102-7885-7693-9486-13396-8322-9989,2181-6581-3480-8791-3641-4369-3419-3834,1342-5126-2357-3321-4202-5398-4024-3110,easy,yes
7385-2821339-10467-3147-6114-1241-574007-97753,8435-136487-12986-7323-9231-5674-155058-43080,3353-18840-6112-2652-3396-5911-6044-5781,31733-45999-53409-27275-17978-61436-9476-3899,26700-21535-4393-5615-3373-4572-4005-3180,13587-18850-10576-7045-14187-10462-7464-1872,5164-10167-4389-2701-2036-2580-9452-785,8547-6633-4768-3814-3102-2815-4132-701,difficult,no
151065-148218-5527-12435-5836-9044-14287-595670,22165-15114-9098-5553-7648-5546-8822-365938,16365-1847-9262-8937-1915-18813-11081-4629,6124-1526-38246-32444-27921-46459-52949-21583,4155-1431-19550-13283-7692-10649-9989-18841,3865-2001-10215-11515-7355-9090-14710-29115,2617-597-9394-1800-2207-3808-4607-26369,1403-931-2467-3793-4451-1653-2170-6043,difficult,yes
121716-76114-22810-5293-11553-40464-289246-54987,70344-28993-5253-4338-10139-27134-43220-13738,596-1342-11316-5473-6636-4155-25431-2117,4935-3802-56446-37341-33193-12022-77561-2206,1404-9668-4792-1571-9093-5107-10291-977,1999-9078-9565-7168-9308-4539-23195-754,1527-12350-3724-2831-7371-7523-5914-482,352-8519-7657-6263-2859-7116-3563-751,easy,yes
1207182-303153-201547-107698-116310-26181-12217-184907,71180-8651-41561-24979-78933-21772-17128-9953,9941-47364-26246-13483-27066-213-5735-1894,8457-5774-24603-12279-72307-2880-9008-2450,6699-6789-12569-3264-3323-1729-3436-5074,12109-2918-13141-3947-3679-1991-12723-2688,8061-1699-6615-2859-6719-1047-2818-1462,8020-5140-5716-1199-6638-791-2880-818,difficult,yes
