delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
742386-77313-192312-733552-95698-322214-673158-172966,163837-172306-110171-95141-11204-92304-143665-172681,18140-35110-13305-16326-1843-10221-30427-13792,18120-29592-4594-9180-9767-7365-5168-21219,4002-12967-5521-5550-2096-14687-12307-16376,10626-22928-10009-8767-4152-5603-23594-14674,7238-46866-7142-2822-5119-2454-8370-9609,6521-12552-2174-4018-5128-2532-13860-16046,difficult,no
1381533-44547-1095956-139872-634069-121704-736389-44588,34175-26896-113528-128493-69778-99216-152688-22197,71771-7959-65723-7061-1448-11926-36015-1466,13096-3660-14975-10624-6021-13987-24536-910,3717-2631-5991-5424-3210-10339-12294-1495,5402-1948-5742-17848-8980-41922-16438-995,5240-650-2747-3517-5687-13728-25372-191,4209-521-3561-4393-2280-19448-16054-875,easy,yes
1189535-974052-1391449-901282-34410-302193-308414-802109,777222-276436-68230-977560-7806-133561-7989-259334,62962-96858-24465-323659-10162-59352-7953-65110,48092-69118-8622-44345-6986-14553-1773-2733,39193-6170-19426-32097-2203-26488-3718-7740,61895-45169-9017-61847-1283-5926-3128-10449,30629-30137-7234-23598-1242-4839-510-5978,49780-15996-13820-24073-993-2807-1474-3496,easy,yes
121117-1519235-1254745-277150-1302361-50505-362761-40043,7940-331763-681165-87565-60473-14336-34828-23091,2905-62554-81135-7148-4977-4913-2385-2354,1565-6290-48274-7664-8392-2012-4723-2843,1435-32039-19497-3284-7630-833-4167-1540,676-29300-23448-1620-5732-1770-990-1660,845-27892-24698-1147-7830-638-348-421,559-22520-28959-1480-7795-1025-1079-403,easy,no
360773-475541-143271-240447-136196-1313524-342834-501863,97785-155552-8390-184619-34675-540540-40245-94019,14109-37302-7763-13024-3372-53756-27128-45703,18279-20008-516-8739-2940-36192-12881-94574,29683-11879-1171-7783-5921-21412-7240-1988,13921-13224-2197-5984-1387-28720-4052-4891,7300-8876-1538-9146-2725-15879-1736-9554,5575-8975-1176-7162-1294-17069-882-9539,easy,yes
474600-2532422-571316-3308019-1456910-971016-117691-2406168,82941-403490-111341-589561-433844-394099-2640-995664,8037-39380-20892-54336-14945-139576-1013-264463,4740-60364-17252-37271-61246-28902-2335-239185,9197-35433-7278-5733-37274-19181-1427-37781,3395-59867-3278-36421-68556-75736-2298-117998,12628-28704-9895-10069-25796-33050-795-62202,7817-32257-6146-32492-19446-24574-245-44107,easy,yes
85988-359685-930071-1188199-54134-1444002-32486-1521852,8033-97991-116907-160283-45845-93305-74707-171746,578-11460-46675-10783-19591-28207-37106-3778,1060-18348-5612-39512-8926-5897-15898-4898,2482-11340-4957-12588-3012-12014-6549-13761,1204-7412-11217-9060-9600-9876-9026-12014,942-5150-6426-4301-6111-6482-4036-14300,1059-8054-3518-5302-5351-3307-2077-5697,difficult,no
958503-346914-387889-1352730-393088-899799-506991-59508,344196-110170-57129-67221-54255-100982-135886-66208,52471-8374-4634-16860-21742-191001-43424-16940,21785-6692-6940-10582-10634-15486-59142-9263,60459-14951-1273-4207-15092-30508-28508-5635,51995-5990-3120-5062-9517-27694-15552-4241,192728-5598-1054-1390-6025-15866-15684-1450,34358-6350-2010-1022-7751-7180-6239-1404,easy,yes
946710-74867-478724-1202062-390862-550707-1008135-1514540,270765-40916-21206-1168351-47226-17482-133887-205541,125614-4155-7406-119265-4694-26545-5346-180708,14673-1215-5095-66774-8603-7396-6756-29339,22830-1720-1911-34838-15166-9250-4219-29408,22052-2216-1424-52343-4977-5771-5518-21270,21602-1439-2502-31375-5652-4697-9732-17376,17065-1077-2938-26347-7635-2384-1634-13571,easy,yes
1585665-822214-183677-1771116-856634-1003917-80821-993688,19923-261311-24620-118162-107822-224363-27661-188773,11433-29954-836-16004-28010-55516-8680-21275,7623-12459-1054-25654-7501-41868-3865-8481,4452-30758-1049-22465-8117-17775-5722-8743,10157-11377-1387-17936-3221-23421-2734-18402,13025-5146-703-8539-4206-6855-2361-3294,3635-3382-812-5196-2997-3778-395-1406,easy,yes
2614921-919728-969631-107708-81276-302385-1205936-55368,170573-185357-76094-13717-4208-366957-115610-79621,55237-16895-13907-3260-4392-42749-25035-4205,46358-18375-10227-1525-739-13715-7998-969,19454-10410-4419-1919-399-9951-13256-3479,20623-14950-10406-3770-2228-20185-9009-997,18443-7960-9544-2911-2833-3364-7042-1506,10282-4436-8501-423-611-8685-5592-2030,easy,yes
2139549-150376-1684993-250963-1866032-208414-793513-89744,233813-39188-60264-17345-260197-36167-230465-33787,52814-4608-1082-5739-113243-4931-25585-1633,30476-2497-16137-4479-8556-3504-28214-2940,18245-1603-5785-1611-16362-1644-8413-5384,14934-2934-10557-2835-40888-2355-19918-2562,10753-3272-8760-2001-14359-2756-5941-1775,7703-2877-5748-1136-19185-1766-2904-552,easy,no
34636-956592-501472-790805-561312-785229-1443064-565619,56008-116974-297110-169942-87191-109877-183216-861622,7042-90218-29081-35057-11526-20506-91357-76463,1867-9049-44085-29953-33303-10034-16228-26286,756-5392-13097-15213-5948-3651-46173-54459,874-11871-13365-11306-8319-20001-26714-32093,773-5810-19703-8111-4052-10131-22077-14775,1365-4807-9700-11571-12302-9559-17637-11428,easy,yes
91000-199559-199559-106286-627117-1172619-379781-787929,49764-54059-54059-49167-32757-167602-148514-1064971,8875-22647-22647-6757-10999-39032-25978-100067,11757-5819-5819-5193-3493-10809-13278-38369,2005-3934-3934-1355-1849-8763-11838-50312,2866-2835-2835-2729-1908-19164-12879-37791,872-1417-1417-3984-4449-11976-8152-10996,1597-1211-1211-1487-2088-8344-6830-14355,easy,yes
537472-660695-70621-1855002-201658-980398-1293628-48309,129463-122890-22225-338778-93979-46788-109749-27947,28493-13985-1309-15815-17775-18550-19318-4840,10619-37834-6692-26335-9905-19602-16954-1583,16459-13935-1734-11366-12267-9132-3447-1508,10458-9099-696-11537-7553-8589-3782-3115,21033-10623-1424-9361-4610-13190-5156-2379,11022-4722-443-15852-3408-5018-1740-689,easy,yes
2445286-1254374-135457-227183-707515-1003241-665418-304066,136927-8713-52039-26575-547174-77654-25034-39725,12642-2926-16605-15714-177756-5504-15148-5353,79737-1745-13750-14818-139072-25575-46219-7509,19073-4577-5628-1610-94152-13828-8297-3592,9289-3543-4067-3014-118158-6810-35290-3413,26676-5776-4081-8098-60359-12766-13110-2200,4996-2138-1634-2115-17962-11653-7546-1559,easy,yes
1805889-591631-673858-258977-718535-421297-1251601-1632950,76004-140388-17624-41725-278017-32174-184099-208062,119927-28568-6376-3506-29993-10874-72606-130692,6913-49005-3698-892-11026-4793-30830-41628,13626-16695-3124-1068-9210-4674-9447-27344,36033-25981-2063-2813-8772-3675-20581-19934,25104-33310-1338-2636-16737-6065-28002-19603,8916-10394-735-1430-10054-1238-16379-15253,difficult,no
1807218-1415780-1965707-1496354-611477-321995-1250173-1479857,160807-71646-302423-135497-273904-155132-37218-78444,68254-61925-303726-113987-53968-36086-15927-10167,215119-93762-243169-25345-15803-19955-2445-49952,111401-18857-177934-15360-19224-13271-5334-71385,118918-56188-82466-25738-27590-15034-5209-20829,61695-18113-122313-39820-25501-19471-3719-22594,42009-29261-31774-12620-6877-5613-3777-4310,difficult,no
815572-1351202-231372-1204592-226641-1037469-855961-47001,13310-58705-47572-294700-357442-149981-232918-2069,23911-103128-14109-63225-64046-27381-3735-2504,5556-16828-5051-64069-19846-41848-25833-2598,1748-5261-2544-27064-14858-10575-4654-926,7962-19340-6029-13721-16216-25324-6524-1303,13514-17659-5122-13107-22057-16415-13100-1025,2710-6017-2089-4252-6361-5987-5974-1001,easy,yes
1024259-1492268-706700-689931-678918-775863-816997-1671267,709306-151027-51129-143481-419476-239776-74548-529860,114507-33932-49899-71407-31865-41363-13869-81780,71006-39651-98970-32873-11496-52507-1520-214429,76196-22579-8903-19790-8107-33089-8722-15627,69109-11574-18448-11403-19538-15879-8752-32103,67788-31084-13101-19611-12111-13720-7071-26298,20799-10895-13866-8814-7066-5809-7864-25136,easy,yes
easy,yes
