delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
266998,42469,18131,16555,13319,17964,98192,12329,12618,2621,5304,7625,594824,114971,53166,18872,11612,26407,79423,37489,-10494,24811,12207,7543,89083,-340,-7039,16699,5900,12000,-33873,-1142,-3791,769,4513,7721,114572,-280,-4277,8519,5841,-1976,difficult
843908,181545,21241,23205,23763,25146,753509,290832,86323,119058,69554,87868,-206476,-268670,-84710,-113834,-65935,-83697,120246,-261487,-65425,-105458,-63858,-74319,-482850,-206165,-80113,-115709,-33987,-76663,429312,-118208,-63373,-86081,-43657,-28404,591763,308097,-31790,-58183,-21518,-50525,easy
372475,27613,17557,22733,21090,30815,429219,126302,26357,29909,31888,24387,898969,-112239,-6506,1125,-7283,17473,57183,-39380,27701,-1970,-21681,7602,-392084,-97572,-18083,-12708,10759,1861,-425451,-124636,-22775,-21170,-18225,5089,-422336,-119617,-24336,-1158,-17558,117,difficult
572042,102449,27038,31821,20212,18968,255867,43749,5513,19028,8972,12742,155757,40548,20243,55157,40782,17799,-137723,1707,-3591,-9918,-4841,-7208,79882,-6331,16891,5907,11316,25264,-185662,-38811,-5043,-17889,-8774,-11799,1668619,296388,79126,30708,17718,7073,easy
866508,150457,23326,17752,25193,38526,383196,77530,30755,31757,6869,19573,-336150,-72923,-28991,-30464,-4723,-16978,823413,94577,17631,-17746,21433,65988,770847,356093,-5251,19631,45789,46338,393941,-35489,-11829,-26028,7202,1953,764511,22375,-8704,-15417,21919,-2537,difficult
97561,32883,24589,15338,13464,14272,395303,48724,27221,51502,8579,13366,-386517,3482,54298,-42163,3791,-145,-294753,-7634,-16080,-39988,-6795,-10662,-388586,-26429,-22503,-21484,3082,-6508,-76404,-33616,-25592,-43496,12270,11405,-342449,-15006,-3283,-33689,12076,10442,easy
453005,74890,14535,26890,27387,22827,1223754,112930,31771,54481,19140,31704,-1062187,-43857,-21279,-49272,14103,4251,774524,119316,-14986,-19735,33324,-2079,-1189078,-95298,-16918,-31098,-8804,-21750,-1184194,-95940,-20070,-25987,10121,-4215,-1192810,-74421,-12926,-11861,-7508,-20594,difficult
795311,256413,29967,32439,36500,16676,889487,177629,36773,40891,18885,20037,-82552,691647,78977,-14856,83122,16029,-225277,28924,-29788,14911,-7667,-6689,-696304,-159752,-35398,-38271,-17065,-11159,218095,-75197,-27883,19793,14785,-7688,315158,-91704,-19937,-23838,14902,-7298,easy
679807,65853,40437,16858,20797,30563,848680,52141,10182,16530,4175,10483,-213215,-32380,43662,-7903,18093,-3023,-241548,30770,3204,10855,26545,34463,-696697,-38558,-6890,-14529,-520,2570,1100433,139248,114288,26908,32601,60857,-793340,-30518,-2990,-13693,6391,5532,difficult
299236,33407,8715,8842,9096,16877,72143,51997,12486,6398,10506,9347,73977,-5306,-8484,-4137,-5202,-5290,654850,-13895,4075,8472,1602,40105,48020,-7760,-5604,5335,-88,-771,153864,-28125,-7373,1865,2966,3816,204752,-37866,-1470,685,-6326,-209,easy
97669,19574,11202,8221,9273,17648,1439009,200916,27031,24220,36083,40299,-1243328,-190613,-21177,-12510,-30564,-26872,-1313949,-190596,-17276,-8445,-28435,-29719,-1373869,-163074,10273,-14007,-8748,14454,-1356004,-169894,-25602,-21233,-31056,-32695,-1419548,-192532,-25365,-23798,-35248,-38425,difficult
