delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
37155,7724,4215,26620,10532,4902,2851,3351,-34340,3440,-1030,14325,-6954,60,-1906,-1545,-24768,7259,-163,-3246,-5082,-1117,-840,-1543,-30686,2148,54,-2637,-2962,4123,-414,-1254,138652,24082,4985,-17897,-7831,-2683,-1974,-2779,9572,-5918,169338,3819,-5111,21934,867,217,4931,-17571,609,-15260,1872,2120,-4869,-1177,5240,-6806,1066,426,-1560,2,289,-1525,difficult
222685,48404,27511,6494,4224,5344,1032,1467,-163435,-30072,-26870,-5300,-3441,-3757,-513,-831,-167332,-27534,-20685,-4302,-3507,-4076,-501,-1058,-216020,-46563,-25814,-5496,-3342,-4191,-170,-1107,-180228,-24559,-21418,-3113,-2587,-4112,-383,-748,-3897,-48688,35792,2538,-19029,22004,6185,-5129,4396,998,-1194,2383,-66,165,755,-319,-115,79,12,331,-213,-227,-49,359,easy
11480,4087,30873,50019,5551,11123,6424,2287,3076,-1547,-14127,63994,17858,206,14,1927,-6984,7229,-20777,-12860,5918,-4683,-3443,-454,-7180,473,-27798,-33220,5563,3220,2459,1980,-1581,7075,-29257,2996,-2556,-1945,-2046,-1041,-10060,-196,5599,8776,-6756,6602,-6650,-7021,-1459,-76854,-20360,36216,-11940,-355,-8119,-4889,7903,-5165,-3457,5902,-4505,-2381,2434,-3021,difficult
153508,24383,6317,20672,3789,4668,1846,3055,-149431,-16874,5619,25735,1032,5071,3280,5483,-146426,-5569,345,39301,972,5416,1888,2012,-146452,-17361,4867,67433,1178,8023,5237,-180,188694,11346,4548,-14640,375,-1613,-579,-2302,3005,-26,335146,11305,-11792,28707,-5274,4522,-319,13566,28132,-82073,-60,206,-803,345,2607,-9636,-1392,3349,-5816,-3471,-2192,-2122,easy
846539,301242,28442,7918,13287,7416,5069,2426,-698431,-270326,-24562,-2838,-9948,-6122,-4544,-1035,-837335,-286816,-24440,-5653,-11172,-2048,-4438,-1609,-289911,-215428,-20930,-3510,-3180,-3136,946,538,-289911,-215428,-20930,-3510,-3180,-3136,946,538,-138904,547424,0,-16490,71388,0,122,3510,0,-2815,2143,0,-1224,7992,0,4074,-1088,0,106,5384,0,-574,2147,0,difficult
797283,104861,18891,10834,11792,3233,2842,2157,-473129,-52747,-14607,-4009,-6710,112,-2018,-988,-730229,-99277,-18471,-8084,-10691,-1652,-2224,-1380,-734311,-99155,-16557,-7166,-5601,2920,-10,-812,-666752,-68140,-10647,-663,-1295,-738,-1780,-1388,-257100,-4082,67559,-46530,122,31015,-3864,1914,5910,-4075,918,6503,-3981,5090,4306,-1764,4572,-3658,-206,2214,-1770,-392,568,-576,easy
494483,71304,10028,9155,7908,4688,2975,1387,2052559,-40530,-5721,-228,172,4301,1848,905,-478374,-66527,-7767,-2866,-3783,3710,11416,2639,-465029,-15602,-6938,-5207,-5955,-3045,-1502,-397,-306695,37038,28869,6537,9031,5161,4963,9944,-2530933,13345,158334,-25997,50925,52640,-2046,829,35807,-2638,-2341,11744,-3955,-2172,14986,-591,-6755,8206,9568,-12918,6465,1734,-3036,10341,difficult
428354,38243,12572,18300,3804,7940,5292,4515,-420535,-12715,26302,143630,764,-765,-1410,-2107,-426823,-32546,8510,26878,212,-927,2188,-1520,-423460,-30836,5949,19407,-2514,-822,-2288,-46,-422037,-30887,-6372,18758,4486,16690,-2216,-2415,-6288,3363,1423,-19831,1710,-51,-17792,-2561,-12321,-116752,-7471,-649,-552,-2726,7000,-162,105,17512,3598,-4476,72,587,1474,-2369,easy
626484,51611,15497,22078,7748,9419,6736,9418,-621903,-43966,21733,7045,37322,12407,-1326,5729,-618232,-33501,17938,7985,-3631,4924,-1660,744,-616055,-25429,594,14823,3707,4168,790,-7518,-417020,-24271,10273,-3978,-4952,523,93,-3883,3671,2177,199035,10465,8072,1158,-3795,-17344,9679,940,6838,-18801,-40953,7338,-8659,-7483,-756,-3645,-334,2450,-697,-4985,-8262,3635,difficult
874916,323980,104084,153835,15932,28817,65387,50444,-814384,-276036,-102179,-145686,-14005,-27438,-64519,-49814,-834936,-308815,-101334,-114517,-13771,-23170,-62574,-49818,-333279,-278198,-100483,-150532,-14786,-26742,-64260,-49742,-824293,-304072,-98935,-153579,-12790,-28216,-64998,-50254,-20552,501657,-491014,-32779,30617,-25874,845,851,1548,31169,-36015,-3047,234,-1015,1996,4268,-3572,-1474,1945,-1686,-738,-4,76,-512,easy
785494,72892,8795,24141,21084,12717,4908,3906,-354113,-25772,-5126,-21663,-17968,-10873,-3374,-2905,-748903,-70595,-5591,-21818,-19185,-10187,-4110,-2869,-777057,-66390,-8086,-23017,-19248,-11328,-3485,-3414,-525191,-30951,-5289,-16502,-18982,-11295,-3471,-3177,-394790,-28154,251866,-44823,4205,35439,-465,-2495,2797,-155,-1199,6515,-1217,-63,266,686,-1141,33,-736,625,14,36,-545,237,difficult
206299,23672,2763,2231,2534,2365,2031,1202,-45151,44471,482,-857,-1008,-1190,-1506,93,-198466,-19541,-740,1954,682,4819,348,1287,192292,209046,44742,32865,8463,17939,3801,3567,-60774,-20241,-1977,-1513,-1773,-1530,-1813,-902,-153315,390758,-253066,-64012,228587,-229287,-1222,45482,-46719,2811,30911,-34378,1690,7781,-10236,6009,13120,-19469,1854,3453,-5614,1194,2280,-4469,easy
93952,46252,12096,13282,5963,10688,4954,5528,-86729,-34961,-10275,57229,1849,3096,-2119,-3627,-90068,-41821,341,16908,1501,-5778,-376,-1501,-91734,-27379,9791,58750,553,2402,-1780,-3297,-80467,-41981,578,17712,-721,-3088,1016,-3211,-3339,-1666,11267,-6860,14442,-14602,10616,9450,-9213,-40321,41842,-41038,-348,-948,-1274,-8874,8180,-5490,1743,-1404,2796,2126,-1796,86,difficult
7103,10181,7852,33109,9315,11138,2426,2560,-5205,780,-3114,12133,-7607,-6092,1147,-1269,10208,234,4547,14305,-5987,-5105,262,-316,3427,-3337,7455,-6943,-4984,-675,723,-490,5703,-4917,-4444,-8031,-3524,-2617,2285,92,15413,-6781,2276,-546,-3571,-1580,7661,2908,-11899,2172,-21248,-1088,1620,1003,1460,987,4430,-1942,-885,461,1562,953,-174,582,easy
485392,46520,9638,25101,11035,10988,8754,7297,1105896,416245,10010,-499,11832,24007,12258,14983,-481984,-43732,-7594,-20806,-9769,-8472,-7546,-5794,-483987,-31844,-7885,-19924,-5638,-597,-3434,-1919,-417817,-3002,-5232,-23939,-9760,-9082,-7624,-6079,-1587880,-2003,66170,-459977,11888,28842,-17604,-291,2653,-20307,882,-4015,-21601,4131,-4122,-32479,7875,-8485,-19804,4112,-4190,-20777,3875,-4160,difficult
1159080,75092,25386,17012,18338,7649,3115,3395,-645441,-22077,-15240,7755,-9279,-1217,-220,-878,-1066228,-59173,-21101,-11746,-16090,-4724,-1959,-2589,-1086510,-63200,-23136,-15527,-16128,-7039,-2798,-2907,-440544,-48148,-19372,-11842,-13104,-3722,-1645,-2408,-420787,-20282,645966,-37096,-4027,15052,-5861,-2035,3764,-19501,-3781,3685,-6811,-38,3024,-3507,-2315,3317,-1739,-839,1153,-1711,-318,499,easy
336478,56535,6296,5305,4673,1935,1007,830,-283360,-29652,-2051,-5103,-4072,-1674,-728,-745,1447380,46779,26112,2477,6136,3549,3657,2981,-271341,-35145,10990,338,-1903,57,76,-99,-331250,-48289,-3963,-4273,-4071,-863,-180,-430,1730740,-1718721,-59909,76431,-81924,-13144,28163,-15122,-14953,7580,-2139,-4611,10208,-8039,-2168,5223,-3492,-920,4385,-3581,-256,3726,-3080,-331,difficult
31540,9900,5495,16277,13067,7813,2954,3121,-31138,-216,8424,22201,-8780,-2517,636,1075,-27535,10839,-1321,1002,-4576,4097,1585,378,-17307,-3243,160,-5098,-9501,-2825,3769,-1122,99146,9020,631,-13404,-9847,-5787,-1986,-2485,3603,10228,116453,11055,-14082,12263,-9745,1481,471,-21199,-6100,-8306,4204,-4925,-346,6614,-6922,-2962,949,2184,-5755,-697,-1500,-1363,easy
109944,17523,7947,10124,2268,1781,729,764,1060021,31901,-47,-5304,476,-802,375,-262,-91011,1851,-6374,-7175,929,4477,1921,1139,-105805,-7422,-5271,-2982,2149,2745,396,823,674150,232860,-896,11218,27634,11818,5269,3455,-1151032,-14794,779955,-30050,-9273,240282,-6327,1103,4375,-1871,4193,14200,453,1220,25485,5279,-1732,9073,1546,-1525,4873,1401,-316,2632,difficult
7442,15411,7991,54168,5883,6735,3262,3102,-3856,3130,-1336,-29939,232,-2234,-1949,-1226,-3417,-1762,-4490,-5340,117,1008,-1997,76,314365,-6451,-5954,-45982,-5009,-5638,-2791,-2209,35432,32792,-4340,-45955,-4879,-4620,-2026,-1847,439,317782,-278933,-4892,-4689,39243,-3154,-1464,1614,24599,-40642,27,-115,-5126,130,3242,-6646,1018,-48,-794,765,1302,-2285,362,easy
243419,22982,8078,3170,3766,3374,1415,2004,-232151,-9084,22391,79521,-2205,1483,21,-710,493200,225842,2307,16918,-207,4855,937,551,-232426,-17967,-4133,-857,-3469,-2816,-792,-1345,-225613,7272,4088,12313,1429,2092,730,-368,725351,-725626,6813,234926,-243809,25239,-20084,-6440,8221,-62603,-17775,13170,1998,-3262,4898,3372,-7671,4908,916,-1729,1522,1261,-1896,977,difficult
98992,29434,2860,18472,3600,4434,2215,1157,-95620,-23552,-1533,3339,4333,2865,706,-112,-14149,31430,9641,48653,-2388,7598,766,2187,-55245,-17447,54,-17081,-3349,-3967,-2037,-1080,-79184,-13961,4450,-16270,-1003,-2291,-1344,-346,81471,-41096,-23939,54982,-48877,3486,11174,-9587,4396,45314,-65734,811,-6721,-961,2346,4733,-11565,1676,60,-2803,693,2299,-3267,734,easy
272473,84363,14659,32534,7708,11551,7524,5279,-206172,-60474,-2869,28825,57235,3943,1411,-375,-264940,-83549,9254,15951,706,-5121,-4155,-4081,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,-237847,-72411,-8148,-15852,6214,-4039,-5875,-2128,-58768,-1369,28462,-23075,10684,454,12123,-19671,2269,-12874,-8534,-23269,-56529,-1362,6870,-9064,-768,1850,-5566,-258,-1462,-3706,876,1077,difficult
54867,15662,4796,26539,7351,5981,1897,3145,-49684,4679,97014,13394,-2998,-1636,813,-129,-50097,-5491,-389,10398,-2143,-217,1306,204,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,5552,35649,3400,-8966,-1882,1350,1462,1771,-413,3374,52275,-10170,-5089,46229,-97403,-2922,6711,-2996,-29712,10348,855,358,-97,1419,6571,-5004,493,1032,-876,333,976,591,easy
371808,82801,10031,4602,4716,4072,1600,820,149828,-54368,-5794,-4249,-3051,-2271,-409,-313,-365518,-72030,-9578,-3904,-4214,-659,-565,-646,-79989,-16673,8815,6502,1526,-716,-177,58,-126784,-43429,-6948,-3715,-2191,-2707,-1367,-212,-515346,285529,-46795,-17662,55357,-26756,-3784,18393,-15763,345,10406,-10217,-1163,5740,-3717,1612,-57,-1991,-156,388,-1190,-333,704,-270,difficult
73547,34863,4418,21728,5288,6881,5867,5509,-68254,-30525,1055,15613,-3717,287,-3036,754,-61994,-24724,2218,11465,3805,2427,1504,-2650,-33083,-7729,-263,-9706,-181,-2342,1656,1607,215699,8357,21013,55833,5003,16314,47,-1946,6260,28911,248782,5801,16995,16086,1163,-2481,21276,-4148,-21171,65539,7522,-3986,5184,2140,-4769,18656,4540,152,-1609,-3404,4257,-3553,easy
124629,26138,3046,5201,5262,5834,3549,2492,779317,147822,6872,14506,8339,-2734,-1419,-1669,1363690,208981,112985,14444,23984,14449,886,218,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,545870,96869,21958,17369,29063,19727,2548,1186,584373,-1482859,665039,61159,-221608,109496,106113,-112427,21400,-62,-17194,20119,15645,-26376,31455,17183,-17079,22357,2305,-3772,5434,1887,-2118,3086,difficult
4204,8797,12487,46233,4484,6858,3305,2413,8499,3939,-9578,2776,4876,68,-898,657,-298,-1772,-10716,-34323,6689,2518,-797,-1014,21009,1292,-7365,-19423,12112,2013,-1022,-587,227867,9162,-7726,-42866,-502,-4083,-1008,-1437,-8797,21307,206858,-5711,3064,7870,-1138,3351,-361,-37099,14900,-23443,1813,5423,-12614,2450,-505,-6096,101,-225,14,-1671,427,-850,easy
81623,44270,17909,4502,10235,3329,1846,1674,7212,379,-16280,-1110,-9138,1353,-1189,-1179,-76260,-34004,-14484,-1530,-5814,-746,-528,-992,438964,155469,12905,47183,21589,25184,5212,3331,209896,31940,-7349,2678,-8266,-1859,-1074,-320,-83472,515224,-229068,-34383,189473,-123529,1796,27389,-20254,-420,48713,-44505,3324,27403,-29855,-2099,25930,-27043,661,5740,-6286,187,4323,-3651,difficult
69505,21732,7077,18764,8559,2798,2467,1892,-62715,-5719,70228,65554,10917,7184,1366,715,-66782,-7488,6707,26205,-4211,6073,365,-168,-60910,-17219,1582,43990,-6284,6068,1092,1676,1999,5679,3057,6705,-4272,7576,4341,3885,-4067,5872,62909,-1769,-9731,22898,-63521,-5125,1475,-39349,17785,-37285,-15128,-2073,2012,-1111,-5,1508,-1001,727,3249,-883,1844,2209,easy
544664,98027,24579,35032,16078,8977,3295,5278,-455222,-75009,-24224,-33681,-15554,-8497,-3117,-5072,-535794,-93537,-21004,-34060,-15134,-7213,-2606,-4751,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,-517410,-78681,-23409,-32785,-12850,-6843,-2123,-4794,-80572,-5421,23805,-18528,11608,3248,3220,-2731,326,-379,-180,1455,420,1029,1255,1284,4981,-4611,511,1082,-599,321,1123,-1166,difficult
178232,63707,17581,11039,10611,6290,3867,5450,-164516,-31989,-2122,62351,-4539,-459,5211,4366,-172401,-61560,-5153,20664,-2964,-780,-2575,-4127,-133032,-41242,-9061,11937,-5132,4135,-180,3423,-20775,80160,-3611,-1107,-6570,-1633,-1464,-1328,-7885,39369,112257,-29571,20318,121402,-3031,-3908,5450,-41687,-8727,-13044,1575,-2168,-1438,-321,4915,-5768,-7786,2395,-1284,-8493,7550,-4751,easy
216349,31971,12762,10314,1973,5533,1635,1860,-174121,-19585,-12413,-9303,-183,-4749,-986,-1309,-205756,-24578,-12413,-7939,1569,-1097,1150,1096,152822,20658,-4,5386,3584,2485,2263,470,-156855,-15372,-12409,-9222,-1494,-5063,-1254,-1767,-31635,358578,-309677,-4993,45236,-36030,0,12409,-12405,1364,13325,-14608,1752,2015,-5078,3652,3582,-7548,2136,1113,-3517,2405,-626,-2237,difficult
723995,102803,14868,19827,8124,10603,6301,1882,-710090,-97939,-11325,-11903,-2602,5364,-2460,668,-719891,-92583,-6733,-4206,611,4156,-3468,1047,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,-571390,-96110,-11910,-16111,-6327,-8836,-5196,-1271,-9801,107310,41191,5356,34302,-37829,4592,4636,-9813,7697,-7571,-4334,3213,-1354,-5584,-1208,1948,-14940,-1008,174,-1902,379,2010,-4328,easy
89982,15845,3579,1937,1236,1591,1179,718,6493,-10260,1766,665,434,368,-423,-328,1271996,142862,34834,47726,3947,9640,2728,2216,-82763,-9055,-911,2385,2060,8871,874,808,-85478,-2176,3841,1714,1845,5981,1027,516,1265503,-1354759,-2715,153122,-151917,6879,33068,-35745,4752,47061,-45341,-671,3513,-1887,-215,9272,-769,-2890,3151,-1854,153,2544,-1408,-292,difficult
7368,5379,16558,56964,6974,7392,4574,4216,-4769,3031,-2162,-19100,-178,-2421,-1559,377,-2800,12343,3217,-8816,1992,1765,-503,-900,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,206937,10268,-15916,-45298,9022,18175,-1589,-1773,1969,1824,207913,9312,-9815,7740,5379,-18495,-638,10284,-46094,9612,2170,-4832,11862,4186,13534,2876,1056,-532,-554,-1277,-206,-667,easy
106912,62838,29144,9610,6425,3548,2251,1918,27973,-21940,-26685,-8399,-6125,-2632,-1687,-1474,-83383,-50943,-26723,-4919,-3951,-301,1439,-21,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,140408,132990,2992,-3471,-3713,833,228,358,-111356,2647,221144,-29003,7709,176224,-38,-1738,31453,3480,-4446,5894,2174,-1046,1284,2331,-1067,2201,3126,-2860,1649,1453,-1712,2091,difficult
65796,15494,5162,16354,6907,6639,2903,2130,-57692,-7951,2575,28141,354,7853,3058,-432,-61353,-3289,-1477,16404,-2355,3822,2633,1498,-38636,5539,-2593,551,4009,-2236,5085,123,196715,122567,51893,-1493,6884,7950,463,869,-3661,22717,235351,4662,8828,117028,-4052,-1116,54486,-11737,-15853,-2044,-2709,6364,2875,-4031,-6058,10186,-425,2452,-4622,1930,-1375,746,easy
676164,49452,18967,4455,9842,4000,1357,1677,-405109,-30075,-15132,-2862,-8860,-2483,-618,-1127,-666406,-43067,-16689,-2472,-8533,-2596,-961,-967,-632395,24907,-10019,9190,-6919,10628,136,-212,-672337,-42037,-17831,-1313,-8378,-1951,1638,963,-261297,34011,-39942,-12992,67974,-66944,-1557,6670,-7812,390,11662,-10503,327,1614,-1459,-113,13224,-12579,-343,1097,1502,160,755,1175,difficult
