delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
853060-887606-56249-174076-97314-89216-86423-741341,41639-115560-6186-7603-15387-5394-4606-251120,12736-9138-4202-2659-7381-1359-1343-2630,18111-5971-5266-939-3342-319-2578-17876,10902-6051-5640-861-2267-3757-2002-7411,6451-7639-4310-824-2121-2012-855-27335,3935-765-5722-551-279-408-608-4930,3469-2724-4556-235-416-1320-349-14512,easy,yes
742386-77313-192312-733552-95698-322214-673158-172966,163837-172306-110171-95141-11204-92304-143665-172681,18140-35110-13305-16326-1843-10221-30427-13792,18120-29592-4594-9180-9767-7365-5168-21219,4002-12967-5521-5550-2096-14687-12307-16376,10626-22928-10009-8767-4152-5603-23594-14674,7238-46866-7142-2822-5119-2454-8370-9609,6521-12552-2174-4018-5128-2532-13860-16046,difficult,no
788897-25003-149435-772398-82533-17496-65263-120149,16958-46176-13159-228173-35386-16983-35805-10921,26637-3831-3256-51408-3063-5044-17668-2212,9358-15825-3448-60046-2437-5148-12006-1648,6605-17335-3412-15094-9338-2530-3343-1152,4359-19997-4512-10688-5922-1456-6163-608,2636-7530-3200-12742-1043-1538-1891-225,1342-5979-1077-7812-1992-1535-1687-295,easy,yes
85988-359685-930071-1188199-54134-1444002-32486-1521852,8033-97991-116907-160283-45845-93305-74707-171746,578-11460-46675-10783-19591-28207-37106-3778,1060-18348-5612-39512-8926-5897-15898-4898,2482-11340-4957-12588-3012-12014-6549-13761,1204-7412-11217-9060-9600-9876-9026-12014,942-5150-6426-4301-6111-6482-4036-14300,1059-8054-3518-5302-5351-3307-2077-5697,difficult,no
396061-90040-118917-15507-170744-25913-316251-14093,118000-18089-17187-5362-77095-17368-50168-14828,8518-6576-5151-6116-3403-2284-10579-4081,1288-4858-4806-2554-3142-3007-6326-2540,5569-5113-9222-3730-459-2578-4970-4305,8516-3215-9211-3957-1006-3508-8100-14184,2396-3063-1827-1590-772-2629-2506-2525,1676-1548-1377-1543-574-2110-4032-2003,easy,yes
1805889-591631-673858-258977-718535-421297-1251601-1632950,76004-140388-17624-41725-278017-32174-184099-208062,119927-28568-6376-3506-29993-10874-72606-130692,6913-49005-3698-892-11026-4793-30830-41628,13626-16695-3124-1068-9210-4674-9447-27344,36033-25981-2063-2813-8772-3675-20581-19934,25104-33310-1338-2636-16737-6065-28002-19603,8916-10394-735-1430-10054-1238-16379-15253,difficult,no
192149-1821320-134442-290593-523789-1889772-157009-263116,51885-145247-64396-154545-44260-433342-24141-56757,19151-23865-12607-26120-12897-47164-1678-22863,8025-1623-8961-13558-6088-12394-2273-1256,3668-13973-3598-6701-5277-31677-2365-7010,6544-8822-5749-22473-9788-22383-1178-3602,3614-17625-2823-21551-4449-12069-1114-1011,2635-2843-1628-12170-1880-8696-531-3113,easy,yes
1807218-1415780-1965707-1496354-611477-321995-1250173-1479857,160807-71646-302423-135497-273904-155132-37218-78444,68254-61925-303726-113987-53968-36086-15927-10167,215119-93762-243169-25345-15803-19955-2445-49952,111401-18857-177934-15360-19224-13271-5334-71385,118918-56188-82466-25738-27590-15034-5209-20829,61695-18113-122313-39820-25501-19471-3719-22594,42009-29261-31774-12620-6877-5613-3777-4310,difficult,no
2669732-909290-815136-388109-1286762-294240-1335108-908381,392662-239499-219615-805869-248613-15968-417852-271834,51355-75305-18069-32650-31329-3166-153753-37031,179772-21394-79375-10681-71549-3663-7523-21578,30302-37520-17801-4128-4410-1403-26686-17611,50121-22837-13214-6069-9512-688-34546-8944,6501-10571-19981-2947-3392-892-10089-3781,9288-8941-22925-10041-3115-241-5243-2041,easy,yes
1152564-1387164-1376126-84040-132406-85814-177056-3835,53255-167354-48469-13244-11783-15621-41722-2877,3570-22222-25064-15668-4113-1942-2735-2323,7313-15925-52573-2165-4517-2114-3244-2189,5889-8688-10932-3744-1927-1318-3024-6596,2330-12477-5014-2797-2197-2109-5043-5708,1360-7800-3448-974-3355-2758-2153-1820,827-3957-2020-1578-2119-1667-2416-1632,difficult,no
2235311-64528-764424-1817773-162971-772336-970893-321775,825892-28015-112592-245154-133580-163046-280522-3555,122906-12303-20045-22455-17127-4520-31587-1109,43607-4611-4608-10415-15252-4202-18163-660,26288-1891-6463-24928-24009-18902-25840-889,36422-1717-5974-30471-17475-26607-21047-1719,8314-1966-2705-7613-9084-14084-15227-527,18092-683-2484-25483-16850-11923-9824-496,easy,yes
573945-15334-405725-360977-50716-14954-88528-50538,172759-3956-44812-98348-17779-25123-19521-31171,15925-2155-16714-13671-2512-2569-976-19217,13710-2280-15229-6261-7356-1730-1883-10372,25996-4673-6641-5040-1948-1581-1038-8003,13622-6939-22929-24950-4147-898-809-3311,18992-1843-9275-10117-1389-475-607-3214,6854-2296-5092-4846-1924-125-248-1906,difficult,no
148060-1305924-605504-857976-176384-919016-193028-306560,209656-156177-21395-130516-38279-161571-82073-114890,3422-20758-2645-187152-7031-43622-6523-7753,18897-26943-9868-53930-2149-10875-2811-14180,2488-14364-6473-12243-1976-9927-4396-20887,5835-27705-23741-23534-2079-5590-4455-25863,5279-11958-11371-18024-2026-4052-4003-36477,7722-13039-10923-17570-1664-7548-5251-11963,easy,yes
765467-36713-73834-59675-17149-250125-115007-629876,264413-17688-49424-54474-7833-22462-40781-35432,3423-2571-5113-20540-1064-4051-44252-11199,23490-1761-5791-8509-1723-3596-5269-6441,28896-2236-4148-2320-3074-1498-13559-4312,41799-4102-4512-1590-3765-2122-5085-3617,21103-1006-3388-2454-2857-1060-2628-1288,9048-2438-1435-3795-673-326-866-1588,difficult,yes
77537-415955-37333-150225-5056-693058-62364-317850,51950-46225-55937-12671-4470-282563-15109-110742,12824-34369-6229-2401-2556-45277-6135-13362,8323-20774-6576-923-1693-23804-6426-4531,13007-7997-6303-1317-1969-19147-4163-5183,27617-8409-5799-1544-3162-17457-11158-2809,11804-15579-6055-1111-1597-7631-6224-1557,6799-5977-1766-265-1020-7980-7788-1252,easy,yes
139882-95493-96271-246111-314970-154549-705848-801454,57698-27583-15401-141233-122343-54392-42480-204506,360-5465-4793-27983-22350-17353-25026-10204,6168-5293-4004-3653-25505-3411-4762-18431,8361-3003-1801-11342-2701-6619-25551-8404,3614-6454-2244-6810-22770-6403-13542-8351,5225-2028-764-2526-7593-4198-13357-6757,3927-1678-692-2053-15946-2186-8333-3910,difficult,no
22303-733423-322965-13092-57152-419193-1892807-21016,36899-103928-376481-28774-45956-150974-183324-54722,2975-2866-29043-8211-17175-30226-46794-31897,3694-1228-51693-1718-10464-2396-34321-7313,3376-8214-13117-3142-3396-5076-11512-5390,3702-7292-11790-4838-2422-11534-10850-4096,854-2818-7498-1193-1828-7161-4832-1604,1582-2182-7164-1454-2479-4562-6357-968,easy,yes
132576-52429-67892-14835-118617-31378-119885-428938,5220-13610-55781-7108-65560-62728-59726-15615,4221-2456-14102-1655-6836-1823-4263-4273,1770-1374-2470-2302-7353-3607-2787-8684,510-5261-5300-2128-3518-2098-17551-8511,664-2000-8252-5268-5739-6577-3179-9794,525-1091-4303-3522-2701-4897-3651-3999,431-1261-4210-2726-1578-2915-3148-8666,difficult,yes
1585665-822214-183677-1771116-856634-1003917-80821-993688,19923-261311-24620-118162-107822-224363-27661-188773,11433-29954-836-16004-28010-55516-8680-21275,7623-12459-1054-25654-7501-41868-3865-8481,4452-30758-1049-22465-8117-17775-5722-8743,10157-11377-1387-17936-3221-23421-2734-18402,13025-5146-703-8539-4206-6855-2361-3294,3635-3382-812-5196-2997-3778-395-1406,easy,yes
192777-620251-1697489-638577-862035-112295-124858-896872,3441-83242-283753-297893-382956-88986-16238-124058,1577-107481-11806-102878-50781-5317-1387-13486,659-20174-17053-29039-53962-4262-1154-19924,4235-25372-19551-12691-38232-2573-3696-8496,4164-19886-17551-13722-24087-2958-5403-24787,4584-28511-9995-38927-9279-1809-3984-9365,2535-10657-25653-14334-12817-970-2139-9159,difficult,yes
148505-76552-1052403-831811-306008-1868563-417831-253436,26525-68746-257682-7284-41337-71813-85313-246142,30720-8493-37559-9948-11782-30286-31457-37027,10126-2993-17481-5531-8123-17193-6716-6847,10373-2811-19889-3641-4095-9372-12678-11712,5643-2904-39413-3908-4308-18369-3839-7818,5746-4064-15102-1384-2586-10233-2605-8086,3283-4293-16993-574-1651-3389-2171-7622,easy,yes
142092-945188-346374-244098-103994-270546-257876-1384602,15642-325463-168266-163717-54568-72991-22246-163169,3507-18408-22701-10571-1184-16611-10260-8256,1615-29671-4165-7921-6632-11117-11050-3349,649-34906-14665-7673-4728-3065-7525-4347,618-32171-6568-6537-20940-14307-3123-9836,707-11853-3454-4054-19835-4584-682-1281,490-13427-6387-2753-3848-2459-919-1978,difficult,yes
1530327-121881-318330-66597-3250-3250-58602-574369,255286-248721-42472-42170-6729-6729-67785-22083,77004-105865-2297-11008-2447-2447-14739-7022,52247-11018-9522-8171-6240-6240-7406-8676,60924-10307-3785-6156-6845-6845-5954-8346,52509-6289-5827-6917-4591-4591-23188-4844,18709-5135-5655-3339-2346-2346-7542-597,10405-3680-1976-1466-1915-1915-8598-2947,easy,yes
890529-27577-132040-158913-293566-1095094-136299-85166,87657-12421-32781-265122-12459-58248-10962-10455,23125-5738-3469-16324-2284-35256-8423-9290,6217-6156-1720-5987-2703-11737-2647-1282,13874-2503-484-17900-2236-9992-4177-7972,12844-3460-2604-22679-4006-11289-819-7997,4006-4664-484-18720-1997-9029-1154-2654,2465-1498-538-10574-2431-4654-998-3264,difficult,yes
1189535-974052-1391449-901282-34410-302193-308414-802109,777222-276436-68230-977560-7806-133561-7989-259334,62962-96858-24465-323659-10162-59352-7953-65110,48092-69118-8622-44345-6986-14553-1773-2733,39193-6170-19426-32097-2203-26488-3718-7740,61895-45169-9017-61847-1283-5926-3128-10449,30629-30137-7234-23598-1242-4839-510-5978,49780-15996-13820-24073-993-2807-1474-3496,easy,yes
45759-10902-196465-279703-55953-2324730-450839-733300,46476-7075-19565-39809-65715-871812-25839-79617,22334-11326-1179-20360-1515-184036-3630-23166,55452-6660-7822-9407-1658-27223-2647-19694,35460-9968-1822-2213-1617-98774-2348-10720,10052-16236-2605-3586-1512-51973-1816-6301,9735-7193-1840-5711-1334-18415-1159-3960,5390-2173-4698-2242-513-24554-314-1498,difficult,yes
1630651-132272-75115-105172-46427-257096-95508-233765,43559-28353-5719-28445-6350-42298-50016-22857,5410-22108-1807-11283-7454-5244-9799-15540,3160-5201-1634-3908-2040-8048-3211-1519,13568-7734-868-2718-822-2170-5763-4550,7786-6204-771-3344-1985-18962-4229-16175,3994-1379-287-1703-1498-6351-1532-6591,2645-2346-217-3409-330-2357-1509-3398,easy,yes
489766-87971-169102-150562-230804-1329242-65233-252734,103100-66261-77227-12141-7955-380517-13088-197556,43371-4353-6123-4110-783-94480-5330-26237,13079-18696-6133-2014-315-69377-4639-22974,5846-2977-3701-1166-1076-57348-5459-23004,6934-4689-5970-925-628-15617-7866-15417,5024-4977-5820-544-169-4268-1911-7413,1961-885-2973-445-501-6772-2009-4348,difficult,no
49429-354505-172354-356714-638751-903554-341099-719971,17345-19665-137371-72725-454430-147305-48893-99743,4589-9346-5265-41566-25918-40796-4409-7659,2571-1239-5117-21306-27190-20743-15214-18578,2168-1371-8431-2871-10840-22593-8346-6136,1357-1364-22394-4708-25143-6497-24961-6065,732-1306-3612-10528-7830-3442-10892-9583,819-2155-8282-1669-8767-5670-4710-4923,easy,yes
715231-62974-119685-793177-189823-84257-116549-48740,83703-60910-147381-586619-92178-28237-57617-19540,21571-11097-16160-21128-19943-11564-10969-12110,11999-3360-14080-9930-2801-7028-2189-4325,5866-4799-3389-20735-7417-3787-2480-2318,4988-4896-4378-14621-2188-3682-6828-2929,5941-2261-1085-13567-2533-2644-3188-2195,1662-2071-1660-3338-2181-898-882-1202,difficult,yes
857875-192870-783995-192391-11087-208950-89244-47506,213902-17924-133948-89360-7751-40317-8570-23900,11299-884-22840-7133-4091-15278-2567-8501,48631-2630-9233-5581-2655-6272-2093-2913,15374-3851-10055-3548-657-2608-1534-3841,6685-3033-3416-3618-572-4341-934-2651,4154-2804-1760-3622-456-1031-660-1860,2223-2384-1188-2083-260-889-682-3068,easy,yes
89930-145420-626166-659852-112633-39060-2643836-427888,28582-61212-176704-426700-58343-18858-258080-105289,20741-10101-89571-80977-10823-680-87276-7029,1717-10158-7096-24303-561-832-23070-12543,2529-8598-24190-30935-1593-1365-12548-2621,4435-6136-54744-19498-2127-1454-14831-6191,3172-8179-30588-8138-3004-1088-12537-1411,3144-3723-18846-11188-1743-567-9547-1801,difficult,no
