delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
9799-50926-217887-6076-4550-55722-29730-44670,2844-4838-87289-14543-5485-9793-26198-5372,5725-4161-9997-1571-1247-4318-7255-2429,4956-15546-8976-24992-861-5598-2935-3344,717-6772-7042-10466-4869-13701-11419-4455,7448-46673-9486-32975-15393-17638-59382-10611,3749-16085-3597-17000-6264-7746-19034-5397,4786-8255-5881-10496-3059-12025-19418-1599,easy,no
334001-74327-195581-112078-1230-191890-661212-975252,13668-21430-15469-29770-2847-71237-201353-118282,6024-7037-5694-7813-1808-34071-136668-160741,8074-13365-7953-11673-11435-42722-108244-55373,19514-5087-7686-12249-11071-51087-58543-18297,63010-22886-7186-34474-18987-36645-59491-56323,25937-2264-4402-9884-39633-26674-18992-12734,10411-2063-4277-10771-13233-9520-10471-5561,difficult,no
16069-110182-244941-152473-49764-310669-21772-90201,6340-12571-133140-24602-31085-41157-46080-2876,2112-5570-8266-2676-14072-6161-30770-10283,6914-7659-5400-5245-8070-4003-18243-8900,4746-5719-7545-1972-15623-3480-14297-2259,3690-3547-8952-5323-15718-3736-43530-6776,2550-2922-887-1598-4489-2095-15100-11780,2118-1826-753-341-5763-1000-9216-2276,easy,yes
82468-1504290-179038-1592797-240344-614127-139259-782991,108670-144507-11979-46633-398648-40231-9131-404147,24550-150204-4523-52771-75760-1388-4511-44333,18289-15230-3644-12138-7686-2435-7343-12603,4959-86560-2051-7148-25391-3564-5083-30793,5116-35412-1673-14776-18428-6833-10645-48516,1844-15543-2259-30677-16679-2562-4609-14801,1730-11260-666-12391-7663-971-5587-9888,difficult,no
59253-69368-55025-890403-329313-425791-182841-282400,7517-91194-7834-79384-7362-40165-70594-9347,466-10255-813-1323-4676-8247-11289-2252,1494-2419-2970-24198-1060-7384-2881-1459,1302-4189-1991-12746-2789-9956-3671-1139,982-1688-8672-5742-3687-11861-3670-1131,227-1102-1946-4257-1463-24014-1431-304,394-1114-3517-2762-922-1653-1947-262,easy,yes
202965-307943-161774-241482-1324066-140699-45151-160517,16413-15572-6035-31755-246673-15555-85388-24717,4450-4878-1062-2847-35675-5908-5454-17788,2571-6448-2668-12980-50395-1863-5306-4916,3054-2283-927-13915-39199-2673-10953-3933,9912-10360-4565-3188-34890-1096-5301-12073,5540-4474-1009-4142-14945-612-2376-3365,3148-1432-1106-4673-15742-329-1150-3772,difficult,yes
379813-157966-281625-1891467-319605-658116-30039-99914,89400-162200-56317-208133-72271-43508-45130-14983,13326-25706-5135-82602-82582-9741-14781-1199,9289-20775-9795-33363-12072-4124-16326-1688,6621-7045-4625-19917-9423-4316-24658-711,13901-37650-6242-27061-7421-14742-23700-2315,8291-45017-5034-9167-6668-8670-28712-1865,3116-16578-3072-9591-2893-3044-13477-617,easy,yes
73725-86847-11519-74073-8286-92642-134121-162423,15869-26880-14808-29047-12895-12043-44830-20995,5761-3032-14379-22747-4128-4165-12056-14462,5230-24221-13941-4558-3498-8391-14057-7999,7922-11779-6198-10019-8831-8278-34031-5188,10198-47984-53854-40892-8579-7818-37169-13588,6282-14284-14459-15593-2406-5334-18112-4836,5545-8406-4668-4435-1283-711-7408-1204,difficult,no
165017-893538-642753-396501-414543-124829-578903-120015,107872-311641-250365-12392-22737-120044-158647-52742,21080-54728-128700-15564-4228-2083-37090-4927,3415-24033-7843-2572-9141-5977-14807-2488,6807-24796-121715-4208-7169-12112-7543-4286,6485-34646-30131-6495-16791-30297-35328-104187,4392-13503-39106-12100-5803-4598-17903-28372,5350-7232-10413-5434-2975-3954-8108-11871,easy,no
279186-129829-227364-119898-636679-38264-362853-87812,534850-15127-96295-23359-182529-12272-54658-39545,49752-5180-3078-5673-53419-4207-9524-11462,23554-3813-10121-14856-51425-6009-10486-35686,11720-4519-6604-3022-17069-1944-5473-18087,26059-9276-10550-11223-29795-7540-4452-19516,6389-1987-5883-2559-12724-11453-2729-12444,4550-1511-1332-1381-26725-2320-1955-5201,difficult,no
134862-214615-5116-28176-1083940-81892-5987-3656,79166-59778-2602-40274-66518-31025-8175-3946,11251-15679-2612-4406-17144-9796-7156-4635,30860-9612-6770-2355-6875-1382-8131-7655,20821-4274-2449-8720-5829-898-20232-24177,51576-15567-16787-22757-12940-5948-62190-35857,31858-6636-5788-12230-10032-7526-10673-7157,15047-4419-2561-2931-3768-3790-8304-9923,easy,yes
235534-325179-189669-145647-167152-123162-164930-3004028,19895-30757-123188-8222-48646-9872-102872-225791,1674-26742-16795-4766-3391-2681-24917-39120,2747-9622-19306-5103-20311-165-16334-25923,3578-5161-19893-10702-6706-1271-32278-32965,7720-5866-16935-10828-31998-1707-28875-31763,1891-3433-30171-1775-4427-1040-15706-5023,2009-1471-9465-1049-8921-357-10702-7530,difficult,yes
15250-68365-5786-2375-11812-30600-12762-125437,6473-8519-4761-7853-6104-7134-2387-8755,3820-9012-1930-2030-14905-2470-467-5067,1780-8944-2760-10086-3288-10370-1987-2213,5175-6291-4351-9801-9047-10031-3963-11946,4076-8103-3177-30621-27807-39401-15649-20455,2508-10358-1875-8195-17667-7222-2258-10181,1910-6618-1872-5378-5335-5393-1025-2542,easy,yes
646321-535740-65140-29840-255627-46321-171470-329348,37572-180417-8074-27625-18914-1904-232044-88447,7115-6341-2877-21899-1149-732-153561-20556,2018-8287-2389-4157-1584-1451-51293-6983,18189-18228-3707-11161-9989-994-18408-11445,13856-47377-24117-74058-7112-2119-40400-10780,12781-17965-2114-10338-4095-846-7139-13053,6556-9430-2552-5317-1902-298-7731-7640,difficult,no
9821-22792-8778-4770-10749-5167-128668-435546,18012-39192-48660-32726-12827-3977-41391-264016,6467-17088-7252-10408-3619-3027-18287-17225,13728-4785-7231-7756-7542-797-40352-46326,14616-8889-35197-12729-13501-1611-14477-7968,21276-36262-29725-27080-20737-6119-72777-34175,7135-7961-12242-7395-9179-12865-35391-73774,6820-14350-21346-8750-11270-1656-20256-12102,easy,yes
571936-105158-156849-992341-1516368-102280-95465-1081024,193740-7215-226992-626617-65068-24363-44860-106675,53647-1803-26889-176220-13745-1595-10635-11018,39682-1047-11647-76382-24310-3561-8993-9538,15336-3262-17094-123096-18459-4143-6588-10971,86267-14230-6713-90578-10396-15734-1584-12210,12778-3779-2678-39863-2073-6161-1351-3202,23557-3302-2980-15695-2187-3805-578-3763,difficult,no
284241-13084-35300-832315-477883-289023-328927-28448,55626-10479-9085-370520-74524-25736-30764-12468,22044-26249-5230-75271-14537-17144-25592-8307,4974-8660-11467-6906-37071-9285-13935-13841,13227-6376-3509-11104-26951-3640-5684-15971,65078-44447-14504-69024-38212-5757-8475-103551,7409-28263-10309-48557-25287-1456-5965-37608,11171-11895-2051-14817-11779-1242-3642-22341,easy,yes
421292-4125-10984-55708-25425-72756-76766-130627,18360-8059-2672-44064-78942-18772-15973-99564,10195-2342-641-14523-8318-1286-7166-6444,18733-1990-2230-3282-5819-590-3346-5966,4187-2764-389-5403-2392-1476-2004-5992,5962-3276-2686-3359-3022-2634-4854-2886,2072-1080-2736-865-1256-1459-925-1736,1547-960-956-634-1580-1003-1340-1325,difficult,yes
1506765-217888-198702-151896-276361-1146823-819726-186015,186729-15058-76674-50293-52242-260560-99017-109420,50948-16955-18425-5109-5221-31351-7030-32937,6835-1992-25906-11765-21252-50382-10830-7879,25906-2551-15955-6563-13199-18185-7061-20122,23609-3573-12053-16378-11916-50072-5635-4330,11988-1224-3354-7389-4021-12947-2385-1168,6869-627-4330-7052-2022-4608-1316-1359,easy,yes
602450-27526-1307352-33944-80671-91391-7939-303004,10124-26363-113953-35925-162112-12575-1793-184781,21209-1026-7396-20549-33731-2100-5478-47768,13820-4834-17286-5897-7893-3188-4722-26403,14262-1125-16411-9593-6978-6771-10269-17372,21083-2925-31221-8105-4252-6506-21734-12162,8642-1926-15773-1415-3827-1192-7283-3677,4568-2497-4449-1894-2539-1919-1877-4640,difficult,yes
71085-2775849-87940-628866-90259-135061-78733-57383,80790-219021-556614-11761-28431-51762-3804-25783,18071-42291-22837-19500-4098-18141-1519-30945,8188-44692-35861-17656-1626-4320-3160-3201,8964-39606-15683-5546-3754-3733-1969-12174,3952-29690-8369-3106-2252-3781-1198-7481,1471-9374-3441-2366-1181-1167-331-6228,890-5814-2656-3071-585-478-162-2948,easy,yes
20113-18442-17971-24965-175793-7188-6735-45003,28759-30394-19072-5819-61024-30335-6929-20655,7894-15565-2173-9753-9753-6390-20711-1429,3927-29405-4566-17522-3394-5923-5047-2405,3725-10460-2342-7411-3404-10885-12631-2191,2419-13709-2984-10528-9142-11438-16832-2435,1012-5456-781-6439-1222-3734-6349-1330,1641-3625-977-4392-452-1891-2418-648,difficult,no
118582-2866-59251-391517-100855-4104-5331-2133,24700-13533-5107-45155-103663-4882-5646-11254,1627-3290-8224-3681-5546-1844-3354-3552,8259-5022-7296-7220-5508-4692-3725-4781,6550-9132-3925-10315-13496-14156-2712-7731,21487-50457-74097-27688-49485-27925-49826-23306,3581-25803-21760-12838-36940-23071-5296-27602,2639-10054-14001-10991-7067-6333-10359-16489,easy,yes
109493-121829-38021-610830-19685-23965-259837-43302,27632-57874-9769-131956-15968-103352-175439-31997,25217-4810-7955-34999-18930-95978-38799-46699,9582-10538-4382-202616-4924-28254-40032-24998,5661-5865-5239-21025-11047-37835-58276-51791,4285-7117-7673-18349-7556-24346-10050-9585,936-2119-2951-3826-2244-19806-11703-9188,1494-722-559-2406-1224-1278-2373-3466,difficult,yes
473325-56581-189778-334557-780927-841734-2599768-85849,102114-7331-26680-222274-101616-133372-98901-9190,13836-2279-1460-36792-24079-24996-26506-1187,13229-7581-4452-10777-15400-10668-31865-1575,17624-3970-5845-6668-15122-3982-8437-1416,69215-13985-8486-6449-12372-6985-57823-1257,20850-6408-3153-4924-15515-5217-22288-1437,8228-3206-2391-3972-14761-4309-6821-477,easy,yes
71521-1183756-7367-431028-41196-98651-35627-97454,17517-70851-11974-82854-29693-24100-4416-38246,4833-10979-10166-26581-1409-2681-2747-12381,2273-16476-12738-1739-5106-34934-1966-1183,3211-8339-8435-11020-1440-14517-7779-4876,2518-7668-12305-5228-3098-14973-1283-1944,600-2619-1647-386-305-7560-938-1543,513-2071-1520-364-414-1222-576-466,difficult,no
18841-1410481-1098093-488501-379640-162423-8292-345540,42093-40683-147616-16786-48591-23932-11556-32999,2597-39297-18881-10332-13097-22735-3082-55343,7161-30507-45401-15193-38657-4795-6232-11047,9921-31610-13156-7144-10601-10869-5464-13184,17764-42444-12669-44604-13712-24513-5072-22288,12098-15506-11891-31043-9346-14513-2467-10352,3855-6339-7648-6204-7765-5397-2849-9557,easy,yes
18633-15699-1216-45534-121050-81267-159435-73611,23607-15777-9349-28931-34940-21474-8785-25693,8236-5950-909-5180-3965-2862-1858-10104,5531-5046-9561-3334-1802-2160-1240-1680,7189-10098-3261-1381-4956-2862-434-4568,8501-6043-5483-4019-927-3180-1043-3517,2581-4735-2362-394-1461-901-502-636,1551-1827-1578-434-707-920-84-556,difficult,yes
8077-98797-70783-267097-498082-103394-896302-140557,14389-8441-6022-38892-271180-6377-126641-21596,7700-4767-4250-4879-23068-3517-54011-8624,11642-3960-1276-4681-9637-851-12397-2722,52955-2160-1815-7912-11139-2849-17283-2349,32734-2940-1023-8972-23101-1661-14994-31445,10971-1505-499-7953-15911-1117-9526-5717,31895-528-346-1718-14136-1125-4234-6330,easy,yes
228838-1562932-46059-36551-25846-29461-66285-1647363,28891-141749-9403-36278-16932-75753-35415-182408,8634-65197-1119-20615-238-8499-744-64853,10484-24042-4973-11623-430-2777-1456-5545,11642-25981-2744-2295-2867-2068-1609-31815,4181-7215-2194-2761-455-2804-931-9844,2331-2851-968-3378-423-865-189-9222,1319-3524-1276-4999-199-862-680-1594,difficult,yes
308225-749214-3611-52535-28938-182553-24494-46059,290867-72301-2168-6634-5547-21551-18629-27687,11764-13509-1551-226-8775-7861-7217-3844,9192-4901-1491-1783-13585-1399-1816-3000,27283-3790-3852-1012-2953-5317-6129-5038,2590-6064-3351-637-4397-4863-4343-6964,2655-3002-2389-345-1672-1114-2151-642,2753-5821-1585-206-1337-1191-1194-1388,easy,yes
204881-396083-11436-31496-1004358-349472-5391-78445,60435-48565-6697-15181-233144-70410-2178-39468,35529-11186-2865-1696-16769-6022-522-9569,9977-5452-4258-1756-9206-5000-1091-697,18268-3419-4205-1125-26040-9548-2103-3776,6668-3371-4431-909-13041-6336-2137-3983,4640-555-1170-690-10192-2063-1134-2362,1565-2352-1309-311-8778-1945-820-1037,difficult,yes
122856-111557-87486-28485-14668-269664-61822-458813,9390-13294-16369-14820-10624-181810-23133-11856,4602-3074-5895-8354-7830-14488-6209-5705,1415-9857-1185-3536-5654-5464-3638-2292,5870-5343-1811-4192-12864-13605-3487-6818,11046-9017-4990-8051-56682-51053-1462-5643,6686-6742-2866-5408-11670-9003-909-2472,1537-4963-2122-3778-10430-12593-867-1602,easy,yes
128588-354045-831461-111925-79038-87421-220014-1779433,16863-119387-65971-51438-5549-34210-39477-301639,11805-12010-19789-25113-2390-6200-1586-99588,6214-18168-6326-15655-1285-6463-1154-46400,16029-9533-18561-14603-613-4605-8951-11119,15938-11711-16380-13868-1789-8195-22721-50920,6904-5068-4297-6570-394-3843-4748-31375,7311-3554-5050-5423-556-2104-4066-16920,difficult,yes
308898-721620-421321-367110-759866-69192-204429-38322,78080-109036-74524-50431-148154-80632-53289-5385,28899-46931-166359-17113-59309-18945-42629-2639,25376-36611-48866-5318-19727-32773-15372-2812,16697-30089-40762-5163-42585-9198-16485-3390,20072-8061-15328-3746-16084-8975-8394-3731,2914-3380-6842-901-13518-5008-4666-504,1409-1630-4432-697-6562-2663-1712-1254,easy,yes
686925-129637-462593-4556-47235-36325-102621-10821,62458-93327-66447-2571-2393-39034-6008-20608,14441-21544-99068-475-556-11571-1086-2737,5088-8569-14766-561-7748-3643-1923-15342,4862-6333-6126-409-3517-1893-2251-6422,6129-29217-30337-2580-17403-6103-2014-12684,5484-24895-8199-1333-4962-1278-518-4986,3286-10513-7705-982-4590-2250-253-3557,difficult,no
10718-37507-13765-252223-61249-131962-68563-5649,4425-33026-15874-38998-15332-40619-35078-6507,5976-901-23640-20240-3525-7947-11542-4070,4494-2418-29326-7729-1330-9473-4603-1836,14437-5802-22588-24313-460-17083-2516-2442,16715-5084-13300-22982-4090-35891-7552-5316,11807-4327-12340-8479-2113-14474-4373-4026,10899-2059-5129-11697-3146-5658-2343-1465,easy,yes
1481941-170604-800511-744553-768535-1434789-167251-321332,150132-14342-37206-297930-134246-185794-153293-69613,146918-3721-73653-128243-29409-15929-11301-21786,69397-10814-27147-12661-41489-13224-9248-2325,24082-2410-8390-18491-7724-16020-8702-5404,26703-2280-8884-23375-27218-11231-41878-12487,6551-700-4163-6212-8079-4657-13004-1210,7514-936-942-5029-10048-7605-6850-927,difficult,no
771191-20853-11113-284020-137435-35983-1433958-319779,129181-27825-2964-165398-18161-45019-95389-161051,78898-3617-10913-21537-4905-23912-27993-35583,24162-8008-11676-22988-13499-27993-51470-6322,16532-5793-1825-39862-16979-6900-20532-11124,17330-1626-4114-21003-15380-14135-5667-7225,20076-3026-2103-5525-2297-3025-5616-4595,8872-1035-1264-3783-5671-2467-4479-3534,easy,no
3408-87825-1692012-167253-233526-240846-74429-44384,20160-55002-169277-23663-47782-19050-34867-67117,2120-26948-7053-3068-3104-2763-864-10562,591-29236-21877-3311-19092-4779-801-1512,1627-20162-15644-4531-2077-3136-2203-6025,1593-27889-18519-5809-4918-4077-1696-5333,427-12833-6461-1032-1543-1930-675-3452,255-4776-4701-793-1792-1206-387-1345,difficult,yes
