delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
646321-535740-65140-29840-255627-46321-171470-329348,37572-180417-8074-27625-18914-1904-232044-88447,7115-6341-2877-21899-1149-732-153561-20556,2018-8287-2389-4157-1584-1451-51293-6983,18189-18228-3707-11161-9989-994-18408-11445,13856-47377-24117-74058-7112-2119-40400-10780,12781-17965-2114-10338-4095-846-7139-13053,6556-9430-2552-5317-1902-298-7731-7640,difficult,no
571936-105158-156849-992341-1516368-102280-95465-1081024,193740-7215-226992-626617-65068-24363-44860-106675,53647-1803-26889-176220-13745-1595-10635-11018,39682-1047-11647-76382-24310-3561-8993-9538,15336-3262-17094-123096-18459-4143-6588-10971,86267-14230-6713-90578-10396-15734-1584-12210,12778-3779-2678-39863-2073-6161-1351-3202,23557-3302-2980-15695-2187-3805-578-3763,difficult,no
421292-4125-10984-55708-25425-72756-76766-130627,18360-8059-2672-44064-78942-18772-15973-99564,10195-2342-641-14523-8318-1286-7166-6444,18733-1990-2230-3282-5819-590-3346-5966,4187-2764-389-5403-2392-1476-2004-5992,5962-3276-2686-3359-3022-2634-4854-2886,2072-1080-2736-865-1256-1459-925-1736,1547-960-956-634-1580-1003-1340-1325,difficult,yes
602450-27526-1307352-33944-80671-91391-7939-303004,10124-26363-113953-35925-162112-12575-1793-184781,21209-1026-7396-20549-33731-2100-5478-47768,13820-4834-17286-5897-7893-3188-4722-26403,14262-1125-16411-9593-6978-6771-10269-17372,21083-2925-31221-8105-4252-6506-21734-12162,8642-1926-15773-1415-3827-1192-7283-3677,4568-2497-4449-1894-2539-1919-1877-4640,difficult,yes
20113-18442-17971-24965-175793-7188-6735-45003,28759-30394-19072-5819-61024-30335-6929-20655,7894-15565-2173-9753-9753-6390-20711-1429,3927-29405-4566-17522-3394-5923-5047-2405,3725-10460-2342-7411-3404-10885-12631-2191,2419-13709-2984-10528-9142-11438-16832-2435,1012-5456-781-6439-1222-3734-6349-1330,1641-3625-977-4392-452-1891-2418-648,difficult,no
109493-121829-38021-610830-19685-23965-259837-43302,27632-57874-9769-131956-15968-103352-175439-31997,25217-4810-7955-34999-18930-95978-38799-46699,9582-10538-4382-202616-4924-28254-40032-24998,5661-5865-5239-21025-11047-37835-58276-51791,4285-7117-7673-18349-7556-24346-10050-9585,936-2119-2951-3826-2244-19806-11703-9188,1494-722-559-2406-1224-1278-2373-3466,difficult,yes
71521-1183756-7367-431028-41196-98651-35627-97454,17517-70851-11974-82854-29693-24100-4416-38246,4833-10979-10166-26581-1409-2681-2747-12381,2273-16476-12738-1739-5106-34934-1966-1183,3211-8339-8435-11020-1440-14517-7779-4876,2518-7668-12305-5228-3098-14973-1283-1944,600-2619-1647-386-305-7560-938-1543,513-2071-1520-364-414-1222-576-466,difficult,no
18633-15699-1216-45534-121050-81267-159435-73611,23607-15777-9349-28931-34940-21474-8785-25693,8236-5950-909-5180-3965-2862-1858-10104,5531-5046-9561-3334-1802-2160-1240-1680,7189-10098-3261-1381-4956-2862-434-4568,8501-6043-5483-4019-927-3180-1043-3517,2581-4735-2362-394-1461-901-502-636,1551-1827-1578-434-707-920-84-556,difficult,yes
228838-1562932-46059-36551-25846-29461-66285-1647363,28891-141749-9403-36278-16932-75753-35415-182408,8634-65197-1119-20615-238-8499-744-64853,10484-24042-4973-11623-430-2777-1456-5545,11642-25981-2744-2295-2867-2068-1609-31815,4181-7215-2194-2761-455-2804-931-9844,2331-2851-968-3378-423-865-189-9222,1319-3524-1276-4999-199-862-680-1594,difficult,yes
204881-396083-11436-31496-1004358-349472-5391-78445,60435-48565-6697-15181-233144-70410-2178-39468,35529-11186-2865-1696-16769-6022-522-9569,9977-5452-4258-1756-9206-5000-1091-697,18268-3419-4205-1125-26040-9548-2103-3776,6668-3371-4431-909-13041-6336-2137-3983,4640-555-1170-690-10192-2063-1134-2362,1565-2352-1309-311-8778-1945-820-1037,difficult,yes
128588-354045-831461-111925-79038-87421-220014-1779433,16863-119387-65971-51438-5549-34210-39477-301639,11805-12010-19789-25113-2390-6200-1586-99588,6214-18168-6326-15655-1285-6463-1154-46400,16029-9533-18561-14603-613-4605-8951-11119,15938-11711-16380-13868-1789-8195-22721-50920,6904-5068-4297-6570-394-3843-4748-31375,7311-3554-5050-5423-556-2104-4066-16920,difficult,yes
686925-129637-462593-4556-47235-36325-102621-10821,62458-93327-66447-2571-2393-39034-6008-20608,14441-21544-99068-475-556-11571-1086-2737,5088-8569-14766-561-7748-3643-1923-15342,4862-6333-6126-409-3517-1893-2251-6422,6129-29217-30337-2580-17403-6103-2014-12684,5484-24895-8199-1333-4962-1278-518-4986,3286-10513-7705-982-4590-2250-253-3557,difficult,no
1481941-170604-800511-744553-768535-1434789-167251-321332,150132-14342-37206-297930-134246-185794-153293-69613,146918-3721-73653-128243-29409-15929-11301-21786,69397-10814-27147-12661-41489-13224-9248-2325,24082-2410-8390-18491-7724-16020-8702-5404,26703-2280-8884-23375-27218-11231-41878-12487,6551-700-4163-6212-8079-4657-13004-1210,7514-936-942-5029-10048-7605-6850-927,difficult,no
3408-87825-1692012-167253-233526-240846-74429-44384,20160-55002-169277-23663-47782-19050-34867-67117,2120-26948-7053-3068-3104-2763-864-10562,591-29236-21877-3311-19092-4779-801-1512,1627-20162-15644-4531-2077-3136-2203-6025,1593-27889-18519-5809-4918-4077-1696-5333,427-12833-6461-1032-1543-1930-675-3452,255-4776-4701-793-1792-1206-387-1345,difficult,yes
931874-1326907-1076365-20306-624658-43660-203419-1327121,1144715-197890-71406-22226-204759-11406-7619-181596,64971-59015-27092-34258-13871-3602-29529-32885,30459-17365-10960-42967-5756-902-6446-19605,87305-43931-5139-68967-15440-563-6314-26503,40531-73655-16953-53145-54298-4180-9648-13592,43059-17213-5601-13468-13611-1046-2312-6793,15996-18059-10108-12236-9491-774-2510-6225,easy,no
860412-359666-241582-188919-216326-165171-380174-297347,316224-74971-104395-29396-78538-48043-90451-356639,7642-82278-5693-20120-20401-16074-24577-18838,58074-12267-5827-2824-11775-9963-3007-21940,18902-5578-16480-3158-6943-488-3857-11707,56966-14578-20543-13960-10000-17681-12255-15916,43610-5276-15531-7507-16866-11158-6150-4290,42761-3056-5721-7224-5886-3467-2144-3285,easy,yes
1751889-1283783-1723085-352588-1086079-385373-636887-166246,680136-328151-30932-73022-113542-80666-86737-41029,65380-54547-30461-11380-46203-3765-8877-38713,28365-63899-12361-10109-11201-6302-21109-24446,39380-60314-8926-6505-17012-12108-7026-16477,45639-41506-35319-8896-53509-4634-56915-12074,34569-24643-17481-14479-19153-7141-31947-14142,11210-12639-16945-4448-16919-3433-12073-2668,easy,yes
295749-369306-5355-65063-1517822-451846-88260-88843,34260-134552-4912-28827-174054-218210-38549-20246,10524-3615-1411-10598-72584-45610-11219-16746,1766-35312-10377-4121-2805-10220-1831-2637,2894-17016-5226-7430-22818-37289-2968-1271,20192-33832-22895-6229-51192-38072-3560-2386,3668-13877-29998-7759-27929-38521-6992-1347,3863-10996-15699-4888-11897-12452-2789-689,easy,yes
379813-157966-281625-1891467-319605-658116-30039-99914,89400-162200-56317-208133-72271-43508-45130-14983,13326-25706-5135-82602-82582-9741-14781-1199,9289-20775-9795-33363-12072-4124-16326-1688,6621-7045-4625-19917-9423-4316-24658-711,13901-37650-6242-27061-7421-14742-23700-2315,8291-45017-5034-9167-6668-8670-28712-1865,3116-16578-3072-9591-2893-3044-13477-617,easy,yes
924915-199465-115077-140189-80654-397571-1997459-980004,345228-24484-14919-28147-28448-59927-221733-641621,9207-15468-4019-5298-17444-37987-48256-108855,5482-11091-4555-3784-23574-29590-76667-79568,29774-15745-2637-1961-21936-45512-57782-11188,106032-35479-5609-1251-15456-24619-31150-85100,25428-49941-8935-1197-9190-17550-9974-17420,15797-12515-3279-710-9172-13320-13400-8724,easy,yes
284241-13084-35300-832315-477883-289023-328927-28448,55626-10479-9085-370520-74524-25736-30764-12468,22044-26249-5230-75271-14537-17144-25592-8307,4974-8660-11467-6906-37071-9285-13935-13841,13227-6376-3509-11104-26951-3640-5684-15971,65078-44447-14504-69024-38212-5757-8475-103551,7409-28263-10309-48557-25287-1456-5965-37608,11171-11895-2051-14817-11779-1242-3642-22341,easy,yes
473325-56581-189778-334557-780927-841734-2599768-85849,102114-7331-26680-222274-101616-133372-98901-9190,13836-2279-1460-36792-24079-24996-26506-1187,13229-7581-4452-10777-15400-10668-31865-1575,17624-3970-5845-6668-15122-3982-8437-1416,69215-13985-8486-6449-12372-6985-57823-1257,20850-6408-3153-4924-15515-5217-22288-1437,8228-3206-2391-3972-14761-4309-6821-477,easy,yes
1499686-68834-16787-108132-425760-569026-118783-35496,80126-10325-4739-17297-15286-17248-7264-15410,12633-5102-2435-3941-6289-1703-1698-2743,30937-3886-1834-5598-6896-5077-1786-682,8571-1979-1517-2920-3036-909-4515-1656,42976-5124-4653-3939-10734-6265-3719-6953,17438-1941-1763-2237-2231-2727-5261-894,15331-1506-1537-2812-2188-1655-3495-987,easy,no
51052-495137-2888-710529-871807-71807-475476-49304,31918-41888-1944-75901-17730-16534-71872-31253,7882-7026-1043-25929-10391-20866-2205-3628,2659-4192-1037-18214-12346-4191-11958-8185,3285-10455-1083-29078-4521-1734-11696-2855,6929-41371-14937-68726-10319-1915-9149-7166,6036-15103-8762-62172-7989-2285-9864-4486,4080-9905-2605-18487-5432-732-5803-1026,easy,yes
1608227-369192-182567-95386-364361-142327-1961617-508465,296994-22491-9023-9702-61463-42745-121967-303435,31011-10304-3405-4570-11749-16228-33498-45497,17711-10082-1134-4988-32587-12196-71580-38725,12449-30552-1269-2382-9596-18559-23111-13139,29788-54062-2191-45420-47157-9482-23187-43443,11023-70552-1482-24195-19701-6630-25598-16366,11898-13960-946-11022-21633-4464-11434-15361,easy,yes
432327-19650-639894-14252-87157-55428-283876-185489,88659-19875-27848-5212-45100-48834-6239-31808,16808-5225-7129-4838-3292-20726-3957-4617,1840-2643-5999-11329-6940-6421-2011-5517,5814-6052-7778-9230-2651-3922-5226-5506,12505-8051-62113-56153-6144-5709-14386-8119,22345-15348-44567-10056-3011-4519-4897-2569,5516-2899-13358-14310-1839-1967-3362-4063,easy,yes
364169-61381-969351-61965-48463-139887-303764-85200,15369-59351-89732-14793-10917-60985-22002-68200,3910-7535-19262-9034-4245-39720-1198-8140,6062-2659-3891-2638-531-10260-2016-11869,3972-6207-18380-5785-693-5464-2292-11622,8120-4311-75885-9588-1233-8541-1891-10817,5227-6504-25686-5324-1196-7481-784-5327,5852-5590-20718-3761-607-3823-1040-4436,easy,yes
2350929-96855-34262-179151-49363-166202-72388-58100,82763-119919-18028-33396-41913-53110-55575-30538,36347-14390-1166-13621-15431-32278-15656-8009,18887-5087-9462-2833-2636-5285-3286-1055,24337-17842-12149-7039-7856-4308-5606-1689,42657-27139-36267-7877-6883-14374-15492-10253,7878-10862-10354-4875-2420-4168-2859-9140,11646-10874-6518-1401-2718-2688-2189-3547,easy,yes
122856-111557-87486-28485-14668-269664-61822-458813,9390-13294-16369-14820-10624-181810-23133-11856,4602-3074-5895-8354-7830-14488-6209-5705,1415-9857-1185-3536-5654-5464-3638-2292,5870-5343-1811-4192-12864-13605-3487-6818,11046-9017-4990-8051-56682-51053-1462-5643,6686-6742-2866-5408-11670-9003-909-2472,1537-4963-2122-3778-10430-12593-867-1602,easy,yes
61578-333065-6249-55779-11626-23334-123244-219622,21548-62523-31706-27482-6743-23308-33209-38442,7462-3969-4014-15704-3033-8026-1232-10135,5797-13405-6659-3880-1235-7780-2607-1837,15155-14333-12947-1404-4923-1951-3358-9647,8058-65669-38948-9049-6060-3068-10612-9564,5032-13722-15395-2768-5542-3107-3377-7169,4960-13061-11658-1587-2561-1212-1862-1699,easy,yes
90976-405941-21849-77853-79614-53348-62734-66788,22629-143604-8767-12777-865-7943-3937-3808,11734-47663-5851-1342-2701-1877-4365-2781,20620-8513-4010-3823-2592-2180-15561-1376,24094-10407-4547-1572-1915-1662-4181-4821,18778-22781-33792-5021-6467-6442-15631-6791,25999-31227-7932-2121-3503-2283-4738-2231,9414-16587-14275-2179-2734-958-5765-1104,easy,yes
4820-49948-9623-27888-19472-58518-88052-22243,4076-6446-7904-7370-4583-9659-33261-5001,5578-2673-2318-6129-5439-12251-2249-1800,1562-2324-7792-3366-5958-1934-1957-2921,4348-3444-8090-18975-12001-1105-3497-5481,6103-11041-14133-88170-90850-5699-9284-7284,2917-3011-7931-23109-20760-2423-2718-3901,1683-2593-7236-12330-5666-3476-2070-1443,easy,yes
508204-686756-188196-94852-296891-329806-15179-59464,69529-227831-31157-17394-30513-19991-10012-63035,40950-55949-736-1662-8281-4013-5619-5627,14097-59117-1216-2159-15018-13483-3222-3247,5217-40554-329-2967-4555-11787-3754-13493,17432-43318-8080-14562-9433-43432-11775-7334,16989-57545-1758-3554-2250-25676-9414-4383,27105-44070-801-4423-1527-18639-2813-3771,easy,yes
1021474-151300-54302-88934-1206679-1249654-43013-25898,971075-17367-51380-71103-43199-41643-1578-1230,10679-260-15729-15574-52907-39072-557-8041,31311-3288-11542-23405-20655-2970-1033-9866,37841-2990-15148-33938-13329-4938-1049-8260,41164-20269-38237-18839-39124-16417-2504-49356,40277-2867-27804-6025-11925-8122-1318-26212,31584-3634-18118-4046-3705-4886-1768-11926,easy,yes
134862-214615-5116-28176-1083940-81892-5987-3656,79166-59778-2602-40274-66518-31025-8175-3946,11251-15679-2612-4406-17144-9796-7156-4635,30860-9612-6770-2355-6875-1382-8131-7655,20821-4274-2449-8720-5829-898-20232-24177,51576-15567-16787-22757-12940-5948-62190-35857,31858-6636-5788-12230-10032-7526-10673-7157,15047-4419-2561-2931-3768-3790-8304-9923,easy,yes
118582-2866-59251-391517-100855-4104-5331-2133,24700-13533-5107-45155-103663-4882-5646-11254,1627-3290-8224-3681-5546-1844-3354-3552,8259-5022-7296-7220-5508-4692-3725-4781,6550-9132-3925-10315-13496-14156-2712-7731,21487-50457-74097-27688-49485-27925-49826-23306,3581-25803-21760-12838-36940-23071-5296-27602,2639-10054-14001-10991-7067-6333-10359-16489,easy,yes
9799-50926-217887-6076-4550-55722-29730-44670,2844-4838-87289-14543-5485-9793-26198-5372,5725-4161-9997-1571-1247-4318-7255-2429,4956-15546-8976-24992-861-5598-2935-3344,717-6772-7042-10466-4869-13701-11419-4455,7448-46673-9486-32975-15393-17638-59382-10611,3749-16085-3597-17000-6264-7746-19034-5397,4786-8255-5881-10496-3059-12025-19418-1599,easy,no
10718-37507-13765-252223-61249-131962-68563-5649,4425-33026-15874-38998-15332-40619-35078-6507,5976-901-23640-20240-3525-7947-11542-4070,4494-2418-29326-7729-1330-9473-4603-1836,14437-5802-22588-24313-460-17083-2516-2442,16715-5084-13300-22982-4090-35891-7552-5316,11807-4327-12340-8479-2113-14474-4373-4026,10899-2059-5129-11697-3146-5658-2343-1465,easy,yes
5134-57477-4020-147977-56043-28059-92284-23096,4052-43305-3759-41609-6529-8218-12500-2722,15301-31120-828-22265-6211-9377-8466-1860,9355-2587-1399-5964-10397-7776-9700-1134,12662-6644-4364-3664-6335-13904-8244-1013,24854-5654-9370-6421-16673-54065-23290-13861,8241-6805-4265-2117-9624-20935-23660-1830,11259-1978-2082-2308-7300-3996-9912-1842,easy,yes
17211-267411-5798-27903-23506-13172-36924-7463,21962-28791-5307-6643-30063-5330-13025-2306,8518-209-1591-2283-7636-9061-7188-1860,15970-1036-925-2745-2973-7644-8327-1120,7054-6288-4305-6970-3535-10866-19546-2966,83734-42293-5409-14825-21057-49989-27114-7902,7323-6066-5031-7693-9115-18836-13684-1480,18334-8203-1611-5765-12452-9979-12818-3120,easy,yes
15250-68365-5786-2375-11812-30600-12762-125437,6473-8519-4761-7853-6104-7134-2387-8755,3820-9012-1930-2030-14905-2470-467-5067,1780-8944-2760-10086-3288-10370-1987-2213,5175-6291-4351-9801-9047-10031-3963-11946,4076-8103-3177-30621-27807-39401-15649-20455,2508-10358-1875-8195-17667-7222-2258-10181,1910-6618-1872-5378-5335-5393-1025-2542,easy,yes
9821-22792-8778-4770-10749-5167-128668-435546,18012-39192-48660-32726-12827-3977-41391-264016,6467-17088-7252-10408-3619-3027-18287-17225,13728-4785-7231-7756-7542-797-40352-46326,14616-8889-35197-12729-13501-1611-14477-7968,21276-36262-29725-27080-20737-6119-72777-34175,7135-7961-12242-7395-9179-12865-35391-73774,6820-14350-21346-8750-11270-1656-20256-12102,easy,yes
143850-8514-31014-928-145385-12482-7779-2833,10213-7423-39628-3976-3932-1184-2841-786,2311-210-15445-6687-5827-2127-1413-4385,3280-4150-10513-9506-23470-2067-6429-13044,5827-1421-15138-6083-16022-5040-18649-11402,16031-7807-14361-11069-21389-7941-31106-31239,6605-3716-50606-5499-14455-1035-16481-10290,1432-3246-19058-7454-13469-2177-5718-3181,easy,yes
45717-871634-28644-31799-40547-369255-3989-121265,12613-161258-28133-4607-31347-16107-2163-51543,5554-19359-7499-966-651-3728-724-5778,13247-11728-3289-625-775-5469-2595-3742,13472-8600-29330-1203-8284-3804-1332-5845,22830-14083-9480-15625-10595-6932-7185-26212,16849-10604-15147-2812-4666-8385-4617-5985,14082-4127-13177-2317-3027-1499-2961-2166,easy,yes
46772-262216-101293-97091-194789-16968-19178-57970,17931-235217-42263-7472-110100-22322-5242-92719,1904-16049-9326-721-13127-9403-5867-26237,1547-6542-5048-1771-8227-12258-14865-10433,933-11789-3288-4701-19179-25524-18362-18217,3278-8342-14086-8970-35291-56857-47217-32048,4162-21228-5968-8493-42543-8544-14835-11759,1857-3606-3438-4036-5819-11544-7208-12124,easy,yes
1116503-1377077-47474-25600-30670-65100-31038-1694,50230-139478-15064-1360-15725-80232-2015-5254,8401-10878-15028-917-21341-13884-21891-1338,7093-13553-593-2220-17007-17035-10693-1251,23798-18994-17155-1791-17582-14044-26842-14743,105363-102848-51162-11749-49942-30412-50747-44620,51467-43147-30200-6205-18990-18246-12337-11866,6036-15518-8315-2854-6785-28313-8649-3412,easy,yes
10624-4118-114539-5177-105367-8529-2357-4001,5246-401-19375-1401-9869-853-6511-6617,3633-86-891-2909-3892-823-3757-4664,5071-807-966-810-2779-3234-4075-6735,6080-9762-8604-2785-14242-2914-6803-9000,9343-7316-32878-4519-41363-11169-29555-20596,4431-3265-13257-3881-27234-1981-11418-7839,2001-4981-5543-2102-6752-3081-6452-10673,easy,yes
741541-533204-264757-822032-1423961-42627-62827-200338,311646-85097-60225-172632-480418-8908-5322-2718,24177-22606-36755-165084-29783-1432-3181-10223,34686-11331-24607-51913-104582-1011-3225-4184,10263-5998-8296-126804-180924-3515-1958-4437,30478-13921-17697-177734-48552-3252-4338-3598,16162-16342-30268-41643-36649-1782-930-1640,27036-7787-6175-33614-30807-948-1104-1515,easy,yes
431634-232497-2947-78943-34334-53872-30402-42323,88407-53312-3941-33938-9458-4961-32343-7504,6946-34342-371-6398-1737-2650-13753-3469,18760-29013-1268-10535-5460-2043-5528-4949,9591-63597-1561-5789-1425-1469-9636-2163,28761-24415-11940-23464-7733-1463-19076-16593,6032-18148-1049-5936-4016-925-22810-2277,37610-5145-1892-4929-2176-540-5733-2624,easy,yes
16069-110182-244941-152473-49764-310669-21772-90201,6340-12571-133140-24602-31085-41157-46080-2876,2112-5570-8266-2676-14072-6161-30770-10283,6914-7659-5400-5245-8070-4003-18243-8900,4746-5719-7545-1972-15623-3480-14297-2259,3690-3547-8952-5323-15718-3736-43530-6776,2550-2922-887-1598-4489-2095-15100-11780,2118-1826-753-341-5763-1000-9216-2276,easy,yes
