delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
92352-302399-127866-2174254-260879-575208-579023-38814,40005-113298-75461-447827-12365-26504-28135-34810,6302-669-2801-29439-1288-14084-17083-15913,4616-7690-21942-17075-11598-8025-3114-12907,1786-26241-26421-20963-4734-11073-2866-13664,2599-6722-25453-10108-2256-6318-4507-10515,2786-7823-36191-14621-3624-7347-3319-8247,1470-11603-16159-5761-1321-4180-2679-4428,easy,yes
203532-181982-653347-1267855-1833551-264400-38765-207407,96033-50109-9263-81946-440214-65572-14633-41701,9214-1129-751-6769-142118-116214-526-36136,5567-477-6219-12553-116735-20349-4741-18384,24859-720-2991-12338-83447-26364-1804-17406,12927-1098-8593-4620-37199-32825-2837-28775,1795-562-3348-5047-49986-8691-296-4411,4458-446-3086-6334-23300-8419-264-4401,easy,yes
1307909-833247-709958-2732238-2760772-1345208-48888-190262,71187-181877-156690-227887-313104-174770-66659-19622,9139-22383-5947-67853-33320-59078-30398-5347,58331-71880-34730-18917-60025-88042-1644-3051,27371-46352-38614-8469-39189-44555-10706-5853,22172-33336-26529-21137-17397-28444-6433-5267,8346-12921-14753-4910-9168-8548-5589-1215,4582-10153-5984-6656-4078-9797-1261-780,easy,yes
370482-3778-166180-15482-26926-111983-88072-226878,32578-1987-12111-17048-47452-10835-16297-33595,842-2324-4623-18348-5278-2121-3486-6838,4542-715-1205-11862-12782-1659-3337-2453,3981-1357-2562-6195-4338-1221-6308-4429,2088-1220-2516-4817-6400-1005-7920-2980,2148-1488-696-3589-3048-677-3050-2102,1343-365-1367-1966-2786-397-3015-2583,easy,yes
2544951-22524-58326-248755-24677-20642-3295-24684,305793-9698-2740-10040-39132-6534-53511-29199,25352-2141-55-2192-6403-7561-47593-12601,70127-3312-2516-9042-25384-8031-26557-24019,39071-4215-1248-10194-5480-3212-1555-4945,26590-2026-996-3030-2064-3091-2354-3643,31530-1148-717-4219-1514-1631-1929-2026,7448-2195-458-1255-1497-1019-1127-712,easy,yes
245266-65047-153343-31672-13157-10959-24332-88664,4660-33135-13352-11178-11959-12581-16317-15502,1315-2468-4936-8750-7731-2096-6571-9445,8887-1866-3683-15746-10395-10505-18609-3131,3191-1891-5841-6716-1772-4542-4167-1578,4492-1849-5775-5501-3967-4082-3411-6194,1117-1292-6503-1885-1048-1012-3295-17152,1032-794-12462-2285-2095-2713-3725-3334,easy,yes
1755766-943934-789741-44025-714377-241751-237387-1666368,48545-169972-737110-30465-45005-52985-139402-1892746,15047-27806-39101-986-5668-19620-38755-274128,4236-58055-211778-4842-20701-181-42508-162308,9476-28406-68553-5018-8397-2702-26788-56076,13170-31597-109473-8129-3100-3173-11535-76018,23071-28168-96143-3379-4333-5489-16072-24017,8971-9433-65939-1764-1262-1372-6510-26022,easy,yes
120233-106940-31648-167080-15846-13244-344989-42286,22993-40665-7433-29988-11195-12798-19268-45827,4490-5936-2859-5406-2972-10195-5223-5987,2194-22129-10275-2117-8975-29398-9090-2116,3302-3140-3402-4356-3005-3011-29400-1227,1456-5872-6757-8760-2983-3610-5545-2749,922-4371-5144-3374-2223-4087-9934-1750,1309-1118-1083-5190-1055-1680-2736-914,difficult,yes
358427-908081-194148-131138-188040-327994-816367-90433,73179-82094-62689-45782-207444-23478-121115-94196,19431-11306-13487-20658-59345-5080-42592-23087,6766-14217-2967-13840-7993-2562-15775-13132,4505-2767-2759-2914-5241-911-38953-4982,4274-10115-4310-3230-16342-962-68223-6964,4381-18860-5013-4134-10093-1804-42145-4587,1850-9311-2548-1963-5472-782-13442-2920,easy,yes
61881-639925-217601-75899-268371-277196-178109-1304640,11833-186037-122845-7557-324774-165759-93053-337822,2763-48002-12658-2025-312986-22545-49040-108858,8649-13414-27542-1577-54735-18156-31400-60423,4501-28124-12113-1089-16127-12987-15471-49155,3663-25639-11269-2006-28302-14157-17850-21206,3104-15501-13105-1032-40484-13305-29174-72252,1318-29297-9906-551-30923-6968-17550-14604,easy,yes
1756001-670715-415148-888401-2136221-454785-281010-182589,662042-103084-27426-215699-258513-41906-4603-69276,183212-11640-15474-8577-31749-597-5160-6030,150518-28586-18400-24218-6344-550-2391-2947,47322-16334-7705-8372-5259-5893-2502-2520,70062-21855-19279-24889-8977-2624-2050-1745,55992-5788-5454-9155-3603-1372-876-762,26246-8083-9906-14525-5182-748-739-639,easy,yes
23647-75077-14885-24133-492532-475832-12338-60248,12601-9414-9503-8091-72794-23319-3738-13504,21623-7937-18207-9380-98095-8846-6645-11031,27217-4117-5360-8776-16045-2275-2165-9953,8107-2248-6385-5741-18277-5619-5022-18075,8766-1807-19295-12055-27172-5490-1515-11949,9070-1089-12706-7892-33937-2304-1650-18204,8301-742-4967-3731-17566-3300-2238-10840,difficult,no
4645-63472-14980-13226-52953-1732-26120-146413,16214-50073-8905-16298-28815-3571-24178-17734,4516-9208-14131-3343-7138-5511-19639-9208,6131-5319-3697-3868-5530-6377-7186-9527,10503-377-9922-4173-3576-8433-1135-6295,9914-3073-10231-7316-2489-7587-2716-2496,4837-1700-5596-8191-922-6780-1646-2008,9288-783-5087-3297-1007-3363-1217-1063,easy,yes
122642-19940-33217-39899-43388-13713-52873-38670,23644-53333-19896-16981-33851-4416-30623-32541,3008-12885-7091-3357-12451-5531-6591-23854,7683-18021-1805-3809-1229-2826-3356-4674,2095-34068-2363-2106-765-1383-2760-1018,1427-5951-2472-1273-1652-7405-3041-1054,1101-6394-1904-2038-1754-3203-630-2937,3618-6480-1779-1589-1239-3100-733-1221,difficult,no
137284-52044-2058-18237-7475-11254-6313-40008,21155-4115-5577-7094-7656-26254-19478-28664,14134-2013-3173-1077-11471-8345-1857-2506,11509-3123-3442-1933-7185-29130-15262-1596,33920-5892-1161-7648-9254-4968-8152-1054,13662-3364-4246-3541-19745-19817-15351-3759,8971-1590-2564-3702-7332-12533-10482-1852,9658-835-2057-1574-8394-17464-6527-1814,easy,yes
123772-7243-5672-6080-2652-10712-131955-46011,25556-13400-16290-13474-3502-5076-4817-27813,2640-2803-2110-2229-8044-4019-2996-5892,2959-27572-8642-17628-8993-9536-3977-3099,1475-7059-7735-14484-7110-11973-2897-8662,2393-11983-7622-9140-5966-13068-1218-9129,1299-19281-18546-11251-8563-1990-924-14078,530-20267-2766-2299-5281-5276-1369-4771,easy,yes
486938-1759-11769-84877-8284-5486-3859-32090,36201-15274-13643-22520-8113-2923-18374-7429,6408-10127-4616-5153-11386-5563-5894-10868,39273-15048-2693-1582-7040-11517-3813-10990,5767-1568-3251-1710-5273-2558-6218-6121,15939-10839-3933-1922-5494-8088-7708-8425,12750-15568-9755-2210-4448-6615-6151-4986,7498-6789-4005-1481-4029-2971-6926-6177,easy,no
72752-59424-207942-45748-52340-20096-44821-10087,15346-16006-59890-19132-18552-3739-14118-11927,6434-4776-10519-11139-4399-3614-2496-9742,5563-5305-4854-5355-3404-9882-2986-7905,2907-2734-1635-2131-3379-2483-922-2622,2381-2865-3130-1485-3060-7394-2035-5935,1157-2987-1811-2333-2098-2546-568-3825,574-1179-2704-1639-1769-4378-919-4297,easy,yes
562505-44982-48256-3496-120519-209065-836866-108500,543540-4950-21001-1376-20383-92300-87161-33283,80586-1850-6328-1661-35462-14841-8042-9324,91166-1321-3205-2915-31026-13776-14784-11322,28075-1553-8717-1539-6656-2397-12942-5498,103597-763-6298-4218-11359-2772-8979-10078,104246-861-4910-1477-11204-2586-12101-6022,19744-628-3374-2943-5589-1834-5319-5786,easy,yes
86948-3033-55816-41288-32931-56633-53329-65366,15564-11989-16322-16642-28278-20945-11651-7576,5115-12273-4108-10519-3478-1090-19256-3645,2926-20346-2449-706-2591-2223-4850-4787,3197-6330-2146-799-1752-248-6194-3723,2804-8728-1820-1217-2041-2025-8062-1484,2295-2565-2047-1880-1958-1374-3414-562,853-6122-1075-561-516-976-1988-1371,easy,yes
53376-4471-94790-13402-44560-3285-3191-167891,14260-10172-57887-6005-30240-6115-2421-61661,4305-10219-3115-871-8278-6356-3411-23754,10408-5909-21065-6975-6504-8765-2183-4425,3138-5386-6698-6250-6911-5712-812-5445,1783-12566-7546-5408-7371-4368-744-4223,1125-15939-8503-7126-5949-6714-1097-3845,1771-3918-4993-4883-4284-3888-803-2838,difficult,yes
266201-125301-6317-42565-33211-3051-27988-34027,22740-23200-7585-14878-18555-2675-20746-9593,2376-13505-8671-11562-1154-7719-4100-9015,2016-8127-2945-3693-2815-4488-1053-1529,1356-2819-7733-2443-728-4089-745-1839,2332-2023-6179-918-2923-9413-1875-1548,1365-978-3982-739-653-5522-485-1195,390-1321-2941-898-488-2467-871-976,easy,yes
92978-3924-50820-124015-54418-75724-2097340-164591,9231-7171-21562-17560-11396-38637-408724-52077,5130-10370-8057-5331-11614-3262-32132-18591,4136-11084-4492-955-2131-3040-8547-10517,16397-4129-1758-942-1894-1453-23403-6018,7471-15121-3102-1614-1505-2576-6246-12581,1901-5821-2604-685-1091-1136-3831-3835,2218-14723-1782-1653-760-600-4141-1907,easy,yes
34382-53255-544636-544636-27384-100201-59043-86831,42347-25547-62495-62495-9102-18123-19670-78939,16032-9954-14867-14867-10625-2892-8231-18902,10399-1662-22992-22992-15192-1792-4758-8367,1094-1008-12308-12308-15621-4411-1576-16132,1197-1087-11255-11255-4985-3360-2667-6162,652-1656-5908-5908-8754-1671-2400-11228,794-1033-6081-6081-6672-767-460-5700,difficult,yes
99134-52305-3785-38465-89482-127792-58575-137867,17278-26563-5735-24946-10279-58633-46866-13587,1986-10409-3401-17645-908-6471-15286-3046,1293-6621-1330-3279-1256-7651-4876-3185,1649-3715-445-2246-1467-3119-3520-3386,1622-4727-1200-2021-1475-1284-1484-2411,731-1238-617-711-481-1622-761-1003,793-921-815-413-580-1591-983-975,easy,yes
425747-40983-125063-42150-552397-38389-7595-210191,61616-7588-8831-22137-135466-8583-54018-38273,25058-1693-761-2167-76077-4058-3910-2515,10209-17216-2817-4866-4208-3590-1541-3818,19101-3200-1091-1633-10558-1990-19097-6430,14609-3682-4772-5335-16495-2372-12786-3238,7462-2003-2306-5748-14208-2485-10820-2376,4666-1624-2824-2373-7814-1985-11115-1630,easy,yes
207500-258967-49757-2940-61154-47602-35113-94352,72152-8284-53154-18488-22598-11438-16651-8553,4272-900-16131-4221-8674-2182-5449-803,4999-2053-2084-8415-12553-2610-1611-2812,19406-6790-2912-7495-1132-1835-308-1410,20332-4456-3917-14075-3165-2884-2647-3593,18441-2035-2800-12142-2190-2135-1173-845,8169-2519-1830-8470-1595-1276-2162-1442,difficult,yes
293204-169318-91911-127977-13371-2587-54927-249676,4837-9192-17586-25337-11863-5016-21627-54414,18651-1279-6636-9822-1856-3328-6417-13016,6754-1397-4246-11236-6020-2158-4732-11073,20930-1318-3669-33736-2165-7929-2425-3728,6698-1288-4623-19601-2891-4830-2806-3131,8328-494-3602-11519-1882-6838-1682-3875,7237-668-1859-3510-608-5765-2235-1785,easy,yes
15407-2379-19774-42843-127175-6996-153169-41424,9146-2669-9728-14981-81635-3804-123818-12871,2884-2209-3164-762-6024-1063-20760-3686,1873-10584-2647-939-5216-2344-39395-2285,2467-2508-13228-4214-6042-7460-25893-1912,2592-11877-9777-2858-4080-17670-15514-1509,1102-6575-6823-1276-1852-8766-6895-2304,431-6382-6015-2316-2958-4472-4256-1034,difficult,yes
3279-98816-9884-124650-70964-11936-24592-90736,13789-4465-36255-27280-30581-7967-12289-16529,3310-853-7789-2496-4483-5077-5221-4203,19309-1415-2398-3689-1529-2048-3485-879,10736-694-11644-2879-1827-6296-915-797,7378-663-8789-2232-647-3174-2832-858,6827-251-6160-1599-470-3126-1190-364,7133-353-6153-999-179-4198-891-107,difficult,yes
79879-5976-234130-25201-109128-146998-54472-3973,70116-12795-27960-10009-21785-23592-7473-2060,6744-4475-1336-1001-6357-2078-950-1144,14940-6365-1352-615-784-828-723-3394,10725-2319-2064-423-1190-850-463-1523,9016-9282-3390-624-3047-980-1205-3490,13714-9989-1103-262-801-305-240-1526,7163-3254-903-312-1280-344-174-603,difficult,yes
105896-6374-22064-69538-100936-60283-59162-42195,22763-2543-25855-41578-18755-20542-51891-35997,5501-4369-5006-4939-22205-1047-13570-5314,8797-8186-12613-2199-15656-2373-7001-2893,14372-6916-3631-3110-12126-433-3029-2938,34474-9581-10083-2658-5157-356-2581-2281,10181-10293-7543-2266-3173-520-1906-1919,10748-1734-8712-1829-7987-487-2833-1307,difficult,yes
430187-35896-33780-51372-91566-18701-293081-52028,32098-2469-17887-41228-64363-18492-54470-32596,4218-758-8681-9196-17154-9208-10660-15787,4456-24441-2981-1915-2975-4636-12411-3763,11324-5645-3699-1621-8948-4597-5774-2247,4136-16926-4489-2914-8167-3555-19704-2825,5747-7027-1672-1319-2070-994-9908-1136,6781-3686-2805-1608-2223-1317-6670-1099,difficult,no
10063-11023-89074-82976-35410-226147-141437-43071,7276-9731-6079-84029-34574-27025-31495-74143,1411-3835-3385-25932-24734-65501-3490-35157,9463-17672-302-35264-3683-33817-2662-8550,9905-5540-1845-16596-3846-24865-1948-8924,10632-10892-579-12835-1773-14652-2233-13685,4496-7765-301-2729-1198-3908-2202-4641,9577-11616-380-4641-1065-6175-922-5124,easy,yes
9925-446654-110146-190493-206752-186863-52429-48789,14635-137628-63719-12254-23756-11556-6055-19188,7641-18096-8169-1521-4861-1473-7291-12796,7891-23686-6453-905-4375-2320-3230-5993,3710-23158-28263-2177-4248-3144-1849-2458,4294-14817-22070-1181-3373-1075-2065-3161,1549-4354-5232-1928-1774-695-967-1328,1286-7735-7203-689-1378-268-1287-2941,difficult,no
793199-58571-40723-201135-631602-56127-36906-69753,7035-67339-20163-26742-57180-52042-24516-34976,529-22298-23629-12721-20986-25644-2932-3757,9144-55799-6044-7230-13832-5039-13376-161,11235-7081-12982-4355-17485-4315-5116-1148,7370-52623-22094-15495-21299-10973-8554-1765,4703-38382-24288-6385-3746-2789-7047-3716,4723-19830-13868-2985-7155-1673-2656-814,difficult,no
160451-5237-232099-275905-35151-173668-39402-4299,4884-19413-52476-29488-34271-44940-7321-1572,2219-1457-8186-4766-4892-14578-2167-1072,3395-17456-2891-31937-20177-5170-3648-1171,3565-11750-4464-21975-33986-3112-1865-1280,2822-12024-2445-15628-19164-4219-2771-5561,5293-8418-2804-21370-8935-2844-4660-1606,2753-16536-2101-15881-4388-2160-923-4106,difficult,yes
114920-28581-72169-104179-7414-85803-13580-30491,21698-23745-56501-11565-11126-4715-6200-23774,5012-1835-4313-1899-4136-1201-1872-1376,12405-2622-4079-2551-5744-3435-1811-3293,1349-1109-3345-4006-8878-2580-4024-1188,6175-2978-3953-2667-6492-2052-5944-2019,1343-2154-1611-2350-7663-1853-6663-1884,2591-2296-895-1081-2574-1861-4662-669,difficult,no
124509-64307-41022-277674-8956-4433-277597-61626,41152-6299-44994-45603-19172-16789-6439-13926,24552-2698-23032-2711-192-6234-1146-5909,915-891-13338-1899-4458-2821-5168-4383,2580-1194-27796-5531-4273-3772-1620-321,3453-843-15322-4642-4559-6438-1845-5242,2298-386-18411-2744-7231-6512-1279-2483,1499-193-9046-1562-5921-2698-1004-1308,easy,yes
471339-108973-743429-522331-213874-12081-21193-197808,148193-13859-28419-13449-19383-5394-19960-20970,40245-3953-7489-13723-19992-798-9664-7870,30625-2129-2809-14987-19981-3447-1656-1826,9889-3016-1116-7358-2281-9066-2155-1679,6810-3570-1399-4683-8019-8182-2070-3540,15318-2774-1133-3360-3381-5319-910-1045,5596-3278-1364-2343-3057-3060-1417-884,difficult,yes
23290-80341-40531-814041-529422-1203702-218905-35551,4012-11096-83058-143393-99780-78898-74221-20860,2838-3858-57902-18494-11464-10248-18030-41290,1172-699-8884-15847-30375-6133-5620-7845,1588-8934-6444-6667-5407-7480-2843-4967,737-3193-17047-5814-12054-13080-11184-3484,900-2058-14659-3720-7090-12392-8846-4188,551-1561-10265-3648-2798-10315-6172-4134,easy,yes
75638-89513-210402-89888-41625-318043-51955-42383,22643-12314-116783-16572-30021-5550-8362-11865,5703-842-17961-734-7662-11155-922-299,6066-1180-13255-1833-3396-8976-347-2132,2758-2987-10575-3037-983-6764-480-1372,2627-2615-11300-5868-3051-5738-1078-1701,1243-1926-5333-1607-3564-6919-379-1294,2139-1657-5630-944-841-2946-576-2036,easy,yes
68350-156374-97217-38265-1045128-104028-55081-46623,78684-56051-133703-20638-144638-16196-14958-16634,14502-2736-27732-4903-30305-4879-8114-6860,2288-3414-1492-2286-7349-4573-1349-1909,2647-3175-11212-4811-9641-3219-801-1686,1721-2579-5115-2127-11650-8592-3098-1867,1081-948-2322-2064-10013-6071-1164-2671,1620-1032-1590-2657-8945-4303-688-1498,easy,yes
292914-362487-340184-74404-82276-130694-43861-43861,217432-32704-48950-93022-29879-83863-23955-23955,26988-16812-9316-1264-5177-9032-3174-3174,54839-4165-8439-9697-4884-3338-3265-3265,16842-7908-2380-27441-2015-3150-2089-2089,38209-15435-14932-12329-3649-2104-3398-3398,23685-8166-9340-30971-1267-2850-2317-2317,5406-5495-19161-11897-1197-770-1119-1119,difficult,yes
75823-43649-192587-61790-48102-832698-186594-70020,23415-22172-30775-16514-5780-73866-18152-43531,1734-690-1125-5856-3575-81976-15792-20777,1254-1933-23625-675-3028-143154-2069-18747,1171-754-29042-665-1494-100650-4656-3944,865-628-8651-456-1005-29531-6478-8398,415-308-12630-245-696-58323-5274-11307,144-297-23075-620-1024-19250-3261-1794,easy,yes
55938-138018-576641-708350-80086-36850-71849-33647,2084-18804-572381-112637-30335-9629-12077-5375,2335-602-90678-20840-2592-1003-3840-10349,364-4420-67202-28204-1467-1180-9829-1395,1551-1342-110911-41181-2050-882-773-4796,828-2832-58591-29032-1396-601-1353-2252,858-1042-12898-27964-1536-782-1740-1556,235-1599-19922-16943-548-300-1283-1859,easy,yes
1189923-2374565-1807051-331392-86778-22751-81094-10715,51267-111028-237447-93138-21213-20192-68820-9344,46526-41510-9564-13331-28573-3312-19261-1859,9488-18868-117208-64225-8557-12526-24560-26804,12550-62328-57390-121808-30864-9987-18917-11309,11600-143711-72220-17555-20997-4731-8413-16832,24733-214878-23524-12104-23634-4727-5397-6851,16351-61675-18420-7535-8972-4474-6917-4801,difficult,no
19520-96380-9552-269174-458278-47261-62638-50394,24626-23904-10792-12587-180616-26871-12013-19534,12467-7357-4616-248-12228-9496-3497-17080,15709-14384-33279-3470-12865-3593-5087-20668,7615-5797-5324-2876-6624-3439-1788-10078,5065-14763-12659-1216-6008-1479-1497-6341,12369-18728-6685-2380-8541-1432-1793-6682,2054-4499-2913-1313-3486-1625-2232-7375,difficult,yes
312452-336068-250680-10045-87566-86371-42650-9500,25648-56977-6580-23530-27535-42623-26696-20455,1870-15026-347-4084-4385-11774-8200-33607,2832-3766-4274-1212-4922-8520-12176-19617,2345-2702-2935-981-2330-7717-5169-16841,1060-3308-2171-1666-1953-8136-6507-4293,1361-2284-1192-10490-1407-3822-11766-10154,1307-744-1228-1038-1291-9285-4915-4625,easy,yes
515067-152668-35238-15425-44882-34090-63062-3913,293047-48412-10017-10340-27986-8841-22846-2331,7581-1596-5072-6193-11081-4763-3412-8465,30616-2203-5008-8213-2572-3478-1719-3114,23565-2008-2017-5596-1870-641-678-2046,27859-1339-5145-6060-1792-3387-1881-8058,31617-2054-3798-5721-1111-826-2049-15512,15487-3102-4556-8197-1083-1228-2039-4768,difficult,yes
1172250-757707-7943-201299-40271-115173-74669-121539,216424-56792-17944-8358-20056-41871-61204-60401,85387-11221-1926-2040-14485-7234-6617-3856,24009-2863-3603-6224-1554-13754-2161-3844,47996-10033-2075-1659-1525-11002-1901-1350,15440-7945-4877-1415-4321-14539-2532-4044,14639-3970-3337-4877-3995-17075-3664-2243,28854-2168-3260-1407-3412-2598-1442-1326,easy,yes
144952-122903-22268-148869-212675-546889-629339-7170,49013-4564-28828-6820-87874-43937-176701-10924,3067-7627-9544-3459-13058-9118-3966-6491,33255-9990-14484-6246-8651-15176-11828-5047,3317-10477-7677-3137-8209-7103-11018-8306,8755-5714-3231-4215-5875-8551-17441-29079,7140-3982-2996-2319-3787-11751-15636-13826,2608-4851-3616-6344-1854-7109-3598-6560,easy,yes
141747-40959-11661-68600-409568-258659-118046-1664,52495-18041-13516-39321-33689-129417-25591-9526,908-1704-6270-6394-6264-14237-4595-9787,2782-3384-13141-3206-4011-2479-694-4673,960-1127-5050-1511-1892-5738-3247-1651,2654-3022-1491-3195-4453-5471-5095-14161,2350-2487-1764-1140-3171-2410-1397-10208,1446-961-1334-433-1967-738-1710-8324,difficult,no
84105-48377-76935-228778-286705-90554-60791-66891,31756-30851-11886-61496-124271-39982-60524-52827,14123-256-2879-13283-24295-2371-2454-15874,6544-9279-2267-6745-23621-778-11664-11237,2900-2811-2185-2254-10281-1595-15323-16287,5197-4689-2364-2696-20246-2540-9430-20952,3623-3251-2674-1417-7299-920-5260-7996,1367-2304-917-985-6264-746-6675-8053,easy,no
277964-239520-200676-236058-1460773-91415-69529-118326,8313-25540-37819-7112-154691-31659-17825-81958,7587-10820-7587-4614-27859-3761-11071-22296,6723-2254-5880-2518-26424-2087-5582-6813,6532-4539-2558-3059-7793-1138-4176-5938,16841-3251-3289-2260-18331-3165-1923-11849,5704-1264-1942-2242-8510-785-1589-6751,3765-974-1932-816-2711-639-1370-4676,difficult,yes
57841-124514-83214-10145-8648-56688-72474-59713,70407-15997-23556-39761-3354-3931-21940-21043,17314-3403-2520-7452-7287-969-1797-2404,14690-4096-1546-6406-8158-880-2025-7470,1467-3108-1473-8225-7127-1650-863-7752,2814-2416-968-11414-10852-2017-1118-7553,718-921-2024-7253-4594-1161-838-4629,821-2484-830-7880-2622-1015-955-4163,easy,yes
1190786-78113-239496-36824-223260-162203-283476-986963,109667-49005-50206-27940-65029-8464-258464-104797,46444-3084-2046-4889-10242-2050-48306-19030,72985-946-3732-5032-62774-5505-64125-13788,34936-2484-1978-1702-11797-3021-28272-14924,26249-1767-2460-2376-23624-4004-17348-18392,6875-848-1701-1945-17764-5165-17834-13783,6080-858-617-662-10078-2839-14356-14098,easy,yes
300093-286346-43341-25582-920273-1847099-76850-300916,129628-54949-12851-7005-249396-100326-35594-22669,30064-19912-2427-3085-9073-26527-271-5344,19940-39634-2328-1668-11216-17731-2237-886,38627-11970-887-998-12813-13260-1596-1281,16116-12489-563-821-19177-12613-3800-3008,6051-6531-801-732-7261-5281-869-1286,7225-7060-593-161-5636-4250-886-1831,difficult,no
25657-179485-28876-239101-122883-400622-70144-157097,9316-37551-4124-107673-235827-45768-29052-50729,254-2173-1010-4830-70491-5612-8226-3703,3016-1110-1653-6763-14897-3366-4992-7694,1913-1844-431-3331-6028-1731-1851-3284,2873-2785-538-3527-9585-4226-3885-2688,1751-2017-382-2827-7662-2470-3438-2465,1968-1068-281-1683-5144-2143-1413-1922,easy,yes
249926-2197482-38696-69941-270137-277564-115111-79880,4340-425643-84854-10123-33095-45559-51955-26333,3031-81290-10478-2141-5294-1737-2333-3190,1550-29677-20217-7395-2220-6596-545-1216,479-8420-15075-1507-650-9017-3414-2294,638-28007-7935-2778-1219-16132-4334-1940,1656-22149-8492-1392-1407-10859-1708-3219,462-16099-6216-1541-1293-5039-1095-2801,difficult,yes
