delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
30867-506175-140203-238464-126974-213274-97572-656696,26024-60449-15733-16761664-31407-133444-24132-25197,6145-16755569-14914-8810-4749-7170-505-17905,1497-58703-7503-11984-11369-6166-3935-25672,733-17809-6183-16747409-4030-9667-676-11238,3302-16753366-12017-16745231-10785-5230-2153-9541,1755-20469-10928-19199-3531-5435-3332-8297,2325-97301-7404-25847-6412-5454-908-9031,easy,null
16746821-47011-459821-16772840-2490258-1072491-57253-313936,11742-13141-308478-3287-190892-53458-20298-66352,6185-7626-16762882-568-16748377-75357-4336-16757861,438-1254-16752846-911-10153-16750416-3630-9136,3712-5317-30810-1042-16470-30801-2773-14735,8957-5662-32854-3280-29691-45991-2507-21228,9326-7039-27098-1338-29760-16763973-5669-18546,2408-2617-21433-1304-29949-22555-1270-12277,diff,null
40263-7653-67374-3800-5321-68384-69968-1724,14433-7743-25234-19379-96418-10658-30655-12715,8857-10246-11213-3837-14742-3670-28547-1255,5701-23786-2612-18924-4241-6760-1970-3555,2039-4881-10147-16758321-13627-2986-522-15069,5955-8101-1864-16803-15047-3185-1743-4876,2153-2705-741-6681-7488-2033-427-3864,848-3886-602-2785-8617-873-1346-2677,easy,null
16763602-56059-596206-1785560-626368-380014-58934-2560178,27660-64119-285845-206410-849889-88914-16744962-615377,16744526-16745568-26464-16773655-27757-70087-8806-24657,4718-19111-26936-5506-16746002-16758674-3049-16748347,12703-14545-18434-25520-67066-15575-1347-13439,16747409-17230-31013-16762109-67364-16748420-8184-26743,9017-12622-24512-16754201-78442-16747227-2344-25916,4211-19589-17654-17514-25009-15883-3161-16745864,easy,null
885302-74493-160004-201258-51793-16766388-579291-16755177,279115-31686-16774554-16744948-25646-16753870-224501-5421,51300-26588-10475-11165-12286-9723-30348-1909,22851-16752116-22638-13376-13688-7622-88613-519,16746133-7221-16750939-16763778-18780-7250-156455-2605,22184-6048-18498-14933-13103-4260-16774471-581,16748132-11763-4322-4467-4899-2863-16749402-511,11581-3137-5126-2219-1903-2575-24006-552,easy,null
16750962-16754794-16305-22659-23684-80033-14164-4968,36494-24930-20151-21214-24255-16374-16509-11850,8844-3979-2885-27680-13024-2063-6072-1642,29828-1931-10445-19557-7754-2777-11642-7335,16752945-2375-3762-13210-3833-696-3165-5415,29402-5213-10346-6378-2287-2042-8928-3254,5799-3305-941-3612-253-1439-2719-1266,8330-952-759-1704-669-146-1995-1894,diff,null
200861-139644-268642-677339-179089-404732-68950-81274,16767525-16747932-51923-16767520-78480-70502-87904-16752118,14165-10926-20438-12984-5143-6921-2860-8324,5829-3914-11528-5024-6871-12463-6361-4180,3959-3911-12132-8964-3411-4123-4214-9083,3427-1488-12798-7552-2118-4562-1873-6110,923-1039-3997-3377-887-3938-1276-1752,407-866-3604-2339-214-1881-602-2507,easy,null
1609653-1085753-218963-27604-16770181-161552-9156-16749210,40278-61476-16754771-16757939-16768211-96347-12672-15714,18766-101056-31651-9973-29854-16769515-1606-2497,16765093-70965-11183-11476-27309-13543-3879-4638,124082-26332-8154-5420-11473-12147-2118-5813,75569-27467-2278-6467-9040-8866-1348-2437,47726-26044-1216-1004-1901-1990-207-5367,16758108-28974-902-2619-475-1482-1056-2335,diff,null
12052-21981-1401511-2078167-16753181-66564-16767812-160168,8768-16759649-296837-154017-16756662-16746225-30595-27432,3447-2562-87299-28271-8252-7621-7131-4975,10639-2621-152552-68632-15150-1935-2501-2228,11208-5595-44771-16753126-23260-993-1970-5620,16755771-4190-86712-80051-12192-1677-1968-483,7211-2334-158136-16744384-10896-706-155-434,14243-2388-58057-16746306-4549-430-410-1009,diff,null
16747873-16744589-16767390-15035-748-89608-9035-16763343,217328-27721-5817-16744885-16766066-17913-4219-5282,31476-16387-583-13557-16751578-5569-12672-3961,8924-2434-153-3724-3940-1425-6244-1458,9304-2335-2883-9825-9966-871-4936-3122,9856-1234-903-2065-3674-1063-7178-2480,1967-718-16777118-770-3271-238-1049-335,1143-342-358-1100-3975-165-1746-264,easy,null
1214010-1940365-55825-1141557-61804-68954-499218-12560,16745333-472310-16757793-125094-20868-31785-288729-26970,4387-228612-3442-16752234-4014-5424-17961-6495,16757876-74416-1547-32267-4296-4183-9874-20005,25310-10148-6961-16748216-4148-2547-12525-8166,12909-97489-3466-16756173-3365-2072-7774-5406,15481-174521-3770-16758238-453-1893-4124-3359,14260-16766969-4016-26519-981-507-4039-1077,diff,null
16764477-19049-16753043-9298-86082-61281-149057-79336,92030-74084-9376-9283-29401-86314-82172-16760036,10972-10949-1176-3363-1838-4690-80130-9983,8951-11290-7801-1773-2609-4064-16339-12737,7512-10185-2716-1803-2471-3149-14249-11251,10466-4946-1978-1287-1537-1974-5555-5849,1699-2936-620-473-442-209-2004-2358,2878-1689-197-256-332-463-1804-2357,diff,null
75695-273953-5137-16752725-75888-50346-9970-16775448,16746586-22131-16760118-9158-68177-85119-10179-85190,5339-1194-15124-3197-21680-3009-8328-15715,1536-1373-6539-6312-3657-299-4796-1816,1507-1352-4062-3872-4391-2749-3952-1418,1670-1673-6423-1119-889-807-5594-4101,403-322-6453-567-561-325-2257-1057,366-527-2242-198-156-763-1937-365,diff,null
87236-24665-33659-146918-38619-16748541-73094-98882,29260-19489-37631-68721-16758559-7111-30007-16769000,6112-1856-10450-5040-3625-3863-2329-4674,1037-1002-8051-2248-6262-4657-3047-2793,2240-2028-2458-1737-3170-1953-4552-1223,654-1449-2447-2115-1204-1915-6237-2226,316-429-557-186-623-328-214-656,534-16777125-493-195-135-227-159-751,diff,null
