16879-107661-99756-149761-305026-330203-225226-286510,37374-35211-66062-16250-177390-68667-57110-18275,23226-1208-20885-20782-20693-25493-18771-5970,5190-3561-3208-2965-6714-7190-14113-7021,7219-4646-5154-3437-10962-8648-10116-5780,6775-8998-10274-6868-12931-20846-14347-10131,3027-16888-8037-13973-17770-12913-6198-7793,1849-5330-9951-4883-8443-27503-7832-8577,difficult,yes
100141-2296835-414196-106118-135116-5183-157377-31980,25591-450810-30131-40745-25171-38487-416140-17533,1371-44668-6816-6425-13368-7409-76514-6192,2934-146625-11144-4023-94232-12650-160406-3175,8990-22856-3356-8694-36324-11724-61598-2707,8083-61805-3560-16850-49941-55992-99910-15634,8243-29070-8159-5512-22355-14847-34744-9664,2912-66391-1316-6149-12955-5240-9548-2355,difficult,no
53411-954863-446954-15641-128199-1416885-280915-56011,38739-229060-66984-42642-39909-156812-89164-17792,3145-60229-9023-5345-24827-12385-7749-18241,58536-56041-6031-9005-2104-17019-26966-27798,2651-79054-34884-7238-10775-17009-34386-20572,3227-42421-22397-7625-14718-39430-56787-58822,1447-26048-12419-4357-12881-16406-33107-26619,1308-21566-7351-2284-6733-9897-16734-8691,difficult,no
387830-8455-104417-44310-824797-92486-9602-60399,78286-28444-12118-23912-43481-6378-17298-15446,14448-12876-16510-12026-2144-379-5172-7944,14930-9641-4301-48172-1712-1629-4366-7721,21019-39070-12260-38722-6241-1527-2379-657,30839-35522-5669-31084-11359-683-13767-2802,21211-9463-5483-13855-1770-246-2906-2139,8583-9232-2281-15878-1621-223-5091-1306,difficult,yes
53459-344767-56760-4827-52540-32191-72266-47336,16454-10923-13697-25295-43721-37279-18003-11026,14467-2756-4556-6284-2771-5448-3683-5824,11085-1710-9228-8879-2035-16168-4063-1353,9474-3429-3949-6211-2444-33959-15797-3766,10418-3353-6736-23612-3159-23454-5507-4726,8550-1804-1838-9236-1035-6509-2255-1693,5779-2391-1229-6709-1542-6569-1663-1983,difficult,yes
8968-3656-1025630-3217-10565-20721-13585-29364,22245-44719-132966-21668-10035-52477-37533-15806,4694-6257-81654-2189-15467-4422-15049-9267,25174-833-29259-1047-5505-6974-5774-22197,19264-7797-5524-1579-7645-19661-23072-10963,13008-14393-13400-1894-9056-10607-30676-21648,6134-3141-6711-863-3644-7457-3745-7618,3432-3534-2094-611-7807-3818-4570-5793,difficult,no
701508-5030-17898-116859-4889-48151-1691258-978619,196554-10173-42437-46943-21543-31590-684131-216230,42204-17756-28126-17356-1312-3769-15889-29542,5041-47886-13598-9955-5574-5403-23509-119497,17273-19818-27165-31178-13326-24256-15885-46449,29745-27564-18359-25012-14693-15648-13898-63784,28069-9124-4100-7203-14469-7256-17827-59796,10111-4842-7115-4335-7722-6488-6986-26900,difficult,yes
77616-558269-1841769-375661-47541-153817-61320-28044,23809-44407-744490-135440-37728-35177-45389-15356,22939-63849-27759-11404-7571-10818-15967-11526,11593-12951-6771-29766-4247-4649-5617-7599,3351-5787-21360-54182-4497-2406-32641-2051,4476-20530-75780-40035-9597-6437-35581-4908,11447-29896-30308-11664-3599-2749-5802-2834,6587-14377-61821-16485-1664-1974-15355-787,difficult,no
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
688579-1051186-1315177-807420-57647-713724-1146428-1057903,415333-307984-103316-859758-37715-472298-164937-94986,88849-211244-41601-30826-17063-31258-16614-6050,99854-346828-15067-27811-1721-38819-40889-7471,19466-133221-7999-37073-4178-11176-19751-14216,23491-171898-23948-17718-2865-37711-10764-15108,12341-102254-6814-89350-3184-14068-5720-2050,9347-54016-4720-47576-2189-13389-9483-14163,1413239-702945-117592-239899-613491-36322-3870-52490,730223-523550-4252-29292-689917-38640-4181-47876,180203-91220-2247-5334-33870-12689-2421-12783,39490-45518-550-3244-10647-2821-2234-3877,14032-18775-408-5626-10815-4526-5448-4425,23966-20090-658-5729-18607-4297-7228-9785,13040-5930-457-1505-18377-2858-3804-4322,10528-13367-284-2753-13545-1530-909-1864,1101291-987046-404916-116920-553864-241613-107062-46893,43432-589966-17664-78969-214056-107620-23174-26306,20236-97116-11244-33515-10486-32372-3219-2865,15339-33046-23694-4581-31444-32047-1411-3294,9611-22641-29074-4973-3895-18525-4643-501,4888-26254-20847-2692-8702-8450-3827-608,3312-13784-4538-1939-2798-2997-943-305,1532-6959-2944-1325-1482-2608-546-412,easy,no
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
38477-207702-471597-691050-512345-945811-76412-39823,86388-32399-75476-128559-703041-100147-41637-25426,9265-12055-11561-21584-145059-26532-8800-2296,7360-13607-15024-15649-65203-7150-4568-6057,2008-1493-6446-5023-46919-13571-1586-3130,2988-2766-6253-6901-30821-7946-3943-4599,2812-1319-467-3885-15805-3978-1686-6509,1005-445-1809-4176-9880-1517-1484-3250,easy,yes
127319-2173213-359765-192298-254790-1178666-70262-55964,52700-222972-102504-47769-35924-36450-10843-26544,6931-84077-7191-6549-2729-79102-3986-9300,3282-25403-10330-2882-5638-134504-5361-7435,3884-10660-4941-5315-3726-65931-5008-3223,5298-49141-6123-4754-4952-13629-3159-2735,2256-5303-1922-1767-906-13323-2473-1105,794-16351-1125-1216-724-24083-1915-1770,easy,yes
93211-149587-34559-180266-35711-35711-524848-127954,64812-35969-35195-31583-13047-13047-23383-16223,21107-4544-24851-428-11916-11916-17828-5359,27817-8873-3194-1873-2762-2762-13346-3538,15591-15550-4905-3924-997-997-3861-6445,13825-8836-3101-3593-5977-5977-7498-1552,9548-1756-1103-2407-1582-1582-14207-988,6620-1905-789-2269-1849-1849-5520-1323,easy,yes
1456145-1349440-144107-50925-83102-201821-179825-190466,98985-306729-31081-7089-47679-23042-55997-22927,40929-154448-1262-1559-8978-2249-14445-4276,3098-42912-2757-5161-3211-3373-1226-7284,36287-33554-3061-2654-2292-2553-3028-3097,39304-40227-5948-2095-3128-1181-3565-1502,26409-19284-3193-2897-1352-1077-2965-832,14410-12558-3564-2237-1213-397-407-1753,easy,yes
195827-152582-1068742-1432454-1807846-6287-113153-730432,127774-50256-57094-167412-121177-1120-116683-37488,13868-2540-40742-16866-56542-3202-31256-19633,12028-8215-12647-28366-12790-229-21077-11077,8229-9746-13574-14380-20874-838-20071-15032,20288-3428-6268-8091-20869-2777-9030-9100,11654-1446-2160-3421-6655-999-3259-5253,9397-653-2361-1542-4212-1264-4019-4196,easy,no
102153-415910-973939-1009419-30391-137703-50328-75059,82504-32508-118128-10972-12937-15673-21030-41909,44580-9678-23193-8872-1932-1324-2610-5298,15818-21633-17430-7144-9171-2369-1978-3706,11193-6359-18653-4767-2301-2178-1819-9922,4580-16935-6464-7482-12636-3024-817-3457,2061-1488-2044-872-10737-1368-772-1949,1110-1154-3227-1795-5706-1149-475-2639,easy,yes
231048-205315-40536-87991-43017-1558315-33981-279711,58880-48125-25777-59416-14614-148263-74188-13924,7388-2063-3242-4052-4182-34964-4100-6798,2825-4328-1793-6966-633-22219-2570-5024,3834-3334-2040-3233-894-32720-2655-1462,2388-4619-701-6567-3131-12258-2428-4298,3943-1346-400-1098-1995-11769-2018-3114,1090-2469-727-2836-1434-9156-2849-1597,easy,yes
104486-220303-59094-1126791-32770-82741-93365-32430,48622-10405-75136-255719-16445-16358-25422-1978,6521-4190-13087-25413-9658-2585-1792-856,6090-4689-1593-72003-2466-589-1340-506,7268-861-6979-29513-1378-1663-1884-470,2257-1124-4192-27003-6606-462-2888-818,2073-308-4933-21601-848-540-795-592,985-221-2020-6957-1100-254-973-191,difficult,no
833657-469253-105554-325520-41876-69628-191487-32034,106350-112633-66781-38295-21901-6734-6464-37846,16520-4119-11128-7982-3415-2687-8552-711,5122-30837-7250-3256-6454-1953-1122-3674,12033-6494-3508-2228-19628-817-2219-1728,8035-7304-7061-5632-17975-1899-3942-5654,3709-5432-2000-1910-9355-762-3230-1887,3999-2571-1009-2680-6621-228-1140-1597,difficult,yes
133435-209430-26574-243348-8947-42192-850684-15798,24001-71209-28134-139399-2817-26715-216987-8310,6332-24902-12216-5581-374-11790-10307-10815,2607-7058-2457-3653-656-9276-26575-4249,1728-8499-2739-5940-1024-2564-3385-7711,4566-4226-7601-6922-1029-4879-5580-9929,3756-1337-1621-2865-1235-2371-2375-5707,1727-2102-1650-2515-1403-1527-1829-11466,easy,no
1234948-1718812-42464-972732-803698-84122-37631-360820,128137-275458-8798-339026-174116-31997-44035-87073,143346-64093-2283-13917-14631-6224-10314-15311,48864-35854-2221-26068-24463-3999-14529-134504,28999-42636-3747-42863-15678-2354-7795-104905,29674-17817-585-17905-21256-1318-1868-29894,16590-6514-822-3356-8196-1863-2419-15067,3854-3736-488-7007-9439-2018-1516-28767,easy,yes
195446-381352-1044401-61747-92284-376614-363975-529577,86895-36202-236918-20834-35381-119880-22710-45038,27374-4298-110524-5640-16860-31174-11471-321,15496-4156-30130-2604-8876-10937-4406-1523,13517-5506-16826-2776-28341-9760-4069-5839,3784-3737-22544-4277-21179-2630-5852-2631,1518-2594-7401-1055-18854-2205-2865-2209,1387-1521-4652-998-19367-1981-2061-1828,easy,yes
403489-392560-50302-525063-176081-613464-4220-275822,372331-36168-22368-109184-53937-176315-12301-33007,18334-12141-4782-6448-12156-4800-6107-7597,11353-2924-1552-9189-2684-1170-14423-887,10706-2269-4906-14566-3532-12579-22792-1274,16548-1987-5678-6287-1938-29293-6197-1751,10148-1551-2454-6292-1584-16192-5500-845,9976-2505-1255-2431-3310-4727-7503-1179,difficult,no
49086-535607-124945-42365-602124-46905-189215-558817,27321-258118-54515-55569-76770-55606-78046-143965,9766-52222-8257-2833-5161-23454-13367-52590,2112-6167-7331-3410-3513-13774-9500-8824,6096-42376-4988-2738-1660-8872-5261-15051,8272-14108-4710-3285-946-3963-6143-12740,10537-8370-3476-3341-432-10885-1100-8073,3951-8985-2297-5057-327-2197-1470-2612,easy,yes
25935-319435-12740-1029136-509512-911195-177038-1573065,34096-133487-1890-140766-8211-326573-78950-805868,15313-28177-3889-51274-8541-32446-5239-43838,25648-8326-968-48278-2435-5093-3562-33906,5394-5640-2643-59014-2741-47142-4766-32435,7599-4510-3752-11412-1080-35516-5383-24907,10716-4265-1371-10408-2588-34174-1790-26841,1263-3316-1328-19017-1215-18189-619-6172,difficult,no
705194-481496-13560-121530-15844-36337-75359-1135700,1647557-326791-26277-51733-7336-22259-69413-112214,67320-48047-2086-5592-3519-9909-15073-53963,60313-27532-21302-7592-1664-4345-7384-9154,62110-9225-13217-11311-1808-2050-4305-34164,11253-18085-11599-3842-2063-3905-14332-14315,6543-8174-3870-3739-836-1890-13911-2180,7494-7210-6068-2446-584-977-9462-1696,easy,yes
717068-280645-125843-679524-30896-66717-732281-154780,245437-13402-34996-136849-8659-69925-342596-100471,42501-3156-7972-13906-1819-11584-1533-9479,27223-2260-4036-17724-444-7622-47101-4148,21671-1582-1761-4405-1817-12944-36293-6212,21956-1542-4937-7328-4807-8089-33071-6034,17578-379-1384-4274-2441-8202-29523-3091,11027-317-1587-2600-2866-6396-8843-2600,easy,no
222198-272395-86049-59726-17011-52631-85550-183177,62660-44576-11649-18615-9512-48331-20668-96538,8239-2312-2861-4261-14299-17286-10322-7724,16126-3731-960-2545-11504-2265-4704-9495,7232-4857-566-2025-13932-1604-1742-7869,6224-4292-753-608-7278-4118-3051-4149,1922-2203-430-623-5718-1449-2873-1759,1787-839-482-511-3491-700-1042-3272,difficult,yes
60314-102181-57747-38063-658335-11575-198048-189103,34423-34159-57123-27697-176126-8885-685440-78584,4142-13676-9797-3020-19755-5652-174866-2933,27056-1739-2955-2095-17852-4925-45666-12834,6276-3369-6461-7309-18202-16972-63211-3328,14675-3107-6296-2426-46624-28880-18041-10895,7726-2865-3653-3324-50922-23917-23836-5748,6917-3440-4327-902-20437-14391-20864-3945,difficult,yes
154519-296030-123163-1174894-36908-72400-1582287-77966,11350-11316-93713-222150-17544-107083-30543-32813,3018-2752-11919-13468-1850-24583-7272-6562,3579-10812-5379-22908-3829-7420-5683-6984,1775-11931-4787-30900-3625-23607-6490-2162,1959-5857-3603-17254-4550-21845-4597-2474,1452-1907-3799-13099-4795-16180-1693-4062,1654-4200-2778-9340-1643-7408-1770-1510,difficult,yes
394696-1019203-131098-6898-1738035-15348-369349-568587,316014-182942-81045-19716-177748-1374-25834-96630,58473-49571-9324-94372-18634-3652-4179-17810,6030-29859-9172-58866-135250-1861-9374-10401,10758-14435-4991-108803-38245-6293-14274-22563,17065-19577-17695-15358-29782-2508-8733-55818,12535-6884-2159-14764-17653-2407-3119-24996,15997-8109-1786-6571-15445-2109-3767-22423,easy,no
15143-329328-93421-69175-240300-341501-166163-166163,4018-132187-77631-42344-37316-166410-74866-74866,288-61998-21091-2822-4735-23477-32176-32176,3425-9642-9525-5196-23946-28527-12099-12099,3779-16537-2619-6698-11338-13313-26896-26896,4554-23299-6983-8468-12420-16564-14754-14754,2503-15653-2381-2111-7375-11365-13293-13293,1123-14059-1505-664-12627-13028-8142-8142,easy,no
360222-97752-47066-163878-404796-49951-40295-282849,41691-99782-73923-7908-191807-28914-16094-117450,4064-6984-8768-4916-13792-5837-1959-12701,8814-13095-8472-1441-31557-3096-3586-24737,7809-2480-11768-900-4857-1976-1331-5814,3833-4024-6757-498-2901-5271-3336-6367,773-1047-1355-327-988-3524-2652-2698,2081-1693-2287-210-1732-884-2394-1310,difficult,yes
39060-185688-159629-117158-262754-99753-230949-1239844,77530-78931-77244-34798-196378-62334-164274-246069,4415-1864-1287-12485-22853-5737-21902-16366,8499-6270-3439-1874-7872-4580-17420-47459,9587-6203-5537-2745-8979-4264-9334-25245,3877-3844-2938-1145-21061-1839-3848-21538,1767-2304-3894-947-12342-1303-2716-24398,2152-2056-1497-396-4446-847-2941-11443,difficult,no
189706-918819-206000-1163304-779382-505885-758391-41819,35793-625180-6581-77795-551698-62501-215606-13328,13103-106588-3210-53839-100265-6493-38339-5576,8278-79099-6771-32925-82258-8919-8138-497,6736-67370-1171-10578-36963-1638-5035-1315,13876-23637-776-8172-19379-4413-9205-290,4052-23174-162-3849-15948-3451-3799-270,6670-10114-256-1977-7729-3442-1959-405,easy,yes
42280-57985-138887-219854-32216-128633-130845-146737,79495-39171-17992-11430-10054-65789-31737-34290,14099-2176-1527-2052-4261-22695-4493-5710,4963-785-4396-2485-5999-6462-340-12365,9885-6109-8754-3332-988-7564-1514-1919,4262-5542-2688-2778-5359-18130-1756-5611,2170-1908-4065-913-2659-7529-440-2364,1534-2283-1781-711-1080-4373-295-1153,easy,yes
38070-158817-385654-433241-186181-135630-266359-30323,25159-62374-125207-68125-6567-7378-117330-16363,14817-4324-75041-16137-3511-869-21180-909,10487-5393-11587-4191-1190-2349-9602-1600,4213-4341-12157-3468-849-1496-3182-2278,5664-8273-17160-11627-1375-792-15074-2058,3357-2944-9785-1542-2474-1827-2288-756,1565-1341-16028-2533-603-719-1885-764,easy,yes
146908-182838-295442-77441-1206281-22459-96537-69342,118258-52461-52211-13305-92319-13978-77221-20611,78370-14722-15850-797-10278-9527-9161-9944,2696-1117-8941-2288-9779-3416-6794-3452,18399-3227-11325-1012-4555-3001-8327-3772,29200-1014-16005-1112-12119-3361-5911-2121,11222-663-5273-387-8414-1189-1624-912,7325-705-5838-487-2662-1471-3245-768,easy,yes
276739-676046-1447359-435335-947123-9910-212802-9574,98077-339186-119187-144267-116329-4389-75855-4448,8254-19382-21555-34856-7503-5861-7440-271,11933-86397-15968-27046-35468-13861-1196-1346,8856-29826-30901-20456-14577-6609-3164-1308,7793-16665-24475-7922-21041-15543-6970-3009,2775-9854-7455-4120-8543-12905-3689-3582,5386-5300-9605-4462-4935-20509-2473-794,easy,yes
909401-375617-289277-580554-62198-7315-323491-235816,617492-130465-91697-35171-17622-34640-41089-167594,22568-16096-17953-21379-4331-22529-31104-26206,16644-17290-21118-17720-1018-1358-6272-19758,36534-11006-24206-12157-698-3340-3541-28106,56656-2678-22276-12171-1535-24164-30762-18594,13096-6356-8080-4751-649-10057-13886-5286,7389-2133-16399-8992-905-5009-9273-14436,difficult,yes
