delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
47105,17474,8523,4877,14690,25257,-36769,750,-6350,9212,-2742,-905,-42206,-11471,-3347,-1106,-3782,-12896,-43207,-12043,-4889,-2449,-7645,23566,-35409,-10494,1812,2362,6346,3495,-5437,-1001,7798,-12221,-572,1549,3003,-1542,6701,-10318,-1343,4811,-1040,-3863,13991,-11991,36462,-20071,difficult
417380,189250,23891,24463,27266,45785,-338122,-139402,-15151,-18533,-17297,-35032,-225063,-181113,-19488,-23657,-24106,-41894,-402743,-183444,-20170,-20761,-21629,-38272,-255536,-167831,-23808,-21424,-25162,-39185,113059,-177680,147207,-41711,-2331,15613,-4337,-682,-3638,-5124,2896,-663,-6809,2477,-3533,-6862,3622,-913,easy
686696,191794,33409,13150,34542,27762,-581975,-180249,-30297,-11394,-28117,-22069,-643659,-162967,-22311,9885,-18421,10298,-661815,-168285,-2795,-2079,-3518,7487,-432948,-51760,-22826,-7996,-31438,-19508,-61684,-18156,228867,17282,-5318,116525,7986,19516,-20031,21279,-11964,-5917,9696,14903,-27920,32367,-2811,-26995,difficult
364180,28849,10644,13169,14574,43056,229985,78348,16581,10973,18465,-24385,-63727,260070,6941,17815,28442,-27256,1584607,170248,6673,11569,13394,-29686,-250916,111439,32539,-5203,13292,-37300,-293712,1648334,-1835523,181722,-89822,-58809,-9640,-268,25866,6842,-6246,-16772,9977,-15048,-102,-2871,-2430,-7614,easy
124045,32748,5535,9858,10927,8813,1072258,3447,363,3358,-185,6091,-113616,-12239,8914,-5292,-3094,25059,-123366,-27458,10686,-2616,29501,-247,-123522,-15419,2528,-786,12073,19089,-1185874,-9750,-156,-15686,-15219,12039,8551,1772,-8158,-8650,2676,1830,-2909,32595,-17428,18968,-25306,19336,difficult
116142,11364,9052,4579,6437,10183,78123,23274,-6303,-641,-3350,-4327,24506,67257,11593,65887,39160,14423,929871,209426,27555,47950,470,28756,93969,-4047,3369,-1985,3161,-4440,-53617,905365,-835902,43983,142169,-213473,17896,15962,-24186,66528,-17937,-49935,42510,-38690,2691,18750,14333,-33196,easy
1080362,222680,39734,37093,17168,39084,-1064512,-215305,-39072,-19961,15846,-11500,-168330,-152568,-19122,-22618,-3582,-7344,-966763,-137479,27663,-26309,-2408,-20377,-1075284,-213512,-36724,-8356,7818,-23379,896182,-798433,-108521,62737,15089,-76033,19950,46785,-64387,-2657,-3691,17953,-19428,1174,10226,4156,-13033,-3002,difficult
466669,25137,15964,8951,8962,23830,-436295,43358,-11741,433,-3402,-12626,3141027,72718,-1065,3987,12953,45225,-374809,-20881,-12380,-7608,-7659,-22893,116285,23689,-4841,-1788,-2748,-18340,3577322,-3515836,491094,29360,-93599,44570,10676,-11315,7539,3554,-11595,5820,16355,-20612,4911,57851,-68118,4553,easy
196078,54401,18176,41595,33409,21220,-99040,-28408,-4631,-33047,-30312,-16875,-78321,-19172,-1676,-35547,-28611,-8168,-167028,-46639,-11481,-20648,-10498,14243,-190490,-45892,-10444,-27844,-24068,7840,20719,-88707,-23462,9236,-27467,747,2955,-9805,1037,-2500,14899,-7196,1701,18113,-13570,8707,22411,-6403,difficult
114844,65230,11185,4953,12842,13070,-40719,-25078,-10758,4001,-8594,-6281,351833,3532,7898,19345,8932,33508,-109595,-51867,-3892,12628,-922,18944,-105631,-52665,-9072,4221,-1157,24636,392552,-461428,3964,28610,-55399,-798,18656,-11790,-5180,15344,-6717,-8407,17526,-9854,-235,39789,-14564,5692,easy
512202,35113,31263,18427,7668,12803,105745,17738,-21320,20458,7691,25328,-249335,-4284,-29251,-12837,-6500,-8627,-501938,-29945,-26954,-3654,18539,27376,-506840,-24032,-22155,-10075,6383,18205,-355080,-252603,-4902,-22022,-25661,5913,-7931,2297,4799,-33295,9183,-6421,-14191,25039,-12156,-33955,36003,-9171,difficult
337830,68321,14975,8344,4407,3348,-274058,-39952,-7060,-1387,692,5949,-185735,-52614,-11929,-3880,-273,6630,-314731,-46478,-11432,-1022,655,52,-245525,-11888,-11353,753,4451,25136,88323,-128996,69206,-12662,6136,34590,-4869,497,79,-2493,2858,1775,-965,928,3796,681,-6578,25084,easy
98192,12329,12618,2621,5304,7625,594824,114971,53166,18872,11612,26407,79423,37489,-10494,24811,12207,7543,89083,-340,-7039,16699,5900,12000,-33873,-1142,-3791,769,4513,7721,-515401,9660,-122956,-77482,-37829,-802,-63660,3455,3248,5939,-8112,-15930,595,-6307,-1387,-18864,4457,-4279,difficult
753509,290832,86323,119058,69554,87868,-206476,-268670,-84710,-113834,-65935,-83697,120246,-261487,-65425,-105458,-63858,-74319,-482850,-206165,-80113,-115709,-33987,-76663,429312,-118208,-63373,-86081,-43657,-28404,326722,-603096,912162,7183,55322,87957,19285,-14688,16740,8376,-10251,29628,2077,29871,-9670,9378,-2344,48259,easy
429219,126302,26357,29909,31888,24387,898969,-112239,-6506,1125,-7283,17473,57183,-39380,27701,-1970,-21681,7602,-392084,-97572,-18083,-12708,10759,1861,-425451,-124636,-22775,-21170,-18225,5089,-841786,-449267,-33367,72859,-58192,-27064,34207,-45784,-4692,-3095,-10738,-8462,-14398,32440,-28984,-9871,-5741,3228,difficult
255867,43749,5513,19028,8972,12742,155757,40548,20243,55157,40782,17799,-137723,1707,-3591,-9918,-4841,-7208,79882,-6331,16891,5907,11316,25264,-185662,-38811,-5043,-17889,-8774,-11799,-293480,217605,-265544,-38841,-8038,-32480,-23834,20482,-21934,-65075,15825,-23796,-45623,16157,-20090,-25007,32472,-37063,easy
383196,77530,30755,31757,6869,19573,-336150,-72923,-28991,-30464,-4723,-16978,823413,94577,17631,-17746,21433,65988,770847,356093,-5251,19631,45789,46338,393941,-35489,-11829,-26028,7202,1953,1159563,-52566,-376906,167500,261516,-391582,46622,-22882,-6578,12718,37377,-45659,26156,24356,-38587,82966,-19650,-44385,difficult
395303,48724,27221,51502,8579,13366,-386517,3482,54298,-42163,3791,-145,-294753,-7634,-16080,-39988,-6795,-10662,-388586,-26429,-22503,-21484,3082,-6508,-76404,-33616,-25592,-43496,12270,11405,91764,-93833,312182,-11116,-18795,-7187,-70378,-6423,-3089,2175,18504,-22012,-10586,9877,9188,-10517,4154,17913,easy
1223754,112930,31771,54481,19140,31704,-1062187,-43857,-21279,-49272,14103,4251,774524,119316,-14986,-19735,33324,-2079,-1189078,-95298,-16918,-31098,-8804,-21750,-1184194,-95940,-20070,-25987,10121,-4215,1836711,-1963602,4884,163173,-214614,-642,6293,-1932,-3152,29537,-11363,5111,19221,-42128,18925,-6330,-19671,17535,difficult
889487,177629,36773,40891,18885,20037,-82552,691647,78977,-14856,83122,16029,-225277,28924,-29788,14911,-7667,-6689,-696304,-159752,-35398,-38271,-17065,-11159,218095,-75197,-27883,19793,14785,-7688,-142725,-471027,914399,-662723,-188676,84555,-108765,-5610,7515,29767,-53182,58064,-90789,-9398,31850,-22718,-4470,3471,easy
848680,52141,10182,16530,4175,10483,-213215,-32380,43662,-7903,18093,-3023,-241548,30770,3204,10855,26545,34463,-696697,-38558,-6890,-14529,-520,2570,1100433,139248,114288,26908,32601,60857,-28333,-455149,1797130,63150,-69328,177806,-40458,-10094,121178,18758,-25384,41437,8452,-27065,33121,37486,-31893,58287,difficult
72143,51997,12486,6398,10506,9347,73977,-5306,-8484,-4137,-5202,-5290,654850,-13895,4075,8472,1602,40105,48020,-7760,-5604,5335,-88,-771,153864,-28125,-7373,1865,2966,3816,580873,-606830,105844,-8589,6135,-20365,12559,-9679,-1769,12609,-3137,-3470,6804,-1690,3054,45395,-40876,4587,easy
1439009,200916,27031,24220,36083,40299,-1243328,-190613,-21177,-12510,-30564,-26872,-1313949,-190596,-17276,-8445,-28435,-29719,-1373869,-163074,10273,-14007,-8748,14454,-1356004,-169894,-25602,-21233,-31056,-32695,-70621,-59920,17865,17,27522,-6820,3901,27549,-35875,4065,-5562,-7226,2129,19687,-22308,-2847,44173,-47149,difficult
