delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
777418,122545,5954,6615,19153,22731,12268,9201,-745969,-119860,-3658,-5184,-15922,-16174,-6379,-2841,-399750,-102620,9736,-4705,-14565,-6484,-769,785,-771568,-100490,1777,43718,-11902,-9940,-3825,2021,346219,-371818,17240,2130,13394,-7959,479,48423,1357,2663,9690,-3456,5610,-3056,3626,1236,easy
102285,11528,5762,11275,5895,9659,4146,3291,-100041,-10785,-1920,-9700,-3821,-7836,-2231,-1382,5788,3207,-2087,-7129,-4480,-4862,-370,-1950,-84954,-1228,2125,-4229,-3396,-229,5038,2513,105829,-90742,13992,-4435,-167,4212,2571,2900,-659,1084,2974,4633,1861,5408,-568,4463,difficult
1095756,225714,52413,36125,14106,16913,17660,9582,-1077083,-215358,-48941,-34470,-12873,-10923,-14546,-5905,-476389,-191471,-39120,-22995,-12241,-14385,-15081,-8081,-1084683,-179792,-49919,-30756,-8761,-12703,-15781,-8005,600694,-608294,23887,11679,9821,-10799,11475,-7761,632,3480,-3462,1682,-535,-700,-2176,76,easy
158592,72861,10444,11359,6360,20354,31848,18822,142409,17931,12395,-4748,1236,-6137,-10523,-2957,-29509,-63878,-3726,-475,-2538,-17023,-26455,-15995,778427,-56739,-3244,-7233,-4533,-17481,-30219,-18294,-171918,807936,-81809,7139,-16121,482,4273,-6758,-3774,-1995,-10886,-458,-15932,-3764,-13038,-2299,difficult
179444,19303,8343,14629,15153,14053,11917,9666,44720,57475,-5142,3797,-12191,-5743,-6808,-6377,-173991,-16693,-5385,-10643,-13844,-8631,-9119,-7182,25722,49240,-3198,-9784,-10342,-8565,-10632,-8404,-218711,199713,-74168,65933,-243,2187,-14440,859,-1653,3502,-2888,66,-2311,-1513,-805,-1222,easy
144791,12250,7226,6888,3970,6963,4926,2627,1931773,740410,81376,59265,33737,66220,46312,8320,1638903,119033,13449,13112,13843,34829,12698,8680,-141312,-968,-5852,6463,17075,9719,11415,3515,-292870,-1780215,-621377,-120001,-67927,-19301,-46153,-6649,-19894,3232,-31391,-25110,-33614,-1283,360,-5165,difficult
43539,19281,6918,3022,3637,13258,12848,7002,643179,222056,2859,44440,22092,1372,-9302,1713,35522,24982,6290,29030,-164,-10271,-11382,-5807,2015087,245817,15442,130754,12240,-6016,-5338,-1307,-607657,1979565,-197074,220835,3431,9152,-15410,101724,-22256,12404,-11643,4255,-2080,6044,-7520,4500,easy
101414,24385,4242,3749,2887,8644,3693,2270,-81999,10756,4975,5604,1022,48783,14479,8876,-13702,6612,427,13400,-190,-3359,-2218,-969,-320,55518,22504,33179,4577,23965,2264,1756,68297,13382,-4144,48906,-4548,22077,7796,19779,-1212,4767,-52142,27324,-16697,4482,-9845,2725,difficult
175736,54526,5186,15647,7876,10246,4474,2284,-102809,-46463,-242,-13001,-3672,-4730,-764,1450,108555,-29799,-3677,-7875,-4940,-8136,-1280,-714,-171277,-49478,421,-12292,-5252,-7501,-3263,-346,211364,-279832,16664,-19679,-3435,4098,5126,-4417,-1268,-312,-3406,635,-516,-1983,-2164,368,easy
472045,92507,23116,8849,12539,15732,26965,7080,-344109,-1768,-20565,3218,-2794,-9632,-19323,-3422,-15414,-23000,-17611,4051,-8825,-10019,-23139,-5319,-470701,-86069,-21820,-7814,-10383,-11295,-25865,-6320,328695,-455287,-21232,-63069,2954,-4209,833,-11865,-6031,-1558,-387,-1276,-3816,-2726,-1897,-1001,difficult
266150,239124,31395,14433,12541,22711,41719,17564,-139562,-185412,-22393,-7233,-5311,-16574,-40614,-15982,1194365,-55423,-12685,9696,-2032,2678,-31030,-12983,-17360,-212204,-28001,-11578,-8967,-20092,-36868,-15270,1333927,-1211725,129989,-156781,9708,-15316,16929,-21274,3279,-6935,19252,-22770,9584,-5838,2999,-2287,easy
785371,158857,9723,9861,10054,10039,5663,5368,-660902,-97751,-1392,7305,2527,928,8491,10077,-772858,-153974,-2644,-3546,-2823,-769,393,-2995,-768133,-127788,7114,-4269,774,-1131,-720,987,-111956,4725,-56223,26186,-1252,9758,-10851,-723,-5350,3597,-1697,-362,-8098,-1113,-13072,3982,difficult
25274,14522,9210,7392,11430,12123,9810,5715,12606,-634,-7528,-5515,-9721,-9840,-9305,-5354,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,15852,0,6525,0,-579,0,1788,0,-92,0,202,0,1977,0,3209,0,easy
483154,65330,5351,7383,6026,9836,5121,3435,-172132,25967,1339,-3117,12462,-4734,1720,5435,17295,-18259,15178,41899,5072,8010,3216,3292,94881,-19252,-2810,7233,-3362,-6236,-3766,-2149,189427,77586,-44226,-993,13839,-17988,45016,-34666,-7390,-8434,12744,-14246,1496,-6982,-2143,-5441,difficult
383897,213893,23665,21143,12203,24724,38965,19345,101529,-80573,-564,-5134,-7178,-16983,-25050,1593,141133,-137451,-14929,-18562,-9000,-16536,-24270,-1339,-131967,-186733,283,-11945,-3360,-17899,-28391,-11402,39604,-273100,-56878,-49282,-14365,15212,-13428,6617,-1822,5640,447,-1363,780,-4121,-2932,-10063,easy
259058,25845,15500,18974,6668,11297,4403,3541,302899,42509,60452,92306,917,11446,2254,2542,-178450,12155,61332,59417,-1598,-1194,-1024,-2382,-242763,-6843,7160,71572,6163,35,899,2476,-481349,-64313,-30354,-18998,880,-54172,-32889,12155,-2515,7761,-12640,1229,-3278,1923,-4924,4858,difficult
1462651,191780,15737,15117,8869,30894,23625,8178,-1396741,-63508,-3655,-10819,20658,-22693,-18808,-5155,-613606,-105454,1385,21625,20277,-16529,18316,5772,-1283458,-97534,-7657,-10375,-3550,-18284,-11666,-3032,783135,-669852,-41946,7920,5040,-9042,32444,-32000,-381,-23827,6164,-1755,37124,-29982,10927,-8804,easy
124904,37718,13238,3524,5325,3336,2262,1566,365264,17179,-3279,1011,-3788,-923,-1310,-905,-119850,-29671,-11226,-346,-4563,-524,-564,87,-65891,-4957,-8485,-2738,-3330,-69,-87,381,-485114,53959,-46850,24714,-7947,2741,-1357,-2392,-775,1233,399,455,746,477,992,294,difficult
520008,239507,75347,46585,26864,88046,22763,8254,-314239,-197740,-70615,-33991,-24630,-81260,-3252,-6193,-505216,-223235,-54249,-31697,-14412,-33844,54946,-1821,-430138,-230866,-62375,-1081,189,-64055,5036,3186,-190977,75078,-25495,-7631,16366,-8126,2294,30616,10218,14601,47416,-30211,58198,-49910,4372,5007,easy
534382,130165,14949,22226,11493,18907,9051,5282,-523892,-114879,-6640,-16243,3178,-6322,487,1242,-226211,-47406,15680,-11154,2583,-7711,-2138,-1484,-532416,-126191,-11927,-19516,-10314,-14837,-8013,-4619,297681,-306205,67473,-78785,22320,-27607,5089,-8362,-595,-12897,-1389,-7126,-2625,-5875,-2726,-3135,difficult
