delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
7442,15411,7991,54168,5883,6735,-3856,3130,-1336,-29939,232,-2234,-3417,-1762,-4490,-5340,117,1008,314365,-6451,-5954,-45982,-5009,-5638,35432,32792,-4340,-45955,-4879,-4620,439,317782,-278933,-4892,-4689,39243,-3154,-1464,1614,24599,-40642,27,-115,-5126,130,3242,-6646,1018,easy
243419,22982,8078,3170,3766,3374,-232151,-9084,22391,79521,-2205,1483,493200,225842,2307,16918,-207,4855,-232426,-17967,-4133,-857,-3469,-2816,-225613,7272,4088,12313,1429,2092,725351,-725626,6813,234926,-243809,25239,-20084,-6440,8221,-62603,-17775,13170,1998,-3262,4898,3372,-7671,4908,difficult
98992,29434,2860,18472,3600,4434,-95620,-23552,-1533,3339,4333,2865,-14149,31430,9641,48653,-2388,7598,-55245,-17447,54,-17081,-3349,-3967,-79184,-13961,4450,-16270,-1003,-2291,81471,-41096,-23939,54982,-48877,3486,11174,-9587,4396,45314,-65734,811,-6721,-961,2346,4733,-11565,1676,easy
272473,84363,14659,32534,7708,11551,-206172,-60474,-2869,28825,57235,3943,-264940,-83549,9254,15951,706,-5121,-266309,-72865,-10417,7417,-656,-5889,-237847,-72411,-8148,-15852,6214,-4039,-58768,-1369,28462,-23075,10684,454,12123,-19671,2269,-12874,-8534,-23269,-56529,-1362,6870,-9064,-768,1850,difficult
54867,15662,4796,26539,7351,5981,-49684,4679,97014,13394,-2998,-1636,-50097,-5491,-389,10398,-2143,-217,-46723,-10580,-3311,-19314,-1785,6354,5552,35649,3400,-8966,-1882,1350,-413,3374,52275,-10170,-5089,46229,-97403,-2922,6711,-2996,-29712,10348,855,358,-97,1419,6571,-5004,easy
371808,82801,10031,4602,4716,4072,149828,-54368,-5794,-4249,-3051,-2271,-365518,-72030,-9578,-3904,-4214,-659,-79989,-16673,8815,6502,1526,-716,-126784,-43429,-6948,-3715,-2191,-2707,-515346,285529,-46795,-17662,55357,-26756,-3784,18393,-15763,345,10406,-10217,-1163,5740,-3717,1612,-57,-1991,difficult
73547,34863,4418,21728,5288,6881,-68254,-30525,1055,15613,-3717,287,-61994,-24724,2218,11465,3805,2427,-33083,-7729,-263,-9706,-181,-2342,215699,8357,21013,55833,5003,16314,6260,28911,248782,5801,16995,16086,1163,-2481,21276,-4148,-21171,65539,7522,-3986,5184,2140,-4769,18656,easy
124629,26138,3046,5201,5262,5834,779317,147822,6872,14506,8339,-2734,1363690,208981,112985,14444,23984,14449,-119169,-12627,558,-2750,-2392,-2630,545870,96869,21958,17369,29063,19727,584373,-1482859,665039,61159,-221608,109496,106113,-112427,21400,-62,-17194,20119,15645,-26376,31455,17183,-17079,22357,difficult
4204,8797,12487,46233,4484,6858,8499,3939,-9578,2776,4876,68,-298,-1772,-10716,-34323,6689,2518,21009,1292,-7365,-19423,12112,2013,227867,9162,-7726,-42866,-502,-4083,-8797,21307,206858,-5711,3064,7870,-1138,3351,-361,-37099,14900,-23443,1813,5423,-12614,2450,-505,-6096,easy
81623,44270,17909,4502,10235,3329,7212,379,-16280,-1110,-9138,1353,-76260,-34004,-14484,-1530,-5814,-746,438964,155469,12905,47183,21589,25184,209896,31940,-7349,2678,-8266,-1859,-83472,515224,-229068,-34383,189473,-123529,1796,27389,-20254,-420,48713,-44505,3324,27403,-29855,-2099,25930,-27043,difficult
69505,21732,7077,18764,8559,2798,-62715,-5719,70228,65554,10917,7184,-66782,-7488,6707,26205,-4211,6073,-60910,-17219,1582,43990,-6284,6068,1999,5679,3057,6705,-4272,7576,-4067,5872,62909,-1769,-9731,22898,-63521,-5125,1475,-39349,17785,-37285,-15128,-2073,2012,-1111,-5,1508,easy
544664,98027,24579,35032,16078,8977,-455222,-75009,-24224,-33681,-15554,-8497,-535794,-93537,-21004,-34060,-15134,-7213,-541215,-81929,-23735,-34240,-14105,-2232,-517410,-78681,-23409,-32785,-12850,-6843,-80572,-5421,23805,-18528,11608,3248,3220,-2731,326,-379,-180,1455,420,1029,1255,1284,4981,-4611,difficult
178232,63707,17581,11039,10611,6290,-164516,-31989,-2122,62351,-4539,-459,-172401,-61560,-5153,20664,-2964,-780,-133032,-41242,-9061,11937,-5132,4135,-20775,80160,-3611,-1107,-6570,-1633,-7885,39369,112257,-29571,20318,121402,-3031,-3908,5450,-41687,-8727,-13044,1575,-2168,-1438,-321,4915,-5768,easy
216349,31971,12762,10314,1973,5533,-174121,-19585,-12413,-9303,-183,-4749,-205756,-24578,-12413,-7939,1569,-1097,152822,20658,-4,5386,3584,2485,-156855,-15372,-12409,-9222,-1494,-5063,-31635,358578,-309677,-4993,45236,-36030,0,12409,-12405,1364,13325,-14608,1752,2015,-5078,3652,3582,-7548,difficult
723995,102803,14868,19827,8124,10603,-710090,-97939,-11325,-11903,-2602,5364,-719891,-92583,-6733,-4206,611,4156,-612581,-58281,-2097,-11777,-743,6104,-571390,-96110,-11910,-16111,-6327,-8836,-9801,107310,41191,5356,34302,-37829,4592,4636,-9813,7697,-7571,-4334,3213,-1354,-5584,-1208,1948,-14940,easy
89982,15845,3579,1937,1236,1591,6493,-10260,1766,665,434,368,1271996,142862,34834,47726,3947,9640,-82763,-9055,-911,2385,2060,8871,-85478,-2176,3841,1714,1845,5981,1265503,-1354759,-2715,153122,-151917,6879,33068,-35745,4752,47061,-45341,-671,3513,-1887,-215,9272,-769,-2890,difficult
7368,5379,16558,56964,6974,7392,-4769,3031,-2162,-19100,-178,-2421,-2800,12343,3217,-8816,1992,1765,-976,2528,-15278,-54910,-2840,15299,206937,10268,-15916,-45298,9022,18175,1969,1824,207913,9312,-9815,7740,5379,-18495,-638,10284,-46094,9612,2170,-4832,11862,4186,13534,2876,easy
106912,62838,29144,9610,6425,3548,27973,-21940,-26685,-8399,-6125,-2632,-83383,-50943,-26723,-4919,-3951,-301,-80736,-43234,-28461,-9365,-4997,-1368,140408,132990,2992,-3471,-3713,833,-111356,2647,221144,-29003,7709,176224,-38,-1738,31453,3480,-4446,5894,2174,-1046,1284,2331,-1067,2201,difficult
65796,15494,5162,16354,6907,6639,-57692,-7951,2575,28141,354,7853,-61353,-3289,-1477,16404,-2355,3822,-38636,5539,-2593,551,4009,-2236,196715,122567,51893,-1493,6884,7950,-3661,22717,235351,4662,8828,117028,-4052,-1116,54486,-11737,-15853,-2044,-2709,6364,2875,-4031,-6058,10186,easy
676164,49452,18967,4455,9842,4000,-405109,-30075,-15132,-2862,-8860,-2483,-666406,-43067,-16689,-2472,-8533,-2596,-632395,24907,-10019,9190,-6919,10628,-672337,-42037,-17831,-1313,-8378,-1951,-261297,34011,-39942,-12992,67974,-66944,-1557,6670,-7812,390,11662,-10503,327,1614,-1459,-113,13224,-12579,difficult
