delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
183402,15048,3126,3368,4797,9035,2422614,56399,16695,11027,16838,14581,-154480,-5302,1597,101,-1336,-3403,32456,22956,1551,-2320,-2216,-6880,-162510,4688,8156,5061,6488,-4304,-2577094,186936,-194966,-61701,28258,-18268,-15098,-46,6605,-10926,-2421,7381,-18174,-880,8704,-17984,-3477,2576,easy
368131,60866,12651,6789,5493,5384,-225551,63962,26624,58694,16206,5773,-319985,-47406,-10385,-4781,-4509,-3354,-236067,-45281,-10851,-2921,-3427,-2896,-156664,2744,11681,9394,3651,5332,-94434,83918,79403,-111368,2125,48025,-37009,-466,22532,-63475,1860,12315,-20715,1082,7078,-9127,458,8228,difficult
533603,152942,16772,9053,20423,14936,-455470,-119144,-10825,-6412,-18726,-13419,271643,41588,-6982,6829,-180,-2446,-441245,-46105,10963,3449,-10694,-7240,142871,-124615,3173,12887,-14596,-9118,727113,-712888,584116,160732,-87693,-78510,3843,17945,-7790,13241,-3380,9438,18546,-10514,-3902,10973,-4794,-1878,easy
529125,75789,47980,15548,19779,10433,-317752,222104,4985,-1298,-15931,-2437,-465187,-47077,-46702,-15088,-19215,-8687,-521868,-59499,-32429,4165,-15687,-8586,-339810,-49518,-44273,-12078,-14905,-4444,-147435,-56681,182058,-269181,-12422,9981,-51687,14273,-11844,-13790,19253,-16243,-3284,3528,782,-6250,101,4142,difficult
309420,74777,22409,12336,10002,10609,184416,-56638,-13720,1968,-1869,-4125,484872,-13450,37776,-10029,-5483,-5903,-300166,-69250,-16133,-8345,-7341,-3302,1852911,62105,-11644,621,-6336,-5265,300456,-785038,2153077,43188,-55800,131355,51496,-53909,4489,-11997,1684,8966,-3614,-1858,1005,-1778,2601,-1963,easy
653110,177890,37137,13220,8802,7045,-316464,-149914,-29814,-8639,-4563,-3854,-546456,-157371,-30933,-8218,-4518,-4886,744601,179113,-23169,62386,4477,28337,-578605,-154989,-23102,-1091,-1498,952,-229992,1291057,-1323206,-7457,336484,-334102,-1119,7764,67,421,70604,-63477,45,8995,-5975,-1032,33223,-27385,difficult
190698,68577,20616,4220,16587,14638,-88381,-47572,-13049,679,-14941,-12078,-150310,-17655,-9383,1073,-14971,-12597,1029800,501452,235091,54616,55186,27689,1658167,244009,-7837,59369,4544,12008,-61929,1180110,628367,29917,519107,-257443,3666,244474,-242928,394,53543,4753,-30,70157,-50642,-519,40286,-15681,easy
721111,210362,41803,12428,4356,15768,-359717,-123723,-6132,9578,2248,7824,-701414,-192956,-36430,-11106,-2628,-13377,-692378,-204224,-40579,-8627,-706,-11104,-494235,13140,-4301,-7849,4496,-6837,-341697,9036,198143,-69233,-11268,217364,-30298,-4149,36278,-20684,2479,778,-4876,1922,5202,-21201,2273,4267,difficult
142204,49513,7945,8131,5204,4912,803262,179104,9840,84587,16875,22480,755317,153676,9819,89779,37375,27420,140558,434431,1538,15638,23876,6402,25985,-34754,-6945,-3009,-3565,-3123,-47945,-614759,-114573,-25428,280755,-469185,-21,-8281,-8483,5192,-74141,-18647,20500,-13499,-27441,4940,-21018,-9525,easy
370302,128277,24304,17475,21766,9699,-140544,189432,-19096,-12347,-9513,5131,-338712,-96138,-19196,-15676,-19948,-6818,-353680,-125327,-21661,-13394,-16699,-7843,392108,176856,-22424,611,-6758,11035,-198168,-14968,745788,-285570,-29189,302183,-100,-2465,-763,-3329,2282,14005,-10435,3249,9941,-11949,-1025,18878,difficult
277643,70280,9782,8762,8266,6173,92860,-18747,2252,-203,-2670,-5284,-103627,-62024,-4869,-6665,-6046,-4294,-126734,-53194,-7039,-5098,-1893,48,-267875,-23530,-3204,7965,7615,24788,-196487,-23107,-141141,-43277,8830,29664,-7121,-2170,3835,-6462,1567,13063,-3376,4153,9508,990,4342,24740,easy
320374,149973,39653,21542,17108,16402,1605976,472028,184774,60394,10636,-1107,1078171,3733,-27401,-8401,-10211,-6897,1566948,78655,-312,1129,-12925,-8605,2414459,100345,35990,52126,24766,29863,-527805,488777,847511,-468295,74922,21690,-212175,27089,36302,-68795,9530,50997,-20847,-2714,37691,-5790,-1708,38468,difficult
467174,116674,19793,24362,16141,12123,-263430,279766,87449,26758,45640,1404,-374589,-61509,-3609,-20721,-12227,-7904,1067088,-18421,44804,-536,8032,-1748,769952,-101063,-14675,-12136,-6577,9952,-111159,1441677,-297136,-341275,43088,-82642,-91058,48413,-59479,-47479,20185,-11600,-57867,20259,-14609,-9308,6156,11700,easy
146585,115809,16699,29879,11300,19807,361739,164942,429,-7715,-1846,-946,22244,60628,54070,-21051,-1351,-12375,-110757,-113644,-13033,-28511,-8336,-17668,111907,-93527,899,-26079,-6988,-17890,-339495,-133001,222664,-104314,-174272,20117,53641,-67103,13932,-13336,-7460,2432,495,-6985,1348,-11429,-5293,-222,difficult
256333,103784,20605,14115,11913,9716,-106483,145057,28185,14225,21817,88,-135738,35047,-20100,-1127,-4065,330,-24119,-84204,-19976,-10821,-10142,-8807,424139,-60144,-5282,340,8473,9735,-29255,111619,448258,-110010,-119251,24060,-48285,124,14694,-15352,-9694,11161,-25882,-6077,18615,242,-9137,18542,easy
218230,233638,16159,7633,12210,12392,-46543,-70149,-6729,587,-2326,-5835,843836,-58828,26722,22565,5070,18574,519053,50790,153363,18388,7969,10716,-52115,-193182,-14698,-2738,-9739,-7952,890379,-324783,-571168,11321,109618,-243972,33451,126641,-168061,21978,-4177,-21126,7396,2899,-17708,24409,-7858,-18668,difficult
460245,53953,24323,19970,8802,12829,571699,-5049,-22272,10554,747,-3306,145872,2320,-17495,-18352,-5852,-11166,-172464,66571,-22926,-15449,-4263,-5684,-437357,-2025,-1769,-3557,3703,1415,-425827,-318336,-264893,7369,64251,-68596,4777,-5431,21157,-28906,2903,11892,-6599,1589,7966,-7860,5482,7099,easy
64454,51991,12633,3424,6172,6813,2752687,1686276,133162,39630,52345,37991,48599,4652,-5176,1414,-3068,-5236,499528,1596,7850,39145,4125,2091,53651,-21455,-937,6808,-4130,-4438,-2704088,450929,-445877,-1681624,-3056,-23051,-138338,13026,-8787,-38216,37731,-32337,-55413,7193,-8255,-43227,7327,-6529,difficult
51763,48141,42715,10128,11155,22625,224714,74459,-20425,8379,-365,-9463,85205,-22627,-40172,-7024,-9097,-17524,130851,72336,-7753,-4397,-7375,-13808,-45492,-40041,-33991,-4170,-9718,-17303,-139509,45646,-176343,-97086,94963,-112377,-19747,32419,-26238,-15403,2627,227,-8732,1722,-2343,-8061,3716,-3495,easy
692006,94623,40427,15871,5740,8046,-335230,1261,-12963,29211,11393,-1397,-358323,60223,32170,4027,20717,10507,-679907,-89855,-39490,-13849,-2806,-4074,-569410,72578,-24997,-8295,-1923,-1761,-23093,-321584,110497,58962,-150078,162433,45133,-71660,14493,-25184,-17876,5554,9324,-23523,883,11904,-14581,2313,difficult
