delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
790579,178922,28086,19701,36997,16169,-643699,-23648,16872,-7351,-30174,-12694,380685,-142624,-17589,-16380,-34532,-13945,-693061,-114114,-18071,-14974,-33072,-3606,-385629,-129103,-13139,-7369,-23607,-812,1024384,-1073746,307432,-118976,28510,-14989,-34461,-482,4932,-9029,1406,7605,-4358,1460,9465,-1251,10339,2794,difficult
160693,16521,11138,5362,5142,3301,-153177,-13673,-9767,-5169,-3915,-2315,-158252,-14168,-9012,159,-3431,902,287984,43684,-6123,2495,2979,-1391,694035,229443,27785,6797,2228,14459,-5075,446236,406051,-495,57852,185759,755,2889,33908,5328,2336,4302,484,6410,-751,3217,-2293,15850,easy
1124712,231351,55481,46145,43688,28645,-1060815,-226613,-53429,-42144,-42248,-27837,1184159,14566,30403,56801,30752,-2850,-701479,-218203,-47602,-43483,-40093,-26664,-874705,-200622,-38653,-30340,-37983,-24744,2244974,-1885638,-173226,241179,-232769,17581,83832,-78005,8949,98945,-100284,13143,73000,-70845,2110,24987,-23814,1920,difficult
58808,32862,10063,3632,3036,3712,204017,42463,41184,1743,11002,3517,138646,-28153,-5262,-464,-1618,-2969,117349,113370,62375,17547,28219,14365,497460,41179,-4225,315,1955,18903,-65371,-21297,380111,-70616,141523,-72191,-46446,67637,-66600,-2207,18011,-17232,-12620,29837,-26264,-6486,17334,4538,easy
168347,71799,6605,10127,7352,4871,-4469,-63891,-1689,-8686,-6452,-4373,236449,120008,7187,21430,-2495,-1970,-118396,-42885,-768,-7031,-5376,400,-128052,-55705,-4646,-6541,-6021,-1535,240918,-354845,-9656,183899,-162893,-12820,8876,-7955,-3878,30116,-28461,490,3957,-2881,-645,2403,2370,-1935,difficult
496651,103965,27629,7966,6769,5376,-288984,-81498,-16134,-4132,3910,-3154,-489332,-90687,-24074,-5547,-5735,-4186,-458685,-74124,-24453,-5164,-4379,-3045,-476365,-90182,-26672,-7038,-3676,-2413,-200348,30647,-17680,-9189,16563,-16058,-7940,-379,-2219,-1415,383,-1874,-9645,1356,703,-1032,1141,632,easy
615394,196163,20381,24708,19942,15356,-492830,-131863,-3440,-21025,-7915,-13702,-597001,-182216,-12513,-20018,-15665,-12121,-509796,-179272,-17496,-20301,-13861,-11288,-8961,-82179,-4863,-579,-5947,-8544,-104171,87205,500835,-50353,2944,97093,-9073,-4983,12633,1007,-283,19722,-7750,1804,7914,1581,833,2744,difficult
701787,212078,25657,19990,13817,10827,-675207,-204166,-20803,-17781,-12074,-7022,-427961,-182696,-19605,-7389,-9784,-7020,-583042,-105044,-13167,-9232,-8764,-4179,-300841,-129359,63605,-14583,-3955,-4560,247246,-155081,282201,21470,77652,-24315,1198,6438,76772,10392,-1843,-5351,2290,1020,4809,2,2841,-381,easy
1506708,174393,105744,40690,28567,16013,-1430019,-168730,-105568,-39887,-28273,-15193,-1352936,-166096,-94258,-34185,-21389,-11087,-1376102,-163809,-98751,-39607,-27263,-14765,-1483147,-105323,-96760,-39108,-24330,-11889,77083,-23166,-107045,2634,2287,58486,11310,-4493,1991,5702,-5422,499,6884,-5874,2933,4106,-3678,2876,difficult
561043,162382,29132,17553,8371,8224,-495075,-147015,-26278,-16197,-4247,-3291,-554286,-155227,-20180,-13460,-4216,-2049,-427284,-106960,-18401,-14770,-5937,-2644,-528923,-158997,-27780,-16148,-7185,-7497,-59211,127002,-101639,-8212,48267,-52037,6098,1779,-9379,2737,-1310,-1378,31,-1721,-1248,1242,-595,-4853,easy
191237,38793,5896,6590,6164,3806,983657,183357,7572,16318,24736,13448,-154329,-21249,-4046,-2761,-2539,744,-118837,68290,18687,830,17443,18039,1391050,-8250,1376,-907,326,791,-1137986,35492,1509887,-204606,89539,-76540,-11618,22733,-17311,-19079,3591,-1737,-27275,19982,-17117,-12704,17295,-17248,difficult
799141,105000,38473,32522,11235,5181,-275647,217869,2516,3352,33322,9480,-664835,-41208,-23885,-27857,-5030,-2938,-618643,4832,-20653,-24376,-8139,-4068,-637456,-82207,-34241,-30194,-3440,-2986,-389188,46192,-18813,-259077,46040,-87039,-26401,3232,-13588,-31209,3481,-5818,-38352,-3109,4699,-12418,-1130,1082,easy
141125,52696,7889,8033,8201,5683,-8587,-12031,-4868,-6368,-5924,-3881,-60733,-44680,-3739,-6414,-4804,2288,82965,15521,17270,-1045,7152,32925,-102690,-29142,-2482,-4738,-5180,3306,-52146,143698,-185655,-32649,60201,-44663,1129,21009,-19752,-46,5369,-3693,1120,11956,-12332,6169,30637,-29619,difficult
777291,145780,25792,19138,9092,5729,189211,-8272,2869,-399,-1361,2866,-298712,-136583,-23713,-15877,-8485,-4420,-65716,-124616,-24243,-16010,-3257,-3979,-665202,-96218,-21672,-5856,2252,4868,-487923,232996,-599486,-128311,11967,28398,-26582,-530,2571,-15478,-133,10154,-7124,5228,5509,-7286,441,8847,easy
73414,41902,9205,10583,5369,8026,-35351,-14205,-6185,-8488,1940,-5600,584921,134224,10550,7269,12833,38598,-61839,-33017,-3553,-5658,11603,20854,124634,643538,165661,35083,57842,10015,620272,-646760,186473,148429,-167241,676555,16735,-14103,169214,15757,-12927,40741,10893,-1230,46239,44198,-17744,-10839,difficult
391152,134843,24048,29439,16673,8052,-182550,-106595,-18136,-28248,-13213,-5121,-342170,-111716,-21275,-24818,-13467,-3253,-295087,-122337,-20126,-24320,-11787,-6632,-348778,-108809,-12812,-25417,-13700,-451,-159620,47083,-53691,-5121,-10621,13528,-3139,1149,7314,3430,498,-1097,-254,1680,-1913,1868,-3379,6181,easy
1032363,76953,34312,20117,8349,16011,-974987,-21666,-10007,-12369,272,-10470,-878534,-66927,-32099,-17826,-1063,-13102,-1022330,-72708,-32424,-11642,-4383,-8892,-357885,-51772,-23880,-17858,-4190,-10654,96453,-143796,664445,-45261,-5781,20936,-22092,-325,8544,-5457,6184,-6216,-1335,-3320,193,-2632,4210,-1762,difficult
77998,27303,10556,3431,3471,4507,9902,9652,-7068,110,-1282,1691,31775,11945,-3737,6518,951,-786,-27798,-21645,-2286,1444,-900,-1415,5357,-9003,6403,-1216,278,-2405,21873,-59573,33155,2293,-33590,12642,3331,1451,8689,6408,-5074,-2660,2233,-1851,1178,-2477,-629,-990,easy
1296140,49404,10795,19590,11829,7177,-1114363,100001,34905,37756,25092,3654,-1105038,-20926,7370,-17382,-9096,-6098,-1222612,-14068,-2585,-5727,-6819,-4579,-1237619,-36435,-8928,-19086,-10706,-6283,9325,-117574,-15007,-120927,6858,-22367,-27535,-9955,-6343,-55138,11655,-13359,-34188,2277,-3887,-9752,1519,-1704,difficult
274734,65747,31312,9717,9652,13138,-151137,-56604,-29227,-7539,-8099,-8721,-216409,-60395,-29252,-3568,-8297,-3502,-244233,-46844,-26448,-8339,-8757,-12165,-56732,-19668,-19767,-3256,-5250,-9823,-65272,-27824,187501,-3791,13551,27176,-25,2804,6681,3971,-4771,5083,-198,-460,3507,5219,-8663,2342,easy
519790,195549,14575,37017,25260,18584,1136763,-55906,21872,16295,-18529,3821,160792,81497,59180,-21672,-11190,4942,-415754,-118891,6263,-29192,-8533,-8099,45572,-166199,-5199,-26410,-19534,-11036,-975971,-576546,461326,137403,-200388,-47308,37308,-52917,-11462,-37967,-7520,2782,7339,2657,-11001,1121,-13041,-2937,difficult
101798,15783,8671,2405,4619,3944,687054,161140,47737,19033,3890,5120,887986,64772,17,713,-2678,-3066,842981,86933,21166,10521,3060,1331,1097498,555017,41190,57518,28974,15496,200932,-45005,254517,-96368,22161,468084,-47720,21149,20024,-18320,9808,46997,-6568,5738,25914,-8186,4397,14165,easy
929855,70598,43980,6886,11026,10682,-806305,7033,-41562,-1373,-6594,-4357,263103,177189,-34144,19512,2695,7004,263103,177189,-34144,19512,2695,7004,48774,4486,-40279,4613,644,-6243,1069408,0,-214329,170156,0,-172703,7418,0,-6135,20885,0,-14899,9289,0,-2051,11361,0,-13247,difficult
