delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
839039-158886-668815-128443-128443-84775-232858-168413,286366-45276-68117-18910-18910-10027-48897-128768,55818-10724-4908-3443-3443-7064-9034-9152,32680-18382-6665-3558-3558-6007-10537-10936,33597-3957-18818-2932-2932-5711-2749-8351,13904-9380-19324-3847-3847-8160-17361-8928,20981-26503-25126-2637-2637-32825-14635-42627,8708-10448-3262-3182-3182-11261-4651-10116,easy,no
173434-1866764-1268085-445800-309025-265180-216358-1956324,117403-81459-273886-67303-45943-7736-64716-165778,8071-14623-67051-25686-7088-226-11103-109350,2415-32122-85463-5112-9546-1247-9043-28357,3002-7558-45464-2641-13106-2260-3478-5354,11898-36135-69602-31225-6973-2502-5700-87585,20065-21775-55501-20407-7416-4350-25271-78984,2928-3481-36758-3836-4859-795-5259-19049,difficult,yes
33273-164280-481380-27805-207021-25238-329197-665093,22860-18694-103393-9302-25452-6526-15572-27061,18879-3608-17907-12474-58495-610-6511-6978,7128-8208-8923-17214-4666-1982-7337-1575,2029-2843-31893-24281-15856-5014-11419-3681,19602-1839-10746-27351-10853-2669-13121-13453,23576-4800-16982-26260-12112-9352-47726-11208,3527-2677-12737-11772-8911-919-3839-5045,easy,no
89165-31218-75386-208225-208225-243245-2342138-1170942,41456-15045-95288-21309-21309-47360-368509-83704,640-13510-11647-15843-15843-12325-27157-13342,7997-4611-4270-7163-7163-6744-3147-22853,5885-4212-16141-1378-1378-2567-21474-19183,53271-20712-2657-2060-2060-1858-32020-27386,7654-8293-3106-421-421-819-15029-12213,13759-7686-1808-426-426-591-21664-5848,difficult,no
234004-149963-177541-1391645-354490-78578-459938-246490,26862-52088-18987-143221-78663-54414-99437-35407,3694-21414-17851-19799-9810-8166-21498-34669,3438-3232-15740-17234-15919-7852-9057-4372,8658-4703-14162-18009-8915-7664-5565-16843,3706-8041-6212-9621-17161-15674-16319-14201,6752-3326-7480-17672-45431-9131-17410-17497,1504-2024-1252-5309-11073-6578-5639-9145,easy,no
316035-571301-89381-89381-1525793-1140319-2536031-648211,19672-61314-23774-23774-74796-40249-450640-119620,1456-121278-13701-13701-16559-32384-181766-15227,2184-43584-13473-13473-37924-14937-62988-33086,1484-28445-6354-6354-4748-18672-21115-6952,1268-11656-3883-3883-5790-5002-32737-13813,2282-19679-3005-3005-6301-3623-38004-8066,1142-11058-1611-1611-3922-7680-10967-3364,difficult,no
1685225-183112-783854-106383-106383-86923-265382-104490,194070-80765-63798-22137-22137-15506-20589-139437,93443-19384-17442-1188-1188-6995-2780-27437,8157-3593-10880-8516-8516-1766-2378-17085,7936-2342-15889-1759-1759-2148-4199-7082,13488-2405-5465-1090-1090-1285-12894-4576,23461-1130-4062-3096-3096-1383-4707-3499,7347-1132-2291-781-781-390-3621-855,easy,yes
474232-34843-128283-1544031-63313-418276-13060-61039,70546-5747-9759-182797-56173-21883-5028-86668,88405-2237-6019-128015-30786-4517-1954-10500,21139-2181-1893-25021-10860-1561-6431-4884,10204-1133-1053-37356-7798-2782-9568-11168,7816-1168-605-18267-7532-2823-12927-8182,6598-387-278-4209-2028-2807-7702-6292,6497-341-566-6560-1869-1169-4277-3421,difficult,no
196923-1203760-436646-94566-1852186-1758602-195283-579067,164868-81637-71067-12796-328712-276588-12847-100248,14492-55492-27919-1891-228883-32960-1299-5292,5377-16313-2495-1213-46823-81917-861-4931,3089-11719-4566-1409-35489-40643-991-3071,4853-7164-5804-800-21691-115520-769-3749,7959-13975-5565-1972-66296-60643-826-16346,2144-4202-1591-707-12017-12669-366-4277,easy,no
2085788-1331072-1305543-49726-104341-3322393-1289287-476046,33902-341249-736934-18005-10220-800540-213832-128092,24446-85057-135007-12106-1311-46425-32702-37948,7473-4586-20621-1308-2762-39703-25531-21489,21760-17305-9210-1657-824-24109-45108-2611,19440-26975-35843-11481-6946-106439-19810-9868,12508-68983-92299-8520-3392-26817-30930-6321,7462-24191-28707-1990-2050-40906-22312-7991,difficult,yes
204179-814244-195147-138001-138001-523325-97620-2465619,67892-32010-181315-39554-39554-59765-20595-41064,32868-39078-5357-7729-7729-16426-12601-25258,13126-9512-4886-1583-1583-4260-1239-15927,7120-12401-13328-2573-2573-8109-1028-4761,19585-7389-26747-14773-14773-11893-2937-7489,26693-3438-51691-8952-8952-7244-4245-13863,10889-1997-10366-2991-2991-869-299-3226,easy,yes
938577-376865-908363-143973-168655-316935-1704306-133925,232047-24712-294850-89127-135669-99483-875745-7345,25366-5142-94666-6676-33145-3717-93910-3379,18073-23052-38710-3076-25091-19623-27683-11285,10189-5748-5081-2425-20347-7723-13640-2817,138777-62594-37537-10127-57891-37603-39570-9189,29553-74448-37815-6098-47671-26055-114162-17538,25131-23723-19264-17615-13067-12625-12546-2278,difficult,no
531176-531176-55674-263086-1959045-341033-517775-154437,51894-51894-14871-58887-314910-398208-59496-28133,9588-9588-871-45939-19875-150446-19961-7046,6956-6956-2723-8619-41414-97958-5890-1523,7462-7462-6844-6164-45078-25261-1023-2384,30885-30885-7719-12666-47249-25754-3325-5733,31265-31265-15270-9543-40200-29212-8790-3694,15610-15610-5303-15230-11281-26786-6714-1916,easy,yes
339647-851397-942137-942137-78177-1284990-1139608-217500,22520-101576-275598-275598-39044-228314-79752-13139,3952-37610-16075-16075-6538-116513-58539-2857,2125-14654-14525-14525-6485-32343-3159-2832,1567-11503-4558-4558-859-17502-43357-2464,1809-10937-52445-52445-2233-21894-29068-2584,4241-7229-60849-60849-2030-49886-45434-3698,779-3597-43584-43584-2200-19019-17445-922,difficult,no
370968-370968-165432-90126-1429846-1081204-1202657-31904,62743-62743-32410-44398-213348-295169-154517-9118,11931-11931-11211-25321-9390-126810-38987-12026,5501-5501-9621-8818-12217-16032-27010-36985,3677-3677-6191-4278-42512-10634-15846-23736,5320-5320-9137-11032-23296-17084-25054-28167,12788-12788-8167-12275-39373-28809-33223-41365,1566-1566-4283-4914-14003-11116-11335-17703,easy,yes
895193-354375-77336-287063-315728-315728-876876-2751037,84847-39771-127350-30892-94880-94880-265236-473531,8553-73580-1865-3065-8557-8557-13385-55386,5865-8516-3904-4025-17582-17582-11139-4294,7321-20022-1841-1566-24957-24957-10474-39084,5607-10451-797-1637-12593-12593-11089-12531,17894-5416-3582-2525-96832-96832-2247-40084,9883-4252-1106-1174-14179-14179-3178-7962,difficult,yes
25888-328729-258103-344904-164627-164627-81936-1170266,18646-12331-57762-150418-31831-31831-34568-414327,6682-4211-11584-28286-9761-9761-13352-24999,6788-3661-22078-8525-5098-5098-7558-18472,8900-2559-7916-29363-7923-7923-4362-11513,28875-1837-3188-28459-6090-6090-6859-48430,28842-7155-23883-32800-14461-14461-22888-52784,15127-1204-5488-29462-3528-3528-2330-13399,easy,no
411712-90385-717250-392964-115868-115868-226221-1165097,91133-148632-402730-77294-6469-6469-47274-529021,15996-24280-15129-26227-651-651-7941-47165,12946-773-5856-4569-3672-3672-1962-35721,6777-2288-15797-14990-3436-3436-1689-18334,23667-6296-22573-6993-2641-2641-3360-18009,20947-5776-39832-7779-1545-1545-12422-42747,6626-2433-4459-3047-622-622-2200-15868,difficult,no
317839-132984-532049-1113341-1113341-36080-249146-91968,58278-20555-190822-271520-271520-93332-104208-177804,13086-1604-21814-51880-51880-1666-11533-7091,43555-2342-36939-24128-24128-3842-15696-6743,35902-1408-19782-27428-27428-2720-4506-21713,42426-1887-47446-48246-48246-9748-6395-26888,38625-3595-48276-40736-40736-10500-6529-26237,12889-863-27518-23190-23190-4865-4213-16376,easy,yes
808134-808134-248087-111671-64150-378440-378440-201247,100798-100798-84400-21488-13143-28910-28910-79073,62103-62103-29572-6815-3386-3069-3069-14872,5040-5040-4276-2815-1367-6824-6824-7836,12459-12459-17732-2084-563-5878-5878-3229,10191-10191-10926-14234-3088-11441-11441-15551,13123-13123-10060-9875-3750-15321-15321-4330,7616-7616-4510-1847-2385-9853-9853-11254,difficult,no
88413-893115-196521-196521-279118-653055-324317-630432,57929-122451-69060-69060-71776-319247-24131-135597,16211-43003-7310-7310-24332-123198-6145-140681,4018-15153-5383-5383-2216-26304-15377-9979,4113-5875-6261-6261-5563-30676-6436-4886,18735-6844-19138-19138-10756-29593-9545-36053,11899-6693-16229-16229-7753-33486-6895-28741,2559-12878-4268-4268-3352-36412-4701-27616,easy,no
2391471-1683943-1286749-62066-62066-402335-793060-988666,594998-225070-73028-3400-3400-191285-69582-81913,74755-16174-33538-7649-7649-7931-6107-9552,181100-25854-4073-5021-5021-10448-8872-5046,12344-31248-12594-1325-1325-5152-4431-7723,18313-54201-5991-2039-2039-5317-5746-6252,27007-39066-7883-3224-3224-6781-10994-6215,21739-11636-3391-1113-1113-2520-3050-3096,difficult,no
2090881-778339-778339-479779-612855-1532384-85525-85525,499845-362081-362081-63349-96494-315166-20641-20641,88351-14323-14323-37468-5443-58097-5897-5897,21525-49858-49858-23238-54047-27495-3310-3310,33972-25994-25994-13874-14701-24711-2218-2218,42299-30110-30110-7479-27321-40142-13533-13533,58172-42406-42406-9678-8191-16971-3246-3246,22523-40679-40679-8788-28873-8459-2399-2399,easy,yes
131724-822833-23274-75217-167901-1311250-157481-1617920,58204-48273-48760-107672-64523-397179-27465-233286,3814-65600-1624-18432-2534-19873-45779-29863,4508-38746-2286-6279-13076-3144-4067-14908,3887-10789-1086-1243-3855-15306-5952-4506,8244-5364-742-4426-7595-18095-3176-9315,6226-8384-2120-7403-4613-23744-11848-19233,4157-3259-462-885-3093-7001-1874-19122,difficult,yes
581471-1724222-1771233-1863057-69631-2670626-92574-1421224,135960-102434-188427-1815121-8013-87249-4431-58233,8636-8466-29147-24625-4427-10379-2457-26058,4190-8936-30566-53531-3908-14785-1503-43866,32893-3777-11433-24584-4171-6544-1617-14156,21519-18307-70228-51331-1502-7690-1692-31433,45634-23712-79592-63129-3782-11124-4222-57528,46261-12205-34430-14764-2721-7745-649-24430,easy,no
461352-174520-22977-22977-948500-180682-479092-14243,15631-21990-10167-10167-103651-124547-178104-7050,7099-4989-13179-13179-13064-75207-42287-19125,715-10193-54254-54254-9056-18124-23732-21280,2403-6608-12552-12552-9261-28610-22579-12139,5768-7501-34975-34975-15881-27045-11401-23651,5874-6551-31320-31320-75420-56764-39540-16656,4014-3779-7862-7862-14177-13553-23870-14835,difficult,yes
482357-670662-2021765-666590-705971-1038722-829932-160615,289805-216698-895796-31537-130066-181884-218657-52213,31348-3709-74400-772-13225-16201-55115-9899,22018-21057-50751-6607-7365-5474-92210-3350,17188-30012-49626-5740-11561-4112-71079-8367,15993-49191-93259-3629-28320-8655-29010-4910,42352-22907-58728-3868-11260-11256-33166-31911,22190-18643-15811-1176-9885-7704-19741-9279,easy,no
2295484-574915-139219-1130541-682265-1190614-1190614-969398,154308-82551-43033-361314-255709-59784-59784-609572,34966-35886-8804-30151-33379-6058-6058-25404,46387-21071-7250-14838-8063-4924-4924-10565,20421-8542-1828-3075-23622-2630-2630-36734,76052-9647-1524-15616-61474-8182-8182-75114,32065-6309-6505-7850-20647-17400-17400-135730,37953-8605-1714-5408-19497-5063-5063-20336,difficult,yes
2722466-1553784-1659864-103015-164146-1675905-1675905-469840,379866-2295319-47405-24647-61917-92193-92193-211714,123634-100278-23565-862-14602-12074-12074-5804,28850-37469-6280-2050-3442-8451-8451-18455,35789-57760-15086-379-7656-24437-24437-6035,106632-79475-15294-2820-12853-55627-55627-14377,27261-50326-16699-8352-9786-84043-84043-12161,40431-25840-5356-904-4312-21231-21231-4242,easy,yes
103863-158527-262757-262757-42803-66113-190196-681112,26086-80166-16489-16489-14214-11472-19088-44021,4532-3848-1015-1015-4947-27050-4620-7046,6957-39263-6186-6186-2809-4212-4780-1278,14365-10745-8150-8150-8371-8553-14401-4240,26867-31710-4192-4192-9255-20317-5244-4628,54268-29373-13945-13945-13674-26088-5351-7636,8762-5898-3714-3714-3312-12501-3739-7071,difficult,yes
205637-257770-125928-2663406-1887149-1647223-101503-340104,118428-58928-57757-647785-203943-228246-10345-116906,20697-10855-9513-73157-28203-109731-3958-18699,4858-14471-9046-96397-37921-65130-1501-23180,29476-4263-8778-19267-65273-18975-2177-10667,9832-11402-25090-72987-54656-38514-3409-12439,23360-12481-127565-52540-29127-66397-2644-26673,8069-4249-15887-22957-22569-44949-724-14759,easy,no
216141-42244-435691-355326-235603-838760-838760-466268,40533-24432-257518-55787-59473-118294-118294-115235,10986-5261-64337-24723-5863-52009-52009-93050,10560-743-14043-20127-2612-42076-42076-21611,1456-1457-29009-11016-2254-42236-42236-23507,1230-1606-15919-4602-9310-27182-27182-9748,1609-2196-69162-7780-4675-15817-15817-49653,1430-558-8518-1082-1495-8249-8249-3265,difficult,yes
108695-1485629-1247034-1011001-1011001-1039795-261021-597799,37056-351436-152207-82518-82518-44191-26398-126781,29029-45274-34551-17539-17539-7030-272-16859,4405-45939-26729-3988-3988-15617-5670-8704,4582-27337-5114-5322-5322-14757-4282-21232,9262-80847-15352-37044-37044-20102-3638-51756,21903-46197-19159-19009-19009-11419-5093-149861,10878-23625-6499-5820-5820-8122-3252-27882,easy,no
3283063-3283063-795456-795456-987086-190975-330712-330712,13223-13223-133789-133789-511467-46390-37736-37736,92008-92008-21111-21111-158512-4271-12401-12401,37524-37524-6349-6349-84152-15054-1642-1642,62776-62776-4563-4563-24534-6184-3453-3453,159905-159905-16253-16253-53981-13633-4071-4071,34148-34148-34731-34731-40115-9742-4007-4007,25446-25446-6835-6835-33151-8227-1140-1140,difficult,no
436421-1352541-121282-795469-446487-446487-406819-384241,578518-277546-76887-644830-134958-134958-77848-8764,52043-37831-12760-9777-7028-7028-15572-12501,5769-27994-1449-49744-6601-6601-15969-8811,21117-51674-7136-41603-5785-5785-27441-2336,46390-36191-18110-51676-14452-14452-16805-5177,33420-189684-8378-104914-15875-15875-21167-5110,16068-50756-4047-29236-5979-5979-13224-1544,easy,no
22862-1243542-522450-1076250-24330-315850-87146-461041,18385-57171-48906-500007-22621-57034-28707-21979,8438-13052-3977-49417-901-17280-7706-5823,13411-9772-5007-17961-18592-10478-7607-1199,6138-4299-31627-25603-11755-36195-3712-6841,54147-8689-56427-38732-54828-33246-6095-2624,58504-8655-115544-16518-21521-36459-6694-11064,10234-4643-29030-17502-6366-28123-3577-2996,difficult,no
19300-116982-350027-63189-284870-315184-64196-1756247,10276-21344-17539-18285-312359-389334-58409-237722,3227-5605-3994-11005-10971-53538-38149-48245,14861-556-4091-14594-29320-7222-13531-15809,12478-846-5301-16971-21805-39088-16268-19063,35912-1371-6890-62463-9175-10929-15303-25681,20913-1133-5529-16603-18673-16732-7431-32118,8579-961-4606-8272-9039-7832-18988-11006,easy,yes
968861-859419-1775083-1284510-436159-311906-311906-66585,130613-46651-334759-173773-194243-38837-38837-70266,80106-13923-60873-16865-17813-19286-19286-9974,51033-7426-209774-39622-11913-5281-5281-2010,11545-7469-106628-8387-6461-4145-4145-2056,11830-6011-97939-16760-11347-3707-3707-2722,13134-3540-66721-18056-10008-1419-1419-2089,3239-5394-12534-10395-2653-685-685-618,difficult,no
50242-1788063-150530-34513-115304-44015-44015-148716,27341-963012-112291-14600-77996-8802-8802-149349,2206-167665-31716-5370-21794-14905-14905-19061,2860-380310-15948-1506-7347-1963-1963-6038,6380-702422-25247-1992-22044-6247-6247-17535,21784-309062-19567-3011-27169-2510-2510-15195,14559-95068-19619-5213-23612-5511-5511-14937,12456-30798-5904-2447-10795-1900-1900-6586,easy,no
71209-1463267-309806-18272-96060-12741-108580-95332,16162-72468-20553-16358-11352-2975-13124-39970,13757-6663-4114-2970-6685-7357-2514-24304,15198-5711-3717-6327-1385-13555-3101-17873,6219-13476-4237-6075-3085-3348-8104-24265,3039-11201-925-14015-4241-19427-3508-6629,4644-2307-732-18773-3225-14092-4986-13054,2518-2142-545-10055-2887-8392-3666-8178,difficult,no
250247-24007-24007-56314-1000842-181558-181558-42929,189862-8350-8350-11918-224887-125933-125933-6663,49758-2017-2017-9072-12292-5982-5982-2745,19461-8751-8751-3921-50729-11752-11752-11754,16728-27008-27008-24042-33946-11112-11112-10487,17730-19722-19722-32095-17535-24062-24062-22808,7945-8894-8894-10751-17003-25832-25832-10831,11903-14064-14064-7220-11883-5218-5218-4166,easy,yes
770126-49947-99140-140057-140057-620393-61532-220098,52559-16531-35697-12892-12892-284896-16116-190692,3590-8413-3133-1798-1798-8585-8837-18916,5665-1605-4840-4220-4220-6473-1652-13653,5476-2734-2206-2360-2360-11554-1223-3331,2561-1068-1086-611-611-4119-1982-7479,16860-1627-1941-1653-1653-16994-2194-9409,2662-389-475-442-442-2133-434-3280,difficult,no
127359-42962-121459-69005-46010-350793-350793-2057,33220-16581-29084-13177-15312-144608-144608-4535,8219-7874-11631-10888-5676-5504-5504-1685,1310-3665-3464-3582-5485-11844-11844-9796,5252-930-4741-4572-31917-20770-20770-10622,22470-4097-5264-10156-24245-16356-16356-8337,32390-6989-5305-5307-16451-24778-24778-5142,6875-3357-2248-1284-4507-6386-6386-9994,easy,yes
816852-414715-63335-1699555-295615-814465-206794-1280371,966436-87171-73611-50571-10173-26914-56899-333845,71231-12255-17914-16189-3245-26770-37576-72557,131333-22478-10964-13089-707-11284-53907-42643,8549-15110-3489-5829-1330-6966-69142-10231,27314-15639-5707-3309-3753-4076-27543-16058,29916-5360-5079-9312-3717-8865-17850-54447,9306-1896-4161-6737-4972-2725-19081-20146,difficult,yes
11472-317988-82254-234957-706568-70449-2568150-2568150,10872-33295-50660-68132-32586-6523-102958-102958,9182-22882-1253-5984-4475-2842-28917-28917,989-14927-2709-9517-10280-3539-73337-73337,4226-14076-337-5080-10001-10483-29239-29239,23935-15393-2684-2995-13357-2353-38790-38790,17791-11447-2483-2556-17054-8417-45674-45674,10168-2895-662-1226-8717-1543-10359-10359,easy,yes
46139-315673-156421-660124-141123-141123-403661-860323,12798-69150-51747-51545-71818-71818-158853-58379,4766-24190-5683-53402-26102-26102-3796-1827,709-8115-1686-8054-7359-7359-11777-7048,3750-2504-4219-38428-16455-16455-7196-28718,5984-6341-17585-23729-11724-11724-38219-24981,7145-21267-10897-40176-47923-47923-12076-55951,1589-5181-3586-10706-26455-26455-24938-20910,difficult,no
297999-3446-75839-152314-119311-108896-154183-334275,17628-11552-34611-162264-17079-37729-59248-98924,3591-3160-13496-63684-4827-17486-8534-6345,4762-22235-2577-9800-2919-2833-6030-10650,5342-15079-4641-9817-720-4194-6801-7357,11032-12697-6201-21388-2838-8948-38311-4951,2971-24375-2308-26468-928-6151-19827-4275,1345-15408-6294-9954-825-1167-11103-1048,easy,no
19642-392413-146400-86549-169818-45633-69556-151192,31667-100035-41140-8248-43922-5364-9376-66362,9877-33783-12874-1906-5802-10078-3182-42417,12253-21794-11546-4173-26391-15020-1298-41930,11038-13731-6847-3472-17869-9706-2794-10602,18579-22103-6901-8080-22251-10355-4067-11204,11055-11454-4649-2203-9864-18019-4835-9126,12559-15211-3020-1291-6834-6342-1522-5010,difficult,yes
23842-16039-20638-680463-120153-163386-55508-55508,9353-22654-79806-44333-3988-24696-31263-31263,1504-4227-30182-17543-3653-567-14346-14346,1867-8883-16389-18913-590-833-6419-6419,3644-15706-16755-14919-1528-1319-8405-8405,39254-24559-19298-15645-1419-1933-8599-8599,29252-33265-11769-20911-1139-1063-2344-2344,6705-11541-10088-14235-449-643-1703-1703,easy,no
946376-1914301-850393-1802655-1802655-439207-1496925-2321866,54540-1274629-211162-661112-661112-53992-919754-203458,14002-439804-90442-66151-66151-9735-248135-64326,30171-109389-2703-104091-104091-10093-155801-43479,3059-67257-5493-36073-36073-4784-52847-14723,10659-81837-17200-34846-34846-2678-77400-43735,8233-85608-20456-40785-40785-1711-84386-31070,1583-76667-9772-14082-14082-2068-31068-14501,difficult,no
454445-454445-812466-118696-35478-189236-293184-293184,60455-60455-65927-153852-50772-93892-175869-175869,1920-1920-17962-71925-26743-24039-24778-24778,5280-5280-4476-5002-16725-10490-32741-32741,11457-11457-8596-18138-11306-24815-6878-6878,17540-17540-12913-38365-36374-19562-18951-18951,20504-20504-25509-13039-15097-31903-9164-9164,15802-15802-15798-3767-12510-7725-8357-8357,easy,no
11492-79533-80654-7069-370641-145666-1118541-26588,9322-35374-32141-17200-13901-74228-132202-5357,7681-11519-5056-4562-2930-2851-36391-2501,4103-13773-1076-20076-1971-4625-17541-10836,17523-8686-6448-13856-3735-11955-14962-14236,32133-23391-3590-34000-9105-4616-32951-32996,17906-3985-5846-23433-8348-7339-16900-7390,11979-13470-3526-15499-2755-3467-12477-11594,difficult,no
