delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
3498-903223-1662-301980-7844-15985-187529-19101,5235-15530-8969-43446-14061-8554-28377-14191,2095-16987-10637-4084-537-2975-2891-5698,1859-3247-10670-4876-23655-20449-2597-6535,5755-1436-11235-4356-4615-2154-5434-4783,9569-1405-2625-5381-7695-6793-2410-3397,741-1017-2320-894-1743-2343-1116-3157,1879-924-1365-1272-1648-1665-530-1019,easy,no
463360-1693161-25060-2885-3056-3666-2063-4481,51827-32436-25724-9113-5247-2754-6696-4189,32593-41644-4546-5869-10174-1684-3104-9939,8283-4366-12007-16029-17221-8352-4085-7725,3762-8306-6536-8367-7784-17232-6318-4898,6390-9010-14146-11572-15010-24441-22244-9159,6168-2516-5525-5302-5784-9144-6397-9272,2945-1601-2995-6134-3419-7039-6396-5233,difficult,yes
174560-1140700-430152-16967-11296-94727-46098-10252,61798-140192-36356-35809-16186-10321-24783-19749,28342-15009-5906-17621-11316-3378-4416-859,2672-17234-14244-14583-17718-1341-1558-5975,2905-10946-4550-35131-22480-4004-5259-8112,1686-10162-5788-7854-14379-2429-4198-14696,708-8154-4884-7052-8771-1508-3418-5420,1045-7853-1830-5542-6219-678-1095-3680,easy,yes
708576-82976-100577-509388-274480-8530-651030-8875,130179-18027-4095-89835-29245-29231-407547-12863,14874-20014-3149-7486-16163-2750-29508-2182,10500-922-552-4244-1402-17366-16111-5430,15977-885-1105-15048-7085-14072-23425-12061,10061-1009-757-6555-11233-13709-13667-51978,12518-960-541-6182-5983-6364-11985-6319,7718-409-572-7247-12267-3462-8055-5134,difficult,yes
1140386-27134-629154-1451957-486788-181789-715497-105062,519293-84043-24064-835018-113515-18305-267533-8234,91459-18997-40289-36020-25045-4810-14651-9598,28685-4481-9312-54125-12451-5623-12482-1427,33701-3723-3717-29380-2597-628-12716-2198,34061-1294-3255-15797-4379-914-9291-1050,17932-1615-2461-30150-5419-587-7347-345,13293-826-1461-7986-3817-409-9275-837,easy,yes
1330403-766635-236589-472619-70341-997201-74616-233554,1069659-39329-58493-33417-48991-845833-14006-7840,44267-26039-5787-6543-12857-80018-2895-7384,54184-9240-3857-6917-18024-24184-4901-3632,42443-11726-6479-4816-87350-88350-1137-5061,38281-8366-3674-7740-23180-119666-3323-3847,22450-4411-5338-3964-46084-50679-1930-1267,7617-7217-2934-1917-10001-10457-1503-597,difficult,yes
819457-182555-32160-71592-11886-16880-475332-151628,510145-88369-42046-19525-14015-16510-210789-26200,8473-4067-1273-10674-11241-12287-21212-1990,20080-14239-4941-2571-9376-10748-22301-1906,22370-6487-1394-2356-8710-3558-15010-1032,27522-17023-1425-5354-7886-5770-37147-2016,25008-4566-649-1071-3667-3581-10743-1081,38438-10443-1473-1382-4092-3690-13621-594,easy,no
47838-31201-199305-82462-5958-2327-361358-1206,50909-42565-36598-16432-13136-11432-98915-6080,1581-20440-5569-301-5560-16209-15789-11566,5280-6889-14069-373-10920-7858-9311-3661,2061-21256-3104-421-7933-7727-3287-6556,3336-10502-7991-1730-14616-31968-4464-22804,1809-12408-8983-2458-4430-6552-3161-6570,1220-9716-5656-936-6475-10680-2391-17846,difficult,no
29369-23467-10563-4666-6793-530335-24541-691,24214-19726-14603-3191-12676-42570-14994-3937,3981-12222-3247-12994-2364-5910-10849-3007,5695-4552-8481-15027-4390-3302-2568-647,4449-2763-2908-4467-3257-3830-1391-1678,13421-3477-1789-11858-4639-11316-1340-1094,1330-3491-3016-4340-2939-3398-363-865,3690-2439-2364-2724-1833-1817-416-853,easy,yes
430558-503309-710087-1670360-216818-246574-104457-504066,65891-1072472-58581-157944-6921-30729-16108-63217,17489-206080-8714-26074-1006-16568-18927-17616,21913-62002-3662-12591-1008-19987-10003-32023,9908-36679-5245-5368-2280-3088-13251-7829,8676-44109-16265-9344-1866-8629-8004-16074,4362-31685-7253-6702-1153-9147-5078-16670,5599-23009-1898-4023-532-3296-2907-16183,difficult,no
279827-19011-14199-9525-2646-47693-659343-114989,55100-7489-4971-15570-11627-17233-67447-21785,12471-2841-2062-3031-4500-2070-19177-11587,30242-1357-12430-26870-2801-1224-17038-9574,11091-1983-7315-6228-11490-2332-8082-4810,2386-2314-6443-8948-15097-1956-6854-6299,1116-949-2876-5828-14444-450-5842-12075,1177-1349-4342-3910-8452-132-2991-4806,easy,yes
296870-318141-60279-196309-624863-69437-443162-424279,123997-32319-77945-5745-602601-23805-54780-37854,1700-7281-10051-1975-25449-2446-7000-28308,8994-3329-9715-3884-51990-4218-4527-30042,4673-2281-4997-3700-65983-3191-4769-13326,4642-5751-3645-3386-37060-11327-3069-9872,6283-7790-1497-3959-44815-1397-2226-4414,2687-2952-2283-1158-34218-972-1790-3077,difficult,yes
4044-117430-1218111-1319690-250201-1170387-1461864-173054,9466-5844-220906-159848-54898-264079-80022-33909,5063-1984-26542-135404-66241-72976-39437-1979,5523-3739-22453-21822-22097-42036-58515-4941,9203-1781-39345-75497-10546-22406-27750-728,9762-1710-17149-51267-19321-32972-21270-4688,7556-1237-15307-8716-11656-9077-8077-3448,8051-1392-5611-3192-4943-10368-7448-1893,easy,yes
865396-10700-473054-345724-27565-1143178-225886-75735,198287-23701-25745-51609-20242-52498-96322-21704,55134-9043-19725-20835-7969-17584-19664-4309,53887-10475-9295-29966-15234-41825-38326-16992,22939-13821-9149-6825-11604-15992-11520-5511,18385-18560-8531-7521-16637-20200-11693-12508,8401-3962-7038-6019-7183-11391-16935-2637,6119-4742-3885-2460-6863-1045-2819-1496,difficult,no
358015-28490-91713-3383-5191-7598-91810-153287,9825-20496-12374-10125-8104-2534-49285-17478,4821-14183-4650-7712-4806-766-2444-18606,3408-10870-1061-7414-26520-2316-12566-7584,4026-7942-5172-6181-4774-2073-7257-7403,6925-12274-2129-6278-7553-1612-5396-5262,4522-8745-1063-1534-1543-815-2024-2220,2277-11140-559-1307-2510-1179-2773-1526,easy,no
112533-317045-56235-6353-4955-4292-165374-6185,50418-153541-26336-5379-18602-7675-9235-4464,15510-98827-4415-3809-3924-5868-1711-3469,9367-10915-2965-3410-11591-2957-698-2989,8042-69289-1769-2210-3877-3393-6302-3910,7438-30040-1988-5851-4764-6705-2545-5675,9851-11384-807-887-2501-2743-2249-1804,2544-4266-437-2711-1934-1802-1080-2568,difficult,no
1022069-871905-810030-274675-186230-124258-1137437-412539,90782-185054-95289-37833-45483-35093-431450-99788,34111-23073-4171-16291-6617-14038-20616-76494,16508-58438-10897-2166-2377-8283-20241-3107,4942-45691-30173-2170-2250-6428-10319-5145,10256-19992-8705-1443-1819-2054-4126-3144,5249-10181-6674-1411-693-3451-2114-3697,1677-12212-4292-739-298-425-2273-2770,easy,yes
33615-157610-614693-1991-2457-2457-1041-1041,24274-25635-345128-3423-8529-8529-8238-8238,7700-7637-38493-516-8401-8401-1666-1666,7907-24212-27882-6465-15037-15037-6474-6474,10827-7125-21990-966-4307-4307-1706-1706,15420-10515-8573-2894-5251-5251-5083-5083,6931-363-4619-3196-4445-4445-4209-4209,6052-1442-5234-1264-8390-8390-2189-2189,difficult,yes
99628-873757-372446-796206-251358-155351-99203-156199,8755-28491-78830-184437-89546-16694-16243-187721,1624-6574-6831-52699-42571-919-4791-30325,1393-6831-2111-26277-20280-1876-4783-11407,2767-6282-1810-20763-5085-1269-1747-5432,2339-2594-5392-23330-34885-1714-1532-6527,1084-4079-1403-16009-16369-949-1685-6084,921-937-2276-8396-8073-659-489-5005,easy,no
500816-239741-19895-279711-48456-10521-4599-9841,185421-43013-11012-43015-15814-26023-2314-1247,15229-19567-9208-9710-1234-10494-10422-4429,27221-23134-14088-3763-1660-12353-3120-4665,19731-19792-9903-13386-2915-4846-3324-2810,15615-21629-28060-12029-2754-7348-14559-17055,11310-8863-4742-9105-2719-2596-4518-5440,10526-2780-5796-8465-936-10483-5090-9100,difficult,yes
34640-278435-1291997-2051-483-5449-4932-19838,20205-185078-196705-1225-14119-12074-7509-21854,2610-41180-141789-2494-1956-2988-948-15080,1757-6259-20696-5295-4846-7413-7135-15996,4217-15706-51288-3657-7729-8086-4116-13072,3476-24842-12717-3688-14903-15910-6885-10123,2233-15423-6541-1811-6530-5128-5282-6032,1128-14934-5640-811-3598-5333-4724-5563,easy,yes
30711-688126-9388-11370-30990-25304-7102-8811,10489-326074-3963-5866-8634-25700-6877-15510,1730-29711-3061-2631-2023-7098-2432-3189,3578-102996-2850-9009-6535-13105-10043-15389,3268-12415-1119-10868-3404-11070-5756-4344,2234-9271-1863-8284-12791-33964-13314-15500,568-18142-890-7146-5223-4472-4848-8075,655-3499-1192-5970-3852-4247-3968-1952,difficult,no
945988-38665-278749-9861-3116-88134-20479-57870,61430-21161-190328-27882-11396-23520-31261-18681,5654-9930-148383-5624-7915-7914-1383-7011,18983-3236-111031-31303-11166-2579-3256-12294,23031-5873-22731-2872-5607-4645-1156-7410,17493-2423-33686-3392-6261-5733-826-8941,23971-2869-15346-3472-3896-2723-554-4764,27622-1651-2578-2522-3356-1216-740-2102,easy,no
32164-128398-9133-10963-6563-9680-25902-6444,4215-25176-6778-15775-5969-6759-65690-10163,5481-8057-3327-11480-6970-2491-12890-16624,8434-13014-1594-7593-10658-6277-10522-10744,2046-8690-6212-6848-5410-4393-12103-6800,6099-3708-3443-13402-10126-9871-16329-14200,2360-1647-1687-3829-4456-1968-3045-5092,1840-2327-2019-7794-5781-5655-3265-3311,difficult,yes
1491468-2008638-763428-620194-142851-172901-1129789-660574,667924-77609-55605-441575-20637-25390-93476-91171,76587-87058-20676-19750-6695-8982-30423-30470,51006-9284-10602-14666-4882-8893-7428-15556,58626-10207-5746-15415-2630-2932-8594-3204,10878-5732-4791-11198-3660-2948-10630-6653,17033-3099-2999-4712-1050-1514-5265-4836,15778-1061-839-2998-818-448-3222-1554,easy,yes
83428-9397-7993-6382-12286-11061-6609-9239,14585-21193-6555-5876-4215-15578-8020-11646,4277-4079-20494-3377-1709-3845-6156-4627,1540-17780-22245-10533-3546-4501-5881-12997,1437-6974-10785-3465-7660-9868-3508-5915,1589-7300-5161-13041-7632-6572-6455-5186,432-3315-3905-15600-5135-3199-4829-8426,527-1893-2303-1086-3904-2158-1516-2723,difficult,yes
51873-78400-131875-54477-417753-1726539-30414-22472,113271-86276-38004-23592-72117-105477-57692-67280,6282-90562-12825-2009-114029-47962-13903-67134,11815-31235-32515-14167-8923-14988-2028-67361,11324-16549-5956-3155-13749-10183-2359-21241,5564-12627-6081-4804-6423-9163-1017-11794,3972-4211-2800-4049-3300-4943-957-3818,2909-3000-3343-1186-1870-1769-441-2891,easy,yes
526718-6830-3926-21627-217202-22280-59426-177767,206717-28202-7122-7292-39661-10052-20112-21056,53901-2585-2991-5322-25035-3020-2546-2920,20946-5859-8194-4389-15556-2752-10747-3251,9884-3841-2235-2157-2891-2295-4923-1202,12299-17686-7025-2081-8871-2039-6533-1321,3118-3651-5742-695-4693-747-6073-1619,1942-4352-2667-1253-3032-481-2180-690,difficult,yes
1270941-632758-2122370-628590-1595529-987595-74268-219018,368084-180882-24498-84607-60869-136630-40859-208671,21513-54572-77383-13320-25756-22620-9235-188,49631-37743-3191-7822-42219-15419-8971-12873,6488-16409-9006-4059-9570-6927-1585-5007,9889-8233-23257-6923-7922-8757-1156-4055,5459-15051-4429-1759-8055-7030-641-5601,2449-2672-4795-3988-5255-2310-755-3559,easy,yes
43287-24956-409217-135643-2875-473610-5943-156147,20924-21432-6469-54095-12039-14809-2906-16189,14214-17519-6131-986-6129-1909-492-3945,12853-16037-12610-832-13186-6630-3588-2561,7854-5215-3625-2510-11619-5660-3412-1439,11840-4858-10862-2178-4840-15130-2583-1660,2470-2189-7379-903-3031-3946-402-1110,3550-1451-4337-832-2957-8240-1002-1150,difficult,yes
494473-571444-1074582-959957-2331169-58764-371798-107446,158837-195498-495138-28265-927132-7577-111760-19127,63081-36811-21570-9529-66269-8672-21977-8381,11817-19671-21534-3108-46465-714-12956-1385,13001-2895-19820-5462-50969-1645-4761-390,11847-4739-14157-4182-14652-1713-4501-1275,16939-1397-18526-1383-12651-636-4453-603,15605-1479-3938-4615-4977-496-5105-360,easy,yes
4744-104587-369236-471339-103950-448025-11299-141796,27271-27791-27357-36481-23439-69796-11334-57531,15603-9264-8812-1871-3276-1451-2143-26598,10640-2252-4133-10995-3345-16716-11226-11128,5760-3184-7316-6115-530-7320-1585-13072,11375-1264-15243-10293-1430-7344-4507-5663,4380-1511-9362-5092-862-7794-4186-4360,2630-325-5182-2773-621-3727-1735-1643,difficult,no
391525-1341510-1378687-52591-18921-109750-1161219-46719,41434-1190100-158000-11709-8757-10655-64769-16344,1771-127484-53270-4581-5845-4516-25456-19785,9602-23497-34113-1198-8661-1902-8807-33326,8382-261771-47720-8635-6191-1010-20805-22452,3001-144074-14324-2939-15262-1852-9209-10783,3267-114822-9124-5681-5699-1375-4720-21059,2403-157810-12960-4530-2525-1910-3909-11763,easy,yes
287782-16225-25751-10663-73281-13886-561-13967,37160-17138-42359-8388-48313-22049-7770-20155,6995-4111-56006-8027-2265-446-4180-6597,13857-9892-20155-17202-3337-3204-9951-4720,7847-6725-18662-6187-2147-4631-5467-1884,7127-8138-5733-7131-3655-5303-8503-4748,3207-1782-4876-9395-2607-4558-3849-3671,4999-2161-1499-3096-729-1822-3407-3697,difficult,yes
92332-16180-15203-23103-104978-31528-173080-18145,59305-10425-10982-11635-22627-14076-58981-6611,8182-4244-10580-15644-2359-6092-16847-3783,16249-13423-8058-1051-2720-2886-17521-5442,16997-7720-8129-6271-3203-3241-6488-8252,9946-6319-5572-6529-2331-2791-19252-24136,1666-2503-4590-7074-761-1256-3754-10180,5799-5322-3871-1816-1058-618-5573-5982,easy,yes
14275-4870-2583-7174-31216-8981-53866-8593,23261-6240-5867-11365-14953-6954-82775-16393,7970-8875-24787-2528-2959-5031-5293-2134,6504-9145-11488-5968-10880-7479-3846-6548,20641-9694-3080-4811-4965-8135-3450-8947,7327-8521-6766-4354-7096-5007-3796-8107,9515-5433-2348-2950-1950-6785-1268-4989,6872-1944-2637-2096-4060-1867-1243-2720,difficult,yes
117118-105543-95688-6062-282076-394189-275472-158869,45895-42513-140944-24237-416401-53124-45032-84496,6240-7865-2220-6391-23253-6025-19142-8366,3206-2976-5318-7959-10058-3384-9212-10854,3075-1301-9024-2543-21953-8207-6395-6799,2518-1404-5290-12795-33869-2741-11544-1808,1233-1627-7634-1583-4546-4607-6562-6276,656-620-1364-8156-4648-516-11358-1082,easy,yes
14112-41605-1891-3022-8240-318433-339884-76381,16599-4566-8368-5845-8054-15181-89613-13744,12324-2252-4890-9396-10759-1738-56698-7339,7873-3552-7168-4676-2137-14674-20059-1526,14324-1487-4408-4694-4101-6501-16489-3106,15371-1624-8001-16000-11226-26213-13730-4355,13047-1575-4427-11581-4431-9522-6752-1663,6335-1220-4075-5335-5121-10387-14718-2374,difficult,yes
12279-8963-15771-14211-34406-4474-18078-113753,12670-40119-15106-9226-35741-6624-1435-14161,22637-14400-16139-20959-5725-3895-2730-4985,3173-13346-3934-9435-10808-8233-2113-8012,7826-3935-13419-7045-4678-2167-4688-1140,5205-6209-6180-2507-7682-9067-3120-1966,4853-3982-1895-4400-3405-3462-1170-1404,3394-3634-3563-3007-3006-1020-1176-929,easy,yes
38628-137727-786066-6670-1749-46712-9229-58031,7576-63272-73653-21414-19598-19549-30347-27258,17068-22933-31085-21681-3953-4688-331-2378,9061-7413-7666-18070-4462-4013-4669-2139,1636-7897-12186-3454-3167-8833-7601-2029,2584-4093-27815-14383-17986-8336-11010-3581,1658-5451-6896-5851-3184-2987-5756-1118,351-1719-5123-4635-3260-2695-2007-1098,difficult,no
109538-1050974-187468-224470-718081-624462-451732-1740275,84045-107906-17319-34658-27595-62126-34396-144705,74574-57861-10377-3562-47987-27937-23765-9769,16010-71132-19810-4191-39723-4764-16361-41833,5957-9820-7064-1409-12735-2952-4766-2927,7476-14768-2557-2194-6985-3963-2402-5608,3240-2907-1024-3432-4162-1910-1098-3868,1856-3764-584-778-1926-1515-1319-1358,easy,yes
15653-34212-781670-4984-10197-10275-2593418-76377,19546-27836-31330-7939-2144-5640-234698-20137,13126-3736-6828-7741-2127-4115-47935-8105,14706-6396-8567-7001-11594-6980-26978-13745,14634-2837-1821-7393-12020-2656-16961-8317,13484-1558-1434-10277-10065-3289-12746-18420,6140-579-953-2177-4037-631-5407-11184,3602-519-398-2678-2648-1245-3061-4611,difficult,yes
2153550-108344-2047224-1544500-501711-79167-1053022-1367288,377184-7347-118065-1090647-75771-88418-18679-216687,259845-3726-12042-340883-13358-16656-8328-24789,164505-2000-12240-89960-37154-9401-3958-14322,51763-2391-58347-99711-50331-2011-8541-18691,43338-1039-6750-27033-10950-1799-4331-14251,22428-347-3675-16452-3524-911-1727-1754,15446-206-2356-6337-1754-538-726-1091,easy,yes
113979-867525-17884-3527-12309-10769-586156-586156,52865-535147-27673-3442-3960-4084-51016-51016,34230-28839-6886-9578-1439-1894-115091-115091,12951-28754-6955-2215-11556-11838-42394-42394,7762-20138-3860-6110-2679-3838-100991-100991,12942-21193-3329-5065-7093-9397-51709-51709,6354-27442-5156-4193-1709-5526-29814-29814,2646-12313-3313-2116-2787-3173-29380-29380,difficult,yes
95930-3554-19184-3925-3960-56015-82144-930673,6382-22476-33372-11733-6952-15727-30106-118585,2040-6177-9044-3682-5994-11143-31699-54237,1805-6285-7315-14718-2544-12224-21259-15993,2013-12157-2592-5226-8399-2436-4665-22997,1542-10999-6744-7294-9073-2324-3333-14195,534-11460-7484-4181-4902-896-3151-7171,449-5872-3243-1424-1769-1468-1224-7617,easy,no
569688-52898-9610-1695032-705953-19392-28401-9572,104521-7315-9226-245764-166398-3411-13043-15909,23171-2898-10756-13170-36469-11032-13511-3342,15381-1077-36016-9999-6147-5201-34356-6381,9251-1323-8605-54081-7380-8237-9300-2338,14087-6468-17583-23320-12081-7372-4824-5467,12671-4971-12775-26744-4191-2406-3656-2682,3689-2632-4474-15589-5520-4049-4006-2197,difficult,no
341916-656190-624067-73278-347755-17991-270768-1515501,128814-96256-21464-31226-180779-6113-278575-47307,22549-42529-11723-3114-23379-2121-9815-104397,7855-34006-7459-5182-8079-305-13649-16849,1740-44629-5203-1441-9694-191-7347-6050,4151-26362-3959-2061-10302-261-4848-3899,3353-23433-2025-1719-4164-153-2825-7176,1117-11992-1248-513-4355-280-2378-3504,easy,yes
82025-108584-13932-21528-106807-1132099-2129930-5308,39670-12909-101068-31986-119396-45980-239582-14424,19451-1662-18739-7106-188467-5702-37030-8692,17084-402-22825-8857-352610-13722-22202-4261,5403-3080-9254-9287-119367-6348-37526-2281,3496-4026-11983-4970-145788-3453-9504-12419,3664-1026-9213-3499-177744-5380-7309-4012,1549-920-4285-6693-244542-8411-11358-2667,difficult,yes
103490-3698-12195-21847-12908-6140-10398-8087,7576-5790-12785-1557-18242-26318-7577-6006,2494-17336-13248-2858-4295-8762-6018-2796,6442-9675-4419-10126-10729-2962-3996-5998,7376-7309-6150-3795-1720-5818-4765-3521,2471-12725-12070-6393-6595-6374-8728-8689,1650-7187-5818-4183-7111-6773-7241-4480,1125-6688-4363-4623-2005-6962-4473-6889,easy,no
872602-1950062-102376-548231-2252-199662-20952-6019,94143-170432-12698-53201-7043-13988-22374-10673,37579-2108-6019-5929-6759-14640-5982-10645,2957-14766-2733-4791-4001-5820-12948-3043,5961-7812-6556-16290-8081-7105-5542-7666,6611-13068-2120-17389-5269-10809-7700-7583,6045-5438-3714-2613-6435-5857-4416-2065,10515-11594-937-1546-3255-2322-1214-2217,difficult,yes
1363500-70487-1145085-826830-10834-10367-4189-8237,561784-26188-44765-151411-14221-12019-9410-6973,89450-5387-23925-15117-3496-9965-3153-4587,27917-2856-16268-18913-11009-2133-3893-12149,21886-1399-19193-35498-14202-6725-22920-4066,27966-1391-14424-13418-19074-22226-32648-9443,16013-744-15250-12259-7286-6473-6993-15748,7789-283-11622-10197-11057-5812-4244-12856,easy,yes
142487-178959-87012-793689-426611-69000-101857-118188,22285-9149-14963-138793-28921-36541-11623-102271,750-15150-2861-19567-10821-13821-10383-2930,6537-3063-5575-2634-4091-8722-8226-8189,1022-3951-2017-11657-7667-5215-9594-12570,2347-2112-7470-30203-3520-11021-2476-10476,987-1502-2277-11362-1988-12900-1874-9350,1407-1620-1624-13347-1588-8497-2577-10258,difficult,yes
